# 20241010_155506
# primespec:	data/decay_inittest/spec_20241010_153427/spectr.txt
# qmax:	3
# ma:	0.656
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.296621
# [DEBUG] Eabc:	0.328
p,finalspecRe,finalspecIm
0,138.998,0
0.0100503,139.122,0
0.0201005,139.511,0
0.0301508,140.18,0
0.040201,inf,0
0.0502513,142.394,0
0.0603015,144.014,0
0.0703518,145.97,0
0.080402,148.341,0
0.0904523,151.171,0
0.100503,154.374,0
0.110553,158.034,0
0.120603,162.188,0
0.130653,166.7,0
0.140704,171.398,0
0.150754,176.059,0
0.160804,180.736,0
0.170854,185.224,0
0.180905,189.148,0
0.190955,192.412,0
0.201005,194.781,0
0.211055,195.828,0
0.221106,195.177,0
0.231156,191.955,0
0.241206,188.164,0
0.251256,187.076,0
0.261307,189.133,0
0.271357,190.852,0
0.281407,186.446,0
0.291457,172.215,0
0.301508,149.571,0
0.311558,123.96,0
0.321608,101.501,0
0.331658,84.92,0
0.341709,73.9152,0
0.351759,66.4185,0
0.361809,60.4036,0
0.371859,54.56,0
0.38191,48.4745,0
0.39196,42.4232,0
0.40201,36.8406,0
0.41206,31.9721,0
0.422111,27.7509,0
0.432161,24.0316,0
0.442211,20.8027,0
0.452261,18.034,0
0.462312,15.6588,0
0.472362,13.5607,0
0.482412,11.7176,0
0.492462,10.1376,0
0.502513,8.80819,0
0.512563,7.65405,0
0.522613,6.62931,0
0.532663,5.73989,0
0.542714,4.99542,0
0.552764,4.34713,0
0.562814,3.77116,0
0.572864,3.26354,0
0.582915,2.83134,0
0.592965,2.46575,0
0.603015,2.14308,0
0.613065,1.85569,0
0.623116,1.61033,0
0.633166,1.40782,0
0.643216,1.23339,0
0.653266,1.07706,0
0.663317,0.941887,0
0.673367,0.829806,0
0.683417,0.734678,0
0.693467,0.647824,0
0.703518,0.569216,0
0.713568,0.502463,0
0.723618,0.445596,0
0.733668,0.393399,0
0.743719,0.344208,0
0.753769,0.301729,0
0.763819,0.267232,0
0.773869,0.236255,0
0.78392,0.207817,0
0.79397,0.18278,0
0.80402,0.163083,0
0.81407,0.146717,0
0.824121,0.131113,0
0.834171,0.116768,0
0.844221,0.104545,0
0.854271,0.0944569,0
0.864322,0.0847127,0
0.874372,0.0747279,0
0.884422,0.066109,0
0.894472,0.0593289,0
0.904523,0.0531242,0
0.914573,0.0467802,0
0.924623,0.0414866,0
0.934673,0.0374876,0
0.944724,0.0343152,0
0.954774,0.031094,0
0.964824,0.0279497,0
0.974874,0.0256976,0
0.984925,0.0236032,0
0.994975,0.0212763,0
1.00503,0.0189073,0
1.01508,0.0169323,0
1.02513,0.0151802,0
1.03518,0.0137244,0
1.04523,0.0122595,0
1.05528,0.0109069,0
1.06533,0.0100056,0
1.07538,0.00921129,0
1.08543,0.00857896,0
1.09548,0.00782393,0
1.10553,0.00702702,0
1.11558,0.0066444,0
1.12563,0.00615963,0
1.13568,0.00543613,0
1.14573,0.00488855,0
1.15578,0.00455234,0
1.16583,0.00421632,0
1.17588,0.00365858,0
1.18593,0.00335707,0
1.19598,0.00310518,0
1.20603,0.00297628,0
1.21608,0.00277505,0
1.22613,0.00242605,0
1.23618,0.00235363,0
1.24623,0.00224081,0
1.25628,0.00208964,0
1.26633,0.00183417,0
1.27638,0.00165069,0
1.28643,0.00157845,0
1.29648,0.0014618,0
1.30653,0.00129903,0
1.31658,0.00128915,0
1.32663,0.00128937,0
1.33668,0.00121257,0
1.34673,0.00120474,0
1.35678,0.00113243,0
1.36683,0.00103915,0
1.37688,0.00107108,0
1.38693,0.000985341,0
1.39698,0.000840817,0
1.40704,0.000763502,0
1.41709,0.00073733,0
1.42714,0.000685436,0
1.43719,0.00067852,0
1.44724,0.000710037,0
1.45729,0.000532878,0
1.46734,0.00061432,0
1.47739,0.000603996,0
1.48744,0.000542928,0
1.49749,0.000480719,0
1.50754,0.000375372,0
1.51759,0.000442173,0
1.52764,0.000437258,0
1.53769,0.000444978,0
1.54774,0.000496908,0
1.55779,0.000465321,0
1.56784,0.000407804,0
1.57789,0.000449527,0
1.58794,0.000316014,0
1.59799,0.0004471,0
1.60804,0.000368479,0
1.61809,0.00039876,0
1.62814,0.000336045,0
1.63819,0.000333934,0
1.64824,0.000308744,0
1.65829,0.000306207,0
1.66834,0.000260797,0
1.67839,0.000261085,0
1.68844,0.000280145,0
1.69849,0.000240951,0
1.70854,0.000296951,0
1.71859,0.000266775,0
1.72864,0.00024992,0
1.73869,0.000258369,0
1.74874,0.000265845,0
1.75879,0.000230705,0
1.76884,0.000221569,0
1.77889,0.000224371,0
1.78894,0.000235175,0
1.79899,0.000278246,0
1.80905,0.000232151,0
1.8191,0.000221889,0
1.82915,0.000239704,0
1.8392,0.000204532,0
1.84925,0.000192937,0
1.8593,0.000228513,0
1.86935,0.000190187,0
1.8794,0.000225661,0
1.88945,0.000212368,0
1.8995,0.000178853,0
1.90955,0.000183564,0
1.9196,0.000195625,0
1.92965,0.000211034,0
1.9397,0.000190316,0
1.94975,0.000187587,0
1.9598,0.000184516,0
1.96985,0.000161308,0
1.9799,0.000129882,0
1.98995,0.000145863,0
2,0.000148739,0
