# 20240725_151047
alpha,chiRe,chiIm
0.232711,0.00684268,0
0.234283,0.00682597,0
0.235855,0.00680902,0
0.237428,0.00679181,0
0.239,0.00677435,0
0.240572,0.00675665,0
0.242145,0.00673869,0
0.243717,0.00672049,0
0.24529,0.00670204,0
0.246862,0.00668335,0
0.248434,0.00666442,0
0.250007,0.00664525,0
0.251579,0.00662583,0
0.253151,0.00660618,0
0.254724,0.00658629,0
0.256296,0.00656616,0
0.257868,0.0065458,0
0.259441,0.0065252,0
0.261013,0.00650438,0
0.262586,0.00648332,0
0.264158,0.00646203,0
0.26573,0.00644051,0
0.267303,0.00641877,0
0.268875,0.0063968,0
0.270447,0.00637461,0
0.27202,0.00635219,0
0.273592,0.00632955,0
0.275165,0.0063067,0
0.276737,0.00628362,0
0.278309,0.00626032,0
0.279882,0.00623681,0
0.281454,0.00621308,0
0.283026,0.00618914,0
0.284599,0.00616499,0
0.286171,0.00614063,0
0.287743,0.00611605,0
0.289316,0.00609127,0
0.290888,0.00606628,0
0.292461,0.00604108,0
0.294033,0.00601568,0
0.295605,0.00599008,0
0.297178,0.00596427,0
0.29875,0.00593826,0
0.300322,0.00591205,0
0.301895,0.00588565,0
0.303467,0.00585905,0
0.30504,0.00583225,0
0.306612,0.00580526,0
0.308184,0.00577807,0
0.309757,0.0057507,0
0.311329,0.00572313,0
0.312901,0.00569538,0
0.314474,0.00566743,0
0.316046,0.0056393,0
0.317618,0.00561099,0
0.319191,0.00558249,0
0.320763,0.00555381,0
0.322336,0.00552495,0
0.323908,0.00549591,0
0.32548,0.00546669,0
0.327053,0.00543729,0
0.328625,0.00540772,0
0.330197,0.00537797,0
0.33177,0.00534805,0
0.333342,0.00531795,0
0.334915,0.00528769,0
0.336487,0.00525726,0
0.338059,0.00522666,0
0.339632,0.00519589,0
0.341204,0.00516495,0
0.342776,0.00513386,0
0.344349,0.0051026,0
0.345921,0.00507118,0
0.347493,0.00503959,0
0.349066,0.00500785,0
0.350638,0.00497595,0
0.352211,0.0049439,0
0.353783,0.00491169,0
0.355355,0.00487933,0
0.356928,0.00484681,0
0.3585,0.00481415,0
0.360072,0.00478133,0
0.361645,0.00474837,0
0.363217,0.00471525,0
0.36479,0.004682,0
0.366362,0.00464859,0
0.367934,0.00461505,0
0.369507,0.00458136,0
0.371079,0.00454754,0
0.372651,0.00451357,0
0.374224,0.00447946,0
0.375796,0.00444522,0
0.377368,0.00441085,0
0.378941,0.00437634,0
0.380513,0.00434169,0
0.382086,0.00430692,0
0.383658,0.00427201,0
0.38523,0.00423698,0
0.386803,0.00420182,0
0.388375,0.00416653,0
0.389947,0.00413112,0
0.39152,0.00409559,0
0.393092,0.00405993,0
0.394665,0.00402415,0
0.396237,0.00398825,0
0.397809,0.00395224,0
0.399382,0.0039161,0
0.400954,0.00387986,0
0.402526,0.00384349,0
0.404099,0.00380702,0
0.405671,0.00377043,0
0.407243,0.00373373,0
0.408816,0.00369692,0
0.410388,0.00366001,0
0.411961,0.00362299,0
0.413533,0.00358586,0
0.415105,0.00354863,0
0.416678,0.0035113,0
0.41825,0.00347386,0
0.419822,0.00343633,0
0.421395,0.00339869,0
0.422967,0.00336096,0
0.42454,0.00332314,0
0.426112,0.00328522,0
0.427684,0.0032472,0
0.429257,0.00320909,0
0.430829,0.0031709,0
0.432401,0.00313261,0
0.433974,0.00309424,0
0.435546,0.00305577,0
0.437118,0.00301723,0
0.438691,0.00297859,0
0.440263,0.00293988,0
0.441836,0.00290108,0
0.443408,0.0028613,0
0.44498,0.00281993,0
0.446553,0.00277705,0
0.448125,0.00273279,0
0.449697,0.00268723,0
0.45127,0.00264049,0
0.452842,0.00259267,0
0.454415,0.00254386,0
0.455987,0.00249418,0
0.457559,0.00244372,0
0.459132,0.0023926,0
0.460704,0.00234091,0
0.462276,0.00228875,0
0.463849,0.00223623,0
0.465421,0.00218346,0
0.466994,0.00213053,0
0.468566,0.00207755,0
0.470138,0.00202463,0
0.471711,0.00197186,0
0.473283,0.00191935,0
0.474855,0.0018672,0
0.476428,0.00181544,0
0.478,0.00176345,0
0.479572,0.00171109,0
0.481145,0.00165835,0
0.482717,0.00160527,0
0.48429,0.00155186,0
0.485862,0.00149812,0
0.487434,0.00144408,0
0.489007,0.00138975,0
0.490579,0.00133514,0
0.492151,0.00128028,0
0.493724,0.00122517,0
0.495296,0.00116982,0
0.496869,0.00111425,0
0.498441,0.00105832,0
0.500013,0.00100201,0
0.501586,0.00094535,0
0.503158,0.000888366,0
0.50473,0.000831083,0
0.506303,0.000773527,0
0.507875,0.000715722,0
0.509447,0.000657695,0
0.51102,0.000599471,0
0.512592,0.000541075,0
0.514165,0.000482532,0
0.515737,0.000423834,0
0.517309,0.00036492,0
0.518882,0.000305776,0
0.520454,0.000246384,0
0.522026,0.000186729,0
0.523599,0.000126794,0
0.525171,6.65642e-05,0
0.526744,6.02299e-06,0
0.528316,-5.48456e-05,0
0.529888,-0.000116058,0
0.531461,-0.000177643,0
0.533033,-0.00023959,0
0.534605,-0.000301878,0
0.536178,-0.000364485,0
0.53775,-0.00042739,0
0.539322,-0.00049057,0
0.540895,-0.000554005,0
0.542467,-0.000617672,0
0.54404,-0.000681549,0
0.545612,-0.000745634,0
0.547184,-0.000809986,0
0.548757,-0.000874603,0
0.550329,-0.000939471,0
0.551901,-0.00100458,0
0.553474,-0.00106991,0
0.555046,-0.00113546,0
0.556619,-0.00120121,0
0.558191,-0.00126716,0
0.559763,-0.00133328,0
0.561336,-0.00139956,0
0.562908,-0.001466,0
0.56448,-0.00153259,0
0.566053,-0.00159935,0
0.567625,-0.00166628,0
0.569197,-0.0017334,0
0.57077,-0.00180073,0
0.572342,-0.00186826,0
0.573915,-0.00193602,0
0.575487,-0.00200401,0
0.577059,-0.00207225,0
0.578632,-0.00214074,0
0.580204,-0.00220951,0
0.581776,-0.00227854,0
0.583349,-0.00234782,0
0.584921,-0.00241733,0
0.586494,-0.00248707,0
0.588066,-0.00255703,0
0.589638,-0.0026272,0
0.591211,-0.00269758,0
0.592783,-0.00276814,0
0.594355,-0.0028389,0
0.595928,-0.00290983,0
0.5975,-0.00298093,0
0.599072,-0.0030522,0
0.600645,-0.00312362,0
0.602217,-0.00319518,0
0.60379,-0.00326689,0
0.605362,-0.00333875,0
0.606934,-0.00341079,0
0.608507,-0.00348302,0
0.610079,-0.00355542,0
0.611651,-0.003628,0
0.613224,-0.00370073,0
0.614796,-0.00377362,0
0.616369,-0.00384666,0
0.617941,-0.00391985,0
0.619513,-0.00399318,0
0.621086,-0.00406665,0
0.622658,-0.00414024,0
0.62423,-0.00421396,0
0.625803,-0.00428779,0
0.627375,-0.00436173,0
0.628947,-0.00443579,0
0.63052,-0.00450994,0
0.632092,-0.00458419,0
0.633665,-0.00465859,0
0.635237,-0.00473317,0
0.636809,-0.00480791,0
0.638382,-0.0048828,0
0.639954,-0.00495784,0
0.641526,-0.005033,0
0.643099,-0.00510829,0
0.644671,-0.00518368,0
0.646244,-0.00525919,0
0.647816,-0.00533478,0
0.649388,-0.00541045,0
0.650961,-0.0054862,0
0.652533,-0.00556201,0
0.654105,-0.00563788,0
0.655678,-0.00571379,0
0.65725,-0.00578973,0
0.658822,-0.00586569,0
0.660395,-0.00594167,0
0.661967,-0.00601766,0
0.66354,-0.00609363,0
0.665112,-0.0061696,0
0.666684,-0.00624553,0
0.668257,-0.00632143,0
0.669829,-0.00639729,0
0.671401,-0.00647309,0
0.672974,-0.00654889,0
0.674546,-0.00662479,0
0.676119,-0.0067008,0
0.677691,-0.00677689,0
0.679263,-0.00685306,0
0.680836,-0.00692929,0
0.682408,-0.00700557,0
0.68398,-0.00708189,0
0.685553,-0.00715823,0
0.687125,-0.00723459,0
0.688697,-0.00731095,0
0.69027,-0.00738729,0
0.691842,-0.00746362,0
0.693415,-0.0075399,0
0.694987,-0.00761614,0
0.696559,-0.00769232,0
0.698132,-0.00776842,0
0.699704,-0.00784444,0
0.701276,-0.00792036,0
0.702849,-0.00799617,0
0.704421,-0.00807185,0
0.705994,-0.0081474,0
0.707566,-0.00822281,0
0.709138,-0.00829805,0
0.710711,-0.00837312,0
0.712283,-0.00844802,0
0.713855,-0.00852292,0
0.715428,-0.00859789,0
0.717,-0.0086729,0
0.718572,-0.00874793,0
0.720145,-0.00882297,0
0.721717,-0.00889801,0
0.72329,-0.00897301,0
0.724862,-0.00904797,0
0.726434,-0.00912286,0
0.728007,-0.00919768,0
0.729579,-0.00927239,0
0.731151,-0.00934699,0
0.732724,-0.00942146,0
0.734296,-0.00949577,0
0.735869,-0.00956992,0
0.737441,-0.00964387,0
0.739013,-0.00971762,0
0.740586,-0.00979115,0
0.742158,-0.00986444,0
0.74373,-0.00993747,0
0.745303,-0.0100102,0
0.746875,-0.0100827,0
0.748447,-0.0101548,0
0.75002,-0.0102267,0
0.751592,-0.0102981,0
0.753165,-0.0103692,0
0.754737,-0.01044,0
0.756309,-0.0105103,0
0.757882,-0.0105807,0
0.759454,-0.010651,0
0.761026,-0.0107213,0
0.762599,-0.0107916,0
0.764171,-0.0108618,0
0.765744,-0.010932,0
0.767316,-0.011002,0
0.768888,-0.011072,0
0.770461,-0.0111419,0
0.772033,-0.0112116,0
0.773605,-0.0112812,0
0.775178,-0.0113506,0
0.77675,-0.0114198,0
0.778323,-0.0114888,0
0.779895,-0.0115576,0
0.781467,-0.0116261,0
0.78304,-0.0116944,0
0.784612,-0.0117624,0
0.786184,-0.0118301,0
0.787757,-0.0118975,0
0.789329,-0.0119646,0
0.790901,-0.0120314,0
0.792474,-0.0120977,0
0.794046,-0.0121637,0
0.795619,-0.0122293,0
0.797191,-0.0122945,0
0.798763,-0.0123593,0
0.800336,-0.0124236,0
0.801908,-0.0124874,0
0.80348,-0.0125508,0
0.805053,-0.0126137,0
0.806625,-0.012676,0
0.808198,-0.0127378,0
0.80977,-0.0127991,0
0.811342,-0.0128597,0
0.812915,-0.0129198,0
0.814487,-0.0129795,0
0.816059,-0.0130393,0
0.817632,-0.0130992,0
0.819204,-0.0131592,0
0.820776,-0.0132194,0
0.822349,-0.0132795,0
0.823921,-0.0133397,0
0.825494,-0.0133998,0
0.827066,-0.0134599,0
0.828638,-0.0135199,0
0.830211,-0.0135798,0
0.831783,-0.0136396,0
0.833355,-0.0136991,0
0.834928,-0.0137585,0
0.8365,-0.0138176,0
0.838073,-0.0138764,0
0.839645,-0.0139349,0
0.841217,-0.0139931,0
0.84279,-0.0140509,0
0.844362,-0.0141083,0
0.845934,-0.0141653,0
0.847507,-0.0142217,0
0.849079,-0.0142777,0
0.850651,-0.0143332,0
0.852224,-0.014388,0
0.853796,-0.0144423,0
0.855369,-0.0144959,0
0.856941,-0.0145489,0
0.858513,-0.0146012,0
0.860086,-0.0146527,0
0.861658,-0.0147035,0
0.86323,-0.0147535,0
0.864803,-0.0148026,0
0.866375,-0.0148509,0
0.867948,-0.0148983,0
0.86952,-0.0149448,0
0.871092,-0.0149903,0
0.872665,-0.0150349,0
0.874237,-0.0150784,0
0.875809,-0.0151209,0
0.877382,-0.0151622,0
0.878954,-0.0152025,0
0.880526,-0.0152416,0
0.882099,-0.0152795,0
0.883671,-0.0153164,0
0.885244,-0.015353,0
0.886816,-0.0153897,0
0.888388,-0.0154264,0
0.889961,-0.0154631,0
0.891533,-0.0154997,0
0.893105,-0.0155364,0
0.894678,-0.015573,0
0.89625,-0.0156096,0
0.897823,-0.0156461,0
0.899395,-0.0156826,0
0.900967,-0.015719,0
0.90254,-0.0157553,0
0.904112,-0.0157916,0
0.905684,-0.0158278,0
0.907257,-0.0158639,0
0.908829,-0.0158999,0
0.910401,-0.0159357,0
0.911974,-0.0159715,0
0.913546,-0.0160071,0
0.915119,-0.0160426,0
0.916691,-0.0160779,0
0.918263,-0.0161131,0
0.919836,-0.0161482,0
0.921408,-0.016183,0
0.92298,-0.0162177,0
0.924553,-0.0162522,0
0.926125,-0.0162865,0
0.927698,-0.0163206,0
0.92927,-0.0163545,0
0.930842,-0.0163882,0
0.932415,-0.0164217,0
0.933987,-0.0164549,0
0.935559,-0.0164879,0
0.937132,-0.0165206,0
0.938704,-0.0165531,0
0.940276,-0.0165853,0
0.941849,-0.0166172,0
0.943421,-0.0166488,0
0.944994,-0.0166802,0
0.946566,-0.0167112,0
0.948138,-0.016742,0
0.949711,-0.0167724,0
0.951283,-0.0168025,0
0.952855,-0.0168323,0
0.954428,-0.0168618,0
0.956,-0.0168908,0
0.957573,-0.0169196,0
0.959145,-0.0169479,0
0.960717,-0.0169759,0
0.96229,-0.0170036,0
0.963862,-0.0170308,0
0.965434,-0.0170576,0
0.967007,-0.017084,0
0.968579,-0.0171101,0
0.970151,-0.0171356,0
0.971724,-0.0171608,0
0.973296,-0.0171855,0
0.974869,-0.0172098,0
0.976441,-0.0172336,0
0.978013,-0.017257,0
0.979586,-0.0172799,0
0.981158,-0.0173023,0
0.98273,-0.0173242,0
0.984303,-0.0173456,0
0.985875,-0.0173666,0
0.987448,-0.017387,0
0.98902,-0.0174069,0
0.990592,-0.0174262,0
0.992165,-0.0174451,0
0.993737,-0.0174633,0
0.995309,-0.0174811,0
0.996882,-0.0174983,0
0.998454,-0.0175149,0
1.00003,-0.0175309,0
1.0016,-0.0175463,0
1.00317,-0.0175612,0
1.00474,-0.0175754,0
1.00632,-0.0175891,0
1.00789,-0.0176021,0
1.00946,-0.0176145,0
1.01103,-0.0176262,0
1.01261,-0.0176374,0
1.01418,-0.0176478,0
1.01575,-0.0176576,0
1.01732,-0.0176668,0
1.01889,-0.0176753,0
1.02047,-0.017683,0
1.02204,-0.0176901,0
1.02361,-0.0176965,0
1.02518,-0.0177022,0
1.02676,-0.0177072,0
1.02833,-0.0177116,0
1.0299,-0.017716,0
1.03147,-0.0177203,0
1.03305,-0.0177246,0
1.03462,-0.0177288,0
1.03619,-0.017733,0
1.03776,-0.0177371,0
1.03934,-0.0177412,0
1.04091,-0.0177453,0
1.04248,-0.0177493,0
1.04405,-0.0177532,0
1.04563,-0.0177571,0
1.0472,-0.017761,0
1.04877,-0.0177647,0
1.05034,-0.0177685,0
1.05191,-0.0177721,0
1.05349,-0.0177758,0
1.05506,-0.0177793,0
1.05663,-0.0177828,0
1.0582,-0.0177863,0
1.05978,-0.0177896,0
1.06135,-0.0177929,0
1.06292,-0.0177962,0
1.06449,-0.0177993,0
1.06607,-0.0178024,0
1.06764,-0.0178055,0
1.06921,-0.0178085,0
1.07078,-0.0178113,0
1.07236,-0.0178142,0
1.07393,-0.0178169,0
1.0755,-0.0178196,0
1.07707,-0.0178222,0
1.07864,-0.0178247,0
1.08022,-0.0178271,0
1.08179,-0.0178295,0
1.08336,-0.0178317,0
1.08493,-0.0178339,0
1.08651,-0.017836,0
1.08808,-0.017838,0
1.08965,-0.01784,0
1.09122,-0.0178418,0
1.0928,-0.0178436,0
1.09437,-0.0178452,0
1.09594,-0.0178468,0
1.09751,-0.0178482,0
1.09909,-0.0178496,0
1.10066,-0.0178509,0
1.10223,-0.0178521,0
1.1038,-0.0178532,0
1.10538,-0.0178542,0
1.10695,-0.017855,0
1.10852,-0.0178558,0
1.11009,-0.0178565,0
1.11166,-0.0178571,0
1.11324,-0.0178575,0
1.11481,-0.0178579,0
1.11638,-0.0178581,0
1.11795,-0.0178583,0
1.11953,-0.0178583,0
1.1211,-0.0178578,0
1.12267,-0.0178569,0
1.12424,-0.0178554,0
1.12582,-0.0178534,0
1.12739,-0.0178509,0
1.12896,-0.0178479,0
1.13053,-0.0178445,0
1.13211,-0.0178407,0
1.13368,-0.0178364,0
1.13525,-0.0178318,0
1.13682,-0.0178268,0
1.13839,-0.0178214,0
1.13997,-0.0178157,0
1.14154,-0.0178096,0
1.14311,-0.0178033,0
1.14468,-0.0177967,0
1.14626,-0.0177898,0
1.14783,-0.0177827,0
1.1494,-0.0177753,0
1.15097,-0.0177677,0
1.15255,-0.01776,0
1.15412,-0.0177521,0
1.15569,-0.017744,0
1.15726,-0.0177357,0
1.15884,-0.0177274,0
1.16041,-0.0177189,0
1.16198,-0.0177104,0
1.16355,-0.0177018,0
1.16513,-0.0176932,0
1.1667,-0.0176845,0
1.16827,-0.0176759,0
1.16984,-0.0176672,0
1.17141,-0.0176586,0
1.17299,-0.01765,0
1.17456,-0.0176415,0
1.17613,-0.0176331,0
1.1777,-0.0176247,0
1.17928,-0.0176165,0
1.18085,-0.0176085,0
1.18242,-0.0176003,0
1.18399,-0.017592,0
1.18557,-0.0175836,0
1.18714,-0.0175749,0
1.18871,-0.0175661,0
1.19028,-0.0175571,0
1.19186,-0.017548,0
1.19343,-0.0175386,0
1.195,-0.0175292,0
1.19657,-0.0175196,0
1.19814,-0.0175098,0
1.19972,-0.0174999,0
1.20129,-0.0174898,0
1.20286,-0.0174796,0
1.20443,-0.0174693,0
1.20601,-0.0174588,0
1.20758,-0.0174482,0
1.20915,-0.0174375,0
1.21072,-0.0174266,0
1.2123,-0.0174157,0
1.21387,-0.0174046,0
1.21544,-0.0173935,0
1.21701,-0.0173822,0
1.21859,-0.0173708,0
1.22016,-0.0173593,0
1.22173,-0.0173478,0
1.2233,-0.0173361,0
1.22488,-0.0173244,0
1.22645,-0.0173125,0
1.22802,-0.0173006,0
1.22959,-0.0172886,0
1.23116,-0.0172766,0
1.23274,-0.0172645,0
1.23431,-0.0172523,0
1.23588,-0.0172401,0
1.23745,-0.0172278,0
1.23903,-0.0172154,0
1.2406,-0.017203,0
1.24217,-0.0171906,0
1.24374,-0.0171781,0
1.24532,-0.0171656,0
1.24689,-0.017153,0
1.24846,-0.0171404,0
1.25003,-0.0171278,0
1.25161,-0.0171152,0
1.25318,-0.0171026,0
1.25475,-0.0170899,0
1.25632,-0.0170772,0
1.25789,-0.0170645,0
1.25947,-0.0170518,0
1.26104,-0.0170392,0
1.26261,-0.0170265,0
1.26418,-0.0170138,0
1.26576,-0.017001,0
1.26733,-0.016988,0
1.2689,-0.016975,0
1.27047,-0.0169619,0
1.27205,-0.0169487,0
1.27362,-0.0169354,0
1.27519,-0.016922,0
1.27676,-0.0169085,0
1.27834,-0.0168949,0
1.27991,-0.0168813,0
1.28148,-0.0168675,0
1.28305,-0.0168537,0
1.28463,-0.0168397,0
1.2862,-0.0168257,0
1.28777,-0.0168117,0
1.28934,-0.0167975,0
1.29091,-0.0167833,0
1.29249,-0.016769,0
1.29406,-0.0167546,0
1.29563,-0.0167402,0
1.2972,-0.0167256,0
1.29878,-0.0167111,0
1.30035,-0.0166964,0
1.30192,-0.0166817,0
1.30349,-0.0166669,0
1.30507,-0.0166521,0
1.30664,-0.0166372,0
1.30821,-0.0166223,0
1.30978,-0.0166073,0
1.31136,-0.0165922,0
1.31293,-0.0165771,0
1.3145,-0.016562,0
1.31607,-0.0165468,0
1.31764,-0.0165316,0
1.31922,-0.0165163,0
1.32079,-0.016501,0
1.32236,-0.0164856,0
1.32393,-0.0164702,0
1.32551,-0.0164548,0
1.32708,-0.0164393,0
1.32865,-0.0164238,0
1.33022,-0.0164083,0
1.3318,-0.0163927,0
1.33337,-0.0163771,0
1.33494,-0.0163615,0
1.33651,-0.0163459,0
1.33809,-0.0163302,0
1.33966,-0.0163145,0
1.34123,-0.0162988,0
1.3428,-0.0162831,0
1.34438,-0.0162674,0
1.34595,-0.0162516,0
1.34752,-0.0162359,0
1.34909,-0.01622,0
1.35066,-0.0162041,0
1.35224,-0.0161882,0
1.35381,-0.0161722,0
1.35538,-0.0161562,0
1.35695,-0.0161401,0
1.35853,-0.016124,0
1.3601,-0.0161078,0
1.36167,-0.0160916,0
1.36324,-0.0160753,0
1.36482,-0.016059,0
1.36639,-0.0160426,0
1.36796,-0.0160262,0
1.36953,-0.0160098,0
1.37111,-0.0159933,0
1.37268,-0.0159768,0
1.37425,-0.0159602,0
1.37582,-0.0159436,0
1.37739,-0.0159269,0
1.37897,-0.0159102,0
1.38054,-0.0158934,0
1.38211,-0.0158766,0
1.38368,-0.0158598,0
1.38526,-0.0158429,0
1.38683,-0.015826,0
1.3884,-0.015809,0
1.38997,-0.015792,0
1.39155,-0.015775,0
1.39312,-0.0157579,0
1.39469,-0.0157407,0
1.39626,-0.0157236,0
1.39784,-0.0157064,0
1.39941,-0.0156891,0
1.40098,-0.0156718,0
1.40255,-0.0156545,0
1.40413,-0.0156371,0
1.4057,-0.0156197,0
1.40727,-0.0156022,0
1.40884,-0.0155848,0
1.41041,-0.0155672,0
1.41199,-0.0155497,0
1.41356,-0.0155321,0
1.41513,-0.0155144,0
1.4167,-0.0154967,0
1.41828,-0.015479,0
1.41985,-0.0154613,0
1.42142,-0.0154435,0
1.42299,-0.0154257,0
1.42457,-0.0154078,0
1.42614,-0.0153899,0
1.42771,-0.015372,0
1.42928,-0.015354,0
1.43086,-0.015336,0
1.43243,-0.015318,0
1.434,-0.0152999,0
1.43557,-0.0152818,0
1.43714,-0.0152637,0
1.43872,-0.0152455,0
1.44029,-0.0152273,0
1.44186,-0.015209,0
1.44343,-0.0151908,0
1.44501,-0.0151725,0
1.44658,-0.0151541,0
1.44815,-0.0151358,0
1.44972,-0.0151174,0
1.4513,-0.0150989,0
1.45287,-0.0150804,0
1.45444,-0.0150618,0
1.45601,-0.0150431,0
1.45759,-0.0150243,0
1.45916,-0.0150055,0
1.46073,-0.0149866,0
1.4623,-0.0149677,0
1.46388,-0.0149486,0
1.46545,-0.0149295,0
1.46702,-0.0149104,0
1.46859,-0.0148912,0
1.47016,-0.0148719,0
1.47174,-0.0148525,0
1.47331,-0.0148331,0
1.47488,-0.0148137,0
1.47645,-0.0147942,0
1.47803,-0.0147746,0
1.4796,-0.014755,0
1.48117,-0.0147354,0
1.48274,-0.0147156,0
1.48432,-0.0146959,0
1.48589,-0.0146761,0
1.48746,-0.0146562,0
1.48903,-0.0146364,0
1.49061,-0.0146164,0
1.49218,-0.0145965,0
1.49375,-0.0145765,0
1.49532,-0.0145564,0
1.49689,-0.0145364,0
1.49847,-0.0145162,0
1.50004,-0.0144961,0
1.50161,-0.0144759,0
1.50318,-0.0144558,0
1.50476,-0.0144355,0
1.50633,-0.0144153,0
1.5079,-0.014395,0
1.50947,-0.0143747,0
1.51105,-0.0143544,0
1.51262,-0.0143341,0
1.51419,-0.0143137,0
1.51576,-0.0142934,0
1.51734,-0.014273,0
1.51891,-0.0142526,0
1.52048,-0.0142322,0
1.52205,-0.0142118,0
1.52363,-0.0141914,0
1.5252,-0.0141709,0
1.52677,-0.0141505,0
1.52834,-0.0141301,0
1.52991,-0.0141096,0
1.53149,-0.0140892,0
1.53306,-0.0140687,0
1.53463,-0.0140483,0
1.5362,-0.0140279,0
1.53778,-0.0140074,0
1.53935,-0.013987,0
1.54092,-0.0139666,0
1.54249,-0.0139462,0
1.54407,-0.0139258,0
1.54564,-0.0139054,0
1.54721,-0.0138851,0
1.54878,-0.0138647,0
1.55036,-0.0138444,0
1.55193,-0.0138241,0
1.5535,-0.0138038,0
1.55507,-0.0137836,0
1.55665,-0.0137633,0
1.55822,-0.0137431,0
1.55979,-0.0137229,0
1.56136,-0.0137028,0
1.56293,-0.0136826,0
1.56451,-0.0136625,0
1.56608,-0.0136425,0
1.56765,-0.0136224,0
1.56922,-0.0136024,0
1.5708,-0.0135825,0
