# 20241209_181444
# primespec:	data/spectra_real_sigma_constfield_20240912/spec_20241209_163626/spectr.txt
# qmax:	5
# ma:	1.0586
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.510449
# [DEBUG] Eabc:	0.5293
p,finalspecRe,finalspecIm
0,437.874,0
0.0100503,437.854,0
0.0201005,438.306,0
0.0301508,439.025,0
0.040201,440.003,0
0.0502513,441.281,0
0.0603015,442.834,0
0.0703518,444.716,0
0.080402,446.892,0
0.0904523,449.32,0
0.100503,452.023,0
0.110553,455.017,0
0.120603,458.2,0
0.130653,461.668,0
0.140704,465.459,0
0.150754,469.357,0
0.160804,473.543,0
0.170854,477.899,0
0.180905,482.524,0
0.190955,487.174,0
0.201005,492.193,0
0.211055,497.38,0
0.221106,502.51,0
0.231156,507.853,0
0.241206,513.456,0
0.251256,519.065,0
0.261307,524.696,0
0.271357,530.407,0
0.281407,536.129,0
0.291457,542.31,0
0.301508,548.645,0
0.311558,554.745,0
0.321608,561.251,0
0.331658,567.094,0
0.341709,573.563,0
0.351759,579.473,0
0.361809,585.889,0
0.371859,592.328,0
0.38191,598.767,0
0.39196,606.244,0
0.40201,613.22,0
0.41206,620.69,0
0.422111,629.592,0
0.432161,639.333,0
0.442211,650.746,0
0.452261,663.79,0
0.462312,674.988,0
0.472362,678.134,0
0.482412,668.328,0
0.492462,643.033,0
0.502513,603.109,0
0.512563,551.352,0
0.522613,490.711,0
0.532663,428.515,0
0.542714,369.133,0
0.552764,316.262,0
0.562814,272.102,0
0.572864,237.197,0
0.582915,210.313,0
0.592965,189.152,0
0.603015,171.674,0
0.613065,156.593,0
0.623116,143.595,0
0.633166,132.2,0
0.643216,122.038,0
0.653266,112.687,0
0.663317,104.107,0
0.673367,96.488,0
0.683417,89.751,0
0.693467,83.5834,0
0.703518,77.7697,0
0.713568,72.4102,0
0.723618,67.6215,0
0.733668,63.2712,0
0.743719,59.1844,0
0.753769,55.3052,0
0.763819,51.755,0
0.773869,48.5587,0
0.78392,45.6057,0
0.79397,42.7755,0
0.80402,40.1033,0
0.81407,37.7034,0
0.824121,35.5337,0
0.834171,33.459,0
0.844221,31.4804,0
0.854271,29.6624,0
0.864322,28.0461,0
0.874372,26.5335,0
0.884422,25.0705,0
0.894472,23.6989,0
0.904523,22.4727,0
0.914573,21.3422,0
0.924623,20.2464,0
0.934673,19.1906,0
0.944724,18.2096,0
0.954774,17.3242,0
0.964824,16.4738,0
0.974874,15.6282,0
0.984925,14.8325,0
0.994975,14.1123,0
1.00503,13.4357,0
1.01508,12.7776,0
1.02513,12.1373,0
1.03518,11.5538,0
1.04523,11.0258,0
1.05528,10.5173,0
1.06533,10.0234,0
1.07538,9.56211,0
1.08543,9.14847,0
1.09548,8.76211,0
1.10553,8.37426,0
1.11558,7.99691,0
1.12563,7.65512,0
1.13568,7.33733,0
1.14573,7.0206,0
1.15578,6.70584,0
1.16583,6.4134,0
1.17588,6.14866,0
1.18593,5.89531,0
1.19598,5.64111,0
1.20603,5.39885,0
1.21608,5.18381,0
1.22613,4.98698,0
1.23618,4.79161,0
1.24623,4.59545,0
1.25628,4.4188,0
1.26633,4.25713,0
1.27638,4.09591,0
1.28643,3.93464,0
1.29648,3.77488,0
1.30653,3.63353,0
1.31658,3.49906,0
1.32663,3.36229,0
1.33668,3.227,0
1.34673,3.10711,0
1.35678,2.99863,0
1.36683,2.89372,0
1.37688,2.78625,0
1.38693,2.6849,0
1.39698,2.59571,0
1.40704,2.51177,0
1.41709,2.42232,0
1.42714,2.33316,0
1.43719,2.2538,0
1.44724,2.17714,0
1.45729,2.10048,0
1.46734,2.0225,0
1.47739,1.94987,0
1.48744,1.88708,0
1.49749,1.82585,0
1.50754,1.76357,0
1.51759,1.70417,0
1.52764,1.65195,0
1.53769,1.60287,0
1.54774,1.55241,0
1.55779,1.49979,0
1.56784,1.45104,0
1.57789,1.4068,0
1.58794,1.36305,0
1.59799,1.31616,0
1.60804,1.27135,0
1.61809,1.23285,0
1.62814,1.19667,0
1.63819,1.1597,0
1.64824,1.12277,0
1.65829,1.08983,0
1.66834,1.06071,0
1.67839,1.03103,0
1.68844,0.998699,0
1.69849,0.967113,0
1.70854,0.939188,0
1.71859,0.912933,0
1.72864,0.88418,0
1.73869,0.855168,0
1.74874,0.830161,0
1.75879,0.808395,0
1.76884,0.78629,0
1.77889,0.763153,0
1.78894,0.741718,0
1.79899,0.723031,0
1.80905,0.704857,0
1.8191,0.684481,0
1.82915,0.663732,0
1.8392,0.645053,0
1.84925,0.628141,0
1.8593,0.610342,0
1.86935,0.591368,0
1.8794,0.574272,0
1.88945,0.559488,0
1.8995,0.546017,0
1.90955,0.531233,0
1.9196,0.517045,0
1.92965,0.504545,0
1.9397,0.492867,0
1.94975,0.480452,0
1.9598,0.466765,0
1.96985,0.45357,0
1.9799,0.442361,0
1.98995,0.430948,0
2,0.41883,0
