# 20241010_150504
alpha,Df0Re,Df0Im
0,-0.142225,0
0.00157237,-0.142261,0
0.00314474,-0.142303,0
0.00471711,-0.142345,0
0.00628947,-0.142383,0
0.00786184,-0.142413,0
0.00943421,-0.142428,0
0.0110066,-0.142426,0
0.0125789,-0.142406,0
0.0141513,-0.142374,0
0.0157237,-0.142332,0
0.0172961,-0.142284,0
0.0188684,-0.142233,0
0.0204408,-0.142182,0
0.0220132,-0.142122,0
0.0235855,-0.142052,0
0.0251579,-0.141973,0
0.0267303,-0.141887,0
0.0283026,-0.141799,0
0.029875,-0.141709,0
0.0314474,-0.141616,0
0.0330197,-0.141518,0
0.0345921,-0.141414,0
0.0361645,-0.141306,0
0.0377368,-0.141194,0
0.0393092,-0.14108,0
0.0408816,-0.140963,0
0.042454,-0.140842,0
0.0440263,-0.140718,0
0.0455987,-0.140589,0
0.0471711,-0.140457,0
0.0487434,-0.140321,0
0.0503158,-0.140183,0
0.0518882,-0.140041,0
0.0534605,-0.139895,0
0.0550329,-0.139746,0
0.0566053,-0.139593,0
0.0581776,-0.139436,0
0.05975,-0.139276,0
0.0613224,-0.139112,0
0.0628947,-0.138944,0
0.0644671,-0.138772,0
0.0660395,-0.138596,0
0.0676119,-0.138416,0
0.0691842,-0.138232,0
0.0707566,-0.138044,0
0.072329,-0.137852,0
0.0739013,-0.137655,0
0.0754737,-0.137454,0
0.0770461,-0.137248,0
0.0786184,-0.137038,0
0.0801908,-0.136824,0
0.0817632,-0.136606,0
0.0833355,-0.136382,0
0.0849079,-0.136153,0
0.0864803,-0.135919,0
0.0880526,-0.135681,0
0.089625,-0.135438,0
0.0911974,-0.13519,0
0.0927698,-0.134937,0
0.0943421,-0.134679,0
0.0959145,-0.134415,0
0.0974869,-0.134147,0
0.0990592,-0.133873,0
0.100632,-0.133595,0
0.102204,-0.133311,0
0.103776,-0.133021,0
0.105349,-0.132725,0
0.106921,-0.132424,0
0.108493,-0.132118,0
0.110066,-0.131807,0
0.111638,-0.13149,0
0.113211,-0.131167,0
0.114783,-0.130838,0
0.116355,-0.130503,0
0.117928,-0.130163,0
0.1195,-0.129817,0
0.121072,-0.129465,0
0.122645,-0.129107,0
0.124217,-0.128743,0
0.125789,-0.128373,0
0.127362,-0.127996,0
0.128934,-0.127614,0
0.130507,-0.127226,0
0.132079,-0.126831,0
0.133651,-0.126429,0
0.135224,-0.126021,0
0.136796,-0.125607,0
0.138368,-0.125186,0
0.139941,-0.124758,0
0.141513,-0.124325,0
