# 20240731_151921
alpha,rRe,rIm
0.711876,8.4787,0
0.715026,8.49998,0
0.718175,8.52093,0
0.721325,8.54153,0
0.724475,8.56181,0
0.727625,8.58174,0
0.730775,8.60133,0
0.733925,8.62058,0
0.737075,8.63948,0
0.740225,8.65804,0
0.743375,8.67625,0
0.746525,8.69411,0
0.749674,8.71162,0
0.752824,8.72878,0
0.755974,8.74558,0
0.759124,8.76203,0
0.762274,8.77813,0
0.765424,8.79387,0
0.768574,8.80925,0
0.771724,8.82428,0
0.774874,8.83894,0
0.778023,8.85325,0
0.781173,8.86719,0
0.784323,8.88078,0
0.787473,8.894,0
0.790623,8.90686,0
0.793773,8.91935,0
0.796923,8.93149,0
0.800073,8.94326,0
0.803223,8.95467,0
0.806372,8.96571,0
0.809522,8.97639,0
0.812672,8.98671,0
0.815822,8.99666,0
0.818972,9.00625,0
0.822122,9.01548,0
0.825272,9.02435,0
0.828422,9.03285,0
0.831572,9.041,0
0.834722,9.04878,0
0.837871,9.05621,0
0.841021,9.06328,0
0.844171,9.06999,0
0.847321,9.07634,0
0.850471,9.08235,0
0.853621,9.08799,0
0.856771,9.09329,0
0.859921,9.09824,0
0.863071,9.10284,0
0.86622,9.10709,0
0.86937,9.111,0
0.87252,9.11457,0
0.87567,9.11779,0
0.87882,9.12068,0
0.88197,9.12324,0
0.88512,9.12546,0
0.88827,9.12736,0
0.89142,9.12892,0
0.894569,9.13017,0
0.897719,9.13109,0
0.900869,9.1317,0
0.904019,9.13199,0
0.907169,9.13197,0
0.910319,9.13164,0
0.913469,9.13101,0
0.916619,9.13008,0
0.919769,9.12886,0
0.922918,9.12734,0
0.926068,9.12554,0
0.929218,9.12345,0
0.932368,9.12108,0
0.935518,9.11844,0
0.938668,9.11553,0
0.941818,9.11235,0
0.944968,9.10891,0
0.948118,9.10522,0
0.951268,9.10127,0
0.954417,9.09708,0
0.957567,9.09264,0
0.960717,9.08797,0
0.963867,9.08307,0
0.967017,9.07793,0
0.970167,9.07258,0
0.973317,9.06701,0
0.976467,9.06123,0
0.979617,9.05525,0
0.982766,9.04906,0
0.985916,9.04268,0
0.989066,9.03611,0
0.992216,9.02935,0
0.995366,9.02241,0
0.998516,9.0153,0
1.00167,9.00802,0
1.00482,9.00058,0
1.00797,8.99298,0
1.01112,8.98522,0
1.01427,8.97732,0
1.01742,8.96928,0
1.02057,8.96109,0
1.02372,8.95278,0
1.02686,8.94433,0
1.03001,8.93577,0
1.03316,8.92708,0
1.03631,8.91828,0
1.03946,8.90937,0
1.04261,8.90036,0
1.04576,8.89125,0
1.04891,8.88205,0
1.05206,8.87275,0
1.05521,8.86337,0
1.05836,8.85391,0
1.06151,8.84437,0
1.06466,8.83476,0
1.06781,8.82508,0
1.07096,8.81533,0
1.07411,8.80552,0
1.07726,8.79565,0
1.08041,8.78573,0
1.08356,8.77576,0
1.08671,8.76575,0
1.08986,8.75569,0
1.09301,8.74559,0
1.09616,8.73545,0
1.09931,8.72528,0
1.10246,8.71508,0
1.10561,8.70485,0
1.10876,8.6946,0
1.11191,8.68433,0
1.11506,8.67404,0
1.11821,8.66374,0
1.12136,8.65342,0
1.12451,8.6431,0
1.12766,8.63277,0
1.13081,8.62244,0
1.13396,8.6121,0
1.13711,8.60177,0
1.14026,8.59144,0
1.14341,8.58112,0
1.14656,8.5708,0
1.14971,8.5605,0
1.15286,8.55022,0
1.15601,8.53995,0
1.15916,8.5297,0
1.16231,8.51948,0
1.16546,8.50928,0
1.16861,8.4991,0
1.17176,8.48896,0
1.17491,8.47884,0
1.17806,8.46877,0
1.18121,8.45872,0
1.18436,8.44872,0
1.18751,8.43876,0
1.19066,8.42885,0
1.19381,8.41897,0
1.19696,8.40915,0
1.20011,8.39938,0
1.20326,8.38966,0
1.20641,8.38,0
1.20956,8.37039,0
1.21271,8.36085,0
1.21586,8.35136,0
1.21901,8.34194,0
1.22216,8.33258,0
1.22531,8.3233,0
1.22846,8.31408,0
1.23161,8.30493,0
1.23476,8.29586,0
1.23791,8.28686,0
1.24106,8.27794,0
1.24421,8.2691,0
1.24736,8.26033,0
1.25051,8.25166,0
1.25366,8.24306,0
1.25681,8.23455,0
1.25996,8.22613,0
1.26311,8.2178,0
1.26626,8.20956,0
1.26941,8.20141,0
1.27256,8.19335,0
1.27571,8.18539,0
1.27886,8.17752,0
1.28201,8.16976,0
1.28516,8.16209,0
1.28831,8.15453,0
1.29146,8.14706,0
1.29461,8.13971,0
1.29776,8.13245,0
1.30091,8.12531,0
1.30406,8.11827,0
1.30721,8.11135,0
1.31036,8.10454,0
1.31351,8.09784,0
1.31666,8.09126,0
1.3198,8.0848,0
1.32295,8.07846,0
1.3261,8.07225,0
1.32925,8.06615,0
1.3324,8.06019,0
1.33555,8.05435,0
1.3387,8.04865,0
1.34185,8.04308,0
1.345,8.03764,0
1.34815,8.03235,0
1.3513,8.02719,0
1.35445,8.02218,0
1.3576,8.01732,0
1.36075,8.01261,0
1.3639,8.00805,0
1.36705,8.00365,0
1.3702,7.9994,0
1.37335,7.99532,0
1.3765,7.9914,0
1.37965,7.98765,0
1.3828,7.98407,0
1.38595,7.98067,0
1.3891,7.97744,0
1.39225,7.97439,0
1.3954,7.97153,0
1.39855,7.96885,0
1.4017,7.96637,0
1.40485,7.96408,0
1.408,7.96199,0
1.41115,7.9601,0
1.4143,7.95841,0
1.41745,7.95694,0
1.4206,7.95568,0
1.42375,7.95464,0
1.4269,7.95383,0
1.43005,7.95324,0
1.4332,7.95289,0
1.43635,7.95278,0
1.4395,7.95291,0
1.44265,7.95329,0
1.4458,7.95394,0
1.44895,7.95484,0
1.4521,7.95602,0
1.45525,7.95747,0
1.4584,7.95922,0
1.46155,7.96125,0
1.4647,7.96359,0
1.46785,7.96623,0
1.471,7.9692,0
1.47415,7.97249,0
1.4773,7.97612,0
1.48045,7.98009,0
1.4836,7.98441,0
1.48675,7.98909,0
1.4899,7.99414,0
1.49305,7.99957,0
1.4962,8.00539,0
1.49935,8.01159,0
1.5025,8.0182,0
1.50565,8.02521,0
1.5088,8.03264,0
1.51195,8.0405,0
1.5151,8.0488,0
1.51825,8.05754,0
1.5214,8.06675,0
1.52455,8.07643,0
1.5277,8.08662,0
1.53085,8.09733,0
1.534,8.10861,0
1.53715,8.12048,0
1.5403,8.13301,0
1.54345,8.14625,0
1.5466,8.16028,0
1.54975,8.17519,0
1.5529,8.1911,0
1.55605,8.20815,0
1.5592,8.22649,0
1.56235,8.24632,0
1.5655,8.26785,0
1.56865,8.29134,0
1.5718,8.31707,0
