# 20240731_151921
alpha,urRe,urIm
0.735869,0.878818,0
0.737441,0.88055,0
0.739013,0.882279,0
0.740586,0.884005,0
0.742158,0.885729,0
0.74373,0.88745,0
0.745303,0.889167,0
0.746875,0.890882,0
0.748447,0.892594,0
0.75002,0.894303,0
0.751592,0.896009,0
0.753165,0.897711,0
0.754737,0.899411,0
0.756309,0.901107,0
0.757882,0.9028,0
0.759454,0.90449,0
0.761026,0.906176,0
0.762599,0.907859,0
0.764171,0.909539,0
0.765744,0.911215,0
0.767316,0.912887,0
0.768888,0.914556,0
0.770461,0.916221,0
0.772033,0.917882,0
0.773605,0.91954,0
0.775178,0.921194,0
0.77675,0.922844,0
0.778323,0.92449,0
0.779895,0.926132,0
0.781467,0.92777,0
0.78304,0.929403,0
0.784612,0.931033,0
0.786184,0.932658,0
0.787757,0.934279,0
0.789329,0.935896,0
0.790901,0.937508,0
0.792474,0.939115,0
0.794046,0.940718,0
0.795619,0.942317,0
0.797191,0.94391,0
0.798763,0.945499,0
0.800336,0.947083,0
0.801908,0.948662,0
0.80348,0.950236,0
0.805053,0.951804,0
0.806625,0.953368,0
0.808198,0.954926,0
0.80977,0.956479,0
0.811342,0.958027,0
0.812915,0.959569,0
0.814487,0.961106,0
0.816059,0.962637,0
0.817632,0.964162,0
0.819204,0.965681,0
0.820776,0.967195,0
0.822349,0.968702,0
0.823921,0.970204,0
0.825494,0.971699,0
0.827066,0.973188,0
0.828638,0.974671,0
0.830211,0.976147,0
0.831783,0.977617,0
0.833355,0.97908,0
0.834928,0.980536,0
0.8365,0.981986,0
0.838073,0.983429,0
0.839645,0.984865,0
0.841217,0.986293,0
0.84279,0.987715,0
0.844362,0.989129,0
0.845934,0.990536,0
0.847507,0.991936,0
0.849079,0.993328,0
0.850651,0.994712,0
0.852224,0.996088,0
0.853796,0.997457,0
0.855369,0.998818,0
0.856941,1.00017,0
0.858513,1.00152,0
0.860086,1.00285,0
0.861658,1.00418,0
0.86323,1.0055,0
0.864803,1.00681,0
0.866375,1.00811,0
0.867948,1.00941,0
0.86952,1.01069,0
0.871092,1.01197,0
0.872665,1.01323,0
0.874237,1.01449,0
0.875809,1.01574,0
0.877382,1.01698,0
0.878954,1.0182,0
0.880526,1.01942,0
0.882099,1.02063,0
0.883671,1.02183,0
0.885244,1.02302,0
0.886816,1.0242,0
0.888388,1.02537,0
0.889961,1.02653,0
0.891533,1.02768,0
0.893105,1.02882,0
0.894678,1.02995,0
0.89625,1.03107,0
0.897823,1.03217,0
0.899395,1.03327,0
0.900967,1.03435,0
0.90254,1.03543,0
0.904112,1.03649,0
0.905684,1.03754,0
0.907257,1.03858,0
0.908829,1.03961,0
0.910401,1.04063,0
0.911974,1.04163,0
0.913546,1.04263,0
0.915119,1.04361,0
0.916691,1.04458,0
0.918263,1.04553,0
0.919836,1.04648,0
0.921408,1.04741,0
0.92298,1.04833,0
0.924553,1.04924,0
0.926125,1.05014,0
0.927698,1.05102,0
0.92927,1.05189,0
0.930842,1.05275,0
0.932415,1.05359,0
0.933987,1.05442,0
0.935559,1.05524,0
0.937132,1.05604,0
0.938704,1.05683,0
0.940276,1.05761,0
0.941849,1.05838,0
0.943421,1.05913,0
0.944994,1.05986,0
0.946566,1.06059,0
0.948138,1.0613,0
0.949711,1.06199,0
0.951283,1.06267,0
0.952855,1.06334,0
0.954428,1.06399,0
0.956,1.06463,0
0.957573,1.06526,0
0.959145,1.06587,0
0.960717,1.06646,0
0.96229,1.06705,0
0.963862,1.06761,0
0.965434,1.06816,0
0.967007,1.0687,0
0.968579,1.06923,0
0.970151,1.06973,0
0.971724,1.07023,0
0.973296,1.0707,0
0.974869,1.07117,0
0.976441,1.07161,0
0.978013,1.07205,0
0.979586,1.07246,0
0.981158,1.07287,0
0.98273,1.07325,0
0.984303,1.07362,0
0.985875,1.07398,0
0.987448,1.07432,0
0.98902,1.07464,0
0.990592,1.07495,0
0.992165,1.07525,0
0.993737,1.07553,0
0.995309,1.07579,0
0.996882,1.07603,0
0.998454,1.07626,0
1.00003,1.07648,0
1.0016,1.07668,0
1.00317,1.07686,0
1.00474,1.07703,0
1.00632,1.07718,0
1.00789,1.07731,0
1.00946,1.07743,0
1.01103,1.07754,0
1.01261,1.07762,0
1.01418,1.07769,0
1.01575,1.07775,0
1.01732,1.07778,0
1.01889,1.0778,0
1.02047,1.07781,0
1.02204,1.0778,0
1.02361,1.07777,0
1.02518,1.07773,0
1.02676,1.07767,0
1.02833,1.07759,0
1.0299,1.0775,0
1.03147,1.07739,0
1.03305,1.07726,0
1.03462,1.07712,0
1.03619,1.07696,0
1.03776,1.07679,0
1.03934,1.0766,0
1.04091,1.07639,0
1.04248,1.07616,0
1.04405,1.07592,0
1.04563,1.07566,0
1.0472,1.07539,0
1.04877,1.0751,0
1.05034,1.07479,0
1.05191,1.07446,0
1.05349,1.07412,0
1.05506,1.07376,0
1.05663,1.07339,0
1.0582,1.073,0
1.05978,1.07259,0
1.06135,1.07216,0
1.06292,1.07172,0
1.06449,1.07126,0
1.06607,1.07079,0
1.06764,1.0703,0
1.06921,1.06979,0
1.07078,1.06926,0
1.07236,1.06872,0
1.07393,1.06816,0
1.0755,1.06758,0
1.07707,1.06699,0
1.07864,1.06638,0
1.08022,1.06575,0
1.08179,1.06511,0
1.08336,1.06445,0
1.08493,1.06377,0
1.08651,1.06308,0
1.08808,1.06236,0
1.08965,1.06164,0
1.09122,1.06089,0
1.0928,1.06013,0
1.09437,1.05935,0
1.09594,1.05855,0
1.09751,1.05774,0
1.09909,1.05691,0
1.10066,1.05606,0
1.10223,1.0552,0
1.1038,1.05431,0
1.10538,1.05342,0
1.10695,1.0525,0
1.10852,1.05157,0
1.11009,1.05062,0
1.11166,1.04965,0
1.11324,1.04867,0
1.11481,1.04766,0
1.11638,1.04665,0
1.11795,1.04561,0
1.11953,1.04456,0
1.1211,1.04349,0
1.12267,1.0424,0
1.12424,1.04129,0
1.12582,1.04017,0
1.12739,1.03903,0
1.12896,1.03787,0
1.13053,1.0367,0
1.13211,1.03551,0
1.13368,1.0343,0
1.13525,1.03307,0
1.13682,1.03183,0
1.13839,1.03057,0
1.13997,1.02929,0
1.14154,1.02799,0
1.14311,1.02668,0
1.14468,1.02535,0
1.14626,1.024,0
1.14783,1.02263,0
1.1494,1.02125,0
1.15097,1.01985,0
1.15255,1.01843,0
1.15412,1.01699,0
1.15569,1.01554,0
1.15726,1.01406,0
1.15884,1.01257,0
1.16041,1.01107,0
1.16198,1.00954,0
1.16355,1.008,0
1.16513,1.00643,0
1.1667,1.00486,0
1.16827,1.00326,0
1.16984,1.00164,0
1.17141,1.00001,0
1.17299,0.998359,0
1.17456,0.996691,0
1.17613,0.995004,0
1.1777,0.993299,0
1.17928,0.991576,0
1.18085,0.989835,0
1.18242,0.988076,0
1.18399,0.986298,0
1.18557,0.984503,0
1.18714,0.982689,0
1.18871,0.980858,0
1.19028,0.979008,0
1.19186,0.977139,0
1.19343,0.975253,0
1.195,0.973348,0
1.19657,0.971425,0
1.19814,0.969483,0
1.19972,0.967523,0
1.20129,0.965545,0
1.20286,0.963548,0
1.20443,0.961533,0
1.20601,0.959499,0
1.20758,0.957447,0
1.20915,0.955376,0
1.21072,0.953287,0
1.2123,0.951179,0
1.21387,0.949052,0
1.21544,0.946907,0
1.21701,0.944743,0
1.21859,0.94256,0
1.22016,0.940358,0
1.22173,0.938138,0
1.2233,0.935899,0
1.22488,0.93364,0
1.22645,0.931363,0
1.22802,0.929067,0
1.22959,0.926752,0
1.23116,0.924418,0
1.23274,0.922064,0
1.23431,0.919692,0
1.23588,0.9173,0
1.23745,0.91489,0
1.23903,0.912459,0
1.2406,0.91001,0
1.24217,0.907541,0
1.24374,0.905053,0
1.24532,0.902545,0
1.24689,0.900017,0
1.24846,0.89747,0
1.25003,0.894904,0
1.25161,0.892317,0
1.25318,0.889711,0
1.25475,0.887084,0
1.25632,0.884438,0
1.25789,0.881772,0
1.25947,0.879086,0
1.26104,0.876379,0
1.26261,0.873652,0
1.26418,0.870905,0
1.26576,0.868138,0
1.26733,0.86535,0
1.2689,0.862541,0
1.27047,0.859712,0
1.27205,0.856861,0
1.27362,0.85399,0
1.27519,0.851098,0
1.27676,0.848185,0
1.27834,0.845251,0
1.27991,0.842295,0
1.28148,0.839318,0
1.28305,0.836319,0
1.28463,0.833299,0
1.2862,0.830257,0
1.28777,0.827193,0
1.28934,0.824106,0
1.29091,0.820998,0
1.29249,0.817868,0
1.29406,0.814715,0
1.29563,0.811539,0
1.2972,0.808341,0
1.29878,0.80512,0
1.30035,0.801876,0
1.30192,0.798609,0
1.30349,0.795318,0
1.30507,0.792004,0
1.30664,0.788667,0
1.30821,0.785306,0
1.30978,0.781921,0
1.31136,0.778512,0
1.31293,0.775079,0
1.3145,0.771621,0
1.31607,0.768139,0
1.31764,0.764632,0
1.31922,0.7611,0
1.32079,0.757544,0
1.32236,0.753962,0
1.32393,0.750355,0
1.32551,0.746723,0
1.32708,0.743065,0
1.32865,0.739381,0
1.33022,0.735671,0
1.3318,0.731935,0
1.33337,0.728173,0
1.33494,0.724384,0
1.33651,0.720569,0
1.33809,0.716728,0
1.33966,0.712859,0
1.34123,0.708964,0
1.3428,0.705041,0
1.34438,0.701091,0
1.34595,0.697114,0
1.34752,0.69311,0
1.34909,0.689077,0
1.35066,0.685018,0
1.35224,0.68093,0
1.35381,0.676815,0
1.35538,0.672671,0
1.35695,0.6685,0
1.35853,0.6643,0
1.3601,0.660072,0
1.36167,0.655816,0
1.36324,0.651531,0
1.36482,0.647219,0
1.36639,0.642878,0
1.36796,0.638508,0
1.36953,0.634111,0
1.37111,0.629685,0
1.37268,0.62523,0
1.37425,0.620747,0
1.37582,0.616236,0
1.37739,0.611697,0
1.37897,0.60713,0
1.38054,0.602534,0
1.38211,0.597911,0
1.38368,0.59326,0
1.38526,0.588582,0
1.38683,0.583876,0
1.3884,0.579142,0
1.38997,0.574381,0
1.39155,0.569594,0
1.39312,0.56478,0
1.39469,0.559939,0
1.39626,0.555072,0
1.39784,0.550179,0
1.39941,0.545261,0
1.40098,0.540318,0
1.40255,0.535349,0
1.40413,0.530356,0
1.4057,0.525339,0
1.40727,0.520298,0
1.40884,0.515234,0
1.41041,0.510147,0
1.41199,0.505037,0
1.41356,0.499906,0
1.41513,0.494754,0
1.4167,0.48958,0
1.41828,0.484387,0
1.41985,0.479174,0
1.42142,0.473942,0
1.42299,0.468691,0
1.42457,0.463423,0
1.42614,0.458138,0
1.42771,0.452836,0
1.42928,0.44752,0
1.43086,0.442188,0
1.43243,0.436842,0
1.434,0.431483,0
1.43557,0.426112,0
1.43714,0.420729,0
1.43872,0.415336,0
1.44029,0.409933,0
1.44186,0.404521,0
1.44343,0.399101,0
1.44501,0.393674,0
1.44658,0.388241,0
1.44815,0.382802,0
1.44972,0.377361,0
1.4513,0.371915,0
1.45287,0.366468,0
1.45444,0.361019,0
1.45601,0.355571,0
1.45759,0.350124,0
1.45916,0.344679,0
1.46073,0.339237,0
1.4623,0.3338,0
1.46388,0.328367,0
1.46545,0.322941,0
1.46702,0.317523,0
1.46859,0.312113,0
1.47016,0.306712,0
1.47174,0.301322,0
1.47331,0.295944,0
1.47488,0.290579,0
1.47645,0.285227,0
1.47803,0.279889,0
1.4796,0.274567,0
1.48117,0.269262,0
1.48274,0.263974,0
1.48432,0.258705,0
1.48589,0.253454,0
1.48746,0.248223,0
1.48903,0.243013,0
1.49061,0.237825,0
1.49218,0.232658,0
1.49375,0.227514,0
1.49532,0.222392,0
1.49689,0.217295,0
1.49847,0.212221,0
1.50004,0.207172,0
1.50161,0.202147,0
1.50318,0.197147,0
1.50476,0.192172,0
1.50633,0.187221,0
1.5079,0.182295,0
1.50947,0.177393,0
1.51105,0.172515,0
1.51262,0.167661,0
1.51419,0.16283,0
1.51576,0.158021,0
1.51734,0.153235,0
1.51891,0.148468,0
1.52048,0.143722,0
1.52205,0.138993,0
1.52363,0.134283,0
1.5252,0.129587,0
1.52677,0.124906,0
1.52834,0.120237,0
1.52991,0.115579,0
1.53149,0.110928,0
1.53306,0.106286,0
1.53463,0.101645,0
1.5362,0.0970082,0
1.53778,0.0923686,0
1.53935,0.0877268,0
1.54092,0.0830772,0
1.54249,0.0784198,0
1.54407,0.0737487,0
1.54564,0.0690639,0
1.54721,0.0643592,0
1.54878,0.0596342,0
1.55036,0.054883,0
1.55193,0.0501053,0
1.5535,0.0452953,0
1.55507,0.0404524,0
1.55665,0.0355714,0
1.55822,0.0306516,0
1.55979,0.0256886,0
1.56136,0.0206816,0
1.56293,0.0156274,0
1.56451,0.0105248,0
1.56608,0.00537262,0
1.56765,0.000169819,0
1.56922,-0.00508519,0
1.5708,-0.0103995,0
