# 20240826_202649
alpha,Df0Re,Df0Im
0,0,0
0.00157237,5.65709e-05,0
0.00314474,0.00011009,0
0.00471711,0.000163282,0
0.00628947,0.000218872,0
0.00786184,0.000279586,0
0.00943421,0.000348148,0
0.0110066,0.000427893,0
0.0125789,0.000521533,0
0.0141513,0.000627209,0
0.0157237,0.000742763,0
0.0172961,0.000866036,0
0.0188684,0.000994873,0
0.0204408,0.00112751,0
0.0220132,0.00126917,0
0.0235855,0.00142116,0
0.0251579,0.00158223,0
0.0267303,0.00175114,0
0.0283026,0.00192666,0
0.029875,0.00210754,0
0.0314474,0.0022953,0
0.0330197,0.0024927,0
0.0345921,0.00269891,0
0.0361645,0.0029131,0
0.0377368,0.00313443,0
0.0393092,0.00336207,0
0.0408816,0.00359592,0
0.042454,0.00383876,0
0.0440263,0.00409042,0
0.0455987,0.00435027,0
0.0471711,0.00461767,0
0.0487434,0.004892,0
0.0503158,0.00517272,0
0.0518882,0.00546171,0
0.0534605,0.00575967,0
0.0550329,0.00606608,0
0.0566053,0.00638044,0
0.0581776,0.00670223,0
0.05975,0.00703094,0
0.0613224,0.00736722,0
0.0628947,0.00771265,0
0.0644671,0.00806685,0
0.0660395,0.00842936,0
0.0676119,0.00879975,0
0.0691842,0.00917757,0
0.0707566,0.00956273,0
0.072329,0.00995696,0
0.0739013,0.0103603,0
0.0754737,0.0107723,0
0.0770461,0.0111925,0
0.0786184,0.0116207,0
0.0801908,0.0120564,0
0.0817632,0.0125008,0
0.0833355,0.0129545,0
0.0849079,0.0134174,0
0.0864803,0.0138888,0
0.0880526,0.0143686,0
0.089625,0.0148563,0
0.0911974,0.0153523,0
0.0927698,0.0158579,0
0.0943421,0.0163729,0
0.0959145,0.0168969,0
0.0974869,0.0174295,0
0.0990592,0.0179705,0
0.100632,0.0185197,0
0.102204,0.0190785,0
0.103776,0.019647,0
0.105349,0.0202248,0
0.106921,0.0208117,0
0.108493,0.0214073,0
0.110066,0.0220113,0
0.111638,0.0226247,0
0.113211,0.023248,0
0.114783,0.023881,0
0.116355,0.0245235,0
0.117928,0.025175,0
0.1195,0.0258355,0
0.121072,0.0265049,0
0.122645,0.0271845,0
0.124217,0.0278742,0
0.125789,0.0285737,0
0.127362,0.0292826,0
0.128934,0.0300009,0
0.130507,0.0307281,0
0.132079,0.0314656,0
0.133651,0.0322135,0
0.135224,0.0329715,0
0.136796,0.0337394,0
0.138368,0.034517,0
0.139941,0.035304,0
0.141513,0.0361009,0
0.143086,0.0369086,0
0.144658,0.0377268,0
0.14623,0.0385553,0
0.147803,0.0393939,0
0.149375,0.0402423,0
0.150947,0.0411005,0
0.15252,0.0419698,0
0.154092,0.0428499,0
0.155665,0.0437408,0
0.157237,0.044642,0
0.158809,0.0455535,0
0.160382,0.0464751,0
0.161954,0.0474077,0
0.163526,0.0483515,0
0.165099,0.0493065,0
0.166671,0.0502722,0
0.168243,0.0512486,0
0.169816,0.0522354,0
0.171388,0.0532331,0
0.172961,0.0542425,0
0.174533,0.0552633,0
0.176105,0.0562953,0
0.177678,0.0573383,0
0.17925,0.0583922,0
0.180822,0.0594568,0
0.182395,0.0605334,0
0.183967,0.0616217,0
0.18554,0.0627217,0
0.187112,0.0638331,0
0.188684,0.0649556,0
0.190257,0.066089,0
0.191829,0.0672343,0
0.193401,0.0683918,0
0.194974,0.0695612,0
0.196546,0.0707424,0
0.198118,0.071935,0
0.199691,0.0731388,0
0.201263,0.0743542,0
0.202836,0.0755821,0
0.204408,0.0768223,0
0.20598,0.0780744,0
0.207553,0.0793383,0
0.209125,0.0806137,0
0.210697,0.0819004,0
0.21227,0.0831997,0
0.213842,0.0845115,0
0.215415,0.0858356,0
0.216987,0.0871716,0
0.218559,0.0885192,0
0.220132,0.0898782,0
0.221704,0.0912495,0
0.223276,0.0926335,0
0.224849,0.0940299,0
