"alpha","tau","r","Dtau","Dr","ur","utau"
0.08600000000000001,13.004311856755523,1.1974237561689394,-0.1880761469369526,12.681778575896015,0.10891840744199821,1.0059141175503425
0.08700000000000001,13.004122494513542,1.2101063132152425,-0.19059607525121683,12.683380650780364,0.11007395442185362,1.0060398960226205
0.088,13.003930649434125,1.222790501356918,-0.19312924094779751,12.685000242899832,0.11122971293658308,1.006167007680059
0.089,13.003736341127611,1.235476353514306,-0.1956735192003911,12.686637787128944,0.11238568589020002,1.0062954517923577
0.09,13.003539464412324,1.248163847311048,-0.1982347139444538,12.688291983229526,0.1135418743108935,1.0064252317550895
0.091,13.003340000859772,1.2608529988120636,-0.20081311718173092,12.689962737182794,0.11469828053089223,1.0065563480955944
0.092,13.003137932041462,1.2735438240822725,-0.20340902091396784,12.691649954969964,0.11585490688242488,1.0066888013412112
0.093,13.0029332395289,1.2862363391865947,-0.2060227171429099,12.693353542572256,0.11701175569772011,1.00682259201928
0.094,13.002725904893596,1.29893056018995,-0.20865449787030244,12.695073405970884,0.11816882930900663,1.0069577206571394
0.095,13.002515909707057,1.3116265031572578,-0.21130465509789081,12.696809451147068,0.1193261300485131,1.0070941877821293
0.096,13.002303235540788,1.324324184153438,-0.21397348082742038,12.698561584082023,0.12048366024846821,1.0072319939215892
0.097,13.002087863966297,1.3370236192434104,-0.21666126706063646,12.700329710756971,0.12164142224110064,1.0073711396028584
0.098,13.001869776555093,1.3497248244920947,-0.21936830579928443,12.702113737153125,0.12279941835863906,1.0075116253532763
0.099,13.001648954878684,1.3624278159644108,-0.22209488904510966,12.703913569251704,0.12395765093331215,1.007653451700182
0.1,13.001425380508575,1.375132609725278,-0.22484130879985742,12.705729113033925,0.12511612229734861,1.0077966191709153
0.101,13.001199035016274,1.3878392218396167,-0.22760785706527314,12.707560274481006,0.1262748347829771,1.0079411282928157
0.10200000000000001,13.00096989997329,1.4005476683723461,-0.23039482584310214,12.709406959574164,0.12743379072242633,1.0080869795932221
0.10300000000000001,13.000737956951129,1.4132579653883863,-0.23320250713508975,12.711269074294616,0.12859299244792494,1.0082341735994744
0.10400000000000001,13.000503187521298,1.4259701289526567,-0.23603119294298136,12.71314652462358,0.12975244229170163,1.0083827108389118
0.105,13.000265573255305,1.4386841751300772,-0.23888117526852223,12.715039216542275,0.13091214258598508,1.0085325918388737
0.106,13.000025387015766,1.45140020902278,-0.24175353861291443,12.716947574440512,0.1320721015839437,1.0086838138459573
0.107,12.999782331591462,1.4641181614818344,-0.2446478165093014,12.718871008151988,0.13323231595111854,1.0088363805273652
0.108,12.999536363993535,1.4768380410649409,-0.24756423413941858,12.720809379948022,0.1343927875205111,1.0089902926870546
0.109,12.999287459638497,1.4895598619556585,-0.250503066759458,12.722762584855833,0.13555351849924033,1.009145550921687
0.11,12.999035593942862,1.502283638337546,-0.25346458962561175,12.724730517902639,0.13671451109442512,1.009302155827924
0.111,12.99878074232314,1.5150093843941626,-0.2564490779940719,12.726713074115656,0.13787576751318442,1.0094601080024275
0.112,12.998522880195841,1.5277371143090668,-0.2594568071210305,12.728710148522104,0.13903728996263717,1.0096194080418588
0.113,12.99826198297748,1.5404668422658183,-0.26248805226267957,12.7307216361492,0.14019908064990227,1.0097800565428796
0.114,12.997998026084568,1.5531985824479755,-0.26554308867521126,12.732747432024162,0.14136114178209866,1.009942054102152
0.115,12.997730984933614,1.5659323490390977,-0.2686221916148175,12.734787431174206,0.14252347556634526,1.0101054013163373
0.116,12.997460834941133,1.5786681562227438,-0.2717256363376905,12.736841528626552,0.143686084209761,1.0102700987820972
0.117,12.997187551523634,1.5914060181824727,-0.2748536981000222,12.738909619408416,0.14484896991946483,1.0104361470960932
0.11800000000000001,12.996911110097631,1.6041459491018435,-0.2780066521580047,12.740991598547017,0.14601213490257564,1.0106035468549872
0.11900000000000001,12.996631486079634,1.6168879631644153,-0.2811847737678301,12.743087361069572,0.14717558136621237,1.0107722986554408
0.12,12.996348654886155,1.6296320745537467,-0.2843883381856903,12.745196802003298,0.1483393115174939,1.0109424030941156
0.121,12.996062591933708,1.642378297453397,-0.28761762066777763,12.747319816375413,0.14950332756353926,1.0111138607676735
0.122,12.9957732726388,1.6551266460469252,-0.2908728964702839,12.749456299213136,0.1506676317114673,1.0112866722727758
0.123,12.995480781751118,1.6678771919283146,-0.294153557024768,12.751607444653567,0.15183223069889074,1.011460836828305
0.124,12.99518506689415,1.6806299346871176,-0.29746010225990493,12.753772817483927,0.15299712558125517,1.0116363553811603
0.125,12.994886015831076,1.6933848424804672,-0.30079351600162013,12.75595127122398,0.15416231493354404,1.0118132296325817
0.126,12.994583600123315,1.7061419274676273,-0.30415410466981163,12.75814265509426,0.15532780080313086,1.011991460227811
0.127,12.994277791332285,1.7189012018078624,-0.3075421746843775,12.760346818315293,0.15649358523738904,1.0121710478120907
0.128,12.993968561019402,1.7316626776604365,-0.31095803246521575,12.762563610107613,0.15765967028369207,1.0123519930306626
0.129,12.993655880746088,1.7444263671846139,-0.31440198443222434,12.764792879691747,0.15882605798941343,1.0125342965287696
0.13,12.993339722073756,1.7571922825396586,-0.3178743370053014,12.767034476288229,0.15999275040192654,1.0127179589516533
0.131,12.993020056563829,1.7699604358848353,-0.3213753966043449,12.76928824911759,0.1611597495686049,1.0129029809445564
0.132,12.992696855777721,1.7827308393794077,-0.32490546964925293,12.771554047400357,0.16232705753682194,1.013089363152721
0.133,12.992370091276852,1.7955035051826402,-0.3284648625599234,12.773831720357066,0.16349467635395118,1.0132771062213892
0.134,12.992039734622638,1.8082784454537972,-0.3320538817562545,12.776121117208243,0.16466260806736602,1.0134662107958032
0.135,12.9917057573765,1.8210556723521425,-0.33567283365814415,12.77842208717442,0.16583085472443992,1.0136566775212057
0.136,12.991368131099854,1.8338351980369407,-0.33932202468549044,12.780734479476127,0.16699941837254642,1.0138485070428385
0.137,12.99102682735412,1.8466170346674557,-0.3430017612581914,12.783058143333895,0.1681683010590589,1.014041700005944
0.138,12.990681817700713,1.859401194402952,-0.34671234979614496,12.785392927968257,0.16933750483135085,1.0142362570557644
0.139,12.990333073701054,1.8721876894026936,-0.35045409671924926,12.78773868259974,0.17050703173679574,1.0144321788375419
0.14,12.989980633565423,1.8849765641892018,-0.35422920805496144,12.790094816600782,0.17167688690067928,1.0146294658350459
0.14100000000000001,12.989624600175562,1.8977678946880683,-0.3580417330787774,12.792460312545588,0.17284707843488067,1.0148281183753631
0.14200000000000002,12.989264740319753,1.9105615936251221,-0.36188614182320245,12.79483637105165,0.17401759893014224,1.0150281375998484
0.14300000000000002,12.988901020208294,1.9233576705612372,-0.3657625881919211,12.797222876654141,0.17518845018671708,1.0152295241667084
0.14400000000000002,12.988533406051479,1.9361561350572876,-0.369671226088618,12.799619713888239,0.17635963400485846,1.0154322787341499
0.145,12.988161864059602,1.9489569966741476,-0.3736122094169778,12.802026767289119,0.17753115218481952,1.0156364019603792
0.146,12.987786360442962,1.9617602649726915,-0.3775856920806852,12.804443921391954,0.17870300652685353,1.0158418945036032
0.147,12.987406861411856,1.9745659495137933,-0.3815918279834248,12.806871060731922,0.17987519883121364,1.0160487570220285
0.148,12.987023333176573,1.9873740598583272,-0.3856307710288811,12.809308069844198,0.1810477308981531,1.0162569901738616
0.149,12.986635741947415,2.000184605567167,-0.38970267512073886,12.811754833263954,0.18222060452792505,1.0164665946173093
0.15,12.986244053934675,2.0129975962011875,-0.3938076941626827,12.814211235526368,0.1833938215207827,1.016677571010578
0.151,12.985848235348648,2.0258130413212623,-0.39794598205839715,12.816677161166616,0.18456738367697928,1.0168899200118746
0.152,12.985448252399632,2.038630950488266,-0.4021176927115669,12.819152494719873,0.185741292796768,1.0171036422794058
0.153,12.985044071297919,2.0514513332630715,-0.4063229800258765,12.821637120721315,0.186915550680402,1.0173187384713778
0.154,12.984635658253808,2.0642741992065545,-0.41056199790501074,12.824130923706113,0.1880901591281345,1.0175352092459975
0.155,12.984222979477595,2.0770995578795883,-0.41483490025265407,12.826633788209447,0.18926511994021875,1.0177530552614713
0.156,12.983806001179572,2.0899274188430477,-0.41914184097249124,12.829145598766491,0.19044043491690787,1.0179722771760065
0.157,12.983384689570038,2.102757791657806,-0.4234829739682068,12.831666239912419,0.19161610585845515,1.018192875647809
0.158,12.982959224444501,2.1155908261753864,-0.4278354548853848,12.834204030078725,0.1927921494078805,1.0184148525657872
0.159,12.982529354417617,2.128426389031818,-0.43222286771744345,12.836750261543436,0.19396855224397205,1.0186382073343379
0.16,12.982095040926469,2.1412644866527537,-0.43664588033393753,12.839304630360724,0.1951453158352763,1.0188629405841636
0.161,12.981656245834513,2.154105125743903,-0.4411051146942409,12.841866849420883,0.19632244167996962,1.0190890529484242
0.162,12.981212931005203,2.166948313010973,-0.4456011927577272,12.844436631614219,0.1974999312762283,1.0193165450602792
0.163,12.980765058301994,2.179794055159673,-0.4501347364837701,12.847013689831027,0.19867778612222878,1.0195454175528886
0.164,12.98031258958834,2.192642358895712,-0.45470636783174345,12.849597736961606,0.1998560077161473,1.0197756710594117
0.165,12.979855486727697,2.2054932309247977,-0.4593167087610208,12.85218848589626,0.20103459755616027,1.0200073062130082
0.166,12.979393711583517,2.218346677952639,-0.463966381230976,12.854785649525285,0.20221355714044403,1.0202403236468376
0.167,12.978927226019257,2.2312027066849436,-0.46865600720098266,12.857388940738982,0.20339288796717492,1.02047472399406
0.168,12.97845599189837,2.244061323827421,-0.47338620863041453,12.85999807242765,0.20457259153452928,1.0207105078878347
0.169,12.977979971084311,2.2569225360857796,-0.47815760747864533,12.86261275748159,0.20575266934068345,1.0209476759613216
0.17,12.977499125440534,2.2697863501657274,-0.48297082570504873,12.865232708791101,0.2069331228838138,1.02118622884768
0.171,12.977013416830495,2.282652772772973,-0.4878264852689985,12.867857639246484,0.20811395366209665,1.02142616718007
0.17200000000000001,12.976522807117647,2.295521810613225,-0.4927252081298683,12.870487261738035,0.20929516317370833,1.0216674915916508
0.17300000000000001,12.976027258165445,2.308393470392192,-0.4976676162470318,12.873121289156057,0.21047675291682524,1.0219102027155824
0.17400000000000002,12.975526731837343,2.321267758815582,-0.5026543315798628,12.875759434390847,0.21165872438962371,1.0221543011850243
0.17500000000000002,12.975021521345838,2.33414484448898,-0.5077154366328697,12.878392074083331,0.21284109650853905,1.022399791152276
0.176,12.974511326200757,2.347024605929947,-0.5128282272655609,12.881026313325286,0.2140238569804193,1.022646670464133
0.177,12.97399602396888,2.3599070086561404,-0.5179858305429497,12.883664240190582,0.21520700287215802,1.02289493885847
0.178,12.973475568186473,2.3727920553045374,-0.523188128046802,12.886305802200278,0.21639053524419039,1.0231445968800068
0.179,12.97294991238981,2.385679748512115,-0.5284350013588835,12.888950946875426,0.21757445515695184,1.023395645073463
0.18,12.972419010115155,2.3985700909158503,-0.5337263320609603,12.891599621737084,0.21875876367087763,1.0236480839835578
0.181,12.971882814898784,2.411463085152721,-0.5390620017347979,12.894251774306309,0.21994346184640312,1.023901914155011
0.182,12.971341280276961,2.4243587338597035,-0.5444418919621624,12.896907352104153,0.22112855074396365,1.0241571361325421
0.183,12.970794359785959,2.4372570396737756,-0.5498658843248196,12.899566302651674,0.22231403142399453,1.024413750460871
0.184,12.970242006962046,2.4501580052319145,-0.5553338604045354,12.902228573469928,0.22349990494693112,1.024671757684717
0.185,12.96968417534149,2.4630616331710966,-0.5608457017830754,12.90489411207997,0.2246861723732087,1.0249311583487999
0.186,12.969120818460564,2.4759679261283,-0.5664012900422056,12.90756286600286,0.22587283476326267,1.0251919529978393
0.187,12.968551889855535,2.4888768867405013,-0.572000506763692,12.910234782759645,0.2270598931775283,1.0254541421765544
0.188,12.967977343062673,2.501788517644678,-0.5776432335293001,12.912909809871387,0.22824734867644095,1.0257177264296653
0.189,12.967397131618247,2.5147028214778073,-0.5833293519207962,12.915587894859142,0.22943520232043596,1.0259827063018911
0.19,12.966811209058527,2.527619800876866,-0.5890587435199457,12.918268985243962,0.23062345516994864,1.0262490823379518
0.191,12.966219528919783,2.540539458478832,-0.5948312899085147,12.920953028546906,0.23181210828541435,1.026516855082567
0.192,12.965622252659575,2.5534619431222585,-0.6005854379836028,12.9236629403752,0.23300117834989506,1.0267860297057836
0.193,12.965019210434926,2.5663871706889863,-0.6063575242997774,12.926385039125552,0.23419065715345333,1.0270566040076798
0.194,12.964410260690133,2.5793150769512825,-0.6121755273472398,12.92910876795625,0.23538053861157832,1.0273285764176001
0.195,12.963795350844629,2.5922456602450192,-0.6180411360552411,12.931833398690038,0.23657082332510326,1.0276019473441913
0.196,12.96317442831784,2.6051789189060686,-0.6239560393530325,12.93455820314966,0.23776151189486122,1.0278767171961005
0.197,12.962547440529203,2.6181148512703016,-0.629921926169865,12.937282453157856,0.2389526049216854,1.0281528863819749
0.198,12.961914334898147,2.6310534556735914,-0.6359404854349899,12.94000542053737,0.24014410300640893,1.0284304553104613
0.199,12.961275058844102,2.643994730451808,-0.6420134060776584,12.942726377110946,0.24133600674986497,1.0287094243902069
0.2,12.9606295597865,2.656938673940825,-0.6481423770271215,12.945444594701327,0.24252831675288664,1.0289897940298585
0.201,12.959977785144774,2.669885284476513,-0.6543290872126306,12.948159345131252,0.24372103361630715,1.0292715646380635
0.202,12.959319682338355,2.682834560394744,-0.6605752255634365,12.95086990022347,0.24491415794095958,1.0295547366234687
0.203,12.958655198786673,2.6957865000313905,-0.6668824810087907,12.953575531800718,0.24610769032767715,1.0298393103947214
0.20400000000000001,12.95798428190916,2.7087411017223237,-0.6732525424779442,12.956275511685742,0.24730163137729294,1.0301252863604682
0.20500000000000002,12.95730687912525,2.7216983638034153,-0.6796870989001481,12.958969111701284,0.24849598169064016,1.0304126649293566
0.20600000000000002,12.95662293785437,2.734658284610537,-0.6861878392046536,12.961655603670089,0.24969074186855195,1.0307014465100333
0.20700000000000002,12.955932405515952,2.7476208624795615,-0.692756452320712,12.964334259414894,0.25088591251186143,1.0309916315111454
0.20800000000000002,12.95523522952943,2.7605860957463597,-0.6993946271775743,12.967004350758447,0.25208149422140175,1.03128322034134
0.209,12.95453158613221,2.7735541455777426,-0.7062421040612112,12.969618577743235,0.2532775040389981,1.0315762195955895
0.21,12.953821307190756,2.786524928080037,-0.7132308560321765,12.972199730918613,0.25447393426279064,1.0318706265584496
0.211,12.953104214722352,2.7994983523507164,-0.720286913905447,12.974772605457156,0.25567077648323777,1.0321664382481934
0.212,12.952380248937569,2.8124744115957023,-0.7274076173342918,12.977337940414747,0.2568680307832029,1.0324636548785695
0.213,12.951649350046987,2.8254530990209155,-0.7345903059719803,12.979896474847267,0.2580656972455496,1.0327622766633258
0.214,12.950911458261174,2.8384344078322763,-0.7418323194717817,12.982448947810594,0.2592637759531415,1.033062303816211
0.215,12.950166513790709,2.8514183312357058,-0.7491309974869654,12.98499609836061,0.2604622669888419,1.033363736550973
0.216,12.949414456846165,2.864404862437125,-0.7564836796708007,12.987538665553195,0.26166117043551435,1.0336665750813603
0.217,12.948655227638113,2.877393994642455,-0.7638877056765567,12.99007738844423,0.2628604863760225,1.0339708196211213
0.218,12.947888766377131,2.8903857210576156,-0.7713404151575028,12.992613006089597,0.2640602148932297,1.034276470384004
0.219,12.947115013273791,2.903380034888529,-0.7788391477669084,12.995146257545175,0.26526035606999954,1.034583527583757
0.22,12.946333908538668,2.9163769293411144,-0.7863812431580426,12.997677881866844,0.2664609099891955,1.0348919914341284
0.221,12.945545392382334,2.9293763976212936,-0.7939640409841747,13.000208618110486,0.2676618767336811,1.0352018621488666
0.222,12.944749405015367,2.9423784329349876,-0.8015848808985742,13.002739205331983,0.26886325638631986,1.03551313994172
0.223,12.943945886648336,2.955383028488117,-0.8092411025545101,13.005270382587213,0.27006504902997525,1.0358258250264365
0.224,12.94313477749182,2.968390177486602,-0.8169300456052518,13.007802888932057,0.2712672547475108,1.0361399176167647
0.225,12.94231601775639,2.9813998731363642,-0.8246490497040686,13.010337463422395,0.27246987362179,1.036455417926453
0.226,12.941489755741443,2.9944122921294514,-0.8320601417131298,13.012991519980977,0.2736729232113391,1.0367723342247013
0.227,12.940655812447531,3.007427322556167,-0.8393527554317164,13.01569895691228,0.27487639358755594,1.037090662110447
0.228,12.939814028382177,3.0204448697074398,-0.8466848912781786,13.018404610026396,0.27608027646006733,1.0374103979377736
0.229,12.938964337439817,3.03346492121982,-0.8540640666839032,13.021105676936893,0.27728457138129653,1.0377315416759212
0.23,12.938106673514884,3.0464874647298577,-0.8614977990802769,13.023799355257339,0.27848927790366673,1.0380540932941305
0.231,12.937240970501819,3.0595124878741045,-0.8689936058986863,13.026482842601299,0.27969439557960113,1.0383780527616417
0.232,12.936367162295054,3.0725399782891105,-0.8765590045705182,13.02915333658234,0.28089992396152297,1.0387034200476957
0.233,12.935485182789028,3.0855699236114265,-0.8842015125271592,13.031808034814027,0.2821058626018554,1.0390301951215326
0.234,12.934594965878178,3.0986023114776025,-0.8919286471999961,13.034444134909931,0.2833122110530217,1.0393583779523932
0.23500000000000001,12.933696445456937,3.111637129524189,-0.8997479260204155,13.037058834483613,0.284518968867445,1.0396879685095177
0.23600000000000002,12.93278955541974,3.124674365387737,-0.9076668664198042,13.039649331148643,0.2857261355975485,1.0400189667621467
0.23700000000000002,12.931874229661029,3.1377140067047975,-0.9156929858295488,13.042212822518588,0.28693371079575547,1.0403513726795206
0.23800000000000002,12.930950402075235,3.15075604111192,-0.9238338016810361,13.044746506207012,0.28814169401448914,1.04068518623088
0.23900000000000002,12.930018006556795,3.1638004562456556,-0.9320968314056527,13.047247579827484,0.28935008480617264,1.0410204073854652
0.24,12.929076977000147,3.1768472397425547,-0.9404895924347851,13.04971324099357,0.29055888272322916,1.0413570361125168
0.241,12.928127247299727,3.189896379239168,-0.9490196021998206,13.052140687318836,0.291768087318082,1.041695072381275
0.242,12.927168751349969,3.2029478623720467,-0.9576943781321454,13.05452711641685,0.29297769814315433,1.0420345161609808
