"alpha","tau","r","Dtau","Dr","ur","utau"
0.017563837983912797,13.012038001392515,0.3323111960873209,-0.04614318403946527,12.615103474790892,0.030205074202245063,1.0004560692541993
0.035118286467645456,13.010950677836057,0.5538297562405278,-0.07814691391741846,12.623774126933478,0.05034506388038081,1.0012665107038783
0.05265391929127864,13.009281771450759,0.7753149746160524,-0.112649595840427,12.638366354470472,0.07049013712848905,1.0024813511643962
0.07016162862511587,13.006985717499754,0.9967535426851927,-0.15026137582972332,12.658691481382247,0.09064265016034675,1.0040996414838972
0.08763276174928392,13.004001365725552,1.2181321801546996,-0.19219907371130554,12.684403073117224,0.11080524908245376,1.006120173351188
0.10505925796855756,13.00025140303516,1.4394376431101061,-0.23905073410779903,12.715151849948322,0.13098087198012678,1.008541515667389
0.12243373630753832,12.995646765654895,1.660656732216491,-0.29229297935654563,12.750387130685276,0.15117272283019056,1.0113620479966081
0.13974978110875536,12.990069125296177,1.8817763009898762,-0.3532802112807723,12.789504590509287,0.17138413411541664,1.014579972908243
0.1570019851325301,12.983383848878594,2.1027832641527273,-0.4234916258001485,12.831671252424867,0.1916184400763008,1.0181933149344848
0.17418615060092205,12.975433005983568,2.3236646060873465,-0.5035875532483942,12.876250958225695,0.21187879135355017,1.022199893477514
0.19129934304808935,12.966041286954733,2.544407389401313,-0.5965676364016701,12.921757044695914,0.23216800133176438,1.0265972826977414
0.20834029951568572,12.954996456429793,2.7649987636195617,-0.7016697590009945,12.96791089887881,0.25248844394933834,1.031382768097256
0.22530942968446335,12.942061109948316,2.985425974018184,-0.8270432138277731,13.0111222702481,0.27284208331419474,1.036553328308404
0.24220903472902328,12.92696727850965,3.2056763706155675,-0.9595267004474289,13.055020519072363,0.29323060010588253,1.0421056495569228
0.25904337066736194,12.909420330340971,3.4257374173371216,-1.135138317019315,13.08615787685079,0.31365556887612744,1.0480361710776052
0.2758188027235591,12.889096694859692,3.6455967013705193,-1.2764577487241586,13.129896589831494,0.33411865590931406,1.0543411574185306
0.29254369847540507,12.86565373632753,3.865241942729129,-1.5644989734521768,13.12269589962822,0.35462150979581086,1.0610166894115571
0.30922971469611205,12.83867660860365,4.08466100404216,-1.6195314242110699,13.19357253984402,0.3751676249614491,1.0680593367501707
0.3258896994978377,12.807778347251856,4.303841900590962,-2.0835321701071585,13.120453163219338,0.3957594897174763,1.0754652824249777
0.32699629397049357,12.805471616389035,4.318363675047044,-2.0844339118415682,13.12580222696171,0.39711496491545717,1.0759648206887644
0.3425397019661052,12.772512477143373,4.5227728106119045,-2.3228760528704115,13.11674686829015,0.4164014015849863,1.0832313359767345
0.3461971483204506,12.763829741946338,4.570713652983122,-2.410703191505291,13.10385750464331,0.42090001503200486,1.0849685814132786
0.35919846124081123,12.732402434206438,4.741442085887394,-2.487858036508525,13.13296109199145,0.4370993701308941,1.0913550565094865
0.37588736193781924,12.686947164182971,4.959838262647786,-2.7509378824054265,13.123173597624072,0.45786109774930933,1.0998348898049208
0.3926309996527459,12.635604606762044,5.177950072808224,-3.5141991415926306,12.874655308888128,0.47869942422200584,1.1086717903647048
0.4016749360524902,12.604827616455168,5.295004525407439,-3.2873371936621636,13.011975705838566,0.48988607628481873,1.113547649513812
0.4094567589602855,12.577812136170502,5.395766455565949,-3.7223467142527005,12.855762332440781,0.49963014288309743,1.1178686325670761
0.4110766131004488,12.571724642344554,5.41657095075721,-3.786908730848933,12.834030558093415,0.501620912986955,1.1187598224578261
0.4183477196153201,12.544107048007517,5.509948085732316,-3.7869773586997058,12.860050888333426,0.5106123971046749,1.1228201191985216
0.4263954596629785,12.512968798662763,5.613276569385111,-3.9738646603582044,12.809322599930022,0.5206722645946196,1.127430533167383
0.443482011765874,12.440421526614346,5.830469804397872,-4.627129649560158,12.55759087245755,0.5418522740803445,1.1373670853888997
0.450515583309415,12.407865502187288,5.918870473168678,-4.584906838875708,12.600463479319817,0.5504911679918988,1.1415080052444155
0.4607557761210562,12.359463674664394,6.047335795252401,-4.997722974918303,12.425434549473518,0.5632062247241351,1.1476938840858275
0.4639898417742737,12.343092451469545,6.087428870231234,-5.107348904840578,12.37806929755956,0.5671567074363124,1.1496376519538662
0.4689586186402888,12.317691821281526,6.148948661062714,-5.09340513247866,12.396819702723079,0.57325593907649,1.1526588270977967
0.4782618545013239,12.269307771008329,6.263864434440456,-5.55895385607262,12.173317620986019,0.5847729186706372,1.158429698518894
0.4922791130768887,12.190688670341435,6.434345836636402,-5.466820614805613,12.251314598154252,0.6019411635818565,1.1671902862919479
0.4960519035455229,12.169078027800596,6.480045886139358,-5.96464509102737,11.987834130135896,0.6066080227353049,1.16960390442527
0.4977099620463774,12.159092624919772,6.499872267598244,-6.062331494614924,11.936843394157108,0.6086172540158714,1.1706472405835242
0.5022288130606015,12.131683457017754,6.55381337693131,-6.0666352468779685,11.937889611244309,0.614110844753872,1.173512730925538
0.5069916995535588,12.102482153670973,6.610516046441603,-6.18296852665363,11.879429722179628,0.6199291981464212,1.1765679796401332
0.5141870471597252,12.05774872734569,6.695870600605634,-6.361585646920215,11.78142993480261,0.628772961811405,1.1812516402126545
0.5244677134650647,11.989887234818042,6.815631736845757,-6.527174305559499,11.69507123460481,0.6412348115866607,1.1879318514083963
0.5327395560076505,11.934128780129269,6.91132932916019,-7.045731857225192,11.389397820169425,0.6513506798518691,1.1934226862865864
0.5345075172944652,11.921624717331273,6.9314365391866275,-7.091436092720147,11.361427046982993,0.6534758391076686,1.194583890858014
0.5374642681601772,11.900604035431172,6.96499446553556,-7.128937063645221,11.3367423622233,0.6570373868747988,1.1965358865288012
0.5407835313872994,11.876843171492565,7.002561749419528,-7.182958427734366,11.302352599279669,0.6610467094912921,1.1987421541471146
0.5517991038081367,11.796735654784067,7.126413139807729,-7.575322205907463,11.05188665420518,0.6744355389491954,1.206177141301265
0.5553084237605568,11.769919283768832,7.1650455364547705,-7.679876170431087,10.981875466140828,0.6786382427675541,1.2085321115082683
0.5590905434730484,11.740790370830014,7.2065160384329,-7.728304185195967,10.944969790858735,0.6831799981795149,1.2110883163141168
0.5625735647001255,11.713757356655748,7.244554636510354,-7.794341746881845,10.897240487052237,0.6873746326484218,1.2134594701136716
0.5667985270587808,11.680696778190816,7.290496374543111,-7.850644228528903,10.853788088009173,0.6924782085822008,1.2163577061708508
0.5714775018746278,11.643735388357461,7.341113433536246,-7.984502671705484,10.758253130405086,0.6981494561879107,1.2195952866321988
0.5832247142386277,11.546350423392699,7.464991198187312,-8.327751171634073,10.505852726738517,0.7121818834910584,1.2276819763981515
0.5919201233580043,11.472742432710048,7.555421961345767,-8.74507569760609,10.1981158588979,0.7226415010738623,1.2337790479150976
0.5967317453690428,11.430245079397011,7.604164724225061,-8.880525439297186,10.087908088795007,0.728340001223373,1.2371253604150483
0.5991176315821014,11.409022107825544,7.6281978792222445,-8.912048053481618,10.056731618401953,0.7311716862334174,1.2387945894091639
0.6021966213893264,11.381486384952945,7.659077407517116,-8.977130580187165,9.999297528149498,0.7348318806682912,1.2409584573411383
0.6051519034296916,11.354900271493573,7.688571214398701,-8.99695768078206,9.973447636921925,0.7383511997465395,1.2430456524871298
0.6133196471702531,11.28061792003167,7.769330842059314,-9.397551815077062,9.656498973670136,0.7481083086771257,1.2488659021335116
0.6139012286837136,11.275141931115456,7.774938624634625,-9.432038215878123,9.629336110314373,0.7487917584051298,1.2492754289809138
0.621024654090368,11.207555894468317,7.843114411735545,-9.546192024209757,9.50964856378387,0.7571746154792922,1.254317901620723
0.6240343157638006,11.178728275011526,7.871641313839346,-9.605421400851798,9.450699454809905,0.7607250736039483,1.2564643399674074
0.6269033549953034,11.151096508148857,7.898679340836923,-9.658611266976507,9.395913587061024,0.7641143134232197,1.2585192425935483
0.6295824273396687,11.125160934594893,7.923788161300488,-9.696635716496953,9.35315094813559,0.7672831829359558,1.2604457476687885
0.635940961871499,11.063083021516341,7.982832580972949,-9.93825077703599,9.137126871533383,0.7748186315493646,1.2650469998367768
0.6426193542826943,10.995483066825068,8.042796730647337,-10.189366690708155,8.905737412393822,0.7826070698179775,1.2698322037690968
0.6451174801813983,10.969987426600603,8.064990969510877,-10.227856512387627,8.858937277056684,0.7855249444368945,1.2716325877912165
0.64813992001724,10.938989671718009,8.091670218033519,-10.281742739218078,8.79667763928876,0.7890585656444742,1.2738184407586959
0.6503715180508836,10.915996486387822,8.11124586676068,-10.327437418425326,8.745589484218836,0.7916698601068467,1.2754376375980105
0.6530518886021407,10.888260050497816,8.134619009101236,-10.352963436714841,8.706638325534602,0.794808755613426,1.277388334845658
0.6601674852699527,10.813994532184818,8.195920089406336,-10.707966935657476,8.37749555509384,0.8031537599511941,1.2825973499597372
