alpha,tau,r,Dtau,Dr,ur,utau
0.0,12.563756735756302,0.0,0.0,12.163790874714957,0.0,0.9990927019645268
0.0031498924384667,12.563756735756302,0.03831475961685178,0.0,12.163911562485701,0.0041126163927805,0.9994335386013344
0.0062997848769334,12.563756735756302,0.07663027955075488,0.0,12.16427363537769,0.0081066169210673,0.9997170695713418
0.0094496773154001,12.563756735756302,0.11494732017911263,0.0,12.164877122131774,0.0120038839726264,0.9999561757592847
0.0125995697538669,12.563756735756302,0.1532666420000439,0.0,12.165722070654768,0.0158231262424647,1.000161871589154
0.0157494621923336,12.563756735756302,0.19158900569276072,0.0,12.166808548027529,0.0195802496376233,1.0003435221655068
0.0188993546308003,12.563756735756302,0.22991517217798876,0.0,12.168136640516268,0.023288693195194,1.00050904004968
0.022049247069267,12.563756735756302,0.2682459026784163,0.0,12.169706453587109,0.0269597326646689,1.000665063203626
0.0251991395077338,12.563756735756302,0.30658195877920164,0.0,12.1715181119239,0.0306027542472235,1.0008171155432184
0.0283490319462005,12.563756735756302,0.3449241024885343,0.0,12.173571759449242,0.0342255008332055,1.0009697514560527
0.0314989243846672,12.563756735756302,0.3832730962982792,0.0,12.17586755934881,0.037834292934713,1.0011266855559051
0.0346488168231339,12.563756735756302,0.42162970324469207,0.0,12.178405694098917,0.0414342263724983,1.0012909088669606
0.0377987092616007,12.563756735756302,0.45999468696923185,0.0,12.18118636549734,0.0450293486452893,1.0014647925555724
0.0409486017000674,12.563756735756302,0.49836881177947,0.0,12.184209794697441,0.0486228157847906,1.001650180255561
0.0440984941385341,12.563756735756302,0.5367528427101235,0.0,12.187476222245575,0.0522170313808785,1.0018484699647474
0.0472483865770008,12.563756735756302,0.5751475455841991,0.0,12.190985908121784,0.0558137693486551,1.00206068642548
0.0503982790154676,12.563756735756302,0.6135536870742785,0.0,12.194739131783809,0.059414281901856,1.0022875448401956
0.0535481714539343,12.563756735756302,0.6519720347639394,0.0,12.19873619221444,0.0630193940954294,1.0025295067144742
0.056698063892401,12.563756735756302,0.6904033572093439,0.0,12.202977407972181,0.066629586203716,1.0027868285644788
0.0598479563308678,12.563756735756302,0.7288484240009798,0.0,12.207463117245283,0.0702450651093804,1.0030596041730142
0.0629978487693345,12.563756735756302,0.7673080058255793,0.0,12.21219367790914,0.0738658257918722,1.0033478010285837
0.0661477412078012,12.563756735756302,0.8057828745282325,0.0,12.217169467587075,0.0774917039225639,1.0036512915346767
0.0692976336462679,12.563756735756302,0.8442738031746864,0.0,12.222390883714517,0.0811224204966251,1.003969879531963
0.0724475260847347,12.563756735756302,0.8827815661138602,0.0,12.227858343606616,0.0847576193589862,1.0043033226340208
0.0755974185232014,12.563756735756302,0.9213069390405685,0.0,12.23357228452929,0.0883968984132382,1.0046513508375865
0.0787473109616681,12.563756735756302,0.9598506990584897,0.0,12.239533163773727,0.0920398352378439,1.005013681830965
0.0818972034001348,12.563756735756302,0.9984136247433598,0.0,12.245741458734392,0.0956860077734371,1.0053900333891328
0.0850470958386016,12.563756735756302,1.0369964962064244,0.0,12.25219766699053,0.0993350106880912,1.0057801332110574
0.0881969882770683,12.563756735756302,1.0756000951581488,0.0,12.258902306391173,0.1029864679740957,1.006183726523809
0.091346880715535,12.563756735756302,1.1142252049722088,0.0,12.265855915143767,0.1066400422798414,1.0066005817490222
0.0944967731540017,12.563756735756302,1.1528726107497602,0.0,12.273059051906314,0.1102954414337114,1.00703049450013
0.0976466655924685,12.563756735756302,1.1915430993840053,0.0,12.280512295883169,0.1139524225732878,1.0074732901534214
0.1007965580309352,12.563756735756302,1.2302374596250636,0.0,12.28821624692444,0.1176107942525473,1.0079288252123249
0.1039464504694019,12.563756735756302,1.2689564821451726,0.0,12.296171525629099,0.121270416861907,1.008396987662276
0.1070963429078687,12.563756735756302,1.3077009596042082,0.0,12.304378773451734,0.1249312016608595,1.0088776964930466
0.1102462353463354,12.563756735756302,1.3464716867155457,0.0,12.31283865281309,0.1285931086903651,1.0093709005463951
0.1133961277848021,12.563756735756302,1.3852694603122888,0.0,12.321551847214318,0.1322561438020333,1.0098765768292863
0.1165460202232688,12.563756735756302,1.4240950794138498,0.0,12.330519061355066,0.1359203550132908,1.010394728416644
0.1196959126617356,12.563756735756302,1.462949345292917,0.0,12.339741021255366,0.1395858283720882,1.0109253820525927
0.1228458051002023,12.563756735756302,1.5018330615428017,0.0,12.349218474381404,0.1432526834911237,1.0114685855453092
0.125995697538669,12.563756735756302,1.5407470341452045,0.0,12.358952189775206,0.1469210688899419,1.012024405037927
0.1291455899771358,12.563756735756302,1.5796920715383813,0.0,12.368942958188253,0.1505911572635041,1.012592922226326
0.1322954824156025,12.563756735756302,1.6186689846857354,0.0,12.379191592219065,0.1542631407777978,1.0131742315840198
0.1354453748540692,12.563756735756302,1.6576785871448692,0.0,12.389698926454871,0.1579372264766814,1.0137684376447254
0.1385952672925359,12.563756735756302,1.6967216951370614,0.0,12.400465817617267,0.1616136318693231,1.0143756523844298
0.1417451597310026,12.563756735756302,1.73579912761723,0.0,12.411493144712043,0.1652925807542118,1.0149959927368737
