# 20240822_172617
alpha,Df0Re,Df0Im
0,0.079506,-0.224877
0.00157237,0.0795515,-0.22499
0.00314474,0.0795984,-0.22511
0.00471711,0.0796455,-0.22523
0.00628947,0.0796915,-0.225345
0.00786184,0.079735,-0.22545
0.00943421,0.0797749,-0.225538
0.0110066,0.0798102,-0.225608
0.0125789,0.0798423,-0.225669
0.0141513,0.0798722,-0.225723
0.0157237,0.0799007,-0.225773
0.0172961,0.0799286,-0.225818
0.0188684,0.0799568,-0.225862
0.0204408,0.0799859,-0.225903
0.0220132,0.0800147,-0.225942
0.0235855,0.080043,-0.225977
0.0251579,0.0800713,-0.22601
0.0267303,0.0801001,-0.226043
0.0283026,0.0801298,-0.226077
0.029875,0.0801609,-0.226112
0.0314474,0.0801934,-0.226149
0.0330197,0.0802269,-0.226186
0.0345921,0.0802615,-0.226223
0.0361645,0.0802973,-0.226262
0.0377368,0.0803344,-0.226302
0.0393092,0.0803729,-0.226344
0.0408816,0.0804129,-0.226389
0.042454,0.0804547,-0.226436
0.0440263,0.0804982,-0.226485
0.0455987,0.0805433,-0.226537
0.0471711,0.0805899,-0.22659
0.0487434,0.080638,-0.226646
0.0503158,0.0806874,-0.226704
0.0518882,0.0807387,-0.226764
0.0534605,0.0807919,-0.226827
0.0550329,0.0808468,-0.226893
0.0566053,0.0809034,-0.226961
0.0581776,0.0809615,-0.227031
0.05975,0.0810209,-0.227102
0.0613224,0.0810819,-0.227176
0.0628947,0.0811447,-0.227253
0.0644671,0.0812094,-0.227332
0.0660395,0.0812757,-0.227413
0.0676119,0.0813435,-0.227496
0.0691842,0.0814127,-0.227581
0.0707566,0.0814831,-0.227668
0.072329,0.0815554,-0.227757
0.0739013,0.0816294,-0.227848
0.0754737,0.081705,-0.227941
0.0770461,0.0817821,-0.228036
0.0786184,0.0818606,-0.228132
0.0801908,0.0819403,-0.22823
0.0817632,0.0820217,-0.22833
0.0833355,0.0821047,-0.228431
0.0849079,0.0821893,-0.228535
0.0864803,0.0822754,-0.22864
0.0880526,0.0823629,-0.228747
0.089625,0.0824517,-0.228855
0.0911974,0.082542,-0.228965
0.0927698,0.0826338,-0.229076
0.0943421,0.0827273,-0.229189
0.0959145,0.0828223,-0.229304
0.0974869,0.0829187,-0.22942
0.0990592,0.0830166,-0.229538
0.100632,0.0831158,-0.229657
0.102204,0.0832166,-0.229778
0.103776,0.0833189,-0.229901
0.105349,0.0834229,-0.230025
0.106921,0.0835284,-0.230151
0.108493,0.0836353,-0.230278
0.110066,0.0837437,-0.230407
0.111638,0.0838536,-0.230538
0.113211,0.0839651,-0.23067
0.114783,0.0840783,-0.230803
0.116355,0.0841931,-0.230939
0.117928,0.0843094,-0.231076
0.1195,0.0844272,-0.231215
0.121072,0.0845466,-0.231355
0.122645,0.0846677,-0.231497
0.124217,0.0847904,-0.231641
0.125789,0.0849148,-0.231787
0.127362,0.0850409,-0.231934
0.128934,0.0851685,-0.232083
0.130507,0.0852978,-0.232234
0.132079,0.0854288,-0.232386
0.133651,0.0855615,-0.232541
0.135224,0.085696,-0.232697
0.136796,0.0858322,-0.232855
0.138368,0.0859701,-0.233015
0.139941,0.0861097,-0.233177
0.141513,0.086251,-0.233341
0.143086,0.0863942,-0.233506
0.144658,0.0865392,-0.233674
0.14623,0.086686,-0.233843
0.147803,0.0868345,-0.234015
0.149375,0.0869848,-0.234188
0.150947,0.0871369,-0.234363
0.15252,0.0872909,-0.23454
0.154092,0.0874468,-0.234719
0.155665,0.0876046,-0.2349
0.157237,0.0877642,-0.235083
0.158809,0.0879257,-0.235268
0.160382,0.0880889,-0.235455
0.161954,0.0882541,-0.235644
0.163526,0.0884212,-0.235835
0.165099,0.0885904,-0.236028
0.166671,0.0887614,-0.236222
0.168243,0.0889344,-0.236419
0.169816,0.0891091,-0.236618
0.171388,0.0892858,-0.236818
0.172961,0.0894646,-0.237021
0.174533,0.0896454,-0.237226
0.176105,0.0898282,-0.237432
0.177678,0.0900129,-0.237641
0.17925,0.0901996,-0.237851
0.180822,0.0903881,-0.238063
0.182395,0.0905788,-0.238277
0.183967,0.0907715,-0.238493
0.18554,0.0909663,-0.238711
0.187112,0.0911631,-0.238931
0.188684,0.0913619,-0.239153
0.190257,0.0915626,-0.239377
0.191829,0.0917654,-0.239602
0.193401,0.0919704,-0.239829
0.194974,0.0921775,-0.240058
0.196546,0.0923866,-0.240289
0.198118,0.0925978,-0.240522
0.199691,0.092811,-0.240757
0.201263,0.0930262,-0.240993
0.202836,0.0932437,-0.241231
0.204408,0.0934633,-0.241471
0.20598,0.0936851,-0.241712
0.207553,0.0939089,-0.241956
0.209125,0.0941348,-0.242201
0.210697,0.0943628,-0.242447
0.21227,0.094593,-0.242695
