# 20241010_150128
alpha,Df0Re,Df0Im
0,-0.12317,0
0.01,-0.123298,0
0.02,-0.123003,0
0.03,-0.122438,0
0.04,-0.12168,0
0.05,-0.120754,0
0.06,-0.119663,0
0.07,-0.118397,0
0.08,-0.116939,0
0.09,-0.115274,0
0.1,-0.113389,0
0.11,-0.111269,0
0.12,-0.108904,0
0.13,-0.106279,0
0.14,-0.103381,0
0.15,-0.100194,0
0.16,-0.0967004,0
0.17,-0.0928788,0
0.18,-0.0887059,0
0.19,-0.0841558,0
0.2,-0.0792006,0
0.21,-0.0738107,0
0.22,-0.0679547,0
0.23,-0.0616004,0
0.24,-0.0547149,0
0.25,-0.0472646,0
0.26,-0.0392162,0
0.27,-0.0305368,0
0.28,-0.0211944,0
0.29,-0.0111592,0
0.3,-0.000403544,0
0.31,0.0110958,0
0.32,0.0233567,0
0.33,0.036391,0
0.34,0.0502003,0
0.35,0.0647765,0
0.36,0.0800972,0
0.37,0.0961241,0
0.38,0.112802,0
0.39,0.130051,0
0.4,0.147772,0
0.41,0.165837,0
0.42,0.18409,0
0.43,0.202347,0
0.44,0.220393,0
0.45,0.237981,0
0.46,0.254835,0
0.47,0.270649,0
0.48,0.285091,0
0.49,0.297809,0
0.5,0.308431,0
0.51,0.316577,0
0.52,0.321867,0
0.53,0.323927,0
0.54,0.322405,0
0.55,0.316982,0
0.56,0.307387,0
0.57,0.293412,0
0.58,0.274925,0
0.59,0.25189,0
0.6,0.224375,0
0.61,0.192567,0
0.62,0.156781,0
0.63,0.117462,0
0.64,0.0751896,0
0.65,0.0306702,0
0.66,-0.015273,0
0.67,-0.0617169,0
0.68,-0.10766,0
0.69,-0.152052,0
0.7,-0.193822,0
0.71,-0.231921,0
0.72,-0.26535,0
0.73,-0.293206,0
0.74,-0.314714,0
0.75,-0.329259,0
0.76,-0.33642,0
0.77,-0.335983,0
0.78,-0.32796,0
0.79,-0.312594,0
0.8,-0.290349,0
0.81,-0.2619,0
0.82,-0.228108,0
0.83,-0.189981,0
0.84,-0.148643,0
0.85,-0.105282,0
0.86,-0.0611084,0
0.87,-0.0173022,0
0.88,0.0250267,0
0.89,0.0648789,0
0.9,0.101397,0
0.91,0.133887,0
0.92,0.161833,0
0.93,0.184897,0
0.94,0.202919,0
0.95,0.2159,0
0.96,0.223983,0
0.97,0.227435,0
0.98,0.226619,0
0.99,0.221968,0
1,0.213966,0
1.01,0.203122,0
1.02,0.189952,0
1.03,0.174961,0
1.04,0.15863,0
1.05,0.141407,0
1.06,0.123697,0
1.07,0.105856,0
1.08,0.0881908,0
1.09,0.0709575,0
1.1,0.0543624,0
1.11,0.0385663,0
1.12,0.0236888,0
1.13,0.00981438,0
1.14,-0.00300282,0
1.15,-0.0147331,0
1.16,-0.0253663,0
1.17,-0.0349083,0
1.18,-0.0433789,0
1.19,-0.0508097,0
1.2,-0.0572431,0
1.21,-0.0627324,0
1.22,-0.0673394,0
1.23,-0.0711331,0
1.24,-0.0741865,0
1.25,-0.0765721,0
1.26,-0.0783581,0
1.27,-0.0796037,0
1.28,-0.0803569,0
1.29,-0.0806534,0
1.3,-0.0805187,0
1.31,-0.0799727,0
1.32,-0.0790359,0
1.33,-0.0777363,0
1.34,-0.0761142,0
1.35,-0.0742239,0
1.36,-0.0721304,0
1.37,-0.069902,0
1.38,-0.0675997,0
1.39,-0.0652668,0
1.4,-0.0629229,0
1.41,-0.0605664,0
1.42,-0.0581859,0
1.43,-0.0557797,0
1.44,-0.0533752,0
1.45,-0.0510397,0
1.46,-0.0488713,0
1.47,-0.0469648,0
1.48,-0.0453615,0
1.49,-0.044005,0
1.5,-0.0427403,0
1.51,-0.0413901,0
1.52,-0.0399008,0
1.53,-0.0384799,0
1.54,-0.0375754,0
1.55,-0.0375831,0
1.56,-0.0385098,0
1.57,-0.0406255,0
1.58,-0.0482792,0
