# 20240725_151032
alpha,pi0Re,pi0Im
0.30504,0.0927927,0
0.306612,0.092925,0
0.308184,0.0930579,0
0.309757,0.0931912,0
0.311329,0.0933251,0
0.312901,0.0934593,0
0.314474,0.093594,0
0.316046,0.0937291,0
0.317618,0.0938645,0
0.319191,0.0940003,0
0.320763,0.0941364,0
0.322336,0.0942727,0
0.323908,0.0944092,0
0.32548,0.094546,0
0.327053,0.094683,0
0.328625,0.0948201,0
0.330197,0.0949573,0
0.33177,0.0950946,0
0.333342,0.095232,0
0.334915,0.0953698,0
0.336487,0.0955089,0
0.338059,0.0956493,0
0.339632,0.0957911,0
0.341204,0.0959341,0
0.342776,0.0960783,0
0.344349,0.0962238,0
0.345921,0.0963704,0
0.347493,0.0965182,0
0.349066,0.0966671,0
0.350638,0.0968172,0
0.352211,0.0969682,0
0.353783,0.0971203,0
0.355355,0.0972734,0
0.356928,0.0974275,0
0.3585,0.0975825,0
0.360072,0.0977384,0
0.361645,0.0978952,0
0.363217,0.0980529,0
0.36479,0.0982114,0
0.366362,0.0983706,0
0.367934,0.0985306,0
0.369507,0.0986914,0
0.371079,0.0988528,0
0.372651,0.0990149,0
0.374224,0.0991776,0
0.375796,0.099341,0
0.377368,0.0995049,0
0.378941,0.0996694,0
0.380513,0.0998343,0
0.382086,0.0999998,0
0.383658,0.100166,0
0.38523,0.100332,0
0.386803,0.100499,0
0.388375,0.100666,0
0.389947,0.100833,0
0.39152,0.101001,0
0.393092,0.101169,0
0.394665,0.101337,0
0.396237,0.101506,0
0.397809,0.101674,0
0.399382,0.101843,0
0.400954,0.102012,0
0.402526,0.102181,0
0.404099,0.102352,0
0.405671,0.102523,0
0.407243,0.102696,0
0.408816,0.102869,0
0.410388,0.103044,0
0.411961,0.103219,0
0.413533,0.103396,0
0.415105,0.103573,0
0.416678,0.103751,0
0.41825,0.10393,0
0.419822,0.104109,0
0.421395,0.104289,0
0.422967,0.10447,0
0.42454,0.104652,0
0.426112,0.104834,0
0.427684,0.105016,0
0.429257,0.105199,0
0.430829,0.105382,0
0.432401,0.105566,0
0.433974,0.10575,0
0.435546,0.105934,0
0.437118,0.106119,0
0.438691,0.106304,0
0.440263,0.106489,0
0.441836,0.106674,0
0.443408,0.106859,0
0.44498,0.107044,0
0.446553,0.10723,0
0.448125,0.107415,0
0.449697,0.1076,0
0.45127,0.107785,0
0.452842,0.107969,0
0.454415,0.108154,0
0.455987,0.108338,0
0.457559,0.108522,0
0.459132,0.108706,0
0.460704,0.10889,0
0.462276,0.109075,0
0.463849,0.10926,0
0.465421,0.109446,0
0.466994,0.109632,0
0.468566,0.109818,0
0.470138,0.110005,0
0.471711,0.110192,0
0.473283,0.11038,0
0.474855,0.110567,0
0.476428,0.110755,0
0.478,0.110943,0
0.479572,0.111131,0
0.481145,0.111319,0
0.482717,0.111507,0
0.48429,0.111695,0
0.485862,0.111882,0
0.487434,0.11207,0
0.489007,0.112257,0
0.490579,0.112444,0
0.492151,0.112631,0
0.493724,0.112818,0
0.495296,0.113004,0
0.496869,0.113189,0
0.498441,0.113375,0
0.500013,0.113559,0
0.501586,0.113744,0
0.503158,0.113927,0
0.50473,0.11411,0
0.506303,0.114292,0
0.507875,0.114474,0
0.509447,0.114657,0
0.51102,0.11484,0
0.512592,0.115023,0
0.514165,0.115206,0
0.515737,0.115389,0
0.517309,0.115572,0
0.518882,0.115755,0
0.520454,0.115938,0
0.522026,0.11612,0
0.523599,0.116302,0
0.525171,0.116483,0
0.526744,0.116663,0
0.528316,0.116842,0
0.529888,0.117021,0
0.531461,0.117198,0
0.533033,0.117374,0
0.534605,0.117549,0
0.536178,0.117722,0
0.53775,0.117894,0
0.539322,0.118064,0
0.540895,0.118232,0
0.542467,0.118399,0
0.54404,0.118563,0
0.545612,0.118727,0
0.547184,0.11889,0
0.548757,0.119054,0
0.550329,0.119218,0
0.551901,0.119382,0
0.553474,0.119545,0
0.555046,0.119708,0
0.556619,0.119871,0
0.558191,0.120034,0
0.559763,0.120196,0
0.561336,0.120357,0
0.562908,0.120518,0
0.56448,0.120679,0
0.566053,0.120838,0
0.567625,0.120996,0
0.569197,0.121154,0
0.57077,0.121311,0
0.572342,0.121466,0
0.573915,0.12162,0
0.575487,0.121773,0
0.577059,0.121925,0
0.578632,0.122075,0
0.580204,0.122224,0
0.581776,0.122371,0
0.583349,0.122517,0
0.584921,0.122661,0
0.586494,0.122803,0
0.588066,0.122943,0
0.589638,0.123081,0
0.591211,0.123217,0
0.592783,0.123351,0
0.594355,0.123483,0
0.595928,0.123612,0
0.5975,0.123739,0
0.599072,0.123864,0
0.600645,0.123986,0
0.602217,0.124105,0
0.60379,0.124222,0
0.605362,0.124338,0
0.606934,0.124453,0
0.608507,0.124568,0
0.610079,0.124681,0
0.611651,0.124794,0
0.613224,0.124906,0
0.614796,0.125017,0
0.616369,0.125127,0
0.617941,0.125235,0
0.619513,0.125342,0
0.621086,0.125447,0
0.622658,0.125551,0
0.62423,0.125653,0
0.625803,0.125753,0
0.627375,0.125852,0
0.628947,0.125948,0
0.63052,0.126042,0
0.632092,0.126134,0
0.633665,0.126223,0
0.635237,0.12631,0
0.636809,0.126394,0
0.638382,0.126476,0
0.639954,0.126555,0
0.641526,0.126631,0
0.643099,0.126704,0
0.644671,0.126774,0
0.646244,0.126841,0
0.647816,0.126905,0
0.649388,0.126968,0
0.650961,0.12703,0
0.652533,0.12709,0
0.654105,0.127148,0
0.655678,0.127205,0
0.65725,0.127259,0
0.658822,0.127312,0
0.660395,0.127362,0
0.661967,0.127409,0
0.66354,0.127454,0
0.665112,0.127496,0
0.666684,0.127534,0
0.668257,0.12757,0
0.669829,0.127602,0
0.671401,0.127632,0
0.672974,0.127662,0
0.674546,0.127691,0
0.676119,0.127716,0
0.677691,0.127737,0
0.679263,0.127753,0
0.680836,0.127762,0
0.682408,0.127768,0
0.68398,0.127773,0
0.685553,0.127777,0
0.687125,0.127781,0
0.688697,0.127784,0
0.69027,0.127786,0
0.691842,0.127787,0
0.693415,0.127787,0
0.694987,0.12778,0
0.696559,0.127768,0
0.698132,0.127751,0
0.699704,0.127729,0
0.701276,0.127706,0
0.702849,0.12768,0
0.704421,0.127654,0
0.705994,0.127628,0
0.707566,0.127596,0
0.709138,0.127561,0
0.710711,0.127521,0
0.712283,0.127478,0
0.713855,0.127431,0
0.715428,0.127381,0
0.717,0.127328,0
0.718572,0.127273,0
0.720145,0.127215,0
0.721717,0.127155,0
0.72329,0.127094,0
0.724862,0.127031,0
0.726434,0.126967,0
0.728007,0.126898,0
0.729579,0.126825,0
0.731151,0.126748,0
0.732724,0.126666,0
0.734296,0.12658,0
0.735869,0.126491,0
0.737441,0.126398,0
0.739013,0.126302,0
0.740586,0.126203,0
0.742158,0.126101,0
0.74373,0.125997,0
0.745303,0.12589,0
0.746875,0.12578,0
0.748447,0.125669,0
0.75002,0.125555,0
0.751592,0.125441,0
0.753165,0.125324,0
0.754737,0.125203,0
0.756309,0.125079,0
0.757882,0.12495,0
0.759454,0.124817,0
0.761026,0.12468,0
0.762599,0.124539,0
0.764171,0.124395,0
0.765744,0.124247,0
0.767316,0.124096,0
0.768888,0.123941,0
0.770461,0.123783,0
0.772033,0.123622,0
0.773605,0.123458,0
0.775178,0.123291,0
0.77675,0.123121,0
0.778323,0.122948,0
0.779895,0.122773,0
0.781467,0.122596,0
0.78304,0.122416,0
0.784612,0.122233,0
0.786184,0.122046,0
0.787757,0.121856,0
0.789329,0.121661,0
0.790901,0.121464,0
0.792474,0.121262,0
0.794046,0.121058,0
0.795619,0.12085,0
0.797191,0.120638,0
0.798763,0.120424,0
0.800336,0.120206,0
0.801908,0.119985,0
0.80348,0.119761,0
0.805053,0.119534,0
0.806625,0.119304,0
0.808198,0.119071,0
0.80977,0.118836,0
0.811342,0.118598,0
0.812915,0.118357,0
0.814487,0.118114,0
0.816059,0.117868,0
0.817632,0.11762,0
0.819204,0.117369,0
0.820776,0.117116,0
0.822349,0.116861,0
0.823921,0.116604,0
0.825494,0.116345,0
0.827066,0.116084,0
0.828638,0.115821,0
0.830211,0.115556,0
0.831783,0.115289,0
0.833355,0.115021,0
0.834928,0.11475,0
0.8365,0.114479,0
0.838073,0.114205,0
0.839645,0.11393,0
0.841217,0.113651,0
0.84279,0.113369,0
0.844362,0.113082,0
0.845934,0.112791,0
0.847507,0.112497,0
0.849079,0.112199,0
0.850651,0.111898,0
0.852224,0.111593,0
0.853796,0.111285,0
0.855369,0.110973,0
0.856941,0.110659,0
0.858513,0.110341,0
0.860086,0.110021,0
0.861658,0.109697,0
0.86323,0.109371,0
0.864803,0.109042,0
0.866375,0.108711,0
0.867948,0.108377,0
0.86952,0.108041,0
0.871092,0.107702,0
0.872665,0.107361,0
0.874237,0.107019,0
0.875809,0.106674,0
0.877382,0.106327,0
0.878954,0.105978,0
0.880526,0.105628,0
0.882099,0.105276,0
0.883671,0.104923,0
0.885244,0.104568,0
0.886816,0.104212,0
0.888388,0.103854,0
0.889961,0.103496,0
0.891533,0.103136,0
0.893105,0.102775,0
0.894678,0.102414,0
0.89625,0.102051,0
0.897823,0.101688,0
0.899395,0.101325,0
0.900967,0.100961,0
0.90254,0.100596,0
0.904112,0.100232,0
0.905684,0.0998666,0
0.907257,0.0995015,0
0.908829,0.099136,0
0.910401,0.0987684,0
0.911974,0.0983984,0
0.913546,0.098026,0
0.915119,0.0976513,0
0.916691,0.0972744,0
0.918263,0.0968952,0
0.919836,0.096514,0
0.921408,0.0961306,0
0.92298,0.0957452,0
0.924553,0.0953579,0
0.926125,0.0949686,0
0.927698,0.0945774,0
0.92927,0.0941844,0
0.930842,0.0937897,0
0.932415,0.0933932,0
0.933987,0.0929951,0
0.935559,0.0925954,0
0.937132,0.0921941,0
0.938704,0.0917913,0
0.940276,0.0913871,0
0.941849,0.0909815,0
0.943421,0.0905746,0
0.944994,0.0901664,0
0.946566,0.089757,0
0.948138,0.0893464,0
0.949711,0.0889346,0
0.951283,0.0885218,0
0.952855,0.088108,0
0.954428,0.0876933,0
0.956,0.0872776,0
0.957573,0.0868611,0
0.959145,0.0864438,0
0.960717,0.0860257,0
0.96229,0.085607,0
0.963862,0.0851876,0
0.965434,0.0847676,0
0.967007,0.0843471,0
0.968579,0.0839262,0
0.970151,0.0835048,0
0.971724,0.083083,0
0.973296,0.0826609,0
0.974869,0.0822386,0
0.976441,0.0818161,0
0.978013,0.0813934,0
0.979586,0.0809706,0
0.981158,0.0805478,0
0.98273,0.0801249,0
0.984303,0.0797022,0
0.985875,0.0792795,0
0.987448,0.0788571,0
0.98902,0.0784348,0
0.990592,0.0780128,0
0.992165,0.0775912,0
0.993737,0.07717,0
0.995309,0.0767491,0
0.996882,0.0763288,0
0.998454,0.075909,0
1.00003,0.0754899,0
1.0016,0.0750713,0
1.00317,0.0746535,0
1.00474,0.0742365,0
1.00632,0.0738202,0
1.00789,0.0734049,0
1.00946,0.0729904,0
1.01103,0.0725769,0
1.01261,0.0721645,0
1.01418,0.0717531,0
1.01575,0.0713429,0
1.01732,0.0709339,0
1.01889,0.0705261,0
1.02047,0.0701196,0
1.02204,0.0697145,0
1.02361,0.0693107,0
1.02518,0.068907,0
1.02676,0.068503,0
1.02833,0.0680987,0
1.0299,0.0676941,0
1.03147,0.0672892,0
1.03305,0.066884,0
1.03462,0.0664787,0
1.03619,0.0660731,0
1.03776,0.0656673,0
1.03934,0.0652613,0
1.04091,0.0648553,0
1.04248,0.0644491,0
1.04405,0.0640428,0
1.04563,0.0636364,0
1.0472,0.06323,0
1.04877,0.0628235,0
1.05034,0.0624171,0
1.05191,0.0620106,0
1.05349,0.0616042,0
1.05506,0.0611979,0
1.05663,0.0607917,0
1.0582,0.0603855,0
1.05978,0.0599795,0
1.06135,0.0595737,0
1.06292,0.059168,0
1.06449,0.0587625,0
1.06607,0.0583572,0
1.06764,0.0579522,0
1.06921,0.0575475,0
1.07078,0.057143,0
1.07236,0.0567388,0
1.07393,0.056335,0
1.0755,0.0559316,0
1.07707,0.0555285,0
1.07864,0.0551258,0
1.08022,0.0547235,0
1.08179,0.0543217,0
1.08336,0.0539204,0
1.08493,0.0535195,0
1.08651,0.0531191,0
1.08808,0.0527193,0
1.08965,0.0523201,0
1.09122,0.0519214,0
1.0928,0.0515234,0
1.09437,0.0511259,0
1.09594,0.0507291,0
1.09751,0.050333,0
1.09909,0.0499376,0
1.10066,0.0495429,0
1.10223,0.0491489,0
1.1038,0.0487557,0
1.10538,0.0483633,0
1.10695,0.0479717,0
1.10852,0.0475809,0
1.11009,0.0471909,0
1.11166,0.0468019,0
1.11324,0.0464137,0
1.11481,0.0460265,0
1.11638,0.0456402,0
1.11795,0.0452548,0
1.11953,0.0448705,0
1.1211,0.0444871,0
1.12267,0.0441048,0
1.12424,0.0437236,0
1.12582,0.0433434,0
1.12739,0.0429643,0
1.12896,0.0425864,0
1.13053,0.0422096,0
1.13211,0.0418339,0
1.13368,0.0414595,0
1.13525,0.0410861,0
1.13682,0.0407139,0
1.13839,0.0403429,0
1.13997,0.0399729,0
1.14154,0.039604,0
1.14311,0.0392362,0
1.14468,0.0388695,0
1.14626,0.0385039,0
1.14783,0.0381392,0
1.1494,0.0377756,0
1.15097,0.0374131,0
1.15255,0.0370515,0
1.15412,0.0366909,0
1.15569,0.0363313,0
1.15726,0.0359727,0
1.15884,0.035615,0
1.16041,0.0352583,0
1.16198,0.0349024,0
1.16355,0.0345475,0
1.16513,0.0341935,0
1.1667,0.0338404,0
1.16827,0.0334882,0
1.16984,0.0331368,0
1.17141,0.0327863,0
1.17299,0.0324366,0
1.17456,0.0320877,0
1.17613,0.0317396,0
1.1777,0.0313921,0
1.17928,0.0310454,0
1.18085,0.0306993,0
1.18242,0.0303539,0
1.18399,0.0300092,0
1.18557,0.0296653,0
1.18714,0.0293221,0
1.18871,0.0289797,0
1.19028,0.0286381,0
1.19186,0.0282973,0
1.19343,0.0279573,0
1.195,0.0276182,0
1.19657,0.0272799,0
1.19814,0.0269424,0
1.19972,0.0266059,0
1.20129,0.0262702,0
1.20286,0.0259355,0
1.20443,0.0256017,0
1.20601,0.0252689,0
1.20758,0.024937,0
1.20915,0.0246061,0
1.21072,0.0242762,0
1.2123,0.0239473,0
1.21387,0.0236195,0
1.21544,0.0232927,0
1.21701,0.0229669,0
1.21859,0.0226423,0
1.22016,0.0223187,0
1.22173,0.0219963,0
1.2233,0.021675,0
1.22488,0.0213548,0
1.22645,0.0210353,0
1.22802,0.0207165,0
1.22959,0.0203983,0
1.23116,0.0200807,0
1.23274,0.0197638,0
1.23431,0.0194475,0
1.23588,0.0191319,0
1.23745,0.0188169,0
1.23903,0.0185025,0
1.2406,0.0181888,0
1.24217,0.0178757,0
1.24374,0.0175633,0
1.24532,0.0172515,0
1.24689,0.0169403,0
1.24846,0.0166298,0
1.25003,0.01632,0
1.25161,0.0160108,0
1.25318,0.0157022,0
1.25475,0.0153943,0
1.25632,0.0150871,0
1.25789,0.0147805,0
1.25947,0.0144746,0
1.26104,0.0141693,0
1.26261,0.0138646,0
1.26418,0.0135606,0
1.26576,0.0132573,0
1.26733,0.0129546,0
1.2689,0.0126526,0
1.27047,0.0123513,0
1.27205,0.0120506,0
1.27362,0.0117505,0
1.27519,0.0114512,0
1.27676,0.0111525,0
1.27834,0.0108544,0
1.27991,0.010557,0
1.28148,0.0102603,0
1.28305,0.00996426,0
1.28463,0.00966888,0
1.2862,0.00937416,0
1.28777,0.00908011,0
1.28934,0.00878672,0
1.29091,0.00849401,0
1.29249,0.00820197,0
1.29406,0.0079106,0
1.29563,0.0076199,0
1.2972,0.00732987,0
1.29878,0.00704052,0
1.30035,0.00675184,0
1.30192,0.00646384,0
1.30349,0.00617652,0
1.30507,0.00588987,0
1.30664,0.00560389,0
1.30821,0.00531857,0
1.30978,0.0050339,0
1.31136,0.00474989,0
1.31293,0.00446652,0
1.3145,0.00418378,0
1.31607,0.00390168,0
1.31764,0.0036202,0
1.31922,0.00333935,0
1.32079,0.00305911,0
1.32236,0.00277947,0
1.32393,0.00250044,0
1.32551,0.002222,0
1.32708,0.00194416,0
1.32865,0.0016669,0
1.33022,0.00139021,0
1.3318,0.0011141,0
1.33337,0.000838557,0
1.33494,0.000563572,0
1.33651,0.000289142,0
1.33809,1.52597e-05,0
1.33966,-0.00025808,0
1.34123,-0.000530883,0
1.3428,-0.000803156,0
1.34438,-0.0010749,0
1.34595,-0.00134613,0
1.34752,-0.00161685,0
1.34909,-0.00188706,0
1.35066,-0.00215677,0
1.35224,-0.00242599,0
1.35381,-0.00269471,0
1.35538,-0.00296296,0
1.35695,-0.00323072,0
1.35853,-0.00349802,0
1.3601,-0.00376485,0
1.36167,-0.00403122,0
1.36324,-0.00429714,0
1.36482,-0.00456261,0
1.36639,-0.00482764,0
1.36796,-0.00509224,0
1.36953,-0.00535641,0
1.37111,-0.00562015,0
1.37268,-0.00588348,0
1.37425,-0.00614639,0
1.37582,-0.0064089,0
1.37739,-0.00667101,0
1.37897,-0.00693273,0
1.38054,-0.00719406,0
1.38211,-0.00745501,0
1.38368,-0.00771558,0
1.38526,-0.00797579,0
1.38683,-0.00823563,0
1.3884,-0.00849511,0
1.38997,-0.00875416,0
1.39155,-0.00901267,0
1.39312,-0.00927065,0
1.39469,-0.0095281,0
1.39626,-0.00978503,0
1.39784,-0.0100415,0
1.39941,-0.0102974,0
1.40098,-0.0105528,0
1.40255,-0.0108077,0
1.40413,-0.0110622,0
1.4057,-0.0113161,0
1.40727,-0.0115696,0
1.40884,-0.0118227,0
1.41041,-0.0120753,0
1.41199,-0.0123274,0
1.41356,-0.0125791,0
1.41513,-0.0128303,0
1.4167,-0.0130812,0
1.41828,-0.0133316,0
1.41985,-0.0135816,0
1.42142,-0.0138312,0
1.42299,-0.0140804,0
1.42457,-0.0143292,0
1.42614,-0.0145776,0
1.42771,-0.0148257,0
1.42928,-0.0150734,0
1.43086,-0.0153207,0
1.43243,-0.0155676,0
1.434,-0.0158142,0
1.43557,-0.0160605,0
1.43714,-0.0163065,0
1.43872,-0.0165521,0
1.44029,-0.0167974,0
1.44186,-0.0170423,0
1.44343,-0.017287,0
1.44501,-0.0175314,0
1.44658,-0.0177755,0
1.44815,-0.0180193,0
1.44972,-0.0182628,0
1.4513,-0.018506,0
1.45287,-0.018749,0
1.45444,-0.0189918,0
1.45601,-0.0192342,0
1.45759,-0.0194765,0
1.45916,-0.0197185,0
1.46073,-0.0199603,0
1.4623,-0.0202018,0
1.46388,-0.0204432,0
1.46545,-0.0206843,0
1.46702,-0.0209252,0
1.46859,-0.021166,0
1.47016,-0.0214066,0
1.47174,-0.0216469,0
1.47331,-0.0218872,0
1.47488,-0.0221271,0
1.47645,-0.0223666,0
1.47803,-0.0226055,0
1.4796,-0.0228441,0
1.48117,-0.0230821,0
1.48274,-0.0233197,0
1.48432,-0.0235569,0
1.48589,-0.0237937,0
1.48746,-0.0240301,0
1.48903,-0.0242661,0
1.49061,-0.0245017,0
1.49218,-0.0247369,0
1.49375,-0.0249718,0
1.49532,-0.0252064,0
1.49689,-0.0254406,0
1.49847,-0.0256745,0
1.50004,-0.0259081,0
1.50161,-0.0261414,0
1.50318,-0.0263744,0
1.50476,-0.0266071,0
1.50633,-0.0268396,0
1.5079,-0.0270718,0
1.50947,-0.0273038,0
1.51105,-0.0275356,0
1.51262,-0.0277672,0
1.51419,-0.0279985,0
1.51576,-0.0282297,0
1.51734,-0.0284607,0
1.51891,-0.0286916,0
1.52048,-0.0289223,0
1.52205,-0.0291528,0
1.52363,-0.0293833,0
1.5252,-0.0296136,0
1.52677,-0.0298438,0
1.52834,-0.030074,0
1.52991,-0.030304,0
1.53149,-0.030534,0
1.53306,-0.0307639,0
1.53463,-0.0309938,0
1.5362,-0.0312237,0
1.53778,-0.0314536,0
1.53935,-0.0316834,0
1.54092,-0.0319133,0
1.54249,-0.0321431,0
1.54407,-0.032373,0
1.54564,-0.032603,0
1.54721,-0.032833,0
1.54878,-0.0330631,0
1.55036,-0.0332932,0
1.55193,-0.0335234,0
1.5535,-0.0337538,0
1.55507,-0.0339843,0
1.55665,-0.0342148,0
1.55822,-0.0344456,0
1.55979,-0.0346765,0
1.56136,-0.0349075,0
1.56293,-0.0351387,0
1.56451,-0.0353701,0
1.56608,-0.0356018,0
1.56765,-0.0358336,0
1.56922,-0.0360656,0
1.5708,-0.0362979,0
