# 20240725_151032
alpha,chiRe,chiIm
0.14623,0.0135274,0
0.147803,0.0135199,0
0.149375,0.0135123,0
0.150947,0.0135046,0
0.15252,0.0134968,0
0.154092,0.013489,0
0.155665,0.0134811,0
0.157237,0.013473,0
0.158809,0.013465,0
0.160382,0.0134568,0
0.161954,0.0134485,0
0.163526,0.0134402,0
0.165099,0.0134318,0
0.166671,0.0134233,0
0.168243,0.0134147,0
0.169816,0.0134061,0
0.171388,0.0133973,0
0.172961,0.0133885,0
0.174533,0.0133797,0
0.176105,0.0133707,0
0.177678,0.0133617,0
0.17925,0.0133526,0
0.180822,0.0133435,0
0.182395,0.0133342,0
0.183967,0.0133249,0
0.18554,0.0133155,0
0.187112,0.0133061,0
0.188684,0.0132966,0
0.190257,0.013287,0
0.191829,0.0132773,0
0.193401,0.0132676,0
0.194974,0.0132579,0
0.196546,0.013248,0
0.198118,0.0132381,0
0.199691,0.0132281,0
0.201263,0.0132181,0
0.202836,0.013208,0
0.204408,0.0131979,0
0.20598,0.0131876,0
0.207553,0.0131774,0
0.209125,0.013167,0
0.210697,0.0131566,0
0.21227,0.0131462,0
0.213842,0.0131357,0
0.215415,0.0131251,0
0.216987,0.0131145,0
0.218559,0.0131038,0
0.220132,0.0130931,0
0.221704,0.0130823,0
0.223276,0.0130715,0
0.224849,0.0130606,0
0.226421,0.0130497,0
0.227993,0.0130387,0
0.229566,0.0130277,0
0.231138,0.0130166,0
0.232711,0.0130054,0
0.234283,0.0129943,0
0.235855,0.012983,0
0.237428,0.0129718,0
0.239,0.0129605,0
0.240572,0.0129491,0
0.242145,0.0129377,0
0.243717,0.0129262,0
0.24529,0.0129144,0
0.246862,0.0129024,0
0.248434,0.0128901,0
0.250007,0.0128775,0
0.251579,0.0128647,0
0.253151,0.0128516,0
0.254724,0.0128382,0
0.256296,0.0128247,0
0.257868,0.0128108,0
0.259441,0.0127968,0
0.261013,0.0127825,0
0.262586,0.0127679,0
0.264158,0.0127532,0
0.26573,0.0127382,0
0.267303,0.012723,0
0.268875,0.0127076,0
0.270447,0.0126919,0
0.27202,0.0126761,0
0.273592,0.01266,0
0.275165,0.0126437,0
0.276737,0.0126273,0
0.278309,0.0126106,0
0.279882,0.0125938,0
0.281454,0.0125767,0
0.283026,0.0125595,0
0.284599,0.0125421,0
0.286171,0.0125245,0
0.287743,0.0125067,0
0.289316,0.0124888,0
0.290888,0.0124707,0
0.292461,0.0124524,0
0.294033,0.012434,0
0.295605,0.0124154,0
0.297178,0.0123966,0
0.29875,0.0123777,0
0.300322,0.0123587,0
0.301895,0.0123395,0
0.303467,0.0123202,0
0.30504,0.0123007,0
0.306612,0.0122811,0
0.308184,0.0122614,0
0.309757,0.0122415,0
0.311329,0.0122216,0
0.312901,0.0122015,0
0.314474,0.0121813,0
0.316046,0.012161,0
0.317618,0.0121405,0
0.319191,0.01212,0
0.320763,0.0120994,0
0.322336,0.0120786,0
0.323908,0.0120578,0
0.32548,0.0120369,0
0.327053,0.0120159,0
0.328625,0.0119948,0
0.330197,0.0119737,0
0.33177,0.0119525,0
0.333342,0.0119311,0
0.334915,0.0119097,0
0.336487,0.011888,0
0.338059,0.0118659,0
0.339632,0.0118436,0
0.341204,0.0118209,0
0.342776,0.011798,0
0.344349,0.0117748,0
0.345921,0.0117513,0
0.347493,0.0117275,0
0.349066,0.0117034,0
0.350638,0.011679,0
0.352211,0.0116544,0
0.353783,0.0116295,0
0.355355,0.0116044,0
0.356928,0.011579,0
0.3585,0.0115533,0
0.360072,0.0115274,0
0.361645,0.0115012,0
0.363217,0.0114748,0
0.36479,0.0114481,0
0.366362,0.0114212,0
0.367934,0.0113941,0
0.369507,0.0113667,0
0.371079,0.0113391,0
0.372651,0.0113113,0
0.374224,0.0112833,0
0.375796,0.011255,0
0.377368,0.0112266,0
0.378941,0.0111979,0
0.380513,0.0111691,0
0.382086,0.01114,0
0.383658,0.0111107,0
0.38523,0.0110813,0
0.386803,0.0110516,0
0.388375,0.0110218,0
0.389947,0.0109918,0
0.39152,0.0109616,0
0.393092,0.0109312,0
0.394665,0.0109007,0
0.396237,0.01087,0
0.397809,0.0108391,0
0.399382,0.0108081,0
0.400954,0.0107769,0
0.402526,0.0107455,0
0.404099,0.0107138,0
0.405671,0.0106816,0
0.407243,0.0106491,0
0.408816,0.0106163,0
0.410388,0.010583,0
0.411961,0.0105494,0
0.413533,0.0105155,0
0.415105,0.0104812,0
0.416678,0.0104466,0
0.41825,0.0104117,0
0.419822,0.0103764,0
0.421395,0.0103409,0
0.422967,0.010305,0
0.42454,0.0102688,0
0.426112,0.0102323,0
0.427684,0.0101955,0
0.429257,0.0101584,0
0.430829,0.0101211,0
0.432401,0.0100835,0
0.433974,0.0100456,0
0.435546,0.0100074,0
0.437118,0.00996899,0
0.438691,0.00993031,0
0.440263,0.0098914,0
0.441836,0.00985224,0
0.443408,0.00981285,0
0.44498,0.00977322,0
0.446553,0.00973338,0
0.448125,0.00969332,0
0.449697,0.00965305,0
0.45127,0.00961257,0
0.452842,0.0095719,0
0.454415,0.00953103,0
0.455987,0.00948997,0
0.457559,0.00944873,0
0.459132,0.00940728,0
0.460704,0.00936543,0
0.462276,0.00932318,0
0.463849,0.00928053,0
0.465421,0.0092375,0
0.466994,0.00919408,0
0.468566,0.00915028,0
0.470138,0.00910611,0
0.471711,0.00906158,0
0.473283,0.0090167,0
0.474855,0.00897147,0
0.476428,0.0089259,0
0.478,0.00888,0
0.479572,0.00883377,0
0.481145,0.00878722,0
0.482717,0.00874035,0
0.48429,0.00869319,0
0.485862,0.00864572,0
0.487434,0.00859797,0
0.489007,0.00854993,0
0.490579,0.00850161,0
0.492151,0.00845303,0
0.493724,0.00840418,0
0.495296,0.00835508,0
0.496869,0.00830573,0
0.498441,0.00825614,0
0.500013,0.00820631,0
0.501586,0.00815626,0
0.503158,0.00810599,0
0.50473,0.0080555,0
0.506303,0.00800481,0
0.507875,0.00795385,0
0.509447,0.00790249,0
0.51102,0.00785072,0
0.512592,0.00779855,0
0.514165,0.00774598,0
0.515737,0.00769301,0
0.517309,0.00763966,0
0.518882,0.00758592,0
0.520454,0.00753181,0
0.522026,0.00747731,0
0.523599,0.00742245,0
0.525171,0.00736721,0
0.526744,0.00731161,0
0.528316,0.00725566,0
0.529888,0.00719934,0
0.531461,0.00714268,0
0.533033,0.00708567,0
0.534605,0.00702831,0
0.536178,0.00697062,0
0.53775,0.0069126,0
0.539322,0.00685424,0
0.540895,0.00679556,0
0.542467,0.00673656,0
0.54404,0.00667724,0
0.545612,0.00661759,0
0.547184,0.00655759,0
0.548757,0.00649725,0
0.550329,0.00643658,0
0.551901,0.00637557,0
0.553474,0.00631423,0
0.555046,0.00625256,0
0.556619,0.00619057,0
0.558191,0.00612827,0
0.559763,0.00606565,0
0.561336,0.00600272,0
0.562908,0.00593949,0
0.56448,0.00587595,0
0.566053,0.00581212,0
0.567625,0.00574799,0
0.569197,0.00568358,0
0.57077,0.00561887,0
0.572342,0.00555389,0
0.573915,0.00548863,0
0.575487,0.0054231,0
0.577059,0.0053573,0
0.578632,0.00529123,0
0.580204,0.0052249,0
0.581776,0.00515831,0
0.583349,0.00509147,0
0.584921,0.00502438,0
0.586494,0.00495705,0
0.588066,0.00488947,0
0.589638,0.00482166,0
0.591211,0.00475361,0
0.592783,0.00468534,0
0.594355,0.00461684,0
0.595928,0.00454812,0
0.5975,0.00447918,0
0.599072,0.00441003,0
0.600645,0.00434067,0
0.602217,0.00427111,0
0.60379,0.00420133,0
0.605362,0.00413113,0
0.606934,0.00406045,0
0.608507,0.0039893,0
0.610079,0.00391771,0
0.611651,0.00384569,0
0.613224,0.00377326,0
0.614796,0.00370042,0
0.616369,0.0036272,0
0.617941,0.00355362,0
0.619513,0.00347968,0
0.621086,0.00340542,0
0.622658,0.00333083,0
0.62423,0.00325595,0
0.625803,0.00318078,0
0.627375,0.00310534,0
0.628947,0.00302965,0
0.63052,0.00295372,0
0.632092,0.00287758,0
0.633665,0.00280123,0
0.635237,0.00272469,0
0.636809,0.00264798,0
0.638382,0.00257112,0
0.639954,0.00249412,0
0.641526,0.002417,0
0.643099,0.00233977,0
0.644671,0.00226246,0
0.646244,0.00218507,0
0.647816,0.00210749,0
0.649388,0.00202945,0
0.650961,0.00195098,0
0.652533,0.00187209,0
0.654105,0.00179284,0
0.655678,0.00171325,0
0.65725,0.00163336,0
0.658822,0.00155321,0
0.660395,0.00147282,0
0.661967,0.00139224,0
0.66354,0.0013115,0
0.665112,0.00123063,0
0.666684,0.00114967,0
0.668257,0.00106865,0
0.669829,0.000987616,0
0.671401,0.000906413,0
0.672974,0.000824879,0
0.674546,0.00074306,0
0.676119,0.000660999,0
0.677691,0.00057874,0
0.679263,0.000496328,0
0.680836,0.000413807,0
0.682408,0.000331154,0
0.68398,0.000248335,0
0.685553,0.000165352,0
0.687125,8.22121e-05,0
0.688697,-1.0816e-06,0
0.69027,-8.4524e-05,0
0.691842,-0.000168111,0
0.693415,-0.000251839,0
0.694987,-0.000335725,0
0.696559,-0.000419769,0
0.698132,-0.000503965,0
0.699704,-0.000588306,0
0.701276,-0.000672786,0
0.702849,-0.0007574,0
0.704421,-0.000842141,0
0.705994,-0.000927008,0
0.707566,-0.001012,0
0.709138,-0.00109712,0
0.710711,-0.00118235,0
0.712283,-0.00126768,0
0.713855,-0.0013531,0
0.715428,-0.0014386,0
0.717,-0.00152417,0
0.718572,-0.00160981,0
0.720145,-0.0016955,0
0.721717,-0.00178124,0
0.72329,-0.00186701,0
0.724862,-0.0019528,0
0.726434,-0.00203863,0
0.728007,-0.00212455,0
0.729579,-0.00221055,0
0.731151,-0.00229663,0
0.732724,-0.00238278,0
0.734296,-0.00246898,0
0.735869,-0.00255524,0
0.737441,-0.00264152,0
0.739013,-0.00272784,0
0.740586,-0.00281417,0
0.742158,-0.0029005,0
0.74373,-0.00298683,0
0.745303,-0.00307314,0
0.746875,-0.00315943,0
0.748447,-0.00324568,0
0.75002,-0.00333188,0
0.751592,-0.00341802,0
0.753165,-0.00350412,0
0.754737,-0.00359031,0
0.756309,-0.0036766,0
0.757882,-0.00376297,0
0.759454,-0.0038494,0
0.761026,-0.00393586,0
0.762599,-0.00402233,0
0.764171,-0.00410879,0
0.765744,-0.00419521,0
0.767316,-0.00428158,0
0.768888,-0.00436787,0
0.770461,-0.00445405,0
0.772033,-0.0045401,0
0.773605,-0.00462601,0
0.775178,-0.00471175,0
0.77675,-0.00479729,0
0.778323,-0.00488261,0
0.779895,-0.00496769,0
0.781467,-0.00505251,0
0.78304,-0.00513704,0
0.784612,-0.00522146,0
0.786184,-0.00530594,0
0.787757,-0.00539048,0
0.789329,-0.00547506,0
0.790901,-0.00555966,0
0.792474,-0.00564426,0
0.794046,-0.00572885,0
0.795619,-0.00581341,0
0.797191,-0.00589793,0
0.798763,-0.00598239,0
0.800336,-0.00606678,0
0.801908,-0.00615108,0
0.80348,-0.00623527,0
0.805053,-0.00631934,0
0.806625,-0.00640327,0
0.808198,-0.00648705,0
0.80977,-0.00657065,0
0.811342,-0.00665408,0
0.812915,-0.0067373,0
0.814487,-0.0068203,0
0.816059,-0.00690308,0
0.817632,-0.0069856,0
0.819204,-0.00706786,0
0.820776,-0.00714984,0
0.822349,-0.00723152,0
0.823921,-0.00731289,0
0.825494,-0.00739394,0
0.827066,-0.00747464,0
0.828638,-0.00755498,0
0.830211,-0.00763494,0
0.831783,-0.00771452,0
0.833355,-0.00779369,0
0.834928,-0.00787243,0
0.8365,-0.00795074,0
0.838073,-0.00802859,0
0.839645,-0.00810606,0
0.841217,-0.00818354,0
0.84279,-0.00826107,0
0.844362,-0.00833864,0
0.845934,-0.00841621,0
0.847507,-0.00849377,0
0.849079,-0.00857129,0
0.850651,-0.00864877,0
0.852224,-0.00872617,0
0.853796,-0.00880348,0
0.855369,-0.00888067,0
0.856941,-0.00895772,0
0.858513,-0.00903462,0
0.860086,-0.00911135,0
0.861658,-0.00918787,0
0.86323,-0.00926418,0
0.864803,-0.00934025,0
0.866375,-0.00941606,0
0.867948,-0.00949159,0
0.86952,-0.00956682,0
0.871092,-0.00964173,0
0.872665,-0.00971629,0
0.874237,-0.0097905,0
0.875809,-0.00986432,0
0.877382,-0.00993774,0
0.878954,-0.0100107,0
0.880526,-0.0100833,0
0.882099,-0.0101554,0
0.883671,-0.010227,0
0.885244,-0.010298,0
0.886816,-0.0103686,0
0.888388,-0.0104386,0
0.889961,-0.0105081,0
0.891533,-0.0105769,0
0.893105,-0.0106452,0
0.894678,-0.0107128,0
0.89625,-0.0107797,0
0.897823,-0.010846,0
0.899395,-0.0109116,0
0.900967,-0.0109765,0
0.90254,-0.0110407,0
0.904112,-0.0111041,0
0.905684,-0.0111667,0
0.907257,-0.0112285,0
0.908829,-0.0112896,0
0.910401,-0.0113505,0
0.911974,-0.0114114,0
0.913546,-0.0114721,0
0.915119,-0.0115327,0
0.916691,-0.0115931,0
0.918263,-0.0116534,0
0.919836,-0.0117136,0
0.921408,-0.0117737,0
0.92298,-0.0118335,0
0.924553,-0.0118933,0
0.926125,-0.0119528,0
0.927698,-0.0120122,0
0.92927,-0.0120714,0
0.930842,-0.0121304,0
0.932415,-0.0121892,0
0.933987,-0.0122478,0
0.935559,-0.0123062,0
0.937132,-0.0123644,0
0.938704,-0.0124224,0
0.940276,-0.0124801,0
0.941849,-0.0125376,0
0.943421,-0.0125949,0
0.944994,-0.0126519,0
0.946566,-0.0127086,0
0.948138,-0.0127651,0
0.949711,-0.0128214,0
0.951283,-0.0128773,0
0.952855,-0.0129329,0
0.954428,-0.0129883,0
0.956,-0.0130434,0
0.957573,-0.0130981,0
0.959145,-0.0131526,0
0.960717,-0.0132067,0
0.96229,-0.0132605,0
0.963862,-0.013314,0
0.965434,-0.0133671,0
0.967007,-0.0134199,0
0.968579,-0.0134723,0
0.970151,-0.0135244,0
0.971724,-0.0135761,0
0.973296,-0.0136274,0
0.974869,-0.0136784,0
0.976441,-0.0137289,0
0.978013,-0.0137791,0
0.979586,-0.0138288,0
0.981158,-0.0138782,0
0.98273,-0.0139271,0
0.984303,-0.0139757,0
0.985875,-0.0140237,0
0.987448,-0.0140714,0
0.98902,-0.0141186,0
0.990592,-0.0141654,0
0.992165,-0.0142117,0
0.993737,-0.0142575,0
0.995309,-0.0143029,0
0.996882,-0.0143478,0
0.998454,-0.0143922,0
1.00003,-0.0144361,0
1.0016,-0.0144795,0
1.00317,-0.0145225,0
1.00474,-0.0145649,0
1.00632,-0.0146068,0
1.00789,-0.0146481,0
1.00946,-0.014689,0
1.01103,-0.0147292,0
1.01261,-0.014769,0
1.01418,-0.0148082,0
1.01575,-0.0148468,0
1.01732,-0.0148849,0
1.01889,-0.0149224,0
1.02047,-0.0149593,0
1.02204,-0.0149956,0
1.02361,-0.0150314,0
1.02518,-0.0150668,0
1.02676,-0.015102,0
1.02833,-0.0151369,0
1.0299,-0.0151716,0
1.03147,-0.0152061,0
1.03305,-0.0152403,0
1.03462,-0.0152743,0
1.03619,-0.015308,0
1.03776,-0.0153415,0
1.03934,-0.0153748,0
1.04091,-0.0154078,0
1.04248,-0.0154406,0
1.04405,-0.0154732,0
1.04563,-0.0155055,0
1.0472,-0.0155376,0
1.04877,-0.0155694,0
1.05034,-0.015601,0
1.05191,-0.0156323,0
1.05349,-0.0156635,0
1.05506,-0.0156943,0
1.05663,-0.0157249,0
1.0582,-0.0157553,0
1.05978,-0.0157855,0
1.06135,-0.0158154,0
1.06292,-0.015845,0
1.06449,-0.0158744,0
1.06607,-0.0159036,0
1.06764,-0.0159325,0
1.06921,-0.0159612,0
1.07078,-0.0159897,0
1.07236,-0.0160179,0
1.07393,-0.0160458,0
1.0755,-0.0160735,0
1.07707,-0.016101,0
1.07864,-0.0161282,0
1.08022,-0.0161552,0
1.08179,-0.0161819,0
1.08336,-0.0162084,0
1.08493,-0.0162347,0
1.08651,-0.0162607,0
1.08808,-0.0162864,0
1.08965,-0.0163119,0
1.09122,-0.0163372,0
1.0928,-0.0163622,0
1.09437,-0.0163869,0
1.09594,-0.0164114,0
1.09751,-0.0164357,0
1.09909,-0.0164597,0
1.10066,-0.0164835,0
1.10223,-0.016507,0
1.1038,-0.0165303,0
1.10538,-0.0165533,0
1.10695,-0.0165761,0
1.10852,-0.0165986,0
1.11009,-0.0166209,0
1.11166,-0.0166429,0
1.11324,-0.0166647,0
1.11481,-0.0166862,0
1.11638,-0.0167075,0
1.11795,-0.0167285,0
1.11953,-0.0167493,0
1.1211,-0.0167698,0
1.12267,-0.0167901,0
1.12424,-0.0168101,0
1.12582,-0.0168299,0
1.12739,-0.0168494,0
1.12896,-0.0168687,0
1.13053,-0.0168877,0
1.13211,-0.0169065,0
1.13368,-0.0169249,0
1.13525,-0.0169431,0
1.13682,-0.0169611,0
1.13839,-0.0169787,0
1.13997,-0.0169961,0
1.14154,-0.0170133,0
1.14311,-0.0170302,0
1.14468,-0.0170468,0
1.14626,-0.0170632,0
1.14783,-0.0170793,0
1.1494,-0.0170952,0
1.15097,-0.0171109,0
1.15255,-0.0171263,0
1.15412,-0.0171414,0
1.15569,-0.0171564,0
1.15726,-0.0171711,0
1.15884,-0.0171856,0
1.16041,-0.0171998,0
1.16198,-0.0172139,0
1.16355,-0.0172277,0
1.16513,-0.0172413,0
1.1667,-0.0172547,0
1.16827,-0.0172679,0
1.16984,-0.0172808,0
1.17141,-0.0172936,0
1.17299,-0.0173061,0
1.17456,-0.0173185,0
1.17613,-0.0173307,0
1.1777,-0.0173428,0
1.17928,-0.0173549,0
1.18085,-0.0173669,0
1.18242,-0.0173789,0
1.18399,-0.0173907,0
1.18557,-0.0174024,0
1.18714,-0.0174141,0
1.18871,-0.0174256,0
1.19028,-0.017437,0
1.19186,-0.0174482,0
1.19343,-0.0174594,0
1.195,-0.0174703,0
1.19657,-0.0174812,0
1.19814,-0.0174918,0
1.19972,-0.0175023,0
1.20129,-0.0175126,0
1.20286,-0.0175227,0
1.20443,-0.0175326,0
1.20601,-0.0175423,0
1.20758,-0.0175518,0
1.20915,-0.0175611,0
1.21072,-0.0175701,0
1.2123,-0.0175789,0
1.21387,-0.0175874,0
1.21544,-0.0175957,0
1.21701,-0.0176037,0
1.21859,-0.0176115,0
1.22016,-0.0176189,0
1.22173,-0.0176261,0
1.2233,-0.017633,0
1.22488,-0.0176396,0
1.22645,-0.0176461,0
1.22802,-0.0176527,0
1.22959,-0.0176593,0
1.23116,-0.0176659,0
1.23274,-0.0176726,0
1.23431,-0.0176792,0
1.23588,-0.0176858,0
1.23745,-0.0176924,0
1.23903,-0.017699,0
1.2406,-0.0177055,0
1.24217,-0.017712,0
1.24374,-0.0177185,0
1.24532,-0.0177249,0
1.24689,-0.0177313,0
1.24846,-0.0177376,0
1.25003,-0.0177438,0
1.25161,-0.01775,0
1.25318,-0.0177561,0
1.25475,-0.0177621,0
1.25632,-0.017768,0
1.25789,-0.0177739,0
1.25947,-0.0177796,0
1.26104,-0.0177852,0
1.26261,-0.0177907,0
1.26418,-0.017796,0
1.26576,-0.0178012,0
1.26733,-0.0178063,0
1.2689,-0.0178113,0
1.27047,-0.0178161,0
1.27205,-0.0178207,0
1.27362,-0.0178252,0
1.27519,-0.0178295,0
1.27676,-0.0178336,0
1.27834,-0.0178376,0
1.27991,-0.0178413,0
1.28148,-0.0178449,0
1.28305,-0.0178483,0
1.28463,-0.0178514,0
1.2862,-0.0178544,0
1.28777,-0.0178571,0
1.28934,-0.0178596,0
1.29091,-0.0178618,0
1.29249,-0.0178638,0
1.29406,-0.0178656,0
1.29563,-0.0178671,0
1.2972,-0.0178684,0
1.29878,-0.0178694,0
1.30035,-0.0178701,0
1.30192,-0.0178705,0
1.30349,-0.0178707,0
1.30507,-0.0178707,0
1.30664,-0.0178706,0
1.30821,-0.0178706,0
1.30978,-0.0178706,0
1.31136,-0.0178705,0
1.31293,-0.0178704,0
1.3145,-0.0178703,0
1.31607,-0.0178702,0
1.31764,-0.0178701,0
1.31922,-0.0178699,0
1.32079,-0.0178698,0
1.32236,-0.0178696,0
1.32393,-0.0178695,0
1.32551,-0.0178693,0
1.32708,-0.0178691,0
1.32865,-0.0178688,0
1.33022,-0.0178686,0
1.3318,-0.0178684,0
1.33337,-0.0178681,0
1.33494,-0.0178678,0
1.33651,-0.0178676,0
1.33809,-0.0178673,0
1.33966,-0.0178669,0
1.34123,-0.0178666,0
1.3428,-0.0178663,0
1.34438,-0.017866,0
1.34595,-0.0178656,0
1.34752,-0.0178652,0
1.34909,-0.0178648,0
1.35066,-0.0178645,0
1.35224,-0.017864,0
1.35381,-0.0178636,0
1.35538,-0.0178632,0
1.35695,-0.0178628,0
1.35853,-0.0178623,0
1.3601,-0.0178619,0
1.36167,-0.0178614,0
1.36324,-0.0178609,0
1.36482,-0.0178604,0
1.36639,-0.0178599,0
1.36796,-0.0178594,0
1.36953,-0.0178589,0
1.37111,-0.0178583,0
1.37268,-0.0178578,0
1.37425,-0.0178572,0
1.37582,-0.0178567,0
1.37739,-0.0178561,0
1.37897,-0.0178555,0
1.38054,-0.0178549,0
1.38211,-0.0178543,0
1.38368,-0.0178537,0
1.38526,-0.0178531,0
1.38683,-0.0178525,0
1.3884,-0.0178518,0
1.38997,-0.0178511,0
1.39155,-0.0178501,0
1.39312,-0.017849,0
1.39469,-0.0178476,0
1.39626,-0.0178461,0
1.39784,-0.0178443,0
1.39941,-0.0178424,0
1.40098,-0.0178403,0
1.40255,-0.017838,0
1.40413,-0.0178355,0
1.4057,-0.0178329,0
1.40727,-0.01783,0
1.40884,-0.0178271,0
1.41041,-0.017824,0
1.41199,-0.0178207,0
1.41356,-0.0178173,0
1.41513,-0.0178137,0
1.4167,-0.01781,0
1.41828,-0.0178062,0
1.41985,-0.0178022,0
1.42142,-0.0177982,0
1.42299,-0.017794,0
1.42457,-0.0177897,0
1.42614,-0.0177853,0
1.42771,-0.0177808,0
1.42928,-0.0177762,0
1.43086,-0.0177715,0
1.43243,-0.0177667,0
1.434,-0.0177618,0
1.43557,-0.0177569,0
1.43714,-0.0177518,0
1.43872,-0.0177467,0
1.44029,-0.0177416,0
1.44186,-0.0177364,0
1.44343,-0.0177311,0
1.44501,-0.0177258,0
1.44658,-0.0177204,0
1.44815,-0.017715,0
1.44972,-0.0177096,0
1.4513,-0.0177041,0
1.45287,-0.0176986,0
1.45444,-0.0176931,0
1.45601,-0.0176876,0
1.45759,-0.0176821,0
1.45916,-0.0176765,0
1.46073,-0.017671,0
1.4623,-0.0176654,0
1.46388,-0.0176599,0
1.46545,-0.0176544,0
1.46702,-0.0176489,0
1.46859,-0.0176434,0
1.47016,-0.0176379,0
1.47174,-0.0176325,0
1.47331,-0.0176271,0
1.47488,-0.0176217,0
1.47645,-0.0176162,0
1.47803,-0.0176105,0
1.4796,-0.0176046,0
1.48117,-0.0175987,0
1.48274,-0.0175926,0
1.48432,-0.0175864,0
1.48589,-0.01758,0
1.48746,-0.0175736,0
1.48903,-0.017567,0
1.49061,-0.0175603,0
1.49218,-0.0175535,0
1.49375,-0.0175467,0
1.49532,-0.0175397,0
1.49689,-0.0175326,0
1.49847,-0.0175254,0
1.50004,-0.0175181,0
1.50161,-0.0175107,0
1.50318,-0.0175033,0
1.50476,-0.0174957,0
1.50633,-0.0174881,0
1.5079,-0.0174805,0
1.50947,-0.0174727,0
1.51105,-0.0174649,0
1.51262,-0.017457,0
1.51419,-0.0174491,0
1.51576,-0.0174411,0
1.51734,-0.0174331,0
1.51891,-0.017425,0
1.52048,-0.0174169,0
1.52205,-0.0174087,0
1.52363,-0.0174005,0
1.5252,-0.0173922,0
1.52677,-0.017384,0
1.52834,-0.0173757,0
1.52991,-0.0173673,0
1.53149,-0.017359,0
1.53306,-0.0173507,0
1.53463,-0.0173423,0
1.5362,-0.0173339,0
1.53778,-0.0173255,0
1.53935,-0.0173172,0
1.54092,-0.0173088,0
1.54249,-0.0173004,0
1.54407,-0.017292,0
1.54564,-0.0172837,0
1.54721,-0.0172753,0
1.54878,-0.017267,0
1.55036,-0.0172587,0
1.55193,-0.0172505,0
1.5535,-0.0172422,0
1.55507,-0.017234,0
1.55665,-0.0172259,0
1.55822,-0.0172178,0
1.55979,-0.0172097,0
1.56136,-0.0172017,0
1.56293,-0.0171937,0
1.56451,-0.0171858,0
1.56608,-0.0171779,0
1.56765,-0.0171701,0
1.56922,-0.0171624,0
1.5708,-0.0171547,0
