# 20241010_155111
# primespec:	data/decay_inittest/spec_20241010_145759/spectr.txt
# qmax:	3
# ma:	0.656
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.296621
# [DEBUG] Eabc:	0.328
p,finalspecRe,finalspecIm
0,inf,0
0.0100503,164.394,0
0.0201005,164.691,0
0.0301508,165.065,0
0.040201,165.534,0
0.0502513,166.293,0
0.0603015,167.019,0
0.0703518,168.051,0
0.080402,169.059,0
0.0904523,170.287,0
0.100503,171.794,0
0.110553,173.483,0
0.120603,175.565,0
0.130653,178.217,0
0.140704,181.491,0
0.150754,185.523,0
0.160804,190.591,0
0.170854,196.896,0
0.180905,204.49,0
0.190955,213.717,0
0.201005,224.309,0
0.211055,236.155,0
0.221106,249.203,0
0.231156,262.808,0
0.241206,280.035,0
0.251256,302.034,0
0.261307,323.342,0
0.271357,334.549,0
0.281407,326.338,0
0.291457,294.647,0
0.301508,244.179,0
0.311558,186.071,0
0.321608,132.786,0
0.331658,90.9127,0
0.341709,61.7662,0
0.351759,43.2169,0
0.361809,32.0378,0
0.371859,24.9527,0
0.38191,19.6612,0
0.39196,15.231,0
0.40201,11.6743,0
0.41206,9.08028,0
0.422111,7.20064,0
0.432161,5.74935,0
0.442211,4.64526,0
0.452261,3.89624,0
0.462312,3.40873,0
0.472362,3.03813,0
0.482412,2.73667,0
0.492462,2.52596,0
0.502513,2.39637,0
0.512563,2.29447,0
0.522613,2.19869,0
0.532663,2.1228,0
0.542714,2.06586,0
0.552764,2.00725,0
0.562814,1.94258,0
0.572864,1.88527,0
0.582915,1.83637,0
0.592965,1.783,0
0.603015,1.72469,0
0.613065,1.67257,0
0.623116,1.62799,0
0.633166,1.57981,0
0.643216,1.52479,0
0.653266,1.47357,0
0.663317,1.42824,0
0.673367,1.3787,0
0.683417,1.32066,0
0.693467,1.26422,0
0.703518,1.21577,0
0.713568,1.16827,0
0.723618,1.11484,0
0.733668,1.06266,0
0.743719,1.01952,0
0.753769,0.981776,0
0.763819,0.941885,0
0.773869,0.899673,0
0.78392,0.863874,0
0.79397,0.832548,0
0.80402,0.798769,0
0.81407,0.760499,0
0.824121,0.725091,0
0.834171,0.695029,0
0.844221,0.664747,0
0.854271,0.631411,0
0.864322,0.599498,0
0.874372,0.574254,0
0.884422,0.552477,0
0.894472,0.528782,0
0.904523,0.504763,0
0.914573,0.484817,0
0.924623,0.467655,0
0.934673,0.448832,0
0.944724,0.427566,0
0.954774,0.407957,0
0.964824,0.391238,0
0.974874,0.374812,0
0.984925,0.355868,0
0.994975,0.338139,0
1.00503,0.324377,0
1.01508,0.312616,0
1.02513,0.300038,0
1.03518,0.287139,0
1.04523,0.276325,0
1.05528,0.267589,0
1.06533,0.257043,0
1.07538,0.245312,0
1.08543,0.23441,0
1.09548,0.225418,0
1.10553,0.216233,0
1.11558,0.205863,0
1.12563,0.196478,0
1.13568,0.189259,0
1.14573,0.182853,0
1.15578,0.176166,0
1.16583,0.169005,0
1.17588,0.163325,0
1.18593,0.15839,0
1.19598,0.152589,0
1.20603,0.145738,0
1.21608,0.139246,0
1.22613,0.134211,0
1.23618,0.129091,0
1.24623,0.123158,0
1.25628,0.117799,0
1.26633,0.114106,0
1.27638,0.110951,0
1.28643,0.107104,0
1.29648,0.10322,0
1.30653,0.10001,0
1.31658,0.0971832,0
1.32663,0.0936273,0
1.33668,0.0894133,0
1.34673,0.0853772,0
1.35678,0.0824705,0
1.36683,0.0795745,0
1.37688,0.0760382,0
1.38693,0.0732502,0
1.39698,0.0711136,0
1.40704,0.0694236,0
1.41709,0.067462,0
1.42714,0.065079,0
1.43719,0.0630553,0
1.44724,0.0612738,0
1.45729,0.0590959,0
1.46734,0.0564704,0
1.47739,0.0540368,0
1.48744,0.0522599,0
1.49749,0.0506783,0
1.50754,0.0489298,0
1.51759,0.0471206,0
1.52764,0.0460539,0
1.53769,0.0449515,0
1.54774,0.0436417,0
1.55779,0.0418578,0
1.56784,0.0405874,0
1.57789,0.0393568,0
1.58794,0.0378924,0
1.59799,0.0361624,0
1.60804,0.0348119,0
1.61809,0.0338119,0
1.62814,0.0331414,0
1.63819,0.031915,0
1.64824,0.0310337,0
1.65829,0.0302118,0
1.66834,0.0298048,0
1.67839,0.0285394,0
1.68844,0.0276,0
1.69849,0.0267547,0
1.70854,0.0259178,0
1.71859,0.0250333,0
1.72864,0.023876,0
1.73869,0.0228955,0
1.74874,0.0222107,0
1.75879,0.0219172,0
1.76884,0.0213875,0
1.77889,0.0207046,0
1.78894,0.0201509,0
1.79899,0.0198486,0
1.80905,0.0191509,0
1.8191,0.0182053,0
1.82915,0.0176486,0
1.8392,0.0171337,0
1.84925,0.0166183,0
1.8593,0.0159698,0
1.86935,0.0154484,0
1.8794,0.0150953,0
1.88945,0.0149348,0
1.8995,0.0145682,0
1.90955,0.014084,0
1.9196,0.0137593,0
1.92965,0.0133172,0
1.9397,0.0127826,0
1.94975,0.0123342,0
1.9598,0.0118157,0
1.96985,0.0114417,0
1.9799,0.0110749,0
1.98995,0.0108682,0
2,0.0105572,0
