# 20240822_172746
alpha,Dfield0Re,Dfield0Im
0,0,-0.194749
0.00157237,6.75346e-06,-0.194852
0.00314474,1.31417e-05,-0.194959
0.00471711,1.94909e-05,-0.195067
0.00628947,2.6127e-05,-0.195171
0.00786184,3.33762e-05,-0.195267
0.00943421,4.15645e-05,-0.19535
0.0110066,5.10921e-05,-0.19542
0.0125789,6.22858e-05,-0.195481
0.0141513,7.49224e-05,-0.195537
0.0157237,8.87425e-05,-0.195589
0.0172961,0.000103487,-0.195638
0.0188684,0.000118896,-0.195686
0.0204408,0.000134758,-0.195734
0.0220132,0.000151699,-0.19578
0.0235855,0.000169875,-0.195823
0.0251579,0.000189137,-0.195865
0.0267303,0.000209338,-0.195908
0.0283026,0.000230328,-0.195951
0.029875,0.000251959,-0.195997
0.0314474,0.000274413,-0.196045
0.0330197,0.000298019,-0.196093
0.0345921,0.000322679,-0.196143
0.0361645,0.000348292,-0.196195
0.0377368,0.00037476,-0.196248
0.0393092,0.000401983,-0.196304
0.0408816,0.000429948,-0.196363
0.042454,0.000458989,-0.196424
0.0440263,0.000489085,-0.196488
0.0455987,0.00052016,-0.196554
0.0471711,0.000552139,-0.196623
0.0487434,0.000584949,-0.196695
0.0503158,0.000618522,-0.196768
0.0518882,0.000653087,-0.196845
0.0534605,0.000688725,-0.196925
0.0550329,0.000725375,-0.197008
0.0566053,0.000762977,-0.197093
0.0581776,0.000801469,-0.197181
0.05975,0.000840791,-0.197271
0.0613224,0.000881018,-0.197363
0.0628947,0.000922342,-0.197459
0.0644671,0.000964716,-0.197557
0.0660395,0.00100809,-0.197658
0.0676119,0.0010524,-0.197762
0.0691842,0.00109761,-0.197867
0.0707566,0.0011437,-0.197975
0.072329,0.00119088,-0.198085
0.0739013,0.00123914,-0.198198
0.0754737,0.00128845,-0.198313
0.0770461,0.00133875,-0.198431
0.0786184,0.00139001,-0.198551
0.0801908,0.00144216,-0.198673
0.0817632,0.00149537,-0.198797
0.0833355,0.00154971,-0.198923
0.0849079,0.00160513,-0.199052
0.0864803,0.00166159,-0.199183
0.0880526,0.00171906,-0.199316
0.089625,0.00177748,-0.199451
0.0911974,0.00183691,-0.199588
0.0927698,0.00189749,-0.199727
0.0943421,0.00195921,-0.199869
0.0959145,0.00202202,-0.200013
0.0974869,0.00208587,-0.200159
0.0990592,0.00215074,-0.200307
0.100632,0.00221661,-0.200457
0.102204,0.00228363,-0.200609
0.103776,0.00235183,-0.200763
0.105349,0.00242116,-0.20092
0.106921,0.00249159,-0.201078
0.108493,0.0025631,-0.201239
0.110066,0.00263563,-0.201402
0.111638,0.00270929,-0.201567
0.113211,0.00278417,-0.201734
0.114783,0.00286023,-0.201904
0.116355,0.00293745,-0.202076
0.117928,0.00301579,-0.20225
0.1195,0.00309521,-0.202426
0.121072,0.00317575,-0.202605
0.122645,0.00325753,-0.202786
0.124217,0.00334055,-0.202969
0.125789,0.00342477,-0.203155
0.127362,0.00351017,-0.203343
0.128934,0.00359672,-0.203533
0.130507,0.0036844,-0.203726
0.132079,0.00377333,-0.203921
0.133651,0.00386356,-0.204118
0.135224,0.00395504,-0.204318
0.136796,0.00404776,-0.204521
0.138368,0.00414169,-0.204726
0.139941,0.00423681,-0.204933
0.141513,0.00433317,-0.205143
0.143086,0.00443088,-0.205356
0.144658,0.00452991,-0.205571
0.14623,0.00463024,-0.205788
0.147803,0.00473184,-0.206009
0.149375,0.0048347,-0.206231
0.150947,0.00493882,-0.206457
