# 20241209_173542
# primespec:	data/spectra_real_sigma_constfield_20240912/spec_20241209_162650/spectr.txt
# qmax:	5
# ma:	0.7643
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.355582
# [DEBUG] Eabc:	0.38215
p,finalspecRe,finalspecIm
0,inf,0
0.0100503,663.17,0
0.0201005,664.447,0
0.0301508,666.51,0
0.040201,669.32,0
0.0502513,673,0
0.0603015,677.53,0
0.0703518,682.668,0
0.080402,688.716,0
0.0904523,695.228,0
0.100503,702.716,0
0.110553,710.581,0
0.120603,719.347,0
0.130653,728.206,0
0.140704,737.702,0
0.150754,748.197,0
0.160804,758.915,0
0.170854,769.273,0
0.180905,779.872,0
0.190955,791.738,0
0.201005,803.58,0
0.211055,816.276,0
0.221106,829.167,0
0.231156,842.069,0
0.241206,855.145,0
0.251256,869.099,0
0.261307,881.716,0
0.271357,896.684,0
0.281407,913.227,0
0.291457,932.155,0
0.301508,956.245,0
0.311558,977.93,0
0.321608,983.422,0
0.331658,962.292,0
0.341709,911.272,0
0.351759,833.411,0
0.361809,736.234,0
0.371859,629.87,0
0.38191,526.884,0
0.39196,434.963,0
0.40201,358.768,0
0.41206,299.986,0
0.422111,256.656,0
0.432161,224.547,0
0.442211,198.895,0
0.452261,177.105,0
0.462312,158.374,0
0.472362,142.522,0
0.482412,128.728,0
0.492462,116.189,0
0.502513,104.783,0
0.512563,94.9132,0
0.522613,86.4516,0
0.532663,78.8562,0
0.542714,71.8457,0
0.552764,65.4984,0
0.562814,60.0323,0
0.572864,55.2004,0
0.582915,50.7436,0
0.592965,46.5695,0
0.603015,42.909,0
0.613065,39.7528,0
0.623116,36.8507,0
0.633166,34.0775,0
0.643216,31.5439,0
0.653266,29.3638,0
0.663317,27.3722,0
0.673367,25.4565,0
0.683417,23.6232,0
0.693467,22.0094,0
0.703518,20.5636,0
0.713568,19.1818,0
0.723618,17.8368,0
0.733668,16.6149,0
0.743719,15.5653,0
0.753769,14.5791,0
0.763819,13.6212,0
0.773869,12.7408,0
0.78392,11.981,0
0.79397,11.2998,0
0.80402,10.6292,0
0.81407,9.98449,0
0.824121,9.41172,0
0.834171,8.90347,0
0.844221,8.40479,0
0.854271,7.8993,0
0.864322,7.43457,0
0.874372,7.02922,0
0.884422,6.64811,0
0.894472,6.26418,0
0.904523,5.90125,0
0.914573,5.58907,0
0.924623,5.31308,0
0.934673,5.04074,0
0.944724,4.77177,0
0.954774,4.53254,0
0.964824,4.32417,0
0.974874,4.11797,0
0.984925,3.90313,0
0.994975,3.70139,0
1.00503,3.52341,0
1.01508,3.3574,0
1.02513,3.18412,0
1.03518,3.01806,0
1.04523,2.87579,0
1.05528,2.75154,0
1.06533,2.62908,0
1.07538,2.50382,0
1.08543,2.39308,0
1.09548,2.2968,0
1.10553,2.20244,0
1.11558,2.1009,0
1.12563,2.00214,0
1.13568,1.91677,0
1.14573,1.83699,0
1.15578,1.75206,0
1.16583,1.66766,0
1.17588,1.59532,0
1.18593,1.53414,0
1.19598,1.47395,0
1.20603,1.41172,0
1.21608,1.35486,0
1.22613,1.30696,0
1.23618,1.26081,0
1.24623,1.20919,0
1.25628,1.15721,0
1.26633,1.11195,0
1.27638,1.07033,0
1.28643,1.02599,0
1.29648,0.980734,0
1.30653,0.941653,0
1.31658,0.909466,0
1.32663,0.877968,0
1.33668,0.844746,0
1.34673,0.813736,0
1.35678,0.787912,0
1.36683,0.762804,0
1.37688,0.734083,0
1.38693,0.703849,0
1.39698,0.678134,0
1.40704,0.655597,0
1.41709,0.630769,0
1.42714,0.60549,0
1.43719,0.583323,0
1.44724,0.56531,0
1.45729,0.548875,0
1.46734,0.530362,0
1.47739,0.512434,0
1.48744,0.497238,0
1.49749,0.482884,0
1.50754,0.466135,0
1.51759,0.447867,0
1.52764,0.431536,0
1.53769,0.417987,0
1.54774,0.404342,0
1.55779,0.389232,0
1.56784,0.375836,0
1.57789,0.365379,0
1.58794,0.356394,0
1.59799,0.345827,0
1.60804,0.334689,0
1.61809,0.325253,0
1.62814,0.316979,0
1.63819,0.306724,0
1.64824,0.295273,0
1.65829,0.284837,0
1.66834,0.276473,0
1.67839,0.268587,0
1.68844,0.25973,0
1.69849,0.251523,0
1.70854,0.245263,0
1.71859,0.23985,0
1.72864,0.233321,0
1.73869,0.226003,0
1.74874,0.219665,0
1.75879,0.21406,0
1.76884,0.207629,0
1.77889,0.200187,0
1.78894,0.19322,0
1.79899,0.187847,0
1.80905,0.183627,0
1.8191,0.17851,0
1.82915,0.17338,0
1.8392,0.169384,0
1.84925,0.16623,0
1.8593,0.162162,0
1.86935,0.157337,0
1.8794,0.152442,0
1.88945,0.148366,0
1.8995,0.144617,0
1.90955,0.139725,0
1.9196,0.134943,0
1.92965,0.131502,0
1.9397,0.128751,0
1.94975,0.125676,0
1.9598,0.122534,0
1.96985,0.119812,0
1.9799,0.117691,0
1.98995,0.115193,0
2,0.114624,0
