# 20241010_155230
# primespec:	data/decay_inittest/spec_20241010_150909/spectr.txt
# qmax:	3
# ma:	0.656
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.296621
# [DEBUG] Eabc:	0.328
p,finalspecRe,finalspecIm
0,167.246,0
0.0100503,167.239,0
0.0201005,167.536,0
0.0301508,167.956,0
0.040201,168.527,0
0.0502513,169.377,0
0.0603015,170.334,0
0.0703518,171.614,0
0.080402,173.073,0
0.0904523,174.883,0
0.100503,177.108,0
0.110553,179.777,0
0.120603,183.05,0
0.130653,187.041,0
0.140704,191.82,0
0.150754,197.429,0
0.160804,204.116,0
0.170854,212.002,0
0.180905,220.783,0
0.190955,230.81,0
0.201005,241.467,0
0.211055,252.497,0
0.221106,263.546,0
0.231156,273.512,0
0.241206,285.415,0
0.251256,301.046,0
0.261307,316.42,0
0.271357,323.801,0
0.281407,314.815,0
0.291457,285.433,0
0.301508,239.552,0
0.311558,187.067,0
0.321608,139.089,0
0.331658,101.309,0
0.341709,74.5889,0
0.351759,56.8087,0
0.361809,45.1057,0
0.371859,36.6969,0
0.38191,29.7485,0
0.39196,23.6102,0
0.40201,18.4572,0
0.41206,14.4576,0
0.422111,11.3773,0
0.432161,8.88658,0
0.442211,6.89037,0
0.452261,5.39945,0
0.462312,4.31928,0
0.472362,3.45927,0
0.482412,2.74447,0
0.492462,2.20019,0
0.502513,1.82678,0
0.512563,1.54821,0
0.522613,1.30937,0
0.532663,1.11861,0
0.542714,0.991285,0
0.552764,0.900235,0
0.562814,0.815861,0
0.572864,0.741638,0
0.582915,0.690505,0
0.592965,0.655539,0
0.603015,0.622747,0
0.613065,0.591327,0
0.623116,0.569683,0
0.633166,0.55559,0
0.643216,0.541526,0
0.653266,0.527478,0
0.663317,0.516697,0
0.673367,0.507212,0
0.683417,0.495033,0
0.693467,0.481457,0
0.703518,0.470143,0
0.713568,0.459277,0
0.723618,0.445936,0
0.733668,0.431329,0
0.743719,0.419492,0
0.753769,0.409772,0
0.763819,0.399475,0
0.773869,0.386752,0
0.78392,0.376325,0
0.79397,0.367487,0
0.80402,0.357211,0
0.81407,0.344242,0
0.824121,0.332093,0
0.834171,0.322019,0
0.844221,0.311395,0
0.854271,0.298743,0
0.864322,0.286315,0
0.874372,0.276683,0
0.884422,0.268892,0
0.894472,0.259905,0
0.904523,0.250459,0
0.914573,0.242562,0
0.924623,0.235843,0
0.934673,0.228273,0
0.944724,0.219118,0
0.954774,0.210432,0
0.964824,0.203102,0
0.974874,0.195946,0
0.984925,0.18716,0
0.994975,0.178658,0
1.00503,0.172453,0
1.01508,0.167383,0
1.02513,0.161449,0
1.03518,0.155583,0
1.04523,0.150522,0
1.05528,0.146649,0
1.06533,0.141601,0
1.07538,0.135607,0
1.08543,0.130149,0
1.09548,0.125867,0
1.10553,0.121195,0
1.11558,0.115667,0
1.12563,0.110872,0
1.13568,0.107199,0
1.14573,0.104142,0
1.15578,0.100881,0
1.16583,0.0971176,0
1.17588,0.0942519,0
1.18593,0.0917795,0
1.19598,0.0887439,0
1.20603,0.0849499,0
1.21608,0.0813626,0
1.22613,0.0786136,0
1.23618,0.0757783,0
1.24623,0.0725325,0
1.25628,0.0695156,0
1.26633,0.0675253,0
1.27638,0.0659425,0
1.28643,0.063807,0
1.29648,0.0617074,0
1.30653,0.0598781,0
1.31658,0.0584416,0
1.32663,0.0564504,0
1.33668,0.0538993,0
1.34673,0.0515495,0
1.35678,0.049919,0
1.36683,0.0483776,0
1.37688,0.0462291,0
1.38693,0.0446389,0
1.39698,0.043398,0
1.40704,0.0426212,0
1.41709,0.0415373,0
1.42714,0.0401335,0
1.43719,0.0389731,0
1.44724,0.0379221,0
1.45729,0.0366594,0
1.46734,0.0349814,0
1.47739,0.0334857,0
1.48744,0.0324837,0
1.49749,0.031492,0
1.50754,0.03036,0
1.51759,0.0293832,0
1.52764,0.0288715,0
1.53769,0.0281632,0
1.54774,0.0274625,0
1.55779,0.0264176,0
1.56784,0.0254938,0
1.57789,0.0248228,0
1.58794,0.0239774,0
1.59799,0.022813,0
1.60804,0.0220004,0
1.61809,0.0213708,0
1.62814,0.0210706,0
1.63819,0.0202428,0
1.64824,0.0197848,0
1.65829,0.0192751,0
1.66834,0.0190735,0
1.67839,0.0182553,0
1.68844,0.0176605,0
1.69849,0.0171058,0
1.70854,0.0166578,0
1.71859,0.0160927,0
1.72864,0.015357,0
1.73869,0.0146921,0
1.74874,0.0143598,0
1.75879,0.0140526,0
1.76884,0.0138023,0
1.77889,0.0133814,0
1.78894,0.0131011,0
1.79899,0.0129104,0
1.80905,0.0124487,0
1.8191,0.0117966,0
1.82915,0.0115323,0
1.8392,0.0112093,0
1.84925,0.0108139,0
1.8593,0.010451,0
1.86935,0.0100828,0
1.8794,0.00986829,0
1.88945,0.00982196,0
1.8995,0.00956353,0
1.90955,0.00931992,0
1.9196,0.00909273,0
1.92965,0.00870172,0
1.9397,0.00839144,0
1.94975,0.00805886,0
1.9598,0.00776068,0
1.96985,0.0075344,0
1.9799,0.00732493,0
1.98995,0.00718376,0
2,0.00697262,0
