# 20250117_150430
alpha,Dfield0Re,Dfield0Im
0,0,0
0.00157237,5.11335e-06,0
0.00314474,9.78549e-06,0
0.00471711,1.44104e-05,0
0.00628947,1.9382e-05,0
0.00786184,2.50942e-05,0
0.00943421,3.19411e-05,0
0.0110066,4.0682e-05,0
0.0125789,5.25729e-05,0
0.0141513,6.71607e-05,0
0.0157237,8.38558e-05,0
0.0172961,0.000102068,0
0.0188684,0.000121209,0
0.0204408,0.00014079,0
0.0220132,0.00016214,0
0.0235855,0.000185614,0
0.0251579,0.000210917,0
0.0267303,0.000237753,0
0.0283026,0.000265825,0
0.029875,0.00029484,0
0.0314474,0.000325146,0
0.0330197,0.000357387,0
0.0345921,0.000391378,0
0.0361645,0.000426926,0
0.0377368,0.000463841,0
0.0393092,0.000501932,0
0.0408816,0.000541174,0
0.042454,0.000582193,0
0.0440263,0.000624948,0
0.0455987,0.000669301,0
0.0471711,0.00071511,0
0.0487434,0.000762237,0
0.0503158,0.000810557,0
0.0518882,0.000860486,0
0.0534605,0.000912175,0
0.0550329,0.000965512,0
0.0566053,0.00102039,0
0.0581776,0.00107668,0
0.05975,0.0011343,0
0.0613224,0.00119336,0
0.0628947,0.00125421,0
0.0644671,0.00131677,0
0.0660395,0.00138094,0
0.0676119,0.00144663,0
0.0691842,0.00151375,0
0.0707566,0.00158226,0
0.072329,0.00165255,0
0.0739013,0.0017246,0
0.0754737,0.00179834,0
0.0770461,0.00187369,0
0.0786184,0.00195055,0
0.0801908,0.00202885,0
0.0817632,0.00210884,0
0.0833355,0.00219067,0
0.0849079,0.00227426,0
0.0864803,0.00235953,0
0.0880526,0.0024464,0
0.089625,0.00253481,0
0.0911974,0.00262482,0
0.0927698,0.00271671,0
0.0943421,0.00281042,0
0.0959145,0.0029059,0
0.0974869,0.00300307,0
0.0990592,0.00310185,0
0.100632,0.00320223,0
0.102204,0.00330448,0
0.103776,0.00340863,0
0.105349,0.00351462,0
0.106921,0.00362237,0
0.108493,0.00373183,0
0.110066,0.00384294,0
0.111638,0.00395588,0
0.113211,0.00407078,0
0.114783,0.00418759,0
0.116355,0.00430625,0
0.117928,0.00442672,0
0.1195,0.00454892,0
0.121072,0.00467291,0
0.122645,0.00479891,0
0.124217,0.0049269,0
0.125789,0.00505684,0
0.127362,0.00518866,0
0.128934,0.00532232,0
0.130507,0.00545779,0
0.132079,0.00559528,0
0.133651,0.00573486,0
0.135224,0.00587646,0
0.136796,0.00602004,0
0.138368,0.00616556,0
0.139941,0.00631298,0
0.141513,0.00646241,0
0.143086,0.00661401,0
0.144658,0.00676773,0
0.14623,0.00692354,0
0.147803,0.00708139,0
0.149375,0.00724125,0
0.150947,0.00740312,0
0.15252,0.00756723,0
0.154092,0.00773357,0
0.155665,0.00790209,0
0.157237,0.00807278,0
0.158809,0.00824558,0
0.160382,0.00842047,0
0.161954,0.00859765,0
0.163526,0.00877716,0
0.165099,0.00895898,0
0.166671,0.00914308,0
0.168243,0.00932941,0
