# 20250121_104027
alpha,field0Re,field0Im
0,0.0211363,0
0.00157237,0.0211363,0
0.00314474,0.0211363,0
0.00471711,0.0211363,0
0.00628947,0.0211363,0
0.00786184,0.0211363,0
0.00943421,0.0211362,0
0.0110066,0.0211362,0
0.0125789,0.0211362,0
0.0141513,0.0211362,0
0.0157237,0.0211362,0
0.0172961,0.0211362,0
0.0188684,0.0211362,0
0.0204408,0.0211362,0
0.0220132,0.0211361,0
0.0235855,0.0211361,0
0.0251579,0.0211361,0
0.0267303,0.021136,0
0.0283026,0.0211359,0
0.029875,0.0211359,0
0.0314474,0.0211358,0
0.0330197,0.0211357,0
0.0345921,0.0211356,0
0.0361645,0.0211354,0
0.0377368,0.0211353,0
0.0393092,0.0211351,0
0.0408816,0.021135,0
0.042454,0.0211348,0
0.0440263,0.0211345,0
0.0455987,0.0211343,0
0.0471711,0.021134,0
0.0487434,0.0211337,0
0.0503158,0.0211334,0
0.0518882,0.021133,0
0.0534605,0.0211326,0
0.0550329,0.0211322,0
0.0566053,0.0211317,0
0.0581776,0.0211312,0
0.05975,0.0211306,0
0.0613224,0.02113,0
0.0628947,0.0211294,0
0.0644671,0.0211287,0
0.0660395,0.0211279,0
0.0676119,0.0211271,0
0.0691842,0.0211262,0
0.0707566,0.0211253,0
0.072329,0.0211244,0
0.0739013,0.0211233,0
0.0754737,0.0211222,0
0.0770461,0.021121,0
0.0786184,0.0211197,0
0.0801908,0.0211184,0
0.0817632,0.021117,0
0.0833355,0.0211155,0
0.0849079,0.0211139,0
0.0864803,0.0211122,0
0.0880526,0.0211104,0
0.089625,0.0211085,0
0.0911974,0.0211066,0
0.0927698,0.0211045,0
0.0943421,0.0211023,0
0.0959145,0.0210999,0
0.0974869,0.0210975,0
0.0990592,0.021095,0
0.100632,0.0210923,0
0.102204,0.0210895,0
0.103776,0.0210866,0
0.105349,0.0210835,0
0.106921,0.0210802,0
0.108493,0.0210769,0
0.110066,0.0210734,0
0.111638,0.0210697,0
0.113211,0.0210659,0
0.114783,0.0210619,0
0.116355,0.0210577,0
0.117928,0.0210533,0
0.1195,0.0210488,0
0.121072,0.0210441,0
0.122645,0.0210392,0
0.124217,0.021034,0
0.125789,0.0210287,0
0.127362,0.0210232,0
0.128934,0.0210174,0
0.130507,0.0210115,0
0.132079,0.0210053,0
0.133651,0.0209989,0
0.135224,0.0209922,0
0.136796,0.0209853,0
0.138368,0.0209781,0
0.139941,0.0209707,0
0.141513,0.0209631,0
0.143086,0.0209551,0
0.144658,0.0209469,0
0.14623,0.0209383,0
0.147803,0.0209295,0
0.149375,0.0209204,0
0.150947,0.020911,0
0.15252,0.0209013,0
0.154092,0.0208913,0
0.155665,0.0208809,0
0.157237,0.0208701,0
0.158809,0.0208591,0
0.160382,0.0208477,0
0.161954,0.020836,0
0.163526,0.0208239,0
0.165099,0.0208113,0
0.166671,0.0207984,0
0.168243,0.0207851,0
0.169816,0.0207715,0
0.171388,0.0207574,0
0.172961,0.0207429,0
0.174533,0.020728,0
0.176105,0.0207126,0
0.177678,0.0206967,0
0.17925,0.0206804,0
0.180822,0.0206638,0
0.182395,0.0206466,0
0.183967,0.0206288,0
0.18554,0.0206106,0
0.187112,0.0205919,0
0.188684,0.0205726,0
0.190257,0.0205529,0
0.191829,0.0205327,0
0.193401,0.0205118,0
0.194974,0.0204904,0
0.196546,0.0204684,0
0.198118,0.0204459,0
0.199691,0.0204228,0
0.201263,0.0203991,0
0.202836,0.0203747,0
0.204408,0.0203497,0
0.20598,0.020324,0
0.207553,0.0202977,0
0.209125,0.0202708,0
0.210697,0.0202433,0
0.21227,0.020215,0
0.213842,0.0201859,0
0.215415,0.0201562,0
0.216987,0.0201257,0
0.218559,0.0200945,0
0.220132,0.0200626,0
0.221704,0.0200299,0
0.223276,0.0199964,0
0.224849,0.019962,0
0.226421,0.0199268,0
0.227993,0.0198909,0
0.229566,0.0198541,0
0.231138,0.0198165,0
0.232711,0.019778,0
0.234283,0.0197386,0
0.235855,0.0196982,0
0.237428,0.0196569,0
0.239,0.0196148,0
0.240572,0.0195718,0
0.242145,0.0195277,0
0.243717,0.0194826,0
0.24529,0.0194365,0
0.246862,0.0193894,0
0.248434,0.0193413,0
0.250007,0.0192922,0
0.251579,0.0192421,0
0.253151,0.0191908,0
0.254724,0.0191383,0
0.256296,0.0190848,0
0.257868,0.0190301,0
0.259441,0.0189743,0
0.261013,0.0189175,0
0.262586,0.0188593,0
0.264158,0.0187999,0
0.26573,0.0187393,0
0.267303,0.0186774,0
0.268875,0.0186143,0
0.270447,0.01855,0
0.27202,0.0184844,0
0.273592,0.0184174,0
0.275165,0.018349,0
0.276737,0.0182792,0
0.278309,0.0182082,0
0.279882,0.0181358,0
0.281454,0.018062,0
0.283026,0.0179867,0
0.284599,0.0179099,0
0.286171,0.0178315,0
0.287743,0.0177518,0
0.289316,0.0176705,0
0.290888,0.0175879,0
0.292461,0.0175036,0
0.294033,0.0174176,0
0.295605,0.01733,0
0.297178,0.0172408,0
0.29875,0.01715,0
0.300322,0.0170577,0
0.301895,0.0169636,0
0.303467,0.0168678,0
0.30504,0.0167702,0
0.306612,0.0166708,0
0.308184,0.0165698,0
0.309757,0.016467,0
0.311329,0.0163625,0
0.312901,0.0162561,0
0.314474,0.0161477,0
0.316046,0.0160375,0
0.317618,0.0159254,0
0.319191,0.0158115,0
0.320763,0.0156957,0
0.322336,0.0155779,0
0.323908,0.0154581,0
0.32548,0.0153362,0
0.327053,0.0152124,0
0.328625,0.0150866,0
0.330197,0.0149589,0
0.33177,0.0148291,0
0.333342,0.014697,0
0.334915,0.0145629,0
0.336487,0.0144265,0
0.338059,0.0142882,0
0.339632,0.0141477,0
0.341204,0.0140052,0
0.342776,0.0138603,0
0.344349,0.0137132,0
0.345921,0.0135637,0
0.347493,0.0134121,0
0.349066,0.0132583,0
0.350638,0.0131024,0
0.352211,0.0129441,0
0.353783,0.0127834,0
0.355355,0.0126202,0
0.356928,0.0124548,0
0.3585,0.0122871,0
0.360072,0.0121172,0
0.361645,0.0119449,0
0.363217,0.0117701,0
0.36479,0.0115928,0
0.366362,0.0114131,0
0.367934,0.011231,0
0.369507,0.0110466,0
0.371079,0.0108599,0
0.372651,0.0106706,0
0.374224,0.0104787,0
0.375796,0.0102844,0
0.377368,0.0100876,0
0.378941,0.00988843,0
0.380513,0.009687,0
0.382086,0.00948296,0
0.383658,0.00927629,0
0.38523,0.00906706,0
0.386803,0.00885537,0
0.388375,0.0086413,0
0.389947,0.00842494,0
0.39152,0.00820611,0
0.393092,0.0079846,0
0.394665,0.00776052,0
