# 20240809_113134
alpha,field0Re,field0Im
0,-0.0602065,0.0214052
0.00157237,-0.0602074,0.0214027
0.00314474,-0.0602083,0.0214002
0.00471711,-0.0602092,0.0213978
0.00628947,-0.06021,0.0213953
0.00786184,-0.060211,0.0213926
0.00943421,-0.0602121,0.0213895
0.0110066,-0.0602134,0.0213859
0.0125789,-0.0602149,0.0213817
0.0141513,-0.0602166,0.0213769
0.0157237,-0.0602184,0.0213717
0.0172961,-0.0602204,0.0213662
0.0188684,-0.0602225,0.0213604
0.0204408,-0.0602246,0.0213544
0.0220132,-0.0602268,0.021348
0.0235855,-0.0602293,0.0213412
0.0251579,-0.0602318,0.0213339
0.0267303,-0.0602345,0.0213263
0.0283026,-0.0602373,0.0213184
0.029875,-0.0602402,0.0213103
0.0314474,-0.0602432,0.0213019
0.0330197,-0.0602463,0.021293
0.0345921,-0.0602496,0.0212837
0.0361645,-0.060253,0.0212741
0.0377368,-0.0602565,0.0212642
0.0393092,-0.0602601,0.0212539
0.0408816,-0.0602638,0.0212434
0.042454,-0.0602676,0.0212325
0.0440263,-0.0602716,0.0212213
0.0455987,-0.0602757,0.0212096
0.0471711,-0.0602799,0.0211976
0.0487434,-0.0602843,0.0211853
0.0503158,-0.0602887,0.0211728
0.0518882,-0.0602932,0.0211598
0.0534605,-0.0602979,0.0211465
0.0550329,-0.0603027,0.0211328
0.0566053,-0.0603076,0.0211188
0.0581776,-0.0603126,0.0211044
0.05975,-0.0603178,0.0210897
0.0613224,-0.060323,0.0210747
0.0628947,-0.0603284,0.0210593
0.0644671,-0.0603339,0.0210435
0.0660395,-0.0603395,0.0210274
0.0676119,-0.0603453,0.0210109
0.0691842,-0.0603511,0.0209941
0.0707566,-0.0603571,0.020977
0.072329,-0.0603632,0.0209595
0.0739013,-0.0603694,0.0209416
0.0754737,-0.0603757,0.0209233
0.0770461,-0.0603822,0.0209046
0.0786184,-0.0603887,0.0208857
0.0801908,-0.0603954,0.0208664
0.0817632,-0.0604022,0.0208467
0.0833355,-0.0604091,0.0208266
0.0849079,-0.0604162,0.0208062
0.0864803,-0.0604233,0.0207854
0.0880526,-0.0604306,0.0207642
0.089625,-0.060438,0.0207427
0.0911974,-0.0604455,0.0207208
0.0927698,-0.0604531,0.0206985
0.0943421,-0.0604609,0.0206759
0.0959145,-0.0604688,0.0206528
0.0974869,-0.0604768,0.0206294
0.0990592,-0.0604849,0.0206056
0.100632,-0.0604931,0.0205815
0.102204,-0.0605014,0.020557
0.103776,-0.0605099,0.0205321
0.105349,-0.0605185,0.0205068
0.106921,-0.0605272,0.0204811
0.108493,-0.060536,0.020455
