# 20240823_140527
alpha,Df0Re,Df0Im
0,-0.112438,0.112438
0.01,-0.112751,0.112727
0.02,-0.112854,0.112786
0.03,-0.112878,0.112747
0.04,-0.112889,0.112675
0.05,-0.112913,0.112597
0.06,-0.112958,0.11252
0.07,-0.11302,0.11244
0.08,-0.113094,0.112351
0.09,-0.113174,0.112246
0.1,-0.113256,0.112123
0.11,-0.113339,0.111977
0.12,-0.113423,0.111808
0.13,-0.113507,0.111615
0.14,-0.113593,0.111398
0.15,-0.113681,0.111157
0.16,-0.11377,0.110889
0.17,-0.113859,0.110593
0.18,-0.113946,0.110263
0.19,-0.114028,0.109897
0.2,-0.114101,0.109488
0.21,-0.114161,0.109031
0.22,-0.114205,0.10852
0.23,-0.114226,0.107947
0.24,-0.114221,0.107305
0.25,-0.114185,0.106589
0.26,-0.114113,0.10579
0.27,-0.113999,0.1049
0.28,-0.113839,0.103913
0.29,-0.113628,0.102819
0.3,-0.113358,0.10161
0.31,-0.113023,0.100277
0.32,-0.112617,0.0988081
0.33,-0.112131,0.0971939
0.34,-0.111557,0.0954226
0.35,-0.110885,0.0934821
0.36,-0.110106,0.0913601
0.37,-0.10921,0.0890438
0.38,-0.108185,0.0865202
0.39,-0.107022,0.0837763
0.4,-0.105708,0.0807995
0.41,-0.104233,0.0775772
0.42,-0.102587,0.0740977
0.43,-0.100758,0.0703498
0.44,-0.0987375,0.0663231
0.45,-0.0965146,0.0620083
0.46,-0.0940807,0.057397
0.47,-0.0914275,0.052482
0.48,-0.0885472,0.0472574
0.49,-0.085433,0.0417186
0.5,-0.0820788,0.0358626
0.51,-0.0784792,0.0296876
0.52,-0.0746302,0.023194
0.53,-0.0705284,0.0163836
0.54,-0.0661718,0.00926069
0.55,-0.0615599,0.00183124
0.56,-0.0566932,-0.00589614
0.57,-0.0515745,-0.0139101
0.58,-0.0462077,-0.0221972
0.59,-0.0405991,-0.0307403
0.6,-0.0347572,-0.0395201
0.61,-0.028692,-0.0485141
0.62,-0.0224168,-0.0576965
0.63,-0.0159461,-0.0670392
0.64,-0.00929767,-0.0765108
0.65,-0.00249096,-0.0860777
0.66,0.00445242,-0.0957038
0.67,0.0115084,-0.105351
0.68,0.0186516,-0.114979
0.69,0.0258544,-0.124546
0.7,0.033088,-0.134009
0.71,0.0403222,-0.143324
0.72,0.0475255,-0.152447
0.73,0.0546657,-0.161333
0.74,0.0617095,-0.169936
0.75,0.0686235,-0.178211
0.76,0.0753735,-0.186113
0.77,0.0819257,-0.193599
0.78,0.0882463,-0.200627
0.79,0.0943022,-0.207155
0.8,0.100061,-0.213146
0.81,0.105494,-0.218566
0.82,0.11057,-0.223383
0.83,0.115265,-0.227573
0.84,0.119556,-0.231115
0.85,0.123425,-0.233995
0.86,0.126855,-0.236205
0.87,0.129839,-0.237746
0.88,0.132369,-0.238624
0.89,0.134446,-0.238854
0.9,0.136075,-0.238456
0.91,0.137264,-0.237458
0.92,0.138028,-0.235891
0.93,0.138384,-0.233792
0.94,0.138351,-0.231201
0.95,0.137953,-0.228159
0.96,0.137214,-0.224711
0.97,0.13616,-0.220898
0.98,0.134818,-0.216765
0.99,0.133213,-0.212353
1,0.131372,-0.207703
1.01,0.129322,-0.202853
1.02,0.127088,-0.197843
1.03,0.124697,-0.192709
1.04,0.122174,-0.187486
1.05,0.119543,-0.182209
1.06,0.11683,-0.17691
1.07,0.114057,-0.17162
1.08,0.111248,-0.166368
1.09,0.108421,-0.161179
1.1,0.105596,-0.156075
1.11,0.102787,-0.151073
1.12,0.100007,-0.146187
1.13,0.0972642,-0.141424
1.14,0.094564,-0.136787
1.15,0.0919095,-0.132277
1.16,0.0893018,-0.12789
1.17,0.0867411,-0.123625
1.18,0.0842281,-0.119478
1.19,0.0817647,-0.115448
1.2,0.0793551,-0.111538
1.21,0.0770057,-0.107755
1.22,0.0747254,-0.104108
1.23,0.0725239,-0.100608
1.24,0.0704111,-0.0972643
1.25,0.0683943,-0.0940853
1.26,0.066477,-0.0910727
1.27,0.0646573,-0.0882208
1.28,0.0629269,-0.0855162
1.29,0.0612722,-0.0829378
1.3,0.0596757,-0.0804602
1.31,0.0581196,-0.0780578
1.32,0.0565891,-0.0757098
1.33,0.055077,-0.0734052
1.34,0.0535856,-0.0711465
1.35,0.0521282,-0.0689505
1.36,0.0507269,-0.0668453
1.37,0.0494081,-0.0648642
1.38,0.0481958,-0.0630372
1.39,0.0471051,-0.0613818
1.4,0.0461377,-0.0598982
1.41,0.0452825,-0.05857
1.42,0.0445229,-0.057374
1.43,0.043851,-0.0562984
1.44,0.0432836,-0.0553636
1.45,0.0428764,-0.0546383
1.46,0.0427233,-0.0542397
1.47,0.0429366,-0.0543058
1.48,0.0436053,-0.0549433
1.49,0.0447469,-0.0561674
1.5,0.0462854,-0.0578761
1.51,0.0481058,-0.0599204
1.52,0.050219,-0.0623093
1.53,0.0530057,-0.0655087
1.54,0.0573833,-0.0706376
1.55,0.064652,-0.0792664
1.56,0.0761514,-0.0929876
1.57,0.0948486,-0.115346
1.58,0.137636,-0.166705
