# 20250121_104031
alpha,field0Re,field0Im
0,0.103853,0
0.00157237,0.103862,0
0.00314474,0.103872,0
0.00471711,0.103882,0
0.00628947,0.103891,0
0.00786184,0.103898,0
0.00943421,0.103903,0
0.0110066,0.103906,0
0.0125789,0.103908,0
0.0141513,0.10391,0
0.0157237,0.103911,0
0.0172961,0.103912,0
0.0188684,0.103913,0
0.0204408,0.103913,0
0.0220132,0.103912,0
0.0235855,0.10391,0
0.0251579,0.103908,0
0.0267303,0.103905,0
0.0283026,0.103902,0
0.029875,0.103899,0
0.0314474,0.103896,0
0.0330197,0.103892,0
0.0345921,0.103888,0
0.0361645,0.103883,0
0.0377368,0.103879,0
0.0393092,0.103874,0
0.0408816,0.10387,0
0.042454,0.103865,0
0.0440263,0.10386,0
0.0455987,0.103854,0
0.0471711,0.103849,0
0.0487434,0.103844,0
0.0503158,0.103838,0
0.0518882,0.103832,0
0.0534605,0.103827,0
0.0550329,0.103821,0
0.0566053,0.103815,0
0.0581776,0.103809,0
0.05975,0.103802,0
0.0613224,0.103796,0
0.0628947,0.10379,0
0.0644671,0.103783,0
0.0660395,0.103776,0
0.0676119,0.10377,0
0.0691842,0.103763,0
0.0707566,0.103756,0
0.072329,0.103748,0
0.0739013,0.103741,0
0.0754737,0.103733,0
0.0770461,0.103726,0
0.0786184,0.103718,0
0.0801908,0.10371,0
0.0817632,0.103702,0
0.0833355,0.103694,0
0.0849079,0.103685,0
0.0864803,0.103677,0
0.0880526,0.103668,0
0.089625,0.103659,0
0.0911974,0.103649,0
0.0927698,0.10364,0
0.0943421,0.10363,0
0.0959145,0.103621,0
0.0974869,0.103611,0
0.0990592,0.1036,0
0.100632,0.10359,0
0.102204,0.103579,0
0.103776,0.103568,0
0.105349,0.103557,0
0.106921,0.103546,0
0.108493,0.103534,0
0.110066,0.103522,0
0.111638,0.10351,0
0.113211,0.103498,0
0.114783,0.103485,0
0.116355,0.103472,0
0.117928,0.103459,0
0.1195,0.103446,0
0.121072,0.103433,0
0.122645,0.103419,0
0.124217,0.103405,0
0.125789,0.10339,0
0.127362,0.103376,0
0.128934,0.103361,0
0.130507,0.103345,0
0.132079,0.10333,0
0.133651,0.103314,0
0.135224,0.103298,0
0.136796,0.103282,0
0.138368,0.103265,0
0.139941,0.103249,0
0.141513,0.103231,0
0.143086,0.103214,0
0.144658,0.103196,0
0.14623,0.103178,0
0.147803,0.10316,0
0.149375,0.103141,0
0.150947,0.103122,0
0.15252,0.103103,0
0.154092,0.103084,0
0.155665,0.103064,0
0.157237,0.103043,0
0.158809,0.103023,0
0.160382,0.103002,0
0.161954,0.102981,0
0.163526,0.10296,0
0.165099,0.102938,0
0.166671,0.102916,0
0.168243,0.102893,0
0.169816,0.10287,0
0.171388,0.102847,0
0.172961,0.102823,0
0.174533,0.1028,0
0.176105,0.102775,0
0.177678,0.102751,0
0.17925,0.102726,0
0.180822,0.1027,0
0.182395,0.102674,0
0.183967,0.102648,0
0.18554,0.102622,0
0.187112,0.102595,0
0.188684,0.102567,0
0.190257,0.10254,0
0.191829,0.102512,0
0.193401,0.102483,0
0.194974,0.102454,0
0.196546,0.102424,0
0.198118,0.102395,0
0.199691,0.102364,0
0.201263,0.102334,0
0.202836,0.102302,0
0.204408,0.102271,0
0.20598,0.102239,0
0.207553,0.102206,0
0.209125,0.102173,0
0.210697,0.102139,0
0.21227,0.102105,0
0.213842,0.102071,0
0.215415,0.102036,0
0.216987,0.102,0
0.218559,0.101964,0
0.220132,0.101927,0
0.221704,0.10189,0
0.223276,0.101852,0
0.224849,0.101814,0
0.226421,0.101775,0
0.227993,0.101736,0
0.229566,0.101696,0
0.231138,0.101655,0
0.232711,0.101614,0
0.234283,0.101573,0
0.235855,0.10153,0
0.237428,0.101487,0
0.239,0.101444,0
0.240572,0.1014,0
0.242145,0.101355,0
0.243717,0.101309,0
0.24529,0.101263,0
0.246862,0.101217,0
0.248434,0.101169,0
0.250007,0.101121,0
0.251579,0.101072,0
0.253151,0.101023,0
0.254724,0.100973,0
0.256296,0.100922,0
0.257868,0.10087,0
0.259441,0.100818,0
0.261013,0.100765,0
0.262586,0.100712,0
0.264158,0.100657,0
0.26573,0.100602,0
0.267303,0.100546,0
0.268875,0.100489,0
0.270447,0.100432,0
0.27202,0.100373,0
0.273592,0.100314,0
0.275165,0.100254,0
0.276737,0.100193,0
0.278309,0.100132,0
0.279882,0.10007,0
0.281454,0.100006,0
0.283026,0.0999423,0
0.284599,0.0998773,0
0.286171,0.0998115,0
0.287743,0.0997449,0
0.289316,0.0996774,0
0.290888,0.099609,0
0.292461,0.0995397,0
0.294033,0.0994695,0
0.295605,0.0993983,0
0.297178,0.0993262,0
0.29875,0.0992533,0
0.300322,0.0991794,0
0.301895,0.0991046,0
