# 20240822_172338
alpha,Df0Re,Df0Im
0,0.137708,-0.224877
0.01,0.138152,-0.225565
0.02,0.138395,-0.225892
0.03,0.138593,-0.226115
0.04,0.138826,-0.226364
0.05,0.139126,-0.226692
0.06,0.139502,-0.227114
0.07,0.139953,-0.227626
0.08,0.140472,-0.228218
0.09,0.141056,-0.228881
0.1,0.141701,-0.229609
0.11,0.142408,-0.230402
0.12,0.143177,-0.231259
0.13,0.144012,-0.232185
0.14,0.144915,-0.233183
0.15,0.145891,-0.234257
0.16,0.146941,-0.23541
0.17,0.148067,-0.236641
0.18,0.149272,-0.237952
0.19,0.150555,-0.23934
0.2,0.151916,-0.240803
0.21,0.153356,-0.242338
0.22,0.154873,-0.24394
0.23,0.156469,-0.245608
0.24,0.158142,-0.247336
0.25,0.159893,-0.249122
0.26,0.161722,-0.250963
0.27,0.163631,-0.252856
0.28,0.165618,-0.254797
0.29,0.167686,-0.256783
0.3,0.169834,-0.258809
0.31,0.172061,-0.26087
0.32,0.174367,-0.26296
0.33,0.176749,-0.26507
0.34,0.179205,-0.267192
0.35,0.181731,-0.269315
0.36,0.184321,-0.271427
0.37,0.18697,-0.273513
0.38,0.189671,-0.27556
0.39,0.192417,-0.27755
0.4,0.195197,-0.279467
0.41,0.198003,-0.281292
0.42,0.200824,-0.283008
0.43,0.20365,-0.284594
0.44,0.206467,-0.286032
0.45,0.209265,-0.287301
0.46,0.212031,-0.288382
0.47,0.21475,-0.289255
0.48,0.217409,-0.289899
0.49,0.219993,-0.290295
0.5,0.222487,-0.290422
0.51,0.224875,-0.290259
0.52,0.22714,-0.289786
0.53,0.229264,-0.288982
0.54,0.231229,-0.287827
0.55,0.233015,-0.2863
0.56,0.234604,-0.284383
0.57,0.235976,-0.282055
0.58,0.237109,-0.2793
0.59,0.237985,-0.276101
0.6,0.238582,-0.272443
0.61,0.238883,-0.268314
0.62,0.23887,-0.263706
0.63,0.238524,-0.258612
0.64,0.237832,-0.253028
0.65,0.236779,-0.246956
0.66,0.235355,-0.240399
0.67,0.233551,-0.233365
0.68,0.231359,-0.225867
0.69,0.228777,-0.217921
0.7,0.225801,-0.209545
0.71,0.222434,-0.200763
0.72,0.218678,-0.191601
0.73,0.21454,-0.18209
0.74,0.210027,-0.172262
0.75,0.205151,-0.162152
0.76,0.199925,-0.1518
0.77,0.194365,-0.141247
0.78,0.188489,-0.130537
0.79,0.182318,-0.119716
0.8,0.175877,-0.108831
0.81,0.169192,-0.0979332
0.82,0.162291,-0.087073
0.83,0.155207,-0.0763023
0.84,0.147974,-0.0656729
0.85,0.140628,-0.0552357
0.86,0.133206,-0.0450402
0.87,0.125746,-0.0351334
0.88,0.118288,-0.0255593
0.89,0.110868,-0.0163576
0.9,0.103525,-0.00756327
0.91,0.096294,0.00079398
0.92,0.0892072,0.00868998
0.93,0.0822947,0.0161066
0.94,0.0755829,0.0230312
0.95,0.0690944,0.0294571
0.96,0.0628485,0.0353826
0.97,0.05686,0.0408107
0.98,0.0511406,0.0457489
0.99,0.0456984,0.0502082
1,0.0405382,0.0542028
1.01,0.0356624,0.0577499
1.02,0.0310704,0.0608688
1.03,0.0267599,0.063581
1.04,0.0227261,0.0659099
1.05,0.0189629,0.0678801
1.06,0.0154623,0.0695179
1.07,0.0122152,0.0708499
1.08,0.00921098,0.0719032
1.09,0.00643821,0.0727047
1.1,0.00388466,0.0732801
1.11,0.00153761,0.0736539
1.12,-0.000615732,0.0738479
1.13,-0.00258808,0.0738818
1.14,-0.00439158,0.0737723
1.15,-0.00603774,0.0735333
1.16,-0.00753726,0.0731767
1.17,-0.00890001,0.072713
1.18,-0.0101353,0.0721522
1.19,-0.0112519,0.0715049
1.2,-0.0122586,0.0707832
1.21,-0.0131644,0.0700011
1.22,-0.0139785,0.0691746
1.23,-0.0147106,0.0683209
1.24,-0.0153704,0.0674573
1.25,-0.0159674,0.0665989
1.26,-0.0165099,0.065757
1.27,-0.0170049,0.0649373
1.28,-0.0174567,0.0641383
1.29,-0.0178676,0.0633524
1.3,-0.0182375,0.0625666
1.31,-0.018565,0.0617664
1.32,-0.0188483,0.0609394
1.33,-0.0190875,0.0600801
1.34,-0.0192857,0.0591935
1.35,-0.0194499,0.0582966
1.36,-0.0195913,0.0574171
1.37,-0.0197237,0.0565888
1.38,-0.0198615,0.055844
1.39,-0.0200159,0.0552055
1.4,-0.0201933,0.0546809
1.41,-0.0203941,0.0542627
1.42,-0.0206154,0.0539358
1.43,-0.0208575,0.0536945
1.44,-0.0211326,0.053564
1.45,-0.0214729,0.0536182
1.46,-0.0219334,0.0539828
1.47,-0.0225832,0.0548117
1.48,-0.0234846,0.0562345
1.49,-0.024665,0.0582922
1.5,-0.0260999,0.060904
1.51,-0.0277387,0.0639332
1.52,-0.0295992,0.0674063
1.53,-0.0319231,0.0718523
1.54,-0.0353018,0.0785548
1.55,-0.0406148,0.0893762
1.56,-0.0488354,0.106305
1.57,-0.0620721,0.133696
1.58,-0.0918548,0.195851
