# 20241009_165149
q,primespecRe,primespecIm
0,3553.3,0
0.006002,3516.2,0
0.012004,3456.99,0
0.018006,3331.24,0
0.024008,3172,0
0.03001,2975.37,0
0.036012,2754.03,0
0.042014,2515.67,0
0.048016,2265.98,0
0.054018,2015.54,0
0.06002,1768.37,0
0.066022,1530.99,0
0.072024,1307.42,0
0.078026,1100.21,0
0.084028,912.214,0
0.09003,744.339,0
0.096032,597.301,0
0.102034,471.738,0
0.108036,366.5,0
0.114038,281.624,0
0.12004,215.242,0
0.126042,165.217,0
0.132044,130.03,0
0.138046,105.499,0
0.144048,90.0805,0
0.15005,79.7213,0
0.156052,72.7662,0
0.162054,66.6917,0
0.168056,60.7746,0
0.174058,54.1126,0
0.18006,46.8976,0
0.186062,39.4555,0
0.192064,32.5903,0
0.198066,26.578,0
0.204068,22.0294,0
0.21007,18.6421,0
0.216072,16.3676,0
0.222074,14.5339,0
0.228076,12.963,0
0.234078,11.1828,0
0.24008,9.23455,0
0.246082,7.13791,0
0.252084,5.30378,0
0.258086,3.81591,0
0.264088,3.2661,0
0.27009,3.05493,0
0.276092,3.41692,0
0.282094,3.97714,0
0.288096,4.48809,0
0.294098,4.52673,0
0.3001,4.41663,0
0.306102,4.00606,0
0.312104,3.78432,0
0.318106,3.76543,0
0.324108,3.99055,0
0.33011,4.83913,0
0.336112,5.81974,0
0.342114,6.72175,0
0.348116,7.40354,0
0.354118,7.45989,0
0.36012,7.35603,0
0.366122,6.98528,0
0.372124,6.80276,0
0.378126,6.89932,0
0.384128,7.26303,0
0.39013,8.13712,0
0.396132,9.0606,0
0.402134,9.6733,0
0.408136,9.9479,0
0.414138,9.80491,0
0.42014,9.21297,0
0.426142,8.50521,0
0.432144,8.13984,0
0.438146,8.0594,0
0.444148,8.23444,0
0.45015,8.84037,0
0.456152,9.3667,0
0.462154,9.55471,0
0.468156,9.33887,0
0.474158,8.85349,0
0.48016,8.05792,0
0.486162,7.36786,0
0.492164,7.12699,0
0.498166,7.2216,0
0.504168,7.51438,0
0.51017,8.04367,0
0.516172,8.28324,0
0.522174,8.32577,0
0.528176,7.89014,0
0.534178,7.31661,0
0.54018,6.76854,0
0.546182,6.60008,0
0.552184,6.58639,0
0.558186,7.03608,0
0.564188,7.5154,0
0.57019,7.877,0
0.576192,7.79646,0
0.582194,7.56666,0
0.588196,6.95883,0
0.594198,6.43284,0
0.6002,6.09247,0
0.606202,6.15918,0
0.612204,6.33229,0
0.618206,6.71301,0
0.624208,6.76668,0
0.63021,6.70666,0
0.636212,6.29484,0
0.642214,5.67601,0
0.648216,5.05187,0
0.654218,4.7879,0
0.66022,4.68215,0
0.666222,4.8558,0
0.672224,5.05439,0
0.678226,5.13816,0
0.684228,5.04357,0
0.69023,4.64539,0
0.696232,4.16242,0
0.702234,3.84275,0
0.708236,3.7112,0
0.714238,3.77997,0
0.72024,4.08511,0
0.726242,4.34417,0
0.732244,4.44138,0
0.738246,4.28726,0
0.744248,4.00454,0
0.75025,3.62418,0
0.756252,3.40814,0
0.762254,3.34585,0
0.768256,3.51426,0
0.774258,3.70601,0
0.78026,3.86102,0
0.786262,3.76725,0
0.792264,3.54216,0
0.798266,3.12407,0
0.804268,2.77389,0
0.81027,2.54765,0
0.816272,2.57344,0
0.822274,2.64366,0
0.828276,2.79453,0
0.834278,2.7971,0
0.84028,2.67515,0
0.846282,2.41215,0
0.852284,2.13977,0
0.858286,1.94368,0
0.864288,1.94645,0
0.87029,2.08014,0
0.876292,2.28876,0
0.882294,2.39996,0
0.888296,2.38686,0
0.894298,2.29607,0
0.9003,2.05105,0
0.906302,1.8738,0
0.912304,1.81028,0
0.918306,1.89343,0
0.924308,2.0229,0
0.93031,2.1611,0
0.936312,2.13101,0
0.942314,2.03787,0
0.948316,1.7789,0
0.954318,1.53896,0
0.96032,1.37282,0
0.966322,1.38177,0
0.972324,1.41601,0
0.978326,1.52553,0
0.984328,1.53663,0
0.99033,1.47363,0
0.996332,1.31393,0
1.00233,1.14497,0
1.00834,1.03052,0
1.01434,1.0373,0
1.02034,1.14457,0
1.02634,1.29137,0
1.03234,1.36998,0
1.03835,1.35726,0
1.04435,1.2926,0
1.05035,1.13391,0
1.05635,1.0369,0
1.06235,1.00424,0
1.06836,1.07865,0
1.07436,1.17069,0
1.08036,1.25236,0
1.08636,1.21754,0
1.09236,1.12613,0
1.09837,0.945733,0
1.10437,0.807771,0
1.11037,0.723192,0
1.11637,0.748984,0
1.12237,0.804249,0
1.12838,0.873687,0
1.13438,0.874178,0
1.14038,0.810739,0
1.14638,0.696429,0
1.15238,0.614657,0
1.15839,0.589686,0
1.16439,0.612268,0
1.17039,0.726143,0
1.17639,0.819556,0
1.18239,0.860314,0
1.1884,0.818538,0
1.1944,0.739888,0
1.2004,0.637748,0
1.2064,0.606898,0
1.2124,0.60063,0
1.21841,0.669993,0
1.22441,0.716667,0
1.23041,0.738059,0
1.23641,0.686448,0
1.24241,0.583251,0
1.24842,0.459328,0
1.25442,0.410928,0
1.26042,0.393894,0
1.26642,0.432315,0
