# 20240826_210700
alpha,Df0Re,Df0Im
0,-0.0711123,0
0.01,-0.0708997,0
0.02,-0.0701834,0
0.03,-0.0690679,0
0.04,-0.0676018,0
0.05,-0.0657989,0
0.06,-0.0636541,0
0.07,-0.0611527,0
0.08,-0.0582764,0
0.09,-0.0550062,0
0.1,-0.0513238,0
0.11,-0.0472114,0
0.12,-0.0426509,0
0.13,-0.0376239,0
0.14,-0.0321108,0
0.15,-0.0260903,0
0.16,-0.0195396,0
0.17,-0.0124345,0
0.18,-0.00474988,0
0.19,0.00353923,0
0.2,0.0124573,0
0.21,0.0220268,0
0.22,0.0322672,0
0.23,0.0431934,0
0.24,0.0548146,0
0.25,0.0671325,0
0.26,0.0801388,0
0.27,0.0938135,0
0.28,0.108122,0
0.29,0.123013,0
0.3,0.138414,0
0.31,0.154229,0
0.32,0.170332,0
0.33,0.186568,0
0.34,0.202745,0
0.35,0.218632,0
0.36,0.233956,0
0.37,0.248401,0
0.38,0.261606,0
0.39,0.273169,0
0.4,0.282647,0
0.41,0.289566,0
0.42,0.293428,0
0.43,0.293729,0
0.44,0.289968,0
0.45,0.281676,0
0.46,0.268437,0
0.47,0.249916,0
0.48,0.22589,0
0.49,0.196281,0
0.5,0.161187,0
0.51,0.120915,0
0.52,0.0760017,0
0.53,0.0272401,0
0.54,-0.0243156,0
0.55,-0.0773503,0
0.56,-0.130306,0
0.57,-0.181418,0
0.58,-0.228767,0
0.59,-0.270356,0
0.6,-0.304201,0
0.61,-0.328438,0
0.62,-0.341442,0
0.63,-0.34195,0
0.64,-0.329174,0
0.65,-0.30291,0
0.66,-0.26361,0
0.67,-0.212426,0
0.68,-0.151214,0
0.69,-0.0824837,0
0.7,-0.00930117,0
0.71,0.0648572,0
0.72,0.136292,0
0.73,0.201301,0
0.74,0.256408,0
0.75,0.298602,0
0.76,0.325542,0
0.77,0.335737,0
0.78,0.328658,0
0.79,0.304794,0
0.8,0.265628,0
0.81,0.21354,0
0.82,0.151646,0
0.83,0.0835816,0
0.84,0.0132446,0
0.85,-0.05547,0
0.86,-0.11893,0
0.87,-0.173994,0
0.88,-0.21819,0
0.89,-0.249836,0
0.9,-0.268089,0
0.91,-0.272928,0
0.92,-0.265081,0
0.93,-0.245906,0
0.94,-0.217234,0
0.95,-0.181209,0
0.96,-0.14012,0
0.97,-0.0962497,0
0.98,-0.0517461,0
0.99,-0.00852336,0
1,0.0318074,0
1.01,0.067977,0
1.02,0.0990697,0
1.03,0.124514,0
1.04,0.144052,0
1.05,0.157702,0
1.06,0.16571,0
1.07,0.168495,0
1.08,0.166604,0
1.09,0.160661,0
1.1,0.151327,0
1.11,0.139266,0
1.12,0.125118,0
1.13,0.109482,0
1.14,0.0929018,0
1.15,0.0758619,0
1.16,0.0587846,0
1.17,0.0420307,0
1.18,0.0259009,0
1.19,0.0106386,0
1.2,-0.00356861,0
1.21,-0.0165852,0
1.22,-0.0283254,0
1.23,-0.038747,0
1.24,-0.0478456,0
1.25,-0.0556467,0
1.26,-0.0621953,0
1.27,-0.0675464,0
1.28,-0.0717583,0
1.29,-0.0748863,0
1.3,-0.0769821,0
1.31,-0.0780964,0
1.32,-0.0782851,0
1.33,-0.0776151,0
1.34,-0.0761696,0
1.35,-0.0740488,0
1.36,-0.0713642,0
1.37,-0.0682287,0
1.38,-0.0647437,0
1.39,-0.0609875,0
1.4,-0.0570099,0
1.41,-0.0528373,0
1.42,-0.0484852,0
1.43,-0.043976,0
1.44,-0.0393519,0
1.45,-0.0346733,0
1.46,-0.0299983,0
1.47,-0.0253465,0
1.48,-0.0206669,0
1.49,-0.0158329,0
1.5,-0.0106814,0
1.51,-0.00507974,0
1.52,0.00104971,0
1.53,0.00784223,0
1.54,0.0157654,0
1.55,0.0258848,0
1.56,0.0398978,0
1.57,0.0611181,0
1.58,0.104396,0
