# 20241010_155207
# primespec:	data/decay_inittest/spec_20241010_150504/spectr.txt
# qmax:	3
# ma:	0.656
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.296621
# [DEBUG] Eabc:	0.328
p,finalspecRe,finalspecIm
0,167.463,0
0.0100503,167.436,0
0.0201005,167.729,0
0.0301508,168.128,0
0.040201,168.657,0
0.0502513,169.467,0
0.0603015,170.338,0
0.0703518,171.526,0
0.080402,172.829,0
0.0904523,174.444,0
0.100503,176.437,0
0.110553,178.801,0
0.120603,181.717,0
0.130653,185.321,0
0.140704,189.689,0
0.150754,194.896,0
0.160804,201.208,0
0.170854,208.777,0
0.180905,217.399,0
0.190955,227.442,0
0.201005,238.37,0
0.211055,249.972,0
0.221106,261.981,0
0.231156,273.406,0
0.241206,287.322,0
0.251256,305.287,0
0.261307,322.761,0
0.271357,331.395,0
0.281407,322.458,0
0.291457,291.915,0
0.301508,243.968,0
0.311558,188.99,0
0.321608,138.665,0
0.331658,99.0193,0
0.341709,71.0772,0
0.351759,52.7336,0
0.361809,40.975,0
0.371859,32.8424,0
0.38191,26.3184,0
0.39196,20.6481,0
0.40201,15.9488,0
0.41206,12.367,0
0.422111,9.65696,0
0.432161,7.49523,0
0.442211,5.78727,0
0.452261,4.54513,0
0.462312,3.6733,0
0.472362,2.99141,0
0.482412,2.43004,0
0.492462,2.01311,0
0.502513,1.74017,0
0.512563,1.54079,0
0.522613,1.36873,0
0.532663,1.23397,0
0.542714,1.14782,0
0.552764,1.08483,0
0.562814,1.02316,0
0.572864,0.96867,0
0.582915,0.931436,0
0.592965,0.90292,0
0.603015,0.873116,0
0.613065,0.844943,0
0.623116,0.824777,0
0.633166,0.807779,0
0.643216,0.78814,0
0.653266,0.768816,0
0.663317,0.752759,0
0.673367,0.735898,0
0.683417,0.713908,0
0.693467,0.691155,0
0.703518,0.671807,0
0.713568,0.652908,0
0.723618,0.630056,0
0.733668,0.606332,0
0.743719,0.587186,0
0.753769,0.570843,0
0.763819,0.553263,0
0.773869,0.533098,0
0.78392,0.516323,0
0.79397,0.501857,0
0.80402,0.485447,0
0.81407,0.465625,0
0.824121,0.447179,0
0.834171,0.431754,0
0.844221,0.415764,0
0.854271,0.397357,0
0.864322,0.379434,0
0.874372,0.365655,0
0.884422,0.353937,0
0.894472,0.340836,0
0.904523,0.327284,0
0.914573,0.316045,0
0.924623,0.306388,0
0.934673,0.295571,0
0.944724,0.282953,0
0.954774,0.270942,0
0.964824,0.260931,0
0.974874,0.25106,0
0.984925,0.239278,0
0.994975,0.228046,0
1.00503,0.219658,0
1.01508,0.212592,0
1.02513,0.204712,0
1.03518,0.19671,0
1.04523,0.189955,0
1.05528,0.184657,0
1.06533,0.177961,0
1.07538,0.170218,0
1.08543,0.163068,0
1.09548,0.157369,0
1.10553,0.151309,0
1.11558,0.144278,0
1.12563,0.138055,0
1.13568,0.133402,0
1.14573,0.129252,0
1.15578,0.124944,0
1.16583,0.120166,0
1.17588,0.116394,0
1.18593,0.113227,0
1.19598,0.109281,0
1.20603,0.104575,0
1.21608,0.100031,0
1.22613,0.0965782,0
1.23618,0.0930189,0
1.24623,0.08895,0
1.25628,0.0852038,0
1.26633,0.0826921,0
1.27638,0.080563,0
1.28643,0.0779046,0
1.29648,0.0752457,0
1.30653,0.0729751,0
1.31658,0.0711069,0
1.32663,0.0686381,0
1.33668,0.0655864,0
1.34673,0.0626806,0
1.35678,0.0606648,0
1.36683,0.0586124,0
1.37688,0.0560064,0
1.38693,0.0540617,0
1.39698,0.0525074,0
1.40704,0.0514441,0
1.41709,0.0500729,0
1.42714,0.0482982,0
1.43719,0.0469372,0
1.44724,0.04563,0
1.45729,0.0440447,0
1.46734,0.0420973,0
1.47739,0.0403104,0
1.48744,0.0390311,0
1.49749,0.0378709,0
1.50754,0.036523,0
1.51759,0.0352617,0
1.52764,0.0345684,0
1.53769,0.0337574,0
1.54774,0.0328573,0
1.55779,0.0315839,0
1.56784,0.0305147,0
1.57789,0.0296794,0
1.58794,0.0286388,0
1.59799,0.027261,0
1.60804,0.026297,0
1.61809,0.0255381,0
1.62814,0.0250045,0
1.63819,0.0241521,0
1.64824,0.023548,0
1.65829,0.0229188,0
1.66834,0.0226633,0
1.67839,0.021716,0
1.68844,0.0210075,0
1.69849,0.0203622,0
1.70854,0.0197864,0
1.71859,0.0190907,0
1.72864,0.0182228,0
1.73869,0.017458,0
1.74874,0.0170137,0
1.75879,0.016695,0
1.76884,0.0163949,0
1.77889,0.015943,0
1.78894,0.0155138,0
1.79899,0.0152751,0
1.80905,0.0147119,0
1.8191,0.0139622,0
1.82915,0.0136041,0
1.8392,0.0132347,0
1.84925,0.0127943,0
1.8593,0.0123266,0
1.86935,0.0119164,0
1.8794,0.0116541,0
1.88945,0.0115653,0
1.8995,0.0112791,0
1.90955,0.0109393,0
1.9196,0.0106982,0
1.92965,0.0102699,0
1.9397,0.0098765,0
1.94975,0.00953866,0
1.9598,0.00914632,0
1.96985,0.0088767,0
1.9799,0.00860964,0
1.98995,0.00843057,0
2,0.00819964,0
