# 20250121_121839
# primespec:	Data/spec_real_constfield_varm/spec_20250121_120121_78/spectr.txt
# qmax:	3
# ma:	1.24121
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.604608
# [=>] Eabc:	0.620605
# B:	1
# Q:	1
p,finalspecRe,finalspecIm
0,48.6353,0
0.0100503,48.6473,0
0.0201005,48.6835,0
0.0301508,48.7445,0
0.040201,48.8314,0
0.0502513,48.946,0
0.0603015,49.0912,0
0.0703518,49.2731,0
0.080402,49.5111,0
0.0904523,49.7951,0
0.100503,50.0635,0
0.110553,50.3446,0
0.120603,50.6434,0
0.130653,50.9461,0
0.140704,51.2858,0
0.150754,51.6367,0
0.160804,51.9964,0
0.170854,52.3833,0
0.180905,52.7882,0
0.190955,53.2025,0
0.201005,53.6262,0
0.211055,54.0741,0
0.221106,54.5343,0
0.231156,55.0215,0
0.241206,55.5008,0
0.251256,55.9953,0
0.261307,56.5375,0
0.271357,57.014,0
0.281407,57.5942,0
0.291457,58.1209,0
0.301508,58.6659,0
0.311558,59.2,0
0.321608,59.7665,0
0.331658,60.3333,0
0.341709,60.9233,0
0.351759,61.5141,0
0.361809,62.0895,0
0.371859,62.673,0
0.38191,63.2414,0
0.39196,63.7382,0
0.40201,64.3342,0
0.41206,64.9079,0
0.422111,65.526,0
0.432161,66.0966,0
0.442211,66.678,0
0.452261,67.3466,0
0.462312,67.9358,0
0.472362,68.694,0
0.482412,69.3844,0
0.492462,70.0362,0
0.502513,70.8179,0
0.512563,71.7358,0
0.522613,72.8465,0
0.532663,73.9366,0
0.542714,75.2732,0
0.552764,76.4762,0
0.562814,76.8675,0
0.572864,76.1818,0
0.582915,74.0585,0
0.592965,70.3659,0
0.603015,65.3193,0
0.613065,59.5198,0
0.623116,52.6845,0
0.633166,46.2445,0
0.643216,40.2064,0
0.653266,35.0279,0
0.663317,30.6758,0
0.673367,27.3269,0
0.683417,24.6662,0
0.693467,22.4741,0
0.703518,20.7095,0
0.713568,19.0892,0
0.723618,17.6939,0
0.733668,16.4169,0
0.743719,15.2719,0
0.753769,14.2303,0
0.763819,13.2946,0
0.773869,12.421,0
0.78392,11.6296,0
0.79397,10.9474,0
0.80402,10.2587,0
0.81407,9.66297,0
0.824121,9.09633,0
0.834171,8.54809,0
0.844221,8.05783,0
0.854271,7.61845,0
0.864322,7.17295,0
0.874372,6.78235,0
0.884422,6.42594,0
0.894472,6.08006,0
0.904523,5.75894,0
0.914573,5.44252,0
0.924623,5.14869,0
0.934673,4.9032,0
0.944724,4.65227,0
0.954774,4.40299,0
0.964824,4.39745,0
0.974874,3.97913,0
0.984925,3.77823,0
0.994975,3.58407,0
1.00503,3.41021,0
1.01508,3.25124,0
1.02513,3.08505,0
1.03518,2.93241,0
1.04523,2.7969,0
1.05528,2.67176,0
1.06533,2.54989,0
1.07538,2.44132,0
1.08543,2.3213,0
1.09548,2.21964,0
1.10553,2.12294,0
1.11558,2.02891,0
1.12563,1.94124,0
1.13568,1.85795,0
1.14573,1.78277,0
1.15578,1.70746,0
1.16583,1.62761,0
1.17588,1.56049,0
1.18593,1.49548,0
1.19598,1.42789,0
1.20603,1.36877,0
1.21608,1.3141,0
1.22613,1.25849,0
1.23618,1.20476,0
1.24623,1.1599,0
1.25628,1.11317,0
1.26633,1.06684,0
1.27638,1.02614,0
1.28643,0.98992,0
1.29648,0.951582,0
1.30653,1.17927,0
1.31658,0.877478,0
1.32663,0.844478,0
1.33668,0.813855,0
1.34673,0.781983,0
1.35678,0.753481,0
1.36683,0.724654,0
1.37688,0.698278,0
1.38693,0.670241,0
1.39698,0.646306,0
1.40704,0.621969,0
1.41709,0.600186,0
1.42714,0.579077,0
1.43719,0.560007,0
1.44724,0.538741,0
1.45729,0.521914,0
1.46734,0.504538,0
1.47739,0.485138,0
1.48744,0.467441,0
1.49749,0.451318,0
1.50754,0.435806,0
1.51759,0.421369,0
1.52764,0.406354,0
1.53769,0.392821,0
1.54774,0.379346,0
1.55779,0.367885,0
1.56784,0.354957,0
1.57789,0.3427,0
1.58794,0.331484,0
1.59799,0.32091,0
1.60804,0.310762,0
1.61809,0.30069,0
1.62814,0.290107,0
1.63819,0.28111,0
1.64824,0.271778,0
1.65829,0.262636,0
1.66834,0.25424,0
1.67839,0.245634,0
1.68844,0.238236,0
1.69849,0.230974,0
1.70854,0.222871,0
1.71859,0.216705,0
1.72864,0.21079,0
1.73869,0.203625,0
1.74874,0.197665,0
1.75879,0.191444,0
1.76884,0.185493,0
1.77889,0.179691,0
1.78894,0.174269,0
1.79899,0.168763,0
1.80905,0.163166,0
1.8191,0.158321,0
1.82915,0.153397,0
1.8392,0.14875,0
1.84925,0.143778,0
1.8593,0.140171,0
1.86935,0.136486,0
1.8794,0.132567,0
1.88945,0.128383,0
1.8995,0.124303,0
1.90955,0.121033,0
1.9196,0.11729,0
1.92965,0.11368,0
1.9397,0.110108,0
1.94975,0.106338,0
1.9598,0.103419,0
1.96985,0.100868,0
1.9799,0.0974955,0
1.98995,0.0949133,0
2,0.0923383,0
