# 20250117_150319
alpha,Dfield0Re,Dfield0Im
0,-0.107967,0
0.00157237,-0.108019,0
0.00314474,-0.108075,0
0.00471711,-0.108131,0
0.00628947,-0.108184,0
0.00786184,-0.108229,0
0.00943421,-0.108264,0
0.0110066,-0.108287,0
0.0125789,-0.108308,0
0.0141513,-0.108326,0
0.0157237,-0.108342,0
0.0172961,-0.108354,0
0.0188684,-0.108362,0
0.0204408,-0.108364,0
0.0220132,-0.108365,0
0.0235855,-0.108365,0
0.0251579,-0.108366,0
0.0267303,-0.108366,0
0.0283026,-0.108366,0
0.029875,-0.108366,0
0.0314474,-0.108365,0
0.0330197,-0.108362,0
0.0345921,-0.108358,0
0.0361645,-0.108354,0
0.0377368,-0.108349,0
0.0393092,-0.108344,0
0.0408816,-0.10834,0
0.042454,-0.108337,0
0.0440263,-0.108333,0
0.0455987,-0.108329,0
0.0471711,-0.108325,0
0.0487434,-0.108322,0
0.0503158,-0.108318,0
0.0518882,-0.108315,0
0.0534605,-0.108312,0
0.0550329,-0.108309,0
0.0566053,-0.108307,0
0.0581776,-0.108304,0
0.05975,-0.108302,0
0.0613224,-0.108299,0
0.0628947,-0.108297,0
0.0644671,-0.108294,0
0.0660395,-0.108292,0
0.0676119,-0.10829,0
0.0691842,-0.108288,0
0.0707566,-0.108285,0
0.072329,-0.108283,0
0.0739013,-0.10828,0
0.0754737,-0.108277,0
0.0770461,-0.108274,0
0.0786184,-0.108271,0
0.0801908,-0.108268,0
0.0817632,-0.108264,0
0.0833355,-0.108261,0
0.0849079,-0.108257,0
0.0864803,-0.108252,0
0.0880526,-0.108248,0
0.089625,-0.108243,0
0.0911974,-0.108238,0
0.0927698,-0.108232,0
0.0943421,-0.108227,0
0.0959145,-0.10822,0
0.0974869,-0.108214,0
0.0990592,-0.108207,0
0.100632,-0.1082,0
0.102204,-0.108192,0
0.103776,-0.108184,0
0.105349,-0.108176,0
0.106921,-0.108167,0
0.108493,-0.108158,0
0.110066,-0.108148,0
0.111638,-0.108138,0
0.113211,-0.108128,0
0.114783,-0.108117,0
0.116355,-0.108106,0
0.117928,-0.108095,0
0.1195,-0.108083,0
0.121072,-0.108071,0
0.122645,-0.108058,0
0.124217,-0.108045,0
0.125789,-0.108032,0
0.127362,-0.108018,0
0.128934,-0.108004,0
0.130507,-0.107989,0
0.132079,-0.107974,0
0.133651,-0.107959,0
0.135224,-0.107943,0
0.136796,-0.107927,0
0.138368,-0.10791,0
0.139941,-0.107893,0
0.141513,-0.107876,0
0.143086,-0.107858,0
0.144658,-0.10784,0
0.14623,-0.107821,0
0.147803,-0.107802,0
0.149375,-0.107783,0
0.150947,-0.107763,0
0.15252,-0.107743,0
0.154092,-0.107722,0
0.155665,-0.107701,0
0.157237,-0.10768,0
0.158809,-0.107657,0
0.160382,-0.107635,0
0.161954,-0.107612,0
0.163526,-0.107588,0
0.165099,-0.107564,0
0.166671,-0.10754,0
0.168243,-0.107515,0
0.169816,-0.107489,0
0.171388,-0.107463,0
0.172961,-0.107436,0
0.174533,-0.107409,0
0.176105,-0.107381,0
0.177678,-0.107353,0
0.17925,-0.107323,0
0.180822,-0.107294,0
0.182395,-0.107263,0
0.183967,-0.107232,0
0.18554,-0.1072,0
0.187112,-0.107168,0
0.188684,-0.107134,0
0.190257,-0.1071,0
0.191829,-0.107066,0
0.193401,-0.10703,0
0.194974,-0.106994,0
0.196546,-0.106956,0
0.198118,-0.106918,0
0.199691,-0.106879,0
0.201263,-0.10684,0
0.202836,-0.106799,0
0.204408,-0.106757,0
0.20598,-0.106714,0
0.207553,-0.106671,0
0.209125,-0.106626,0
0.210697,-0.10658,0
0.21227,-0.106534,0
0.213842,-0.106486,0
0.215415,-0.106437,0
0.216987,-0.106387,0
0.218559,-0.106336,0
0.220132,-0.106284,0
0.221704,-0.10623,0
0.223276,-0.106176,0
0.224849,-0.10612,0
