# epsilon:0.000160054
# mass:0.14
# sign:-1
alpha,RePhi,ImPhi,ReDPhi,ImDPhi
0.,0.04518301785008185,-0.09036603570016372,0.13770834684590869,-0.15901190224228748
0.01,0.04516100229346049,-0.09034061676791946,0.13815208273784302,-0.15954323965887243
0.02,0.045119163103938015,-0.09029229067613746,0.1383950445643952,-0.15985990166700237
0.03,0.04505877336526828,-0.09022252106413099,0.1385934153478761,-0.16014112870060498
0.04,0.044980377341111516,-0.09013191753331096,0.13882585801205383,-0.16047733576639472
0.05,0.04488405154201429,-0.09002054171347244,0.1391256608600376,-0.1609070052365583
0.06,0.04476960927858314,-0.08988814230089598,0.1395018828877718,-0.16144090988745202
0.07,0.04463672141459261,-0.089734300371502,0.13995254147357994,-0.16207720808639167
0.08,0.04448499709157525,-0.08955852049813193,0.14047224315659776,-0.16281017990472182
0.09,0.044314027768501615,-0.08936027384540157,0.1410561241803304,-0.16363475348631365
0.1,0.0441234092857557,-0.08913903231621063,0.14170145657233874,-0.16454833187108814
0.11,0.04391273947021013,-0.08889426076582799,0.14240789984941238,-0.16555110437534837
0.12,0.043681607432121156,-0.08862540467938482,0.14317704876399437,-0.1666455420539144
0.13,0.043429575968695525,-0.08833187162475571,0.14401171321647224,-0.16783558326174763
0.14,0.04315616640355651,-0.08801300894296955,0.1449151835441526,-0.1691258123212152
0.15,0.04286084653456119,-0.08766809071097006,0.1458906397915151,-0.17052077244279248
0.16,0.042543012010360655,-0.08729629561929969,0.1469407493283239,-0.17202452642848193
0.17,0.042201977742358336,-0.08689670595231291,0.14806746616404076,-0.17364041093551175
0.18,0.04183698587556102,-0.08646828179063791,0.1492719952708648,-0.17537101573589117
0.19,0.041447183972659056,-0.0860098886519267,0.15055489198743793,-0.17721826780772654
0.2,0.041031650788834105,-0.08552026511792897,0.15191622916449143,-0.1791836531457878
0.21,0.04058938535160708,-0.08499805231217966,0.15335580684041425,-0.1812684244416534
0.22,0.0401193173329029,-0.08444179263707788,0.15487332597319503,-0.18347384376735656
