# 20241029_140243
alpha,Df0Re,Df0Im
0,0,0
0.0158666,0.000150285,0
0.0317333,0.00057839,0
0.0475999,0.00126996,0
0.0634665,0.0022287,0
0.0793331,0.00346604,0
0.0951998,0.0049957,0
0.111066,0.00683235,0
0.126933,0.00899211,0
0.1428,0.0114937,0
0.158666,0.0143596,0
0.174533,0.0176164,0
0.1904,0.0212945,0
0.206266,0.0254285,0
0.222133,0.0300563,0
0.237999,0.0352187,0
0.253866,0.0409597,0
0.269733,0.0473257,0
0.285599,0.0543647,0
0.301466,0.0621256,0
0.317333,0.0706563,0
0.333199,0.0800013,0
0.349066,0.0901988,0
0.364932,0.101277,0
0.380799,0.113252,0
0.396666,0.126121,0
0.412532,0.139862,0
0.428399,0.154429,0
0.444266,0.169747,0
0.460132,0.185713,0
0.475999,0.202192,0
0.491866,0.219013,0
0.507732,0.235969,0
0.523599,0.252818,0
0.539465,0.269277,0
0.555332,0.285029,0
0.571199,0.299726,0
0.587065,0.312993,0
0.602932,0.32444,0
0.618799,0.333675,0
0.634665,0.340317,0
0.650532,0.344016,0
0.666398,0.344468,0
0.682265,0.341434,0
0.698132,0.33475,0
0.713998,0.324343,0
0.729865,0.31024,0
0.745732,0.292568,0
0.761598,0.271563,0
0.777465,0.247564,0
0.793332,0.221007,0
0.809198,0.192417,0
0.825065,0.162391,0
0.840931,0.131573,0
0.856798,0.100631,0
0.872665,0.0702222,0
0.888531,0.0409591,0
0.904398,0.0133818,0
0.920265,-0.0120672,0
0.936131,-0.0350575,0
0.951998,-0.0553753,0
0.967864,-0.072918,0
0.983731,-0.0876819,0
0.999598,-0.099746,0
1.01546,-0.109255,0
1.03133,-0.116404,0
1.0472,-0.121425,0
1.06306,-0.124573,0
1.07893,-0.126114,0
1.0948,-0.126312,0
1.11066,-0.125412,0
1.12653,-0.123632,0
1.1424,-0.121149,0
1.15826,-0.118106,0
1.17413,-0.114615,0
1.19,-0.110779,0
1.20586,-0.106699,0
1.22173,-0.102489,0
1.2376,-0.0982658,0
1.25346,-0.0941316,0
1.26933,-0.090149,0
1.2852,-0.0863217,0
1.30106,-0.0825984,0
1.31693,-0.0789058,0
1.3328,-0.0752006,0
1.34866,-0.0715159,0
1.36453,-0.0679678,0
1.3804,-0.0647059,0
1.39626,-0.0618263,0
1.41213,-0.0593141,0
1.428,-0.0570899,0
1.44386,-0.0551774,0
1.45973,-0.0538701,0
1.4756,-0.0536633,0
1.49146,-0.0548228,0
1.50733,-0.05699,0
1.5232,-0.0598618,0
1.53906,-0.0653451,0
1.55493,-0.0783352,0
1.5708,-0.106444,0
