# 20241029_140243
alpha,field0Re,field0Im
0,0.0638984,0
0.00157237,0.0638984,0
0.00314474,0.0638984,0
0.00471711,0.0638984,0
0.00628947,0.0638984,0
0.00786184,0.0638984,0
0.00943421,0.0638984,0
0.0110066,0.0638984,0
0.0125789,0.0638984,0
0.0141513,0.0638984,0
0.0157237,0.0638984,0
0.0172961,0.0638984,0
0.0188684,0.0638984,0
0.0204408,0.0638984,0
0.0220132,0.0638984,0
0.0235855,0.0638984,0
0.0251579,0.0638983,0
0.0267303,0.0638983,0
0.0283026,0.0638983,0
0.029875,0.0638983,0
0.0314474,0.0638982,0
0.0330197,0.0638982,0
0.0345921,0.0638982,0
0.0361645,0.0638981,0
0.0377368,0.063898,0
0.0393092,0.063898,0
0.0408816,0.0638979,0
0.042454,0.0638978,0
0.0440263,0.0638977,0
0.0455987,0.0638976,0
0.0471711,0.0638975,0
0.0487434,0.0638973,0
0.0503158,0.0638972,0
0.0518882,0.063897,0
0.0534605,0.0638969,0
0.0550329,0.0638967,0
0.0566053,0.0638965,0
0.0581776,0.0638962,0
0.05975,0.063896,0
0.0613224,0.0638957,0
0.0628947,0.0638955,0
0.0644671,0.0638952,0
0.0660395,0.0638949,0
0.0676119,0.0638945,0
0.0691842,0.0638941,0
0.0707566,0.0638937,0
0.072329,0.0638933,0
0.0739013,0.0638928,0
0.0754737,0.0638923,0
0.0770461,0.0638918,0
0.0786184,0.0638913,0
0.0801908,0.0638908,0
0.0817632,0.0638902,0
0.0833355,0.0638895,0
0.0849079,0.0638888,0
0.0864803,0.0638881,0
0.0880526,0.0638873,0
0.089625,0.0638865,0
0.0911974,0.0638856,0
0.0927698,0.0638847,0
0.0943421,0.0638838,0
0.0959145,0.0638828,0
0.0974869,0.0638818,0
0.0990592,0.0638807,0
0.100632,0.0638795,0
0.102204,0.0638783,0
0.103776,0.063877,0
0.105349,0.0638757,0
0.106921,0.0638743,0
0.108493,0.0638728,0
0.110066,0.0638713,0
0.111638,0.0638698,0
0.113211,0.0638682,0
0.114783,0.0638664,0
0.116355,0.0638646,0
0.117928,0.0638627,0
0.1195,0.0638607,0
0.121072,0.0638587,0
0.122645,0.0638566,0
0.124217,0.0638544,0
0.125789,0.0638521,0
0.127362,0.0638497,0
0.128934,0.0638473,0
0.130507,0.0638447,0
0.132079,0.063842,0
0.133651,0.0638392,0
0.135224,0.0638363,0
0.136796,0.0638333,0
0.138368,0.0638302,0
0.139941,0.063827,0
0.141513,0.0638237,0
0.143086,0.0638204,0
0.144658,0.0638168,0
0.14623,0.0638132,0
0.147803,0.0638094,0
0.149375,0.0638054,0
0.150947,0.0638013,0
0.15252,0.0637971,0
0.154092,0.0637927,0
0.155665,0.0637883,0
0.157237,0.0637836,0
0.158809,0.0637789,0
0.160382,0.063774,0
0.161954,0.063769,0
0.163526,0.0637637,0
0.165099,0.0637583,0
0.166671,0.0637527,0
0.168243,0.0637469,0
0.169816,0.063741,0
0.171388,0.0637349,0
0.172961,0.0637286,0
0.174533,0.0637222,0
0.176105,0.0637156,0
0.177678,0.0637087,0
0.17925,0.0637017,0
0.180822,0.0636944,0
0.182395,0.0636869,0
0.183967,0.0636792,0
0.18554,0.0636713,0
0.187112,0.0636631,0
0.188684,0.0636548,0
0.190257,0.0636463,0
0.191829,0.0636376,0
0.193401,0.0636285,0
0.194974,0.0636192,0
0.196546,0.0636097,0
0.198118,0.0635998,0
0.199691,0.0635897,0
0.201263,0.0635794,0
0.202836,0.0635688,0
0.204408,0.0635579,0
0.20598,0.0635468,0
0.207553,0.0635355,0
0.209125,0.0635238,0
0.210697,0.0635117,0
0.21227,0.0634994,0
0.213842,0.0634867,0
0.215415,0.0634736,0
0.216987,0.0634603,0
0.218559,0.0634467,0
0.220132,0.0634327,0
0.221704,0.0634185,0
0.223276,0.0634039,0
0.224849,0.0633889,0
0.226421,0.0633736,0
0.227993,0.0633578,0
0.229566,0.0633416,0
0.231138,0.0633251,0
0.232711,0.0633081,0
0.234283,0.0632908,0
