# 20241029_140243
alpha,Dfield0Re,Dfield0Im
0,0,0
0.00157237,1.42545e-05,0
0.00314474,2.75126e-05,0
0.00471711,4.0196e-05,0
0.00628947,5.2726e-05,0
0.00786184,6.55243e-05,0
0.00943421,7.90124e-05,0
0.0110066,9.36117e-05,0
0.0125789,0.000109744,0
0.0141513,0.00012783,0
0.0157237,0.000148293,0
0.0172961,0.000172771,0
0.0188684,0.000202779,0
0.0204408,0.000237716,0
0.0220132,0.000276971,0
0.0235855,0.000319931,0
0.0251579,0.000365982,0
0.0267303,0.000414514,0
0.0283026,0.000464912,0
0.029875,0.000516566,0
0.0314474,0.000568861,0
0.0330197,0.000622646,0
0.0345921,0.000680311,0
0.0361645,0.00074163,0
0.0377368,0.000806307,0
0.0393092,0.000874046,0
0.0408816,0.000944549,0
0.042454,0.00101752,0
0.0440263,0.00109267,0
0.0455987,0.00116969,0
0.0471711,0.00124828,0
0.0487434,0.00132884,0
0.0503158,0.00141286,0
0.0518882,0.00150025,0
0.0534605,0.00159082,0
0.0550329,0.00168437,0
0.0566053,0.00178069,0
0.0581776,0.0018796,0
0.05975,0.0019809,0
0.0613224,0.0020844,0
0.0628947,0.00218989,0
0.0644671,0.00229756,0
0.0660395,0.0024086,0
0.0676119,0.002523,0
0.0691842,0.00264059,0
0.0707566,0.00276122,0
0.072329,0.00288474,0
0.0739013,0.00301099,0
0.0754737,0.00313983,0
0.0770461,0.00327109,0
0.0786184,0.00340463,0
0.0801908,0.00354052,0
0.0817632,0.00367979,0
0.0833355,0.00382247,0
0.0849079,0.00396843,0
0.0864803,0.00411754,0
0.0880526,0.00426967,0
0.089625,0.00442469,0
0.0911974,0.00458248,0
0.0927698,0.0047429,0
0.0943421,0.00490583,0
0.0959145,0.00507127,0
0.0974869,0.00524012,0
0.0990592,0.00541248,0
0.100632,0.00558822,0
0.102204,0.00576725,0
0.103776,0.00594944,0
0.105349,0.00613469,0
0.106921,0.00632289,0
0.108493,0.00651393,0
0.110066,0.00670768,0
0.111638,0.00690414,0
0.113211,0.00710406,0
0.114783,0.0073076,0
0.116355,0.00751467,0
0.117928,0.00772517,0
0.1195,0.007939,0
0.121072,0.00815607,0
0.122645,0.00837629,0
0.124217,0.00859955,0
0.125789,0.00882578,0
0.127362,0.0090549,0
0.128934,0.0092876,0
0.130507,0.00952406,0
0.132079,0.00976421,0
0.133651,0.010008,0
0.135224,0.0102553,0
0.136796,0.010506,0
0.138368,0.0107601,0
0.139941,0.0110175,0
0.141513,0.0112782,0
0.143086,0.0115419,0
0.144658,0.0118094,0
0.14623,0.0120808,0
0.147803,0.0123562,0
0.149375,0.0126354,0
0.150947,0.0129183,0
0.15252,0.0132049,0
0.154092,0.0134952,0
0.155665,0.013789,0
0.157237,0.0140864,0
0.158809,0.0143871,0
0.160382,0.0146918,0
0.161954,0.0150006,0
0.163526,0.0153137,0
0.165099,0.0156308,0
0.166671,0.015952,0
0.168243,0.0162771,0
0.169816,0.0166062,0
0.171388,0.0169391,0
0.172961,0.0172759,0
0.174533,0.0176164,0
0.176105,0.017961,0
0.177678,0.0183101,0
0.17925,0.0186637,0
0.180822,0.0190217,0
0.182395,0.0193841,0
0.183967,0.0197508,0
0.18554,0.0201217,0
0.187112,0.0204968,0
0.188684,0.0208761,0
0.190257,0.0212595,0
0.191829,0.0216472,0
0.193401,0.0220399,0
0.194974,0.0224373,0
0.196546,0.0228395,0
0.198118,0.0232464,0
0.199691,0.023658,0
0.201263,0.0240741,0
0.202836,0.0244949,0
0.204408,0.0249202,0
0.20598,0.0253499,0
0.207553,0.0257844,0
0.209125,0.026224,0
0.210697,0.0266689,0
0.21227,0.0271189,0
0.213842,0.0275741,0
0.215415,0.0280342,0
0.216987,0.0284994,0
0.218559,0.0289696,0
0.220132,0.0294446,0
0.221704,0.0299245,0
0.223276,0.0304095,0
0.224849,0.0309001,0
0.226421,0.0313963,0
0.227993,0.0318981,0
0.229566,0.0324054,0
0.231138,0.0329182,0
0.232711,0.0334364,0
0.234283,0.03396,0
0.235855,0.0344889,0
0.237428,0.0350232,0
0.239,0.0355628,0
0.240572,0.0361085,0
0.242145,0.0366602,0
0.243717,0.037218,0
0.24529,0.0377818,0
0.246862,0.0383514,0
0.248434,0.038927,0
0.250007,0.0395084,0
0.251579,0.0400955,0
0.253151,0.0406884,0
0.254724,0.0412871,0
0.256296,0.0418923,0
0.257868,0.042504,0
0.259441,0.0431223,0
0.261013,0.0437469,0
0.262586,0.044378,0
0.264158,0.0450154,0
0.26573,0.0456591,0
0.267303,0.0463091,0
0.268875,0.0469652,0
0.270447,0.0476276,0
0.27202,0.0482969,0
0.273592,0.0489733,0
0.275165,0.0496566,0
0.276737,0.050347,0
0.278309,0.0510441,0
0.279882,0.0517481,0
0.281454,0.0524589,0
0.283026,0.0531764,0
0.284599,0.0539005,0
0.286171,0.0546313,0
0.287743,0.0553694,0
0.289316,0.0561152,0
0.290888,0.0568685,0
0.292461,0.0576291,0
0.294033,0.0583972,0
0.295605,0.0591726,0
0.297178,0.0599552,0
0.29875,0.0607449,0
0.300322,0.0615417,0
0.301895,0.0623456,0
0.303467,0.0631574,0
0.30504,0.0639772,0
0.306612,0.064805,0
0.308184,0.0656408,0
0.309757,0.0664844,0
0.311329,0.0673358,0
0.312901,0.0681948,0
0.314474,0.0690614,0
0.316046,0.0699356,0
0.317618,0.0708171,0
0.319191,0.0717069,0
0.320763,0.0726053,0
0.322336,0.0735122,0
0.323908,0.0744275,0
0.32548,0.075351,0
0.327053,0.0762827,0
0.328625,0.0772225,0
0.330197,0.0781702,0
0.33177,0.0791258,0
0.333342,0.0800891,0
0.334915,0.081061,0
0.336487,0.0820419,0
0.338059,0.0830318,0
0.339632,0.0840304,0
0.341204,0.0850376,0
0.342776,0.0860533,0
0.344349,0.0870775,0
0.345921,0.0881098,0
0.347493,0.0891503,0
0.349066,0.0901988,0
0.350638,0.0912559,0
0.352211,0.0923225,0
0.353783,0.0933983,0
0.355355,0.0944832,0
0.356928,0.0955769,0
0.3585,0.0966794,0
0.360072,0.0977905,0
0.361645,0.09891,0
0.363217,0.100038,0
0.36479,0.101174,0
0.366362,0.102318,0
0.367934,0.103472,0
0.369507,0.104636,0
0.371079,0.105809,0
0.372651,0.106991,0
0.374224,0.108181,0
0.375796,0.109381,0
0.377368,0.110589,0
0.378941,0.111805,0
0.380513,0.113029,0
0.382086,0.114261,0
0.383658,0.115503,0
0.38523,0.116755,0
0.386803,0.118016,0
0.388375,0.119286,0
0.389947,0.120565,0
0.39152,0.121852,0
