# 20240809_112545
alpha,field0Re,field0Im
0,-0.0376043,0.0516617
0.00157237,-0.0376065,0.0516601
0.00314474,-0.0376086,0.0516585
0.00471711,-0.0376106,0.051657
0.00628947,-0.0376128,0.0516555
0.00786184,-0.0376151,0.0516538
0.00943421,-0.0376178,0.0516518
0.0110066,-0.0376209,0.0516496
0.0125789,-0.0376245,0.051647
0.0141513,-0.0376286,0.051644
0.0157237,-0.037633,0.0516407
0.0172961,-0.0376378,0.0516373
0.0188684,-0.0376428,0.0516336
0.0204408,-0.0376479,0.0516299
0.0220132,-0.0376533,0.0516259
0.0235855,-0.0376592,0.0516216
0.0251579,-0.0376654,0.0516171
0.0267303,-0.0376719,0.0516124
0.0283026,-0.0376787,0.0516074
0.029875,-0.0376857,0.0516023
0.0314474,-0.0376929,0.051597
0.0330197,-0.0377005,0.0515915
0.0345921,-0.0377084,0.0515857
0.0361645,-0.0377167,0.0515797
0.0377368,-0.0377252,0.0515734
0.0393092,-0.0377339,0.051567
0.0408816,-0.0377429,0.0515605
0.042454,-0.0377522,0.0515536
0.0440263,-0.0377619,0.0515466
0.0455987,-0.0377719,0.0515393
0.0471711,-0.0377821,0.0515318
0.0487434,-0.0377926,0.0515241
0.0503158,-0.0378033,0.0515162
0.0518882,-0.0378144,0.0515081
0.0534605,-0.0378258,0.0514997
0.0550329,-0.0378375,0.0514911
0.0566053,-0.0378495,0.0514823
0.0581776,-0.0378617,0.0514733
0.05975,-0.0378743,0.0514641
0.0613224,-0.0378871,0.0514547
0.0628947,-0.0379002,0.051445
0.0644671,-0.0379136,0.0514351
0.0660395,-0.0379274,0.0514249
0.0676119,-0.0379415,0.0514146
0.0691842,-0.0379558,0.051404
0.0707566,-0.0379703,0.0513932
0.072329,-0.0379853,0.0513822
0.0739013,-0.0380005,0.0513709
0.0754737,-0.038016,0.0513594
0.0770461,-0.0380319,0.0513477
0.0786184,-0.038048,0.0513357
0.0801908,-0.0380644,0.0513236
0.0817632,-0.0380811,0.0513112
0.0833355,-0.0380982,0.0512985
0.0849079,-0.0381155,0.0512856
0.0864803,-0.0381332,0.0512725
0.0880526,-0.0381512,0.0512591
0.089625,-0.0381694,0.0512455
0.0911974,-0.038188,0.0512317
0.0927698,-0.0382068,0.0512176
0.0943421,-0.038226,0.0512033
0.0959145,-0.0382456,0.0511887
0.0974869,-0.0382654,0.0511739
0.0990592,-0.0382855,0.0511589
0.100632,-0.0383059,0.0511436
0.102204,-0.0383266,0.0511281
0.103776,-0.0383477,0.0511123
0.105349,-0.038369,0.0510962
0.106921,-0.0383907,0.05108
0.108493,-0.0384127,0.0510634
0.110066,-0.038435,0.0510467
0.111638,-0.0384576,0.0510296
0.113211,-0.0384805,0.0510123
