# 20240809_112545
alpha,Dfield0Re,Dfield0Im
0,0.090906,0.0661701
0.00157237,0.0909493,0.066207
0.00314474,0.0909957,0.0662453
0.00471711,0.0910424,0.0662837
0.00628947,0.0910866,0.066321
0.00786184,0.0911257,0.0663562
0.00943421,0.0911568,0.0663879
0.0110066,0.0911792,0.0664155
0.0125789,0.0911987,0.0664404
0.0141513,0.091216,0.0664635
0.0157237,0.0912312,0.0664853
0.0172961,0.0912443,0.0665064
0.0188684,0.0912554,0.0665276
0.0204408,0.0912645,0.0665494
0.0220132,0.0912722,0.0665708
0.0235855,0.0912787,0.0665917
0.0251579,0.0912845,0.0666124
0.0267303,0.0912899,0.0666333
0.0283026,0.0912951,0.066655
0.029875,0.0913005,0.0666776
0.0314474,0.091306,0.0667013
0.0330197,0.0913111,0.0667257
0.0345921,0.091316,0.0667509
0.0361645,0.091321,0.0667768
0.0377368,0.0913263,0.0668038
0.0393092,0.091332,0.0668317
0.0408816,0.0913384,0.0668608
0.042454,0.0913453,0.0668913
0.0440263,0.0913527,0.066923
0.0455987,0.0913606,0.0669559
0.0471711,0.091369,0.06699
0.0487434,0.0913778,0.0670251
0.0503158,0.0913871,0.0670612
0.0518882,0.0913971,0.0670987
0.0534605,0.0914077,0.0671377
0.0550329,0.0914191,0.067178
0.0566053,0.0914309,0.0672195
0.0581776,0.0914432,0.0672621
0.05975,0.0914559,0.0673057
0.0613224,0.091469,0.0673504
0.0628947,0.0914827,0.0673965
0.0644671,0.0914971,0.067444
0.0660395,0.0915119,0.0674927
0.0676119,0.0915271,0.0675426
0.0691842,0.0915426,0.0675934
0.0707566,0.0915584,0.0676452
0.072329,0.0915746,0.0676983
0.0739013,0.0915914,0.0677527
0.0754737,0.0916085,0.0678082
0.0770461,0.0916259,0.0678649
0.0786184,0.0916436,0.0679226
0.0801908,0.0916614,0.0679812
0.0817632,0.0916796,0.068041
0.0833355,0.091698,0.0681019
0.0849079,0.0917168,0.0681641
0.0864803,0.0917359,0.0682273
0.0880526,0.0917551,0.0682916
0.089625,0.0917745,0.0683568
0.0911974,0.0917941,0.0684231
0.0927698,0.091814,0.0684905
0.0943421,0.0918341,0.0685591
0.0959145,0.0918543,0.0686288
0.0974869,0.0918748,0.0686995
0.0990592,0.0918955,0.0687713
0.100632,0.0919162,0.068844
0.102204,0.0919372,0.0689179
0.103776,0.0919584,0.068993
0.105349,0.0919798,0.0690692
0.106921,0.0920013,0.0691464
0.108493,0.092023,0.0692248
0.110066,0.0920449,0.0693042
0.111638,0.092067,0.0693847
0.113211,0.0920892,0.0694663
0.114783,0.0921117,0.0695492
0.116355,0.0921343,0.0696332
0.117928,0.0921571,0.0697183
0.1195,0.0921801,0.0698045
0.121072,0.0922034,0.0698919
0.122645,0.0922268,0.0699804
0.124217,0.0922504,0.0700702
0.125789,0.0922742,0.0701612
0.127362,0.0922982,0.0702534
0.128934,0.0923225,0.0703468
0.130507,0.0923469,0.0704412
0.132079,0.0923716,0.070537
0.133651,0.0923965,0.070634
0.135224,0.0924217,0.0707323
0.136796,0.092447,0.0708319
0.138368,0.0924726,0.0709327
0.139941,0.0924984,0.0710346
0.141513,0.0925244,0.0711379
0.143086,0.0925507,0.0712425
0.144658,0.0925773,0.0713484
0.14623,0.092604,0.0714556
0.147803,0.092631,0.0715641
0.149375,0.0926582,0.0716739
0.150947,0.0926857,0.0717849
0.15252,0.0927133,0.0718973
0.154092,0.0927413,0.0720111
0.155665,0.0927694,0.0721263
0.157237,0.0927978,0.0722428
0.158809,0.0928264,0.0723607
0.160382,0.0928552,0.0724798
0.161954,0.0928842,0.0726003
0.163526,0.0929135,0.0727223
0.165099,0.092943,0.0728457
0.166671,0.0929727,0.0729705
0.168243,0.0930025,0.0730966
0.169816,0.0930326,0.0732241
0.171388,0.0930628,0.0733529
0.172961,0.0930932,0.0734833
0.174533,0.0931238,0.0736151
0.176105,0.0931546,0.0737483
0.177678,0.0931855,0.0738829
0.17925,0.0932166,0.0740189
0.180822,0.0932477,0.0741563
0.182395,0.0932791,0.0742952
0.183967,0.0933106,0.0744356
0.18554,0.0933422,0.0745775
0.187112,0.0933739,0.0747208
0.188684,0.0934057,0.0748655
0.190257,0.0934375,0.0750116
0.191829,0.0934694,0.0751592
0.193401,0.0935015,0.0753083
0.194974,0.0935336,0.075459
0.196546,0.0935657,0.0756111
0.198118,0.0935979,0.0757647
0.199691,0.09363,0.0759197
0.201263,0.0936622,0.0760761
0.202836,0.0936944,0.0762342
0.204408,0.0937266,0.0763938
0.20598,0.0937588,0.0765548
0.207553,0.0937909,0.0767174
0.209125,0.093823,0.0768815
0.210697,0.0938549,0.077047
0.21227,0.0938868,0.077214
0.213842,0.0939187,0.0773827
0.215415,0.0939505,0.0775529
0.216987,0.0939822,0.0777246
0.218559,0.0940138,0.0778979
0.220132,0.0940451,0.0780726
0.221704,0.0940764,0.0782489
0.223276,0.0941075,0.0784268
0.224849,0.0941385,0.0786062
0.226421,0.0941693,0.0787873
0.227993,0.0941999,0.0789699
0.229566,0.0942303,0.079154
0.231138,0.0942604,0.0793397
0.232711,0.0942903,0.079527
0.234283,0.09432,0.079716
0.235855,0.0943495,0.0799066
0.237428,0.0943787,0.0800987
0.239,0.0944076,0.0802925
0.240572,0.0944362,0.0804878
0.242145,0.0944644,0.0806847
0.243717,0.0944925,0.0808834
0.24529,0.0945202,0.0810837
0.246862,0.0945476,0.0812856
0.248434,0.0945746,0.0814892
0.250007,0.0946011,0.0816944
0.251579,0.0946273,0.0819012
