# 20240822_172815
alpha,rRe,rIm
0.935518,9.12425,0
0.938668,9.12133,0
0.941818,9.11814,0
0.944968,9.1147,0
0.948118,9.11099,0
0.951268,9.10704,0
0.954417,9.10284,0
0.957567,9.09839,0
0.960717,9.09372,0
0.963867,9.08881,0
0.967017,9.08367,0
0.970167,9.07832,0
0.973317,9.07275,0
0.976467,9.06697,0
0.979617,9.06099,0
0.982766,9.0548,0
0.985916,9.04842,0
0.989066,9.04186,0
0.992216,9.03511,0
0.995366,9.02818,0
0.998516,9.02107,0
1.00167,9.0138,0
1.00482,9.00637,0
1.00797,8.99878,0
1.01112,8.99103,0
1.01427,8.98314,0
1.01742,8.97511,0
1.02057,8.96693,0
1.02372,8.95863,0
1.02686,8.95019,0
1.03001,8.94164,0
1.03316,8.93296,0
1.03631,8.92417,0
1.03946,8.91528,0
1.04261,8.90627,0
1.04576,8.89717,0
1.04891,8.88797,0
1.05206,8.87868,0
1.05521,8.8693,0
1.05836,8.85984,0
1.06151,8.8503,0
1.06466,8.84069,0
1.06781,8.831,0
1.07096,8.82125,0
1.07411,8.81144,0
1.07726,8.80157,0
1.08041,8.79164,0
1.08356,8.78166,0
1.08671,8.77163,0
1.08986,8.76156,0
1.09301,8.75145,0
1.09616,8.7413,0
1.09931,8.73112,0
1.10246,8.72091,0
1.10561,8.71067,0
1.10876,8.70041,0
1.11191,8.69012,0
1.11506,8.67982,0
1.11821,8.66951,0
1.12136,8.65918,0
1.12451,8.64885,0
1.12766,8.63851,0
1.13081,8.62817,0
1.13396,8.61783,0
1.13711,8.60749,0
1.14026,8.59716,0
1.14341,8.58684,0
1.14656,8.57653,0
1.14971,8.56623,0
1.15286,8.55595,0
1.15601,8.54569,0
1.15916,8.53545,0
1.16231,8.52524,0
1.16546,8.51504,0
1.16861,8.50488,0
1.17176,8.49475,0
1.17491,8.48465,0
1.17806,8.47459,0
1.18121,8.46456,0
1.18436,8.45457,0
1.18751,8.44463,0
1.19066,8.43472,0
1.19381,8.42487,0
1.19696,8.41506,0
1.20011,8.4053,0
1.20326,8.39559,0
1.20641,8.38593,0
1.20956,8.37633,0
1.21271,8.36679,0
1.21586,8.35731,0
1.21901,8.34789,0
1.22216,8.33853,0
1.22531,8.32924,0
1.22846,8.32001,0
1.23161,8.31086,0
1.23476,8.30178,0
1.23791,8.29277,0
1.24106,8.28383,0
1.24421,8.27498,0
1.24736,8.2662,0
1.25051,8.2575,0
1.25366,8.24889,0
1.25681,8.24037,0
1.25996,8.23193,0
1.26311,8.22358,0
1.26626,8.21532,0
1.26941,8.20716,0
1.27256,8.19909,0
1.27571,8.19111,0
1.27886,8.18324,0
1.28201,8.17547,0
1.28516,8.1678,0
1.28831,8.16023,0
1.29146,8.15277,0
1.29461,8.14542,0
1.29776,8.13817,0
1.30091,8.13104,0
1.30406,8.12401,0
1.30721,8.1171,0
1.31036,8.11031,0
1.31351,8.10363,0
1.31666,8.09707,0
1.3198,8.09063,0
1.32295,8.0843,0
1.3261,8.07811,0
1.32925,8.07203,0
1.3324,8.06608,0
1.33555,8.06026,0
1.3387,8.05457,0
1.34185,8.04901,0
1.345,8.04358,0
1.34815,8.03829,0
1.3513,8.03314,0
1.35445,8.02813,0
1.3576,8.02326,0
1.36075,8.01854,0
1.3639,8.01397,0
1.36705,8.00955,0
1.3702,8.00529,0
1.37335,8.00119,0
1.3765,7.99725,0
1.37965,7.99348,0
1.3828,7.98988,0
1.38595,7.98645,0
1.3891,7.9832,0
1.39225,7.98014,0
1.3954,7.97726,0
1.39855,7.97457,0
1.4017,7.97208,0
1.40485,7.96979,0
1.408,7.9677,0
1.41115,7.96581,0
1.4143,7.96414,0
1.41745,7.96268,0
1.4206,7.96144,0
1.42375,7.96042,0
1.4269,7.95963,0
1.43005,7.95907,0
1.4332,7.95874,0
1.43635,7.95865,0
1.4395,7.95881,0
1.44265,7.95921,0
1.4458,7.95987,0
1.44895,7.96079,0
1.4521,7.96197,0
1.45525,7.96343,0
1.4584,7.96516,0
1.46155,7.96719,0
1.4647,7.96951,0
1.46785,7.97213,0
1.471,7.97507,0
1.47415,7.97833,0
1.4773,7.98193,0
1.48045,7.98588,0
1.4836,7.99017,0
1.48675,7.99484,0
1.4899,7.99988,0
1.49305,8.0053,0
1.4962,8.01111,0
1.49935,8.01733,0
1.5025,8.02395,0
1.50565,8.03099,0
1.5088,8.03845,0
1.51195,8.04634,0
1.5151,8.05467,0
1.51825,8.06344,0
1.5214,8.07266,0
1.52455,8.08236,0
1.5277,8.09254,0
1.53085,8.10324,0
1.534,8.11448,0
1.53715,8.12632,0
1.5403,8.13881,0
1.54345,8.15201,0
1.5466,8.16602,0
1.54975,8.18093,0
1.5529,8.19687,0
1.55605,8.21396,0
1.5592,8.23236,0
1.56235,8.25223,0
1.5655,8.27376,0
1.56865,8.29712,0
1.5718,8.32251,0
