# 20240806_151611
alpha,field0Re,field0Im
0,1,0
0.00157237,0.996855,0
0.00314474,0.993711,0
0.00471711,0.990566,0
0.00628947,0.987421,0
0.00786184,0.984276,0
0.00943421,0.981132,0
0.0110066,0.977987,0
0.0125789,0.974842,0
0.0141513,0.971697,0
0.0157237,0.968553,0
0.0172961,0.965408,0
0.0188684,0.962263,0
0.0204408,0.959118,0
0.0220132,0.955974,0
0.0235855,0.952829,0
0.0251579,0.949684,0
0.0267303,0.946539,0
0.0283026,0.943395,0
0.029875,0.94025,0
0.0314474,0.937105,0
0.0330197,0.933961,0
0.0345921,0.930816,0
0.0361645,0.927671,0
0.0377368,0.924526,0
0.0393092,0.921382,0
0.0408816,0.918237,0
0.042454,0.915092,0
0.0440263,0.911947,0
0.0455987,0.908803,0
0.0471711,0.905658,0
0.0487434,0.902513,0
0.0503158,0.899368,0
0.0518882,0.896224,0
0.0534605,0.893079,0
0.0550329,0.889934,0
0.0566053,0.886789,0
0.0581776,0.883645,0
0.05975,0.8805,0
0.0613224,0.877355,0
0.0628947,0.874211,0
0.0644671,0.871066,0
0.0660395,0.867921,0
0.0676119,0.864776,0
0.0691842,0.861632,0
0.0707566,0.858487,0
0.072329,0.855342,0
0.0739013,0.852197,0
0.0754737,0.849053,0
0.0770461,0.845908,0
0.0786184,0.842763,0
0.0801908,0.839618,0
0.0817632,0.836474,0
0.0833355,0.833329,0
0.0849079,0.830184,0
0.0864803,0.827039,0
0.0880526,0.823895,0
0.089625,0.82075,0
0.0911974,0.817605,0
0.0927698,0.81446,0
0.0943421,0.811316,0
0.0959145,0.808171,0
0.0974869,0.805026,0
0.0990592,0.801882,0
0.100632,0.798737,0
0.102204,0.795592,0
0.103776,0.792447,0
0.105349,0.789303,0
0.106921,0.786158,0
0.108493,0.783013,0
0.110066,0.779868,0
0.111638,0.776724,0
0.113211,0.773579,0
0.114783,0.770434,0
0.116355,0.767289,0
0.117928,0.764145,0
0.1195,0.761,0
0.121072,0.757855,0
0.122645,0.75471,0
0.124217,0.751566,0
0.125789,0.748421,0
0.127362,0.745276,0
0.128934,0.742132,0
0.130507,0.738987,0
0.132079,0.735842,0
0.133651,0.732697,0
0.135224,0.729553,0
0.136796,0.726408,0
0.138368,0.723263,0
0.139941,0.720118,0
0.141513,0.716974,0
0.143086,0.713829,0
0.144658,0.710684,0
0.14623,0.707539,0
0.147803,0.704395,0
0.149375,0.70125,0
0.150947,0.698105,0
0.15252,0.69496,0
0.154092,0.691816,0
0.155665,0.688671,0
0.157237,0.685526,0
0.158809,0.682382,0
0.160382,0.679237,0
0.161954,0.676092,0
0.163526,0.672947,0
0.165099,0.669803,0
0.166671,0.666658,0
0.168243,0.663513,0
0.169816,0.660368,0
0.171388,0.657224,0
0.172961,0.654079,0
0.174533,0.650934,0
0.176105,0.647789,0
0.177678,0.644645,0
0.17925,0.6415,0
0.180822,0.638355,0
0.182395,0.63521,0
0.183967,0.632066,0
0.18554,0.628921,0
0.187112,0.625776,0
0.188684,0.622632,0
0.190257,0.619487,0
0.191829,0.616342,0
0.193401,0.613197,0
0.194974,0.610053,0
0.196546,0.606908,0
0.198118,0.603763,0
0.199691,0.600618,0
0.201263,0.597474,0
0.202836,0.594329,0
0.204408,0.591184,0
0.20598,0.588039,0
0.207553,0.584895,0
0.209125,0.58175,0
0.210697,0.578605,0
0.21227,0.57546,0
0.213842,0.572316,0
0.215415,0.569171,0
0.216987,0.566026,0
0.218559,0.562882,0
0.220132,0.559737,0
0.221704,0.556592,0
0.223276,0.553447,0
0.224849,0.550303,0
0.226421,0.547158,0
0.227993,0.544013,0
0.229566,0.540868,0
0.231138,0.537724,0
0.232711,0.534579,0
0.234283,0.531434,0
0.235855,0.528289,0
0.237428,0.525145,0
0.239,0.522,0
0.240572,0.518855,0
0.242145,0.51571,0
0.243717,0.512566,0
0.24529,0.509421,0
0.246862,0.506276,0
0.248434,0.503131,0
0.250007,0.499987,0
0.251579,0.496842,0
0.253151,0.493697,0
0.254724,0.490553,0
0.256296,0.487408,0
0.257868,0.484263,0
0.259441,0.481118,0
0.261013,0.477974,0
0.262586,0.474829,0
0.264158,0.471684,0
0.26573,0.468539,0
0.267303,0.465395,0
0.268875,0.46225,0
0.270447,0.459105,0
0.27202,0.45596,0
0.273592,0.452816,0
0.275165,0.449671,0
0.276737,0.446526,0
0.278309,0.443381,0
0.279882,0.440237,0
0.281454,0.437092,0
0.283026,0.433947,0
0.284599,0.430803,0
0.286171,0.427658,0
0.287743,0.424513,0
0.289316,0.421368,0
0.290888,0.418224,0
0.292461,0.415079,0
0.294033,0.411934,0
0.295605,0.408789,0
0.297178,0.405645,0
0.29875,0.4025,0
0.300322,0.399355,0
0.301895,0.39621,0
0.303467,0.393066,0
0.30504,0.389921,0
0.306612,0.386776,0
0.308184,0.383631,0
0.309757,0.380487,0
0.311329,0.377342,0
0.312901,0.374197,0
0.314474,0.371053,0
0.316046,0.367908,0
0.317618,0.364763,0
0.319191,0.361618,0
0.320763,0.358474,0
0.322336,0.355329,0
0.323908,0.352184,0
0.32548,0.349039,0
0.327053,0.345895,0
0.328625,0.34275,0
0.330197,0.339605,0
0.33177,0.33646,0
0.333342,0.333316,0
0.334915,0.330171,0
0.336487,0.327026,0
0.338059,0.323881,0
0.339632,0.320737,0
0.341204,0.317592,0
0.342776,0.314447,0
0.344349,0.311303,0
0.345921,0.308158,0
0.347493,0.305013,0
0.349066,0.301868,0
0.350638,0.298724,0
0.352211,0.295579,0
0.353783,0.292434,0
0.355355,0.289289,0
0.356928,0.286145,0
0.3585,0.283,0
0.360072,0.279855,0
0.361645,0.27671,0
0.363217,0.273566,0
0.36479,0.270421,0
0.366362,0.267276,0
0.367934,0.264131,0
0.369507,0.260987,0
0.371079,0.257842,0
0.372651,0.254697,0
0.374224,0.251553,0
0.375796,0.248408,0
0.377368,0.245263,0
0.378941,0.242118,0
0.380513,0.238974,0
0.382086,0.235829,0
0.383658,0.232684,0
0.38523,0.229539,0
0.386803,0.226395,0
0.388375,0.22325,0
0.389947,0.220105,0
0.39152,0.21696,0
0.393092,0.213816,0
0.394665,0.210671,0
0.396237,0.207526,0
0.397809,0.204381,0
0.399382,0.201237,0
0.400954,0.198092,0
0.402526,0.194947,0
0.404099,0.191802,0
0.405671,0.188658,0
0.407243,0.185513,0
0.408816,0.182368,0
0.410388,0.179224,0
0.411961,0.176079,0
0.413533,0.172934,0
0.415105,0.169789,0
0.416678,0.166645,0
0.41825,0.1635,0
0.419822,0.160355,0
0.421395,0.15721,0
0.422967,0.154066,0
0.42454,0.150921,0
0.426112,0.147776,0
0.427684,0.144631,0
0.429257,0.141487,0
0.430829,0.138342,0
0.432401,0.135197,0
0.433974,0.132052,0
0.435546,0.128908,0
0.437118,0.125763,0
0.438691,0.122618,0
0.440263,0.119474,0
0.441836,0.116329,0
0.443408,0.113184,0
0.44498,0.110039,0
0.446553,0.106895,0
0.448125,0.10375,0
0.449697,0.100605,0
0.45127,0.0974604,0
0.452842,0.0943156,0
0.454415,0.0911709,0
0.455987,0.0880262,0
0.457559,0.0848814,0
0.459132,0.0817367,0
0.460704,0.0785919,0
0.462276,0.0754472,0
0.463849,0.0723025,0
0.465421,0.0691577,0
0.466994,0.066013,0
0.468566,0.0628683,0
0.470138,0.0597235,0
0.471711,0.0565788,0
0.473283,0.053434,0
0.474855,0.0502893,0
0.476428,0.0471446,0
0.478,0.0439998,0
0.479572,0.0408551,0
0.481145,0.0377104,0
0.482717,0.0345656,0
0.48429,0.0314209,0
0.485862,0.0282761,0
0.487434,0.0251314,0
0.489007,0.0219867,0
0.490579,0.0188419,0
0.492151,0.0156972,0
0.493724,0.0125525,0
0.495296,0.00940772,0
0.496869,0.00626298,0
0.498441,0.00311825,0
0.500013,-2.6491e-05,0
0.501586,-0.00318125,0
0.503158,-0.0063556,0
0.50473,-0.00954936,0
0.506303,-0.0127623,0
0.507875,-0.0159943,0
0.509447,-0.0192452,0
0.51102,-0.0225147,0
0.512592,-0.0258027,0
0.514165,-0.0291089,0
0.515737,-0.0324333,0
0.517309,-0.0357756,0
0.518882,-0.0391356,0
0.520454,-0.0425131,0
0.522026,-0.045908,0
0.523599,-0.04932,0
0.525171,-0.052749,0
0.526744,-0.0561949,0
0.528316,-0.0596573,0
0.529888,-0.0631361,0
0.531461,-0.0666312,0
0.533033,-0.0701423,0
0.534605,-0.0736693,0
0.536178,-0.077212,0
0.53775,-0.0807701,0
0.539322,-0.0843435,0
0.540895,-0.0879321,0
0.542467,-0.0915355,0
0.54404,-0.0951538,0
0.545612,-0.0987865,0
0.547184,-0.102434,0
0.548757,-0.106095,0
0.550329,-0.10977,0
0.551901,-0.113459,0
0.553474,-0.117162,0
0.555046,-0.120878,0
0.556619,-0.124608,0
0.558191,-0.12835,0
0.559763,-0.132105,0
0.561336,-0.135873,0
0.562908,-0.139654,0
0.56448,-0.143447,0
0.566053,-0.147252,0
0.567625,-0.151069,0
0.569197,-0.154897,0
0.57077,-0.158738,0
0.572342,-0.162589,0
0.573915,-0.166452,0
0.575487,-0.170326,0
0.577059,-0.17421,0
0.578632,-0.178106,0
0.580204,-0.182011,0
0.581776,-0.185927,0
0.583349,-0.189853,0
0.584921,-0.193789,0
0.586494,-0.197735,0
0.588066,-0.20169,0
0.589638,-0.205655,0
0.591211,-0.209628,0
0.592783,-0.213611,0
0.594355,-0.217602,0
0.595928,-0.221602,0
0.5975,-0.22561,0
0.599072,-0.229627,0
0.600645,-0.233651,0
0.602217,-0.237684,0
0.60379,-0.241724,0
0.605362,-0.245771,0
0.606934,-0.249826,0
0.608507,-0.253888,0
0.610079,-0.257957,0
0.611651,-0.262032,0
0.613224,-0.266114,0
0.614796,-0.270203,0
0.616369,-0.274297,0
0.617941,-0.278398,0
0.619513,-0.282504,0
0.621086,-0.286616,0
0.622658,-0.290733,0
0.62423,-0.294855,0
0.625803,-0.298983,0
0.627375,-0.303115,0
0.628947,-0.307252,0
0.63052,-0.311394,0
0.632092,-0.31554,0
0.633665,-0.319689,0
0.635237,-0.323843,0
0.636809,-0.328001,0
0.638382,-0.332162,0
0.639954,-0.336326,0
0.641526,-0.340494,0
0.643099,-0.344664,0
0.644671,-0.348838,0
0.646244,-0.353014,0
0.647816,-0.357192,0
0.649388,-0.361373,0
0.650961,-0.365556,0
0.652533,-0.36974,0
0.654105,-0.373926,0
0.655678,-0.378114,0
0.65725,-0.382303,0
0.658822,-0.386493,0
0.660395,-0.390685,0
0.661967,-0.394876,0
0.66354,-0.399069,0
0.665112,-0.403262,0
0.666684,-0.407455,0
0.668257,-0.411647,0
0.669829,-0.41584,0
0.671401,-0.420033,0
0.672974,-0.424224,0
0.674546,-0.428416,0
0.676119,-0.432606,0
0.677691,-0.436795,0
0.679263,-0.440982,0
0.680836,-0.445169,0
0.682408,-0.449353,0
0.68398,-0.453536,0
0.685553,-0.457716,0
0.687125,-0.461895,0
0.688697,-0.466071,0
0.69027,-0.470244,0
0.691842,-0.474415,0
0.693415,-0.478582,0
0.694987,-0.482746,0
0.696559,-0.486907,0
0.698132,-0.491065,0
0.699704,-0.495219,0
0.701276,-0.499368,0
0.702849,-0.503514,0
0.704421,-0.507656,0
0.705994,-0.511792,0
0.707566,-0.515925,0
0.709138,-0.520052,0
0.710711,-0.524175,0
0.712283,-0.528292,0
0.713855,-0.532403,0
0.715428,-0.536509,0
0.717,-0.54061,0
0.718572,-0.544704,0
0.720145,-0.548792,0
0.721717,-0.552874,0
0.72329,-0.55695,0
0.724862,-0.561018,0
0.726434,-0.56508,0
0.728007,-0.569134,0
0.729579,-0.573182,0
0.731151,-0.577222,0
0.732724,-0.581254,0
0.734296,-0.585278,0
0.735869,-0.589295,0
0.737441,-0.593303,0
0.739013,-0.597302,0
0.740586,-0.601294,0
0.742158,-0.605276,0
0.74373,-0.609249,0
0.745303,-0.613214,0
0.746875,-0.617169,0
0.748447,-0.621114,0
0.75002,-0.62505,0
0.751592,-0.628975,0
0.753165,-0.632891,0
0.754737,-0.636797,0
0.756309,-0.640692,0
0.757882,-0.644576,0
0.759454,-0.64845,0
0.761026,-0.652312,0
0.762599,-0.656164,0
0.764171,-0.660004,0
0.765744,-0.663832,0
0.767316,-0.667649,0
0.768888,-0.671453,0
0.770461,-0.675246,0
0.772033,-0.679026,0
0.773605,-0.682794,0
0.775178,-0.686549,0
0.77675,-0.690291,0
0.778323,-0.69402,0
0.779895,-0.697736,0
0.781467,-0.701438,0
0.78304,-0.705127,0
0.784612,-0.708802,0
0.786184,-0.712463,0
0.787757,-0.71611,0
0.789329,-0.719742,0
0.790901,-0.72336,0
0.792474,-0.726964,0
0.794046,-0.730552,0
0.795619,-0.734125,0
0.797191,-0.737683,0
0.798763,-0.741225,0
0.800336,-0.744752,0
0.801908,-0.748262,0
0.80348,-0.751757,0
0.805053,-0.755235,0
0.806625,-0.758698,0
0.808198,-0.762143,0
0.80977,-0.765572,0
0.811342,-0.768983,0
0.812915,-0.772378,0
0.814487,-0.775755,0
0.816059,-0.779115,0
0.817632,-0.782456,0
0.819204,-0.78578,0
0.820776,-0.789086,0
0.822349,-0.792374,0
0.823921,-0.795643,0
0.825494,-0.798893,0
0.827066,-0.802125,0
0.828638,-0.805337,0
0.830211,-0.808531,0
0.831783,-0.811705,0
0.833355,-0.814859,0
0.834928,-0.817994,0
0.8365,-0.821108,0
0.838073,-0.824202,0
0.839645,-0.827277,0
0.841217,-0.83033,0
0.84279,-0.833363,0
0.844362,-0.836375,0
0.845934,-0.839366,0
0.847507,-0.842335,0
0.849079,-0.845283,0
0.850651,-0.84821,0
0.852224,-0.851114,0
0.853796,-0.853997,0
0.855369,-0.856857,0
0.856941,-0.859695,0
0.858513,-0.862511,0
0.860086,-0.865304,0
0.861658,-0.868073,0
0.86323,-0.87082,0
0.864803,-0.873543,0
0.866375,-0.876243,0
0.867948,-0.878919,0
0.86952,-0.881571,0
0.871092,-0.884199,0
0.872665,-0.886803,0
0.874237,-0.889382,0
0.875809,-0.891937,0
0.877382,-0.894467,0
0.878954,-0.896972,0
0.880526,-0.899451,0
0.882099,-0.901906,0
0.883671,-0.904335,0
0.885244,-0.906738,0
0.886816,-0.909115,0
0.888388,-0.911466,0
0.889961,-0.91379,0
0.891533,-0.916088,0
0.893105,-0.91836,0
0.894678,-0.920604,0
0.89625,-0.922822,0
0.897823,-0.925012,0
0.899395,-0.927175,0
0.900967,-0.92931,0
0.90254,-0.931418,0
0.904112,-0.933497,0
0.905684,-0.935548,0
0.907257,-0.937571,0
0.908829,-0.939566,0
0.910401,-0.941531,0
0.911974,-0.943468,0
0.913546,-0.945375,0
0.915119,-0.947254,0
0.916691,-0.949102,0
0.918263,-0.950922,0
0.919836,-0.952711,0
0.921408,-0.95447,0
0.92298,-0.956199,0
0.924553,-0.957897,0
0.926125,-0.959565,0
0.927698,-0.961203,0
0.92927,-0.962809,0
0.930842,-0.964384,0
0.932415,-0.965927,0
0.933987,-0.96744,0
0.935559,-0.96892,0
0.937132,-0.970369,0
0.938704,-0.971785,0
0.940276,-0.973169,0
0.941849,-0.974521,0
0.943421,-0.97584,0
0.944994,-0.977126,0
0.946566,-0.978379,0
0.948138,-0.979599,0
0.949711,-0.980785,0
0.951283,-0.981938,0
0.952855,-0.983057,0
0.954428,-0.984143,0
0.956,-0.985194,0
0.957573,-0.98621,0
0.959145,-0.987192,0
0.960717,-0.98814,0
0.96229,-0.989052,0
0.963862,-0.98993,0
0.965434,-0.990772,0
0.967007,-0.991579,0
0.968579,-0.99235,0
0.970151,-0.993085,0
0.971724,-0.993785,0
0.973296,-0.994448,0
0.974869,-0.995074,0
0.976441,-0.995664,0
0.978013,-0.996218,0
0.979586,-0.996734,0
0.981158,-0.997213,0
0.98273,-0.997655,0
0.984303,-0.99806,0
0.985875,-0.998426,0
0.987448,-0.998755,0
0.98902,-0.999046,0
0.990592,-0.999299,0
0.992165,-0.999513,0
0.993737,-0.999688,0
0.995309,-0.999825,0
0.996882,-0.999922,0
0.998454,-0.999981,0
1.00003,-1,0
1.0016,-0.99998,0
1.00317,-0.99992,0
1.00474,-0.999821,0
1.00632,-0.999683,0
1.00789,-0.999506,0
1.00946,-0.999291,0
1.01103,-0.999037,0
1.01261,-0.998745,0
1.01418,-0.998415,0
1.01575,-0.998047,0
1.01732,-0.997641,0
1.01889,-0.997198,0
1.02047,-0.996717,0
1.02204,-0.9962,0
1.02361,-0.995645,0
1.02518,-0.995054,0
1.02676,-0.994426,0
1.02833,-0.993762,0
1.0299,-0.993061,0
1.03147,-0.992325,0
1.03305,-0.991552,0
1.03462,-0.990744,0
1.03619,-0.989901,0
1.03776,-0.989022,0
1.03934,-0.988109,0
1.04091,-0.98716,0
1.04248,-0.986177,0
1.04405,-0.985159,0
1.04563,-0.984107,0
1.0472,-0.98302,0
1.04877,-0.9819,0
1.05034,-0.980746,0
1.05191,-0.979558,0
1.05349,-0.978337,0
1.05506,-0.977083,0
1.05663,-0.975796,0
1.0582,-0.974476,0
1.05978,-0.973123,0
1.06135,-0.971738,0
1.06292,-0.97032,0
1.06449,-0.968871,0
1.06607,-0.967389,0
1.06764,-0.965876,0
1.06921,-0.964331,0
1.07078,-0.962755,0
1.07236,-0.961148,0
1.07393,-0.95951,0
1.0755,-0.957841,0
1.07707,-0.956141,0
1.07864,-0.954411,0
1.08022,-0.952651,0
1.08179,-0.950861,0
1.08336,-0.949041,0
1.08493,-0.947191,0
1.08651,-0.945312,0
1.08808,-0.943403,0
1.08965,-0.941465,0
1.09122,-0.939499,0
1.0928,-0.937504,0
1.09437,-0.93548,0
1.09594,-0.933427,0
1.09751,-0.931347,0
1.09909,-0.929239,0
1.10066,-0.927103,0
1.10223,-0.924939,0
1.1038,-0.922748,0
1.10538,-0.920529,0
1.10695,-0.918284,0
1.10852,-0.916011,0
1.11009,-0.913712,0
1.11166,-0.911387,0
1.11324,-0.909035,0
1.11481,-0.906657,0
1.11638,-0.904253,0
1.11795,-0.901823,0
1.11953,-0.899368,0
1.1211,-0.896888,0
1.12267,-0.894382,0
1.12424,-0.891851,0
1.12582,-0.889296,0
1.12739,-0.886716,0
1.12896,-0.884111,0
1.13053,-0.881482,0
1.13211,-0.878829,0
1.13368,-0.876152,0
1.13525,-0.873452,0
1.13682,-0.870728,0
1.13839,-0.86798,0
1.13997,-0.86521,0
1.14154,-0.862416,0
1.14311,-0.8596,0
1.14468,-0.856761,0
1.14626,-0.8539,0
1.14783,-0.851017,0
1.1494,-0.848112,0
1.15097,-0.845184,0
1.15255,-0.842236,0
1.15412,-0.839265,0
1.15569,-0.836274,0
1.15726,-0.833261,0
1.15884,-0.830228,0
1.16041,-0.827173,0
1.16198,-0.824099,0
1.16355,-0.821003,0
1.16513,-0.817888,0
1.1667,-0.814753,0
1.16827,-0.811598,0
1.16984,-0.808423,0
1.17141,-0.805229,0
1.17299,-0.802016,0
1.17456,-0.798784,0
1.17613,-0.795533,0
1.1777,-0.792263,0
1.17928,-0.788975,0
1.18085,-0.785669,0
1.18242,-0.782344,0
1.18399,-0.779002,0
1.18557,-0.775641,0
1.18714,-0.772264,0
1.18871,-0.768869,0
1.19028,-0.765456,0
1.19186,-0.762027,0
1.19343,-0.758581,0
1.195,-0.755119,0
1.19657,-0.75164,0
1.19814,-0.748144,0
1.19972,-0.744633,0
1.20129,-0.741106,0
1.20286,-0.737563,0
1.20443,-0.734005,0
1.20601,-0.730431,0
1.20758,-0.726842,0
1.20915,-0.723239,0
1.21072,-0.71962,0
1.2123,-0.715987,0
1.21387,-0.71234,0
1.21544,-0.708679,0
1.21701,-0.705003,0
1.21859,-0.701314,0
1.22016,-0.697611,0
1.22173,-0.693895,0
1.2233,-0.690165,0
1.22488,-0.686423,0
1.22645,-0.682667,0
1.22802,-0.678899,0
1.22959,-0.675118,0
1.23116,-0.671325,0
1.23274,-0.66752,0
1.23431,-0.663703,0
1.23588,-0.659874,0
1.23745,-0.656034,0
1.23903,-0.652182,0
1.2406,-0.648319,0
1.24217,-0.644445,0
1.24374,-0.640561,0
1.24532,-0.636665,0
1.24689,-0.632759,0
1.24846,-0.628843,0
1.25003,-0.624917,0
1.25161,-0.620981,0
1.25318,-0.617035,0
1.25475,-0.61308,0
1.25632,-0.609116,0
1.25789,-0.605142,0
1.25947,-0.601159,0
1.26104,-0.597168,0
1.26261,-0.593168,0
1.26418,-0.589159,0
1.26576,-0.585143,0
1.26733,-0.581118,0
1.2689,-0.577086,0
1.27047,-0.573046,0
1.27205,-0.568998,0
1.27362,-0.564943,0
1.27519,-0.560881,0
1.27676,-0.556812,0
1.27834,-0.552737,0
1.27991,-0.548655,0
1.28148,-0.544566,0
1.28305,-0.540472,0
1.28463,-0.536371,0
1.2862,-0.532265,0
1.28777,-0.528153,0
1.28934,-0.524036,0
1.29091,-0.519913,0
1.29249,-0.515786,0
1.29406,-0.511653,0
1.29563,-0.507516,0
1.2972,-0.503375,0
1.29878,-0.499229,0
1.30035,-0.495079,0
1.30192,-0.490925,0
1.30349,-0.486767,0
1.30507,-0.482606,0
1.30664,-0.478442,0
1.30821,-0.474274,0
1.30978,-0.470103,0
1.31136,-0.46593,0
1.31293,-0.461754,0
1.3145,-0.457576,0
1.31607,-0.453395,0
1.31764,-0.449212,0
1.31922,-0.445028,0
1.32079,-0.440841,0
