# 20240926_151617
alpha,Df0Re,Df0Im
0,0.12317,0
0.00157237,0.123278,0
0.00314474,0.123385,0
0.00471711,0.123491,0
0.00628947,0.123599,0
0.00786184,0.123708,0
0.00943421,0.12382,0
0.0110066,0.123934,0
0.0125789,0.12405,0
0.0141513,0.124167,0
0.0157237,0.124287,0
0.0172961,0.124411,0
0.0188684,0.12454,0
0.0204408,0.124675,0
0.0220132,0.124816,0
0.0235855,0.124962,0
0.0251579,0.125114,0
0.0267303,0.125272,0
0.0283026,0.125435,0
0.029875,0.125605,0
0.0314474,0.125781,0
0.0330197,0.125965,0
0.0345921,0.126157,0
0.0361645,0.126356,0
0.0377368,0.126562,0
0.0393092,0.126773,0
0.0408816,0.126992,0
0.042454,0.127218,0
0.0440263,0.127454,0
0.0455987,0.127697,0
0.0471711,0.127947,0
0.0487434,0.128204,0
0.0503158,0.128467,0
0.0518882,0.128738,0
0.0534605,0.129018,0
0.0550329,0.129306,0
0.0566053,0.129602,0
0.0581776,0.129905,0
0.05975,0.130214,0
0.0613224,0.13053,0
0.0628947,0.130855,0
0.0644671,0.131188,0
0.0660395,0.131529,0
0.0676119,0.131877,0
0.0691842,0.132231,0
0.0707566,0.132593,0
0.072329,0.132962,0
0.0739013,0.13334,0
0.0754737,0.133725,0
0.0770461,0.134118,0
0.0786184,0.134518,0
0.0801908,0.134924,0
0.0817632,0.135338,0
0.0833355,0.13576,0
0.0849079,0.13619,0
0.0864803,0.136627,0
0.0880526,0.137071,0
0.089625,0.137522,0
0.0911974,0.13798,0
0.0927698,0.138445,0
0.0943421,0.138919,0
0.0959145,0.1394,0
0.0974869,0.139889,0
0.0990592,0.140384,0
0.100632,0.140885,0
0.102204,0.141395,0
0.103776,0.141912,0
0.105349,0.142437,0
0.106921,0.14297,0
0.108493,0.143509,0
0.110066,0.144055,0
0.111638,0.144608,0
0.113211,0.145169,0
0.114783,0.145738,0
0.116355,0.146314,0
0.117928,0.146897,0
0.1195,0.147487,0
0.121072,0.148084,0
0.122645,0.148688,0
0.124217,0.149301,0
0.125789,0.149921,0
0.127362,0.150548,0
0.128934,0.151182,0
0.130507,0.151823,0
0.132079,0.152471,0
0.133651,0.153127,0
0.135224,0.153791,0
0.136796,0.154462,0
0.138368,0.155139,0
0.139941,0.155824,0
0.141513,0.156516,0
0.143086,0.157215,0
0.144658,0.157923,0
0.14623,0.158637,0
0.147803,0.159358,0
0.149375,0.160087,0
0.150947,0.160822,0
0.15252,0.161564,0
0.154092,0.162314,0
0.155665,0.163072,0
0.157237,0.163836,0
0.158809,0.164607,0
0.160382,0.165385,0
0.161954,0.16617,0
0.163526,0.166962,0
0.165099,0.167762,0
0.166671,0.168568,0
0.168243,0.169381,0
0.169816,0.170201,0
0.171388,0.171027,0
0.172961,0.17186,0
0.174533,0.172701,0
0.176105,0.173548,0
0.177678,0.174402,0
0.17925,0.175262,0
0.180822,0.176128,0
0.182395,0.177001,0
0.183967,0.177881,0
0.18554,0.178767,0
0.187112,0.17966,0
0.188684,0.180558,0
0.190257,0.181462,0
0.191829,0.182372,0
0.193401,0.183289,0
0.194974,0.184213,0
0.196546,0.185142,0
0.198118,0.186076,0
0.199691,0.187016,0
0.201263,0.187961,0
0.202836,0.188912,0
0.204408,0.18987,0
0.20598,0.190832,0
0.207553,0.1918,0
0.209125,0.192772,0
0.210697,0.193749,0
0.21227,0.194731,0
0.213842,0.195719,0
0.215415,0.196711,0
0.216987,0.197708,0
0.218559,0.198709,0
0.220132,0.199714,0
0.221704,0.200723,0
0.223276,0.201736,0
0.224849,0.202754,0
0.226421,0.203776,0
0.227993,0.204801,0
0.229566,0.205829,0
0.231138,0.206859,0
0.232711,0.207894,0
0.234283,0.208932,0
0.235855,0.209973,0
0.237428,0.211017,0
0.239,0.212062,0
0.240572,0.213109,0
0.242145,0.214158,0
0.243717,0.21521,0
0.24529,0.216264,0
0.246862,0.217319,0
0.248434,0.218375,0
0.250007,0.219431,0
0.251579,0.220488,0
0.253151,0.221547,0
0.254724,0.222606,0
0.256296,0.223665,0
0.257868,0.224724,0
0.259441,0.225782,0
0.261013,0.226838,0
0.262586,0.227894,0
0.264158,0.228949,0
0.26573,0.230004,0
0.267303,0.231056,0
0.268875,0.232105,0
0.270447,0.233151,0
0.27202,0.234195,0
0.273592,0.235236,0
0.275165,0.236275,0
0.276737,0.237311,0
0.278309,0.238341,0
0.279882,0.239365,0
0.281454,0.240384,0
0.283026,0.2414,0
0.284599,0.242411,0
0.286171,0.243416,0
0.287743,0.244415,0
0.289316,0.245405,0
0.290888,0.246386,0
0.292461,0.247362,0
0.294033,0.248331,0
0.295605,0.249293,0
0.297178,0.250245,0
0.29875,0.251186,0
0.300322,0.252114,0
0.301895,0.253034,0
0.303467,0.253946,0
0.30504,0.254847,0
0.306612,0.255736,0
0.308184,0.256612,0
0.309757,0.257471,0
0.311329,0.258315,0
0.312901,0.25915,0
0.314474,0.259973,0
0.316046,0.260782,0
0.317618,0.261572,0
0.319191,0.262343,0
0.320763,0.263092,0
0.322336,0.26383,0
0.323908,0.264553,0
0.32548,0.26526,0
0.327053,0.265945,0
0.328625,0.266606,0
0.330197,0.267238,0
0.33177,0.267853,0
0.333342,0.268455,0
0.334915,0.269037,0
0.336487,0.269594,0
0.338059,0.270122,0
0.339632,0.270614,0
0.341204,0.271077,0
0.342776,0.27153,0
0.344349,0.271965,0
0.345921,0.272373,0
0.347493,0.272743,0
0.349066,0.273068,0
0.350638,0.273343,0
0.352211,0.273616,0
0.353783,0.273883,0
0.355355,0.274123,0
0.356928,0.274318,0
0.3585,0.274447,0
0.360072,0.274491,0
0.361645,0.274484,0
0.363217,0.274466,0
0.36479,0.274436,0
0.366362,0.274397,0
0.367934,0.27435,0
0.369507,0.274294,0
0.371079,0.274207,0
0.372651,0.27402,0
0.374224,0.273748,0
0.375796,0.273412,0
0.377368,0.273033,0
0.378941,0.272631,0
0.380513,0.272222,0
0.382086,0.271752,0
0.383658,0.27121,0
0.38523,0.270606,0
0.386803,0.26995,0
0.388375,0.269253,0
0.389947,0.268525,0
0.39152,0.267748,0
0.393092,0.266896,0
0.394665,0.265977,0
0.396237,0.264999,0
0.397809,0.263968,0
0.399382,0.262894,0
0.400954,0.261773,0
0.402526,0.260577,0
0.404099,0.259307,0
0.405671,0.257971,0
0.407243,0.256574,0
0.408816,0.255123,0
0.410388,0.253623,0
0.411961,0.252049,0
0.413533,0.250397,0
0.415105,0.24867,0
0.416678,0.246876,0
0.41825,0.245019,0
0.419822,0.243105,0
0.421395,0.241124,0
0.422967,0.239058,0
0.42454,0.236912,0
0.426112,0.234691,0
0.427684,0.232401,0
0.429257,0.230047,0
0.430829,0.227628,0
0.432401,0.225123,0
0.433974,0.222532,0
0.435546,0.219861,0
0.437118,0.217115,0
0.438691,0.214298,0
0.440263,0.211416,0
0.441836,0.20845,0
0.443408,0.205395,0
0.44498,0.202255,0
0.446553,0.199035,0
0.448125,0.19574,0
0.449697,0.192375,0
0.45127,0.188935,0
0.452842,0.185402,0
0.454415,0.181781,0
0.455987,0.178077,0
0.457559,0.174295,0
0.459132,0.170441,0
0.460704,0.166517,0
0.462276,0.162502,0
0.463849,0.158397,0
0.465421,0.154209,0
0.466994,0.149941,0
0.468566,0.1456,0
0.470138,0.141192,0
0.471711,0.136701,0
0.473283,0.132121,0
0.474855,0.127458,0
0.476428,0.122716,0
0.478,0.117903,0
0.479572,0.113023,0
0.481145,0.108074,0
0.482717,0.103039,0
0.48429,0.097923,0
0.485862,0.0927324,0
0.487434,0.0874732,0
0.489007,0.0821517,0
0.490579,0.0767718,0
0.492151,0.0713158,0
0.493724,0.0657838,0
0.495296,0.0601827,0
0.496869,0.0545191,0
0.498441,0.0487998,0
0.500013,0.0430316,0
0.501586,0.037204,0
0.503158,0.0313079,0
0.50473,0.0253506,0
0.506303,0.0193395,0
0.507875,0.0132822,0
0.509447,0.00718592,0
0.51102,0.00105078,0
0.512592,-0.00514108,0
0.514165,-0.0113836,0
0.515737,-0.0176685,0
0.517309,-0.0239876,0
0.518882,-0.0303325,0
0.520454,-0.0366967,0
0.522026,-0.0430984,0
0.523599,-0.0495379,0
0.525171,-0.0560059,0
0.526744,-0.0624934,0
0.528316,-0.0689909,0
0.529888,-0.0754892,0
0.531461,-0.081997,0
0.533033,-0.0885279,0
0.534605,-0.0950714,0
0.536178,-0.101617,0
0.53775,-0.108154,0
0.539322,-0.114673,0
0.540895,-0.12117,0
0.542467,-0.12767,0
0.54404,-0.134165,0
0.545612,-0.140643,0
0.547184,-0.147093,0
0.548757,-0.153501,0
0.550329,-0.159858,0
0.551901,-0.166188,0
0.553474,-0.172496,0
0.555046,-0.178766,0
0.556619,-0.184986,0
0.558191,-0.191142,0
0.559763,-0.197218,0
0.561336,-0.203226,0
0.562908,-0.209194,0
0.56448,-0.215105,0
0.566053,-0.220943,0
0.567625,-0.226692,0
0.569197,-0.232334,0
0.57077,-0.237865,0
0.572342,-0.24333,0
0.573915,-0.248721,0
0.575487,-0.254018,0
0.577059,-0.259201,0
0.578632,-0.26425,0
0.580204,-0.269145,0
0.581776,-0.273936,0
0.583349,-0.278642,0
0.584921,-0.283238,0
0.586494,-0.287696,0
0.588066,-0.291993,0
0.589638,-0.2961,0
0.591211,-0.300042,0
0.592783,-0.303897,0
0.594355,-0.307634,0
0.595928,-0.311217,0
0.5975,-0.31461,0
0.599072,-0.317778,0
0.600645,-0.320707,0
0.602217,-0.323547,0
0.60379,-0.326286,0
0.605362,-0.328867,0
0.606934,-0.33123,0
0.608507,-0.333318,0
0.610079,-0.335073,0
0.611651,-0.3367,0
0.613224,-0.338321,0
0.614796,-0.339822,0
0.616369,-0.341087,0
0.617941,-0.342004,0
0.619513,-0.342458,0
0.621086,-0.342469,0
0.622658,-0.342387,0
0.62423,-0.342242,0
0.625803,-0.34204,0
0.627375,-0.341788,0
0.628947,-0.34149,0
0.63052,-0.34112,0
0.632092,-0.340279,0
0.633665,-0.338937,0
0.635237,-0.337213,0
0.636809,-0.335222,0
0.638382,-0.333081,0
0.639954,-0.330908,0
0.641526,-0.328568,0
0.643099,-0.325859,0
0.644671,-0.322836,0
0.646244,-0.319556,0
0.647816,-0.316075,0
0.649388,-0.31245,0
0.650961,-0.30868,0
0.652533,-0.3046,0
0.654105,-0.300227,0
0.655678,-0.2956,0
0.65725,-0.29076,0
0.658822,-0.285745,0
0.660395,-0.28059,0
0.661967,-0.275186,0
0.66354,-0.269508,0
0.665112,-0.263589,0
0.666684,-0.257461,0
0.668257,-0.251156,0
0.669829,-0.244705,0
0.671401,-0.238076,0
0.672974,-0.231199,0
0.674546,-0.2241,0
0.676119,-0.216809,0
0.677691,-0.209354,0
0.679263,-0.201762,0
0.680836,-0.194044,0
0.682408,-0.186123,0
0.68398,-0.178009,0
0.685553,-0.169729,0
0.687125,-0.161309,0
0.688697,-0.152777,0
0.69027,-0.144156,0
0.691842,-0.135394,0
0.693415,-0.126475,0
0.694987,-0.117425,0
0.696559,-0.108269,0
0.698132,-0.0990329,0
0.699704,-0.0897417,0
0.701276,-0.0803841,0
0.702849,-0.0709122,0
0.704421,-0.0613493,0
0.705994,-0.051721,0
0.707566,-0.0420525,0
0.709138,-0.0323694,0
0.710711,-0.0226859,0
0.712283,-0.0129457,0
0.713855,-0.00315822,0
0.715428,0.00665033,0
0.717,0.0164539,0
0.718572,0.0262264,0
0.720145,0.0359423,0
0.721717,0.0456417,0
0.72329,0.0553442,0
0.724862,0.0650223,0
0.726434,0.0746487,0
0.728007,0.0841959,0
0.729579,0.0936364,0
0.731151,0.102976,0
0.732724,0.112274,0
0.734296,0.121505,0
0.735869,0.130639,0
0.737441,0.139646,0
0.739013,0.148496,0
0.740586,0.157171,0
0.742158,0.165747,0
0.74373,0.174219,0
0.745303,0.182554,0
0.746875,0.190719,0
0.748447,0.198681,0
0.75002,0.206407,0
0.751592,0.213955,0
0.753165,0.221375,0
0.754737,0.22863,0
0.756309,0.235679,0
0.757882,0.242483,0
0.759454,0.249005,0
0.761026,0.255254,0
0.762599,0.26136,0
0.764171,0.267287,0
0.765744,0.272987,0
0.767316,0.278409,0
0.768888,0.283505,0
0.770461,0.288241,0
0.772033,0.292803,0
0.773605,0.297208,0
0.775178,0.301386,0
0.77675,0.305264,0
0.778323,0.308772,0
0.779895,0.311838,0
0.781467,0.314657,0
0.78304,0.317453,0
0.784612,0.320077,0
0.786184,0.32238,0
0.787757,0.324211,0
0.789329,0.325421,0
0.790901,0.325992,0
0.792474,0.32644,0
0.794046,0.326825,0
0.795619,0.327136,0
0.797191,0.327364,0
0.798763,0.327498,0
0.800336,0.327514,0
0.801908,0.326983,0
0.80348,0.325826,0
0.805053,0.324193,0
0.806625,0.32223,0
0.808198,0.320087,0
0.80977,0.317913,0
0.811342,0.315598,0
0.812915,0.312813,0
0.814487,0.309632,0
0.816059,0.306138,0
0.817632,0.302411,0
0.819204,0.298535,0
0.820776,0.294544,0
0.822349,0.29022,0
0.823921,0.285568,0
0.825494,0.280641,0
0.827066,0.275489,0
0.828638,0.270165,0
0.830211,0.264719,0
0.831783,0.25905,0
0.833355,0.253106,0
0.834928,0.246926,0
0.8365,0.240551,0
0.838073,0.234019,0
0.839645,0.227371,0
0.841217,0.220591,0
0.84279,0.213593,0
0.844362,0.206407,0
0.845934,0.199064,0
0.847507,0.191597,0
0.849079,0.184038,0
0.850651,0.176409,0
0.852224,0.168635,0
0.853796,0.160722,0
0.855369,0.152697,0
0.856941,0.144589,0
0.858513,0.136427,0
0.860086,0.128239,0
0.861658,0.119988,0
0.86323,0.111647,0
0.864803,0.103242,0
0.866375,0.0947987,0
0.867948,0.086343,0
0.86952,0.0779007,0
0.871092,0.0694719,0
0.872665,0.061006,0
0.874237,0.0525222,0
0.875809,0.0440445,0
0.877382,0.0355969,0
0.878954,0.0272034,0
0.880526,0.0188824,0
0.882099,0.0105845,0
0.883671,0.00231029,0
0.885244,-0.00591713,0
0.886816,-0.0140749,0
0.888388,-0.0221399,0
0.889961,-0.0300893,0
0.891533,-0.037949,0
0.893105,-0.0457501,0
0.894678,-0.0534702,0
0.89625,-0.0610867,0
0.897823,-0.068577,0
0.899395,-0.0759185,0
0.900967,-0.0831097,0
0.90254,-0.0902087,0
0.904112,-0.0972009,0
0.905684,-0.104063,0
0.907257,-0.110774,0
0.908829,-0.117308,0
0.910401,-0.123649,0
0.911974,-0.129858,0
0.913546,-0.135945,0
0.915119,-0.141886,0
0.916691,-0.147657,0
0.918263,-0.153234,0
0.919836,-0.158593,0
0.921408,-0.163767,0
0.92298,-0.168817,0
0.924553,-0.173716,0
0.926125,-0.178438,0
0.927698,-0.182955,0
0.92927,-0.187242,0
0.930842,-0.191296,0
0.932415,-0.195223,0
0.933987,-0.199008,0
0.935559,-0.202621,0
0.937132,-0.206028,0
0.938704,-0.209196,0
0.940276,-0.212098,0
0.941849,-0.214855,0
0.943421,-0.217504,0
0.944994,-0.219999,0
0.946566,-0.222296,0
0.948138,-0.22435,0
0.949711,-0.226113,0
0.951283,-0.22768,0
0.952855,-0.229247,0
0.954428,-0.230721,0
0.956,-0.232004,0
0.957573,-0.232997,0
0.959145,-0.2336,0
0.960717,-0.233771,0
0.96229,-0.233853,0
0.963862,-0.233921,0
0.965434,-0.233974,0
0.967007,-0.234013,0
0.968579,-0.234036,0
0.970151,-0.23404,0
0.971724,-0.233762,0
0.973296,-0.233086,0
0.974869,-0.232109,0
0.976441,-0.230928,0
0.978013,-0.22964,0
0.979586,-0.22834,0
0.981158,-0.227021,0
0.98273,-0.225479,0
0.984303,-0.223742,0
0.985875,-0.22185,0
0.987448,-0.219842,0
0.98902,-0.217759,0
0.990592,-0.215628,0
0.992165,-0.213354,0
0.993737,-0.210928,0
0.995309,-0.208376,0
0.996882,-0.20572,0
0.998454,-0.202987,0
1.00003,-0.2002,0
1.0016,-0.197326,0
1.00317,-0.194334,0
1.00474,-0.19124,0
1.00632,-0.188061,0
1.00789,-0.184815,0
1.00946,-0.18152,0
1.01103,-0.178177,0
1.01261,-0.174747,0
1.01418,-0.171239,0
1.01575,-0.167666,0
1.01732,-0.164043,0
1.01889,-0.160382,0
1.02047,-0.156695,0
1.02204,-0.152955,0
1.02361,-0.14916,0
1.02518,-0.14532,0
1.02676,-0.141446,0
1.02833,-0.13755,0
1.0299,-0.133641,0
1.03147,-0.129712,0
1.03305,-0.125748,0
1.03462,-0.121758,0
1.03619,-0.117751,0
1.03776,-0.113736,0
1.03934,-0.109722,0
1.04091,-0.105712,0
1.04248,-0.101688,0
1.04405,-0.0976547,0
1.04563,-0.0936193,0
1.0472,-0.0895896,0
1.04877,-0.0855733,0
1.05034,-0.0815773,0
1.05191,-0.0775886,0
1.05349,-0.0736047,0
1.05506,-0.069632,0
1.05663,-0.0656771,0
1.0582,-0.0617466,0
1.05978,-0.057847,0
1.06135,-0.0539749,0
1.06292,-0.0501195,0
1.06449,-0.0462862,0
1.06607,-0.0424806,0
1.06764,-0.0387086,0
1.06921,-0.0349757,0
1.07078,-0.0312847,0
1.07236,-0.0276223,0
1.07393,-0.0239903,0
1.0755,-0.0203938,0
1.07707,-0.0168379,0
1.07864,-0.0133277,0
1.08022,-0.00986798,0
1.08179,-0.00644897,0
1.08336,-0.00306648,0
1.08493,0.000274937,0
1.08651,0.00357075,0
1.08808,0.00681641,0
1.08965,0.0100074,0
1.09122,0.0131461,0
1.0928,0.016244,0
1.09437,0.0192974,0
1.09594,0.0223021,0
1.09751,0.0252539,0
1.09909,0.0281488,0
1.10066,0.0309845,0
1.10223,0.0337743,0
1.1038,0.036518,0
1.10538,0.0392118,0
1.10695,0.0418518,0
1.10852,0.044434,0
1.11009,0.0469545,0
1.11166,0.0494226,0
1.11324,0.051845,0
1.11481,0.0542177,0
1.11638,0.0565371,0
1.11795,0.0587993,0
1.11953,0.0610005,0
1.1211,0.0631429,0
1.12267,0.0652402,0
1.12424,0.0672896,0
1.12582,0.0692875,0
1.12739,0.0712299,0
1.12896,0.073113,0
1.13053,0.0749344,0
1.13211,0.0767094,0
1.13368,0.0784397,0
1.13525,0.0801212,0
1.13682,0.08175,0
1.13839,0.083322,0
1.13997,0.0848333,0
1.14154,0.0862936,0
1.14311,0.0877135,0
1.14468,0.0890886,0
1.14626,0.0904147,0
1.14783,0.0916873,0
1.1494,0.092902,0
1.15097,0.0940608,0
1.15255,0.0951827,0
1.15412,0.0962651,0
1.15569,0.097303,0
1.15726,0.0982913,0
1.15884,0.0992251,0
1.16041,0.1001,0
1.16198,0.100939,0
1.16355,0.101745,0
1.16513,0.102512,0
1.1667,0.103234,0
1.16827,0.103905,0
1.16984,0.104518,0
1.17141,0.105088,0
1.17299,0.105636,0
1.17456,0.106153,0
1.17613,0.106631,0
1.1777,0.10706,0
1.17928,0.107432,0
1.18085,0.10775,0
1.18242,0.108064,0
1.18399,0.108364,0
1.18557,0.108631,0
1.18714,0.108847,0
1.18871,0.108991,0
1.19028,0.109047,0
1.19186,0.109068,0
1.19343,0.109086,0
1.195,0.1091,0
1.19657,0.10911,0
1.19814,0.109117,0
1.19972,0.10912,0
1.20129,0.109089,0
1.20286,0.10898,0
1.20443,0.108809,0
1.20601,0.108594,0
1.20758,0.108353,0
1.20915,0.108105,0
1.21072,0.10786,0
1.2123,0.107579,0
1.21387,0.107258,0
1.21544,0.106905,0
1.21701,0.106528,0
1.21859,0.106134,0
1.22016,0.105731,0
1.22173,0.105306,0
1.2233,0.10485,0
1.22488,0.104368,0
1.22645,0.103865,0
1.22802,0.103344,0
1.22959,0.102811,0
1.23116,0.102265,0
1.23274,0.101694,0
1.23431,0.101102,0
1.23588,0.100491,0
1.23745,0.0998647,0
1.23903,0.0992262,0
1.2406,0.0985773,0
1.24217,0.0979109,0
1.24374,0.0972268,0
1.24532,0.0965272,0
1.24689,0.0958142,0
1.24846,0.0950901,0
1.25003,0.0943571,0
1.25161,0.0936124,0
1.25318,0.0928532,0
1.25475,0.0920812,0
1.25632,0.091298,0
1.25789,0.0905052,0
1.25947,0.0897046,0
1.26104,0.0888961,0
1.26261,0.0880763,0
