# 20240809_111159
alpha,Df0Re,Df0Im
0,0.088076,-0.0698928
0.00157237,0.0881231,-0.0699247
0.00314474,0.0881723,-0.0699593
0.00471711,0.0882217,-0.0699943
0.00628947,0.0882694,-0.070027
0.00786184,0.0883138,-0.0700552
0.00943421,0.0883528,-0.0700764
0.0110066,0.0883857,-0.0700902
0.0125789,0.0884149,-0.0701027
0.0141513,0.0884417,-0.0701139
0.0157237,0.0884665,-0.0701234
0.0172961,0.0884903,-0.0701306
0.0188684,0.0885137,-0.070135
0.0204408,0.0885375,-0.0701362
0.0220132,0.0885604,-0.0701365
0.0235855,0.0885823,-0.0701367
0.0251579,0.0886037,-0.0701369
0.0267303,0.0886252,-0.070137
0.0283026,0.0886473,-0.0701371
0.029875,0.0886706,-0.0701371
0.0314474,0.0886949,-0.0701366
0.0330197,0.0887198,-0.0701352
0.0345921,0.0887453,-0.0701331
0.0361645,0.0887716,-0.0701306
0.0377368,0.088799,-0.0701283
0.0393092,0.0888275,-0.0701262
0.0408816,0.0888572,-0.0701247
0.042454,0.0888884,-0.0701231
0.0440263,0.0889209,-0.0701216
0.0455987,0.0889548,-0.0701202
0.0471711,0.0889898,-0.0701191
0.0487434,0.089026,-0.0701183
0.0503158,0.0890633,-0.0701181
0.0518882,0.0891021,-0.0701182
0.0534605,0.0891425,-0.0701182
0.0550329,0.0891844,-0.0701184
0.0566053,0.0892275,-0.0701185
0.0581776,0.0892719,-0.0701187
0.05975,0.0893173,-0.0701189
0.0613224,0.0893639,-0.0701193
0.0628947,0.089412,-0.0701202
0.0644671,0.0894616,-0.0701213
0.0660395,0.0895125,-0.0701226
0.0676119,0.0895646,-0.0701241
0.0691842,0.0896177,-0.0701255
0.0707566,0.0896718,-0.0701268
0.072329,0.0897273,-0.0701283
0.0739013,0.0897842,-0.0701298
0.0754737,0.0898423,-0.0701315
0.0770461,0.0899016,-0.0701331
0.0786184,0.0899619,-0.0701347
0.0801908,0.0900232,-0.0701362
0.0817632,0.0900856,-0.0701377
0.0833355,0.0901493,-0.0701392
0.0849079,0.0902142,-0.0701408
0.0864803,0.0902802,-0.0701422
0.0880526,0.0903473,-0.0701435
0.089625,0.0904154,-0.0701448
0.0911974,0.0904844,-0.0701459
0.0927698,0.0905547,-0.070147
0.0943421,0.0906262,-0.0701481
0.0959145,0.0906988,-0.0701491
0.0974869,0.0907724,-0.0701499
0.0990592,0.0908471,-0.0701505
0.100632,0.0909227,-0.0701509
0.102204,0.0909995,-0.0701511
0.103776,0.0910775,-0.0701514
0.105349,0.0911566,-0.0701516
0.106921,0.0912369,-0.0701517
0.108493,0.0913182,-0.0701518
0.110066,0.0914005,-0.0701519
0.111638,0.091484,-0.0701517
0.113211,0.0915686,-0.0701513
