# 20240823_144759
alpha,Dfield0Re,Dfield0Im
0,0,-0.159012
0.00157237,6.75346e-06,-0.159098
0.00314474,1.31417e-05,-0.159188
0.00471711,1.94909e-05,-0.159278
0.00628947,2.6127e-05,-0.159366
0.00786184,3.33762e-05,-0.159447
0.00943421,4.15645e-05,-0.15952
0.0110066,5.10921e-05,-0.159582
0.0125789,6.22858e-05,-0.159637
0.0141513,7.49224e-05,-0.159688
0.0157237,8.87425e-05,-0.159736
0.0172961,0.000103487,-0.159781
0.0188684,0.000118896,-0.159827
0.0204408,0.000134758,-0.159873
0.0220132,0.000151699,-0.159918
0.0235855,0.000169875,-0.159961
0.0251579,0.000189137,-0.160004
0.0267303,0.000209338,-0.160047
0.0283026,0.000230328,-0.160091
0.029875,0.000251959,-0.160137
0.0314474,0.000274413,-0.160186
0.0330197,0.000298019,-0.160236
0.0345921,0.000322679,-0.160287
0.0361645,0.000348292,-0.16034
0.0377368,0.00037476,-0.160395
0.0393092,0.000401983,-0.160452
0.0408816,0.000429948,-0.160511
0.042454,0.000458989,-0.160573
0.0440263,0.000489085,-0.160638
0.0455987,0.00052016,-0.160706
0.0471711,0.000552139,-0.160776
0.0487434,0.000584949,-0.160848
0.0503158,0.000618522,-0.160922
0.0518882,0.000653087,-0.160999
0.0534605,0.000688725,-0.16108
0.0550329,0.000725375,-0.161163
0.0566053,0.000762977,-0.161248
0.0581776,0.000801469,-0.161336
0.05975,0.000840791,-0.161426
0.0613224,0.000881018,-0.161519
0.0628947,0.000922342,-0.161614
0.0644671,0.000964716,-0.161713
0.0660395,0.00100809,-0.161813
0.0676119,0.0010524,-0.161917
0.0691842,0.00109761,-0.162022
0.0707566,0.0011437,-0.162129
0.072329,0.00119088,-0.162239
0.0739013,0.00123914,-0.162352
0.0754737,0.00128845,-0.162467
0.0770461,0.00133875,-0.162584
0.0786184,0.00139001,-0.162704
0.0801908,0.00144216,-0.162825
0.0817632,0.00149537,-0.162949
0.0833355,0.00154971,-0.163075
0.0849079,0.00160513,-0.163204
0.0864803,0.00166159,-0.163334
0.0880526,0.00171906,-0.163467
0.089625,0.00177748,-0.163602
0.0911974,0.00183691,-0.163739
0.0927698,0.00189749,-0.163879
0.0943421,0.00195921,-0.16402
0.0959145,0.00202202,-0.164164
0.0974869,0.00208587,-0.164311
0.0990592,0.00215074,-0.164459
0.100632,0.00221661,-0.164609
0.102204,0.00228363,-0.164761
0.103776,0.00235183,-0.164916
0.105349,0.00242116,-0.165073
0.106921,0.00249159,-0.165233
0.108493,0.0025631,-0.165394
0.110066,0.00263563,-0.165558
0.111638,0.00270929,-0.165724
0.113211,0.00278417,-0.165892
0.114783,0.00286023,-0.166063
0.116355,0.00293745,-0.166236
0.117928,0.00301579,-0.166411
0.1195,0.00309521,-0.166589
0.121072,0.00317575,-0.166768
0.122645,0.00325753,-0.166951
0.124217,0.00334055,-0.167135
0.125789,0.00342477,-0.167323
0.127362,0.00351017,-0.167512
0.128934,0.00359672,-0.167704
