# 20240823_143912
alpha,Df0Re,Df0Im
0,0.112438,-0.112438
0.01,0.112814,-0.112837
0.02,0.113038,-0.113105
0.03,0.113237,-0.113368
0.04,0.113475,-0.113689
0.05,0.113778,-0.114095
0.06,0.114156,-0.114594
0.07,0.114606,-0.115186
0.08,0.115124,-0.115867
0.09,0.115707,-0.116635
0.1,0.116353,-0.117487
0.11,0.117062,-0.118425
0.12,0.117836,-0.119452
0.13,0.118678,-0.12057
0.14,0.11959,-0.121785
0.15,0.120576,-0.1231
0.16,0.12164,-0.12452
0.17,0.122782,-0.126048
0.18,0.124006,-0.127688
0.19,0.125312,-0.129443
0.2,0.126702,-0.131314
0.21,0.128176,-0.133306
0.22,0.129736,-0.13542
0.23,0.131381,-0.137661
0.24,0.133115,-0.14003
0.25,0.134937,-0.142533
0.26,0.136851,-0.145173
0.27,0.138857,-0.147955
0.28,0.140958,-0.150884
0.29,0.143155,-0.153963
0.3,0.145451,-0.157198
0.31,0.147846,-0.160593
0.32,0.150342,-0.164151
0.33,0.152939,-0.167876
0.34,0.155635,-0.171769
0.35,0.15843,-0.175832
0.36,0.16132,-0.180066
0.37,0.164303,-0.184469
0.38,0.167374,-0.189039
0.39,0.170528,-0.193773
0.4,0.173758,-0.198667
0.41,0.177058,-0.203715
0.42,0.18042,-0.208909
0.43,0.183835,-0.214244
0.44,0.187294,-0.219708
0.45,0.190786,-0.225292
0.46,0.194301,-0.230985
0.47,0.197827,-0.236772
0.48,0.201352,-0.242642
0.49,0.204862,-0.248576
0.5,0.208343,-0.254559
0.51,0.211779,-0.260571
0.52,0.215155,-0.266591
0.53,0.218453,-0.272598
0.54,0.221655,-0.278566
0.55,0.22474,-0.284469
0.56,0.227689,-0.290279
0.57,0.23048,-0.295965
0.58,0.233092,-0.301497
0.59,0.235501,-0.306841
0.6,0.237685,-0.311963
0.61,0.239622,-0.316828
0.62,0.241289,-0.321403
0.63,0.242665,-0.325651
0.64,0.24373,-0.329539
0.65,0.244464,-0.333033
0.66,0.244851,-0.336102
0.67,0.244873,-0.338716
0.68,0.244518,-0.340846
0.69,0.243775,-0.342466
0.7,0.242633,-0.343554
0.71,0.241085,-0.344087
0.72,0.239127,-0.344049
0.73,0.236755,-0.343423
0.74,0.233971,-0.342198
0.75,0.230776,-0.340364
0.76,0.227174,-0.337914
0.77,0.223173,-0.334847
0.78,0.218783,-0.331164
0.79,0.214018,-0.326871
0.8,0.208893,-0.321978
0.81,0.203427,-0.3165
0.82,0.197643,-0.310457
0.83,0.191568,-0.303876
0.84,0.185229,-0.296789
0.85,0.17866,-0.289231
0.86,0.171896,-0.281246
0.87,0.164972,-0.27288
0.88,0.157928,-0.264184
0.89,0.150804,-0.255213
0.9,0.143638,-0.24602
0.91,0.136471,-0.236665
0.92,0.129339,-0.227202
0.93,0.122278,-0.217686
0.94,0.11532,-0.20817
0.95,0.108496,-0.198703
0.96,0.101832,-0.189329
0.97,0.0953499,-0.180088
0.98,0.0890689,-0.171017
0.99,0.0830046,-0.162145
1,0.0771692,-0.1535
1.01,0.0715721,-0.145104
1.02,0.0662197,-0.136975
1.03,0.0611164,-0.129129
1.04,0.0562642,-0.121577
1.05,0.0516634,-0.114329
1.06,0.0473124,-0.107392
1.07,0.0432077,-0.100771
1.08,0.0393447,-0.0944651
1.09,0.0357167,-0.0884748
1.1,0.0323161,-0.0827953
1.11,0.0291337,-0.07742
1.12,0.0261594,-0.0723395
1.13,0.0233825,-0.0675422
1.14,0.0207919,-0.063015
1.15,0.0183764,-0.0587437
1.16,0.0161253,-0.0547141
1.17,0.0140283,-0.0509123
1.18,0.0120761,-0.0473258
1.19,0.01026,-0.0439433
1.2,0.00857213,-0.0407556
1.21,0.00700488,-0.0377547
1.22,0.00555102,-0.034934
1.23,0.00420323,-0.0322872
1.24,0.00295399,-0.0298073
1.25,0.00179557,-0.0274867
1.26,0.000720162,-0.0253159
1.27,-0.000279805,-0.0232839
1.28,-0.00121126,-0.0213781
1.29,-0.00208005,-0.0195857
1.3,-0.00289078,-0.0178938
1.31,-0.0036467,-0.0162916
1.32,-0.00435011,-0.0147706
1.33,-0.00500295,-0.0133253
1.34,-0.00560772,-0.0119532
1.35,-0.00616821,-0.0106541
1.36,-0.00669004,-0.00942838
1.37,-0.00718055,-0.00827564
1.38,-0.00764799,-0.00719343
1.39,-0.00810016,-0.00617656
1.4,-0.00854305,-0.00521749
1.41,-0.00898004,-0.00430751
1.42,-0.00941266,-0.00343853
1.43,-0.00984336,-0.00260418
1.44,-0.0102802,-0.0017998
1.45,-0.0107416,-0.00102038
1.46,-0.0112593,-0.000257114
1.47,-0.0118749,0.000505647
1.48,-0.012629,0.00129088
1.49,-0.0135451,0.00212453
1.5,-0.0146184,0.00302756
1.51,-0.0158272,0.00401254
1.52,-0.0171871,0.0050968
1.53,-0.0188464,0.00634327
1.54,-0.0211712,0.00791678
1.55,-0.024724,0.0101095
1.56,-0.0301533,0.013317
1.57,-0.038847,0.0183492
1.58,-0.058214,0.0291456
