# 20250121_104025
alpha,field0Re,field0Im
0,0.0355626,0
0.00157237,0.0355626,0
0.00314474,0.0355626,0
0.00471711,0.0355626,0
0.00628947,0.0355626,0
0.00786184,0.0355626,0
0.00943421,0.0355626,0
0.0110066,0.0355626,0
0.0125789,0.0355626,0
0.0141513,0.0355626,0
0.0157237,0.0355626,0
0.0172961,0.0355626,0
0.0188684,0.0355625,0
0.0204408,0.0355625,0
0.0220132,0.0355625,0
0.0235855,0.0355625,0
0.0251579,0.0355625,0
0.0267303,0.0355624,0
0.0283026,0.0355624,0
0.029875,0.0355624,0
0.0314474,0.0355623,0
0.0330197,0.0355622,0
0.0345921,0.0355622,0
0.0361645,0.0355621,0
0.0377368,0.035562,0
0.0393092,0.0355619,0
0.0408816,0.0355618,0
0.042454,0.0355617,0
0.0440263,0.0355616,0
0.0455987,0.0355614,0
0.0471711,0.0355612,0
0.0487434,0.0355611,0
0.0503158,0.0355609,0
0.0518882,0.0355607,0
0.0534605,0.0355604,0
0.0550329,0.0355601,0
0.0566053,0.0355599,0
0.0581776,0.0355596,0
0.05975,0.0355592,0
0.0613224,0.0355589,0
0.0628947,0.0355585,0
0.0644671,0.0355581,0
0.0660395,0.0355576,0
0.0676119,0.0355571,0
0.0691842,0.0355566,0
0.0707566,0.0355561,0
0.072329,0.0355555,0
0.0739013,0.0355549,0
0.0754737,0.0355542,0
0.0770461,0.0355535,0
0.0786184,0.0355528,0
0.0801908,0.035552,0
0.0817632,0.0355511,0
0.0833355,0.0355502,0
0.0849079,0.0355493,0
0.0864803,0.0355483,0
0.0880526,0.0355472,0
0.089625,0.0355461,0
0.0911974,0.0355449,0
0.0927698,0.0355437,0
0.0943421,0.0355424,0
0.0959145,0.035541,0
0.0974869,0.0355395,0
0.0990592,0.035538,0
0.100632,0.0355365,0
0.102204,0.0355348,0
0.103776,0.035533,0
0.105349,0.0355312,0
0.106921,0.0355293,0
0.108493,0.0355273,0
0.110066,0.0355252,0
0.111638,0.035523,0
0.113211,0.0355207,0
0.114783,0.0355183,0
0.116355,0.0355159,0
0.117928,0.0355133,0
0.1195,0.0355106,0
0.121072,0.0355078,0
0.122645,0.0355049,0
0.124217,0.0355018,0
0.125789,0.0354986,0
0.127362,0.0354953,0
0.128934,0.0354919,0
0.130507,0.0354884,0
0.132079,0.0354847,0
0.133651,0.0354809,0
0.135224,0.0354769,0
0.136796,0.0354728,0
0.138368,0.0354685,0
0.139941,0.0354641,0
0.141513,0.0354596,0
0.143086,0.0354548,0
0.144658,0.0354499,0
0.14623,0.0354448,0
0.147803,0.0354396,0
0.149375,0.0354342,0
0.150947,0.0354286,0
0.15252,0.0354228,0
0.154092,0.0354168,0
0.155665,0.0354106,0
0.157237,0.0354042,0
0.158809,0.0353976,0
0.160382,0.0353909,0
0.161954,0.0353839,0
0.163526,0.0353766,0
0.165099,0.0353692,0
0.166671,0.0353615,0
0.168243,0.0353535,0
0.169816,0.0353454,0
0.171388,0.035337,0
0.172961,0.0353283,0
0.174533,0.0353194,0
0.176105,0.0353102,0
0.177678,0.0353008,0
0.17925,0.0352911,0
0.180822,0.0352811,0
0.182395,0.0352708,0
0.183967,0.0352602,0
0.18554,0.0352493,0
0.187112,0.0352381,0
0.188684,0.0352266,0
0.190257,0.0352149,0
0.191829,0.0352028,0
0.193401,0.0351903,0
0.194974,0.0351775,0
0.196546,0.0351643,0
0.198118,0.0351508,0
0.199691,0.035137,0
0.201263,0.0351228,0
0.202836,0.0351082,0
0.204408,0.0350932,0
0.20598,0.0350779,0
