# 20250117_150313
alpha,field0Re,field0Im
0,0.109186,0
0.00157237,0.109186,0
0.00314474,0.109187,0
0.00471711,0.109187,0
0.00628947,0.109188,0
0.00786184,0.109188,0
0.00943421,0.109189,0
0.0110066,0.10919,0
0.0125789,0.109191,0
0.0141513,0.109192,0
0.0157237,0.109194,0
0.0172961,0.109196,0
0.0188684,0.109197,0
0.0204408,0.109199,0
0.0220132,0.109201,0
0.0235855,0.109204,0
0.0251579,0.109206,0
0.0267303,0.109209,0
0.0283026,0.109211,0
0.029875,0.109214,0
0.0314474,0.109217,0
0.0330197,0.10922,0
0.0345921,0.109223,0
0.0361645,0.109227,0
0.0377368,0.10923,0
0.0393092,0.109234,0
0.0408816,0.109238,0
0.042454,0.109242,0
0.0440263,0.109246,0
0.0455987,0.10925,0
0.0471711,0.109254,0
0.0487434,0.109259,0
0.0503158,0.109263,0
0.0518882,0.109268,0
0.0534605,0.109273,0
0.0550329,0.109278,0
0.0566053,0.109283,0
0.0581776,0.109288,0
0.05975,0.109294,0
0.0613224,0.109299,0
0.0628947,0.109305,0
0.0644671,0.109311,0
0.0660395,0.109317,0
0.0676119,0.109323,0
0.0691842,0.109329,0
0.0707566,0.109336,0
0.072329,0.109342,0
0.0739013,0.109349,0
0.0754737,0.109356,0
0.0770461,0.109363,0
0.0786184,0.10937,0
0.0801908,0.109377,0
0.0817632,0.109384,0
0.0833355,0.109392,0
0.0849079,0.109399,0
0.0864803,0.109407,0
0.0880526,0.109415,0
0.089625,0.109423,0
0.0911974,0.109431,0
0.0927698,0.109439,0
0.0943421,0.109448,0
0.0959145,0.109456,0
0.0974869,0.109465,0
0.0990592,0.109474,0
0.100632,0.109482,0
0.102204,0.109491,0
0.103776,0.109501,0
0.105349,0.10951,0
0.106921,0.109519,0
0.108493,0.109529,0
0.110066,0.109539,0
0.111638,0.109549,0
0.113211,0.109559,0
0.114783,0.109569,0
0.116355,0.109579,0
0.117928,0.109589,0
0.1195,0.1096,0
0.121072,0.10961,0
0.122645,0.109621,0
0.124217,0.109632,0
0.125789,0.109643,0
0.127362,0.109654,0
0.128934,0.109665,0
0.130507,0.109676,0
0.132079,0.109688,0
0.133651,0.109699,0
0.135224,0.109711,0
0.136796,0.109723,0
0.138368,0.109735,0
0.139941,0.109747,0
0.141513,0.109759,0
0.143086,0.109771,0
