# 20240927_202652
alpha,tauRe,tauIm
0.633128,110.905,0
0.636278,110.593,0
0.639428,110.278,0
0.642578,109.961,0
0.645728,109.64,0
0.648878,109.317,0
0.652028,108.991,0
0.655178,108.662,0
0.658328,108.331,0
0.661477,107.996,0
0.664627,107.659,0
0.667777,107.32,0
0.670927,106.977,0
0.674077,106.632,0
0.677227,106.284,0
0.680377,105.934,0
0.683527,105.581,0
0.686677,105.225,0
0.689826,104.866,0
0.692976,104.505,0
0.696126,104.142,0
0.699276,103.776,0
0.702426,103.407,0
0.705576,103.036,0
0.708726,102.662,0
0.711876,102.286,0
0.715026,101.907,0
0.718175,101.526,0
0.721325,101.143,0
0.724475,100.757,0
0.727625,100.369,0
0.730775,99.9785,0
0.733925,99.5857,0
0.737075,99.1906,0
0.740225,98.7933,0
0.743375,98.3937,0
0.746525,97.992,0
0.749674,97.5881,0
0.752824,97.1821,0
0.755974,96.7739,0
0.759124,96.3637,0
0.762274,95.9515,0
0.765424,95.5373,0
0.768574,95.121,0
0.771724,94.7029,0
0.774874,94.2828,0
0.778023,93.8609,0
0.781173,93.4371,0
0.784323,93.0115,0
0.787473,92.5841,0
0.790623,92.155,0
0.793773,91.7242,0
0.796923,91.2917,0
0.800073,90.8576,0
0.803223,90.4219,0
0.806372,89.9847,0
0.809522,89.5459,0
0.812672,89.1057,0
0.815822,88.664,0
0.818972,88.221,0
0.822122,87.7765,0
0.825272,87.3308,0
0.828422,86.8837,0
0.831572,86.4354,0
0.834722,85.986,0
0.837871,85.5353,0
0.841021,85.0836,0
0.844171,84.6307,0
0.847321,84.1769,0
0.850471,83.722,0
0.853621,83.2662,0
0.856771,82.8095,0
0.859921,82.352,0
0.863071,81.8936,0
0.86622,81.4345,0
0.86937,80.9746,0
0.87252,80.5141,0
0.87567,80.0529,0
0.87882,79.5912,0
0.88197,79.1289,0
0.88512,78.6661,0
0.88827,78.2028,0
0.89142,77.7392,0
0.894569,77.2752,0
0.897719,76.8109,0
0.900869,76.3464,0
0.904019,75.8817,0
0.907169,75.4168,0
0.910319,74.9518,0
0.913469,74.4867,0
0.916619,74.0217,0
0.919769,73.5566,0
0.922918,73.0917,0
0.926068,72.6269,0
0.929218,72.1623,0
0.932368,71.6979,0
0.935518,71.2338,0
0.938668,70.7701,0
0.941818,70.3067,0
0.944968,69.8437,0
0.948118,69.3813,0
0.951268,68.9193,0
0.954417,68.4579,0
0.957567,67.9972,0
0.960717,67.5371,0
0.963867,67.0777,0
0.967017,66.6191,0
0.970167,66.1613,0
0.973317,65.7043,0
0.976467,65.2482,0
0.979617,64.793,0
0.982766,64.3388,0
0.985916,63.8856,0
0.989066,63.4334,0
0.992216,62.9823,0
0.995366,62.5324,0
0.998516,62.0836,0
1.00167,61.636,0
1.00482,61.1896,0
1.00797,60.7445,0
1.01112,60.3006,0
1.01427,59.8581,0
1.01742,59.417,0
1.02057,58.9772,0
1.02372,58.5388,0
1.02686,58.1018,0
1.03001,57.6663,0
1.03316,57.2323,0
1.03631,56.7998,0
1.03946,56.3688,0
1.04261,55.9394,0
1.04576,55.5115,0
1.04891,55.0853,0
1.05206,54.6606,0
1.05521,54.2375,0
1.05836,53.8161,0
1.06151,53.3963,0
1.06466,52.9782,0
1.06781,52.5617,0
1.07096,52.147,0
1.07411,51.7339,0
1.07726,51.3225,0
1.08041,50.9129,0
1.08356,50.505,0
1.08671,50.0988,0
1.08986,49.6944,0
1.09301,49.2917,0
1.09616,48.8907,0
1.09931,48.4915,0
1.10246,48.0941,0
1.10561,47.6984,0
1.10876,47.3045,0
1.11191,46.9124,0
1.11506,46.5221,0
1.11821,46.1335,0
1.12136,45.7467,0
1.12451,45.3617,0
1.12766,44.9785,0
1.13081,44.5971,0
1.13396,44.2174,0
1.13711,43.8395,0
1.14026,43.4634,0
1.14341,43.0891,0
1.14656,42.7165,0
1.14971,42.3457,0
1.15286,41.9767,0
1.15601,41.6094,0
1.15916,41.2439,0
1.16231,40.8802,0
1.16546,40.5182,0
1.16861,40.1579,0
1.17176,39.7994,0
1.17491,39.4426,0
1.17806,39.0875,0
1.18121,38.7342,0
1.18436,38.3826,0
1.18751,38.0326,0
1.19066,37.6844,0
1.19381,37.3378,0
1.19696,36.9929,0
1.20011,36.6497,0
1.20326,36.3082,0
1.20641,35.9683,0
1.20956,35.63,0
1.21271,35.2933,0
1.21586,34.9583,0
1.21901,34.6249,0
1.22216,34.293,0
1.22531,33.9628,0
1.22846,33.6341,0
1.23161,33.3069,0
1.23476,32.9814,0
1.23791,32.6573,0
1.24106,32.3348,0
1.24421,32.0138,0
1.24736,31.6943,0
1.25051,31.3763,0
1.25366,31.0598,0
1.25681,30.7447,0
1.25996,30.4311,0
1.26311,30.1189,0
1.26626,29.8082,0
1.26941,29.4989,0
1.27256,29.1909,0
1.27571,28.8844,0
1.27886,28.5793,0
1.28201,28.2755,0
1.28516,27.9731,0
1.28831,27.6721,0
1.29146,27.3723,0
1.29461,27.0739,0
1.29776,26.7768,0
1.30091,26.481,0
1.30406,26.1864,0
1.30721,25.8932,0
1.31036,25.6011,0
1.31351,25.3103,0
1.31666,25.0207,0
1.3198,24.7323,0
1.32295,24.4451,0
1.3261,24.1591,0
1.32925,23.8742,0
1.3324,23.5905,0
1.33555,23.3078,0
1.3387,23.0263,0
1.34185,22.7459,0
1.345,22.4665,0
1.34815,22.1882,0
1.3513,21.9109,0
1.35445,21.6346,0
1.3576,21.3594,0
1.36075,21.0851,0
1.3639,20.8118,0
1.36705,20.5394,0
1.3702,20.268,0
1.37335,19.9975,0
1.3765,19.728,0
1.37965,19.4593,0
1.3828,19.1915,0
1.38595,18.9246,0
1.3891,18.6585,0
1.39225,18.3933,0
1.3954,18.1289,0
1.39855,17.8653,0
1.4017,17.6025,0
1.40485,17.3404,0
1.408,17.0792,0
1.41115,16.8186,0
1.4143,16.5588,0
1.41745,16.2997,0
1.4206,16.0413,0
1.42375,15.7836,0
1.4269,15.5265,0
1.43005,15.27,0
1.4332,15.0141,0
1.43635,14.7588,0
1.4395,14.504,0
1.44265,14.2498,0
1.4458,13.996,0
1.44895,13.7427,0
1.4521,13.4899,0
1.45525,13.2375,0
1.4584,12.9855,0
1.46155,12.7339,0
1.4647,12.4826,0
1.46785,12.2317,0
1.471,11.981,0
1.47415,11.7306,0
1.4773,11.4805,0
1.48045,11.2306,0
1.4836,10.9809,0
1.48675,10.7314,0
1.4899,10.482,0
1.49305,10.2328,0
1.4962,9.98363,0
1.49935,9.73452,0
1.5025,9.48543,0
1.50565,9.23632,0
1.5088,8.98715,0
1.51195,8.73787,0
1.5151,8.48843,0
1.51825,8.23879,0
1.5214,7.98889,0
1.52455,7.73869,0
1.5277,7.48814,0
1.53085,7.2372,0
1.534,6.98582,0
1.53715,6.73397,0
1.5403,6.48162,0
1.54345,6.22872,0
1.5466,5.97526,0
1.54975,5.72117,0
1.5529,5.46641,0
1.55605,5.21088,0
1.5592,4.95448,0
1.56235,4.69704,0
1.5655,4.43836,0
1.56865,4.17821,0
1.5718,3.91631,0
