# 20240927_202652
alpha,DtauRe,DtauIm
0,0,0
0.00157237,-0.0509736,0
0.00314474,-0.100911,0
0.00471711,-0.148307,0
0.00628947,-0.193822,0
0.00786184,-0.237556,0
0.00943421,-0.279633,0
0.0110066,-0.320153,0
0.0125789,-0.359233,0
0.0141513,-0.396974,0
0.0157237,-0.433487,0
0.0172961,-0.468868,0
0.0188684,-0.503221,0
0.0204408,-0.536642,0
0.0220132,-0.569223,0
0.0235855,-0.601058,0
0.0251579,-0.632229,0
0.0267303,-0.662827,0
0.0283026,-0.692924,0
0.029875,-0.722606,0
0.0314474,-0.751936,0
0.0330197,-0.780995,0
0.0345921,-0.809838,0
0.0361645,-0.83854,0
0.0377368,-0.867148,0
0.0393092,-0.89573,0
0.0408816,-0.924325,0
0.042454,-0.952997,0
0.0440263,-0.981778,0
0.0455987,-1.01072,0
0.0471711,-1.03986,0
0.0487434,-1.06924,0
0.0503158,-1.09888,0
0.0518882,-1.12883,0
0.0534605,-1.1591,0
0.0550329,-1.18973,0
0.0566053,-1.22074,0
0.0581776,-1.25215,0
0.05975,-1.28397,0
0.0613224,-1.31623,0
0.0628947,-1.34894,0
0.0644671,-1.38212,0
0.0660395,-1.41577,0
0.0676119,-1.44991,0
0.0691842,-1.48454,0
0.0707566,-1.51968,0
0.072329,-1.55532,0
0.0739013,-1.59147,0
0.0754737,-1.62814,0
0.0770461,-1.66532,0
0.0786184,-1.70303,0
0.0801908,-1.74126,0
0.0817632,-1.78001,0
0.0833355,-1.81928,0
0.0849079,-1.85907,0
0.0864803,-1.89938,0
0.0880526,-1.94021,0
0.089625,-1.98156,0
0.0911974,-2.02342,0
0.0927698,-2.0658,0
0.0943421,-2.10869,0
0.0959145,-2.1521,0
0.0974869,-2.19601,0
0.0990592,-2.24043,0
0.100632,-2.28536,0
0.102204,-2.3308,0
0.103776,-2.37674,0
0.105349,-2.42319,0
0.106921,-2.47015,0
0.108493,-2.51761,0
0.110066,-2.56559,0
0.111638,-2.61407,0
0.113211,-2.66307,0
0.114783,-2.71259,0
