# 20240927_202652
alpha,rRe,rIm
0.251579,32.2193,0
0.253151,32.425,0
0.254724,32.6307,0
0.256296,32.8365,0
0.257868,33.0423,0
0.259441,33.2481,0
0.261013,33.454,0
0.262586,33.66,0
0.264158,33.866,0
0.26573,34.072,0
0.267303,34.2781,0
0.268875,34.4843,0
0.270447,34.6904,0
0.27202,34.8966,0
0.273592,35.1029,0
0.275165,35.3091,0
0.276737,35.5155,0
0.278309,35.7218,0
0.279882,35.9282,0
0.281454,36.1346,0
0.283026,36.341,0
0.284599,36.5475,0
0.286171,36.754,0
0.287743,36.9605,0
0.289316,37.1671,0
0.290888,37.3737,0
0.292461,37.5803,0
0.294033,37.7869,0
0.295605,37.9936,0
0.297178,38.2002,0
0.29875,38.4069,0
0.300322,38.6136,0
0.301895,38.8203,0
0.303467,39.0271,0
0.30504,39.2338,0
0.306612,39.4406,0
0.308184,39.6473,0
0.309757,39.8541,0
0.311329,40.0609,0
0.312901,40.2677,0
0.314474,40.4745,0
0.316046,40.6813,0
0.317618,40.8881,0
0.319191,41.0949,0
0.320763,41.3017,0
0.322336,41.5084,0
0.323908,41.7152,0
0.32548,41.922,0
0.327053,42.1288,0
0.328625,42.3355,0
0.330197,42.5422,0
0.33177,42.749,0
0.333342,42.9557,0
0.334915,43.1623,0
0.336487,43.369,0
0.338059,43.5756,0
0.339632,43.7823,0
0.341204,43.9888,0
0.342776,44.1954,0
0.344349,44.4019,0
0.345921,44.6084,0
0.347493,44.8149,0
0.349066,45.0213,0
0.350638,45.2277,0
0.352211,45.434,0
0.353783,45.6403,0
0.355355,45.8465,0
0.356928,46.0527,0
0.3585,46.2589,0
0.360072,46.4649,0
0.361645,46.671,0
0.363217,46.8769,0
0.36479,47.0828,0
0.366362,47.2887,0
0.367934,47.4944,0
0.369507,47.7001,0
0.371079,47.9058,0
0.372651,48.1113,0
0.374224,48.3168,0
0.375796,48.5222,0
0.377368,48.7275,0
0.378941,48.9327,0
0.380513,49.1378,0
0.382086,49.3428,0
0.383658,49.5478,0
0.38523,49.7526,0
0.386803,49.9573,0
0.388375,50.162,0
0.389947,50.3665,0
0.39152,50.5709,0
0.393092,50.7752,0
0.394665,50.9793,0
0.396237,51.1834,0
0.397809,51.3873,0
0.399382,51.5911,0
0.400954,51.7948,0
0.402526,51.9984,0
0.404099,52.2018,0
0.405671,52.405,0
0.407243,52.6081,0
0.408816,52.8111,0
0.410388,53.0139,0
0.411961,53.2166,0
0.413533,53.4191,0
0.415105,53.6215,0
0.416678,53.8236,0
0.41825,54.0257,0
0.419822,54.2275,0
0.421395,54.4292,0
0.422967,54.6307,0
0.42454,54.832,0
0.426112,55.0331,0
0.427684,55.2341,0
0.429257,55.4348,0
0.430829,55.6354,0
0.432401,55.8357,0
0.433974,56.0359,0
0.435546,56.2359,0
0.437118,56.4356,0
0.438691,56.6351,0
0.440263,56.8344,0
0.441836,57.0335,0
0.443408,57.2324,0
0.44498,57.4311,0
0.446553,57.6295,0
0.448125,57.8277,0
0.449697,58.0256,0
0.45127,58.2233,0
0.452842,58.4208,0
0.454415,58.618,0
0.455987,58.8149,0
0.457559,59.0116,0
0.459132,59.2081,0
0.460704,59.4042,0
0.462276,59.6001,0
0.463849,59.7958,0
0.465421,59.9912,0
0.466994,60.1862,0
0.468566,60.3811,0
0.470138,60.5756,0
0.471711,60.7698,0
0.473283,60.9638,0
0.474855,61.1574,0
0.476428,61.3508,0
0.478,61.5438,0
0.479572,61.7366,0
0.481145,61.929,0
0.482717,62.1211,0
0.48429,62.3129,0
0.485862,62.5044,0
0.487434,62.6956,0
0.489007,62.8864,0
0.490579,63.0769,0
0.492151,63.2671,0
0.493724,63.4569,0
0.495296,63.6464,0
0.496869,63.8355,0
0.498441,64.0243,0
0.500013,64.2128,0
0.501586,64.4008,0
0.503158,64.5886,0
0.50473,64.7759,0
0.506303,64.9629,0
0.507875,65.1495,0
0.509447,65.3358,0
0.51102,65.5217,0
0.512592,65.7072,0
0.514165,65.8923,0
0.515737,66.077,0
0.517309,66.2613,0
0.518882,66.4452,0
0.520454,66.6288,0
0.522026,66.8119,0
0.523599,66.9946,0
0.525171,67.1769,0
0.526744,67.3588,0
0.528316,67.5403,0
0.529888,67.7213,0
0.531461,67.902,0
0.533033,68.0822,0
0.534605,68.262,0
0.536178,68.4413,0
0.53775,68.6202,0
0.539322,68.7986,0
0.540895,68.9766,0
0.542467,69.1542,0
0.54404,69.3313,0
0.545612,69.508,0
0.547184,69.6841,0
0.548757,69.8599,0
0.550329,70.0351,0
0.551901,70.2099,0
0.553474,70.3842,0
0.555046,70.558,0
0.556619,70.7314,0
0.558191,70.9042,0
0.559763,71.0766,0
0.561336,71.2485,0
0.562908,71.4198,0
0.56448,71.5907,0
0.566053,71.7611,0
0.567625,71.9309,0
0.569197,72.1002,0
0.57077,72.2691,0
0.572342,72.4374,0
0.573915,72.6051,0
0.575487,72.7724,0
0.577059,72.9391,0
0.578632,73.1053,0
0.580204,73.2709,0
0.581776,73.436,0
0.583349,73.6006,0
0.584921,73.7646,0
0.586494,73.928,0
0.588066,74.0909,0
0.589638,74.2532,0
0.591211,74.415,0
0.592783,74.5762,0
0.594355,74.7368,0
0.595928,74.8968,0
0.5975,75.0563,0
0.599072,75.2151,0
0.600645,75.3734,0
0.602217,75.5311,0
0.60379,75.6881,0
0.605362,75.8446,0
0.606934,76.0005,0
0.608507,76.1558,0
0.610079,76.3104,0
0.611651,76.4645,0
0.613224,76.6179,0
0.614796,76.7707,0
0.616369,76.9228,0
0.617941,77.0744,0
0.619513,77.2253,0
0.621086,77.3755,0
0.622658,77.5251,0
0.62423,77.6741,0
0.625803,77.8224,0
0.627375,77.9701,0
0.628947,78.1171,0
0.63052,78.2634,0
0.632092,78.4091,0
0.633665,78.5541,0
0.635237,78.6984,0
0.636809,78.8421,0
0.638382,78.9851,0
0.639954,79.1274,0
0.641526,79.269,0
0.643099,79.4099,0
0.644671,79.5501,0
0.646244,79.6896,0
0.647816,79.8284,0
0.649388,79.9665,0
0.650961,80.1039,0
0.652533,80.2406,0
0.654105,80.3766,0
0.655678,80.5118,0
0.65725,80.6463,0
0.658822,80.7801,0
0.660395,80.9132,0
0.661967,81.0455,0
0.66354,81.1771,0
0.665112,81.308,0
0.666684,81.4381,0
0.668257,81.5675,0
0.669829,81.6961,0
0.671401,81.8239,0
0.672974,81.951,0
0.674546,82.0774,0
0.676119,82.203,0
0.677691,82.3278,0
0.679263,82.4518,0
0.680836,82.5751,0
0.682408,82.6976,0
0.68398,82.8193,0
0.685553,82.9402,0
0.687125,83.0604,0
0.688697,83.1797,0
0.69027,83.2983,0
0.691842,83.4161,0
0.693415,83.5331,0
0.694987,83.6492,0
0.696559,83.7646,0
0.698132,83.8792,0
0.699704,83.993,0
0.701276,84.1059,0
0.702849,84.2181,0
0.704421,84.3294,0
0.705994,84.4399,0
0.707566,84.5496,0
0.709138,84.6585,0
0.710711,84.7665,0
0.712283,84.8737,0
0.713855,84.9801,0
0.715428,85.0857,0
0.717,85.1904,0
0.718572,85.2943,0
0.720145,85.3974,0
0.721717,85.4996,0
0.72329,85.6009,0
0.724862,85.7014,0
0.726434,85.8011,0
0.728007,85.8999,0
0.729579,85.9979,0
0.731151,86.095,0
0.732724,86.1913,0
0.734296,86.2867,0
0.735869,86.3812,0
0.737441,86.4749,0
0.739013,86.5677,0
0.740586,86.6597,0
0.742158,86.7508,0
0.74373,86.841,0
0.745303,86.9303,0
0.746875,87.0188,0
0.748447,87.1064,0
0.75002,87.1932,0
0.751592,87.279,0
0.753165,87.364,0
0.754737,87.4481,0
0.756309,87.5313,0
0.757882,87.6137,0
0.759454,87.6951,0
0.761026,87.7757,0
0.762599,87.8554,0
0.764171,87.9342,0
0.765744,88.0121,0
0.767316,88.0891,0
0.768888,88.1652,0
0.770461,88.2405,0
0.772033,88.3148,0
0.773605,88.3883,0
0.775178,88.4609,0
0.77675,88.5325,0
0.778323,88.6033,0
0.779895,88.6732,0
0.781467,88.7422,0
0.78304,88.8103,0
0.784612,88.8774,0
0.786184,88.9437,0
0.787757,89.0091,0
0.789329,89.0736,0
0.790901,89.1372,0
0.792474,89.1999,0
0.794046,89.2616,0
0.795619,89.3225,0
0.797191,89.3825,0
0.798763,89.4416,0
0.800336,89.4997,0
0.801908,89.557,0
0.80348,89.6134,0
0.805053,89.6688,0
0.806625,89.7234,0
0.808198,89.777,0
0.80977,89.8298,0
0.811342,89.8816,0
0.812915,89.9326,0
0.814487,89.9826,0
0.816059,90.0317,0
0.817632,90.08,0
0.819204,90.1273,0
0.820776,90.1737,0
0.822349,90.2193,0
0.823921,90.2639,0
0.825494,90.3076,0
0.827066,90.3504,0
0.828638,90.3924,0
0.830211,90.4334,0
0.831783,90.4735,0
0.833355,90.5128,0
0.834928,90.5511,0
0.8365,90.5886,0
0.838073,90.6251,0
0.839645,90.6608,0
0.841217,90.6955,0
0.84279,90.7294,0
0.844362,90.7624,0
0.845934,90.7945,0
0.847507,90.8257,0
0.849079,90.8561,0
0.850651,90.8855,0
0.852224,90.9141,0
0.853796,90.9418,0
0.855369,90.9686,0
0.856941,90.9946,0
0.858513,91.0197,0
0.860086,91.0439,0
0.861658,91.0672,0
0.86323,91.0897,0
0.864803,91.1113,0
0.866375,91.132,0
0.867948,91.1519,0
0.86952,91.1709,0
0.871092,91.1891,0
0.872665,91.2064,0
0.874237,91.2229,0
0.875809,91.2385,0
0.877382,91.2533,0
0.878954,91.2672,0
0.880526,91.2803,0
0.882099,91.2926,0
0.883671,91.3041,0
0.885244,91.3147,0
0.886816,91.3245,0
0.888388,91.3334,0
0.889961,91.3416,0
0.891533,91.3489,0
0.893105,91.3555,0
0.894678,91.3612,0
0.89625,91.3662,0
0.897823,91.3703,0
0.899395,91.3737,0
0.900967,91.3762,0
0.90254,91.3781,0
0.904112,91.3789,0
0.905684,91.3788,0
0.907257,91.3786,0
0.908829,91.3774,0
0.910401,91.3752,0
0.911974,91.3723,0
0.913546,91.3687,0
0.915119,91.3644,0
0.916691,91.3593,0
0.918263,91.3535,0
0.919836,91.3469,0
0.921408,91.3396,0
0.92298,91.3316,0
0.924553,91.3229,0
0.926125,91.3134,0
0.927698,91.3033,0
0.92927,91.2925,0
0.930842,91.2809,0
0.932415,91.2687,0
0.933987,91.2558,0
0.935559,91.2422,0
0.937132,91.2279,0
0.938704,91.213,0
0.940276,91.1974,0
0.941849,91.1811,0
0.943421,91.1642,0
0.944994,91.1467,0
0.946566,91.1285,0
0.948138,91.1097,0
0.949711,91.0902,0
0.951283,91.0702,0
0.952855,91.0495,0
0.954428,91.0282,0
0.956,91.0063,0
0.957573,90.9839,0
0.959145,90.9608,0
0.960717,90.9372,0
0.96229,90.9129,0
0.963862,90.8882,0
0.965434,90.8628,0
0.967007,90.8369,0
0.968579,90.8105,0
0.970151,90.7835,0
0.971724,90.7559,0
0.973296,90.7279,0
0.974869,90.6993,0
0.976441,90.6702,0
0.978013,90.6406,0
0.979586,90.6105,0
0.981158,90.5798,0
0.98273,90.5487,0
0.984303,90.5171,0
0.985875,90.4851,0
0.987448,90.4525,0
0.98902,90.4195,0
0.990592,90.3861,0
0.992165,90.3522,0
0.993737,90.3178,0
0.995309,90.283,0
0.996882,90.2478,0
0.998454,90.2121,0
1.00003,90.1761,0
1.0016,90.1396,0
1.00317,90.1027,0
1.00474,90.0654,0
1.00632,90.0277,0
1.00789,89.9896,0
1.00946,89.9512,0
1.01103,89.9124,0
1.01261,89.8732,0
1.01418,89.8336,0
1.01575,89.7937,0
1.01732,89.7534,0
1.01889,89.7128,0
1.02047,89.6719,0
1.02204,89.6306,0
1.02361,89.589,0
1.02518,89.5471,0
1.02676,89.5049,0
1.02833,89.4623,0
1.0299,89.4195,0
1.03147,89.3763,0
1.03305,89.3329,0
1.03462,89.2892,0
1.03619,89.2452,0
1.03776,89.2009,0
1.03934,89.1564,0
1.04091,89.1116,0
1.04248,89.0666,0
1.04405,89.0213,0
1.04563,88.9757,0
1.0472,88.93,0
1.04877,88.8839,0
1.05034,88.8377,0
1.05191,88.7912,0
1.05349,88.7445,0
1.05506,88.6976,0
1.05663,88.6505,0
1.0582,88.6032,0
1.05978,88.5557,0
1.06135,88.508,0
1.06292,88.4602,0
1.06449,88.4121,0
1.06607,88.3639,0
1.06764,88.3154,0
1.06921,88.2669,0
1.07078,88.2181,0
1.07236,88.1692,0
1.07393,88.1202,0
1.0755,88.071,0
1.07707,88.0217,0
1.07864,87.9722,0
1.08022,87.9226,0
1.08179,87.8728,0
1.08336,87.823,0
1.08493,87.773,0
1.08651,87.7229,0
1.08808,87.6727,0
1.08965,87.6224,0
1.09122,87.572,0
1.0928,87.5215,0
1.09437,87.4709,0
1.09594,87.4202,0
1.09751,87.3694,0
1.09909,87.3185,0
1.10066,87.2676,0
1.10223,87.2166,0
1.1038,87.1655,0
1.10538,87.1144,0
1.10695,87.0632,0
1.10852,87.012,0
1.11009,86.9607,0
1.11166,86.9093,0
1.11324,86.8579,0
1.11481,86.8065,0
1.11638,86.755,0
1.11795,86.7035,0
1.11953,86.652,0
1.1211,86.6005,0
1.12267,86.5489,0
1.12424,86.4973,0
1.12582,86.4457,0
1.12739,86.3941,0
1.12896,86.3425,0
1.13053,86.2908,0
1.13211,86.2392,0
1.13368,86.1876,0
1.13525,86.136,0
1.13682,86.0844,0
1.13839,86.0328,0
1.13997,85.9813,0
1.14154,85.9297,0
1.14311,85.8782,0
1.14468,85.8267,0
1.14626,85.7753,0
1.14783,85.7238,0
1.1494,85.6724,0
1.15097,85.6211,0
1.15255,85.5698,0
1.15412,85.5185,0
1.15569,85.4673,0
1.15726,85.4162,0
1.15884,85.3651,0
1.16041,85.314,0
1.16198,85.263,0
1.16355,85.2121,0
1.16513,85.1613,0
1.1667,85.1105,0
1.16827,85.0598,0
1.16984,85.0092,0
1.17141,84.9586,0
1.17299,84.9081,0
1.17456,84.8577,0
1.17613,84.8074,0
1.1777,84.7572,0
1.17928,84.7071,0
1.18085,84.6571,0
1.18242,84.6072,0
1.18399,84.5573,0
1.18557,84.5076,0
1.18714,84.458,0
1.18871,84.4085,0
1.19028,84.3591,0
1.19186,84.3098,0
1.19343,84.2606,0
1.195,84.2115,0
1.19657,84.1626,0
1.19814,84.1138,0
1.19972,84.0651,0
1.20129,84.0165,0
1.20286,83.9681,0
1.20443,83.9198,0
1.20601,83.8716,0
1.20758,83.8236,0
1.20915,83.7757,0
1.21072,83.728,0
1.2123,83.6804,0
1.21387,83.6329,0
1.21544,83.5856,0
1.21701,83.5385,0
1.21859,83.4915,0
1.22016,83.4447,0
1.22173,83.398,0
1.2233,83.3515,0
1.22488,83.3051,0
1.22645,83.2589,0
1.22802,83.2129,0
1.22959,83.1671,0
1.23116,83.1214,0
1.23274,83.076,0
1.23431,83.0307,0
1.23588,82.9855,0
1.23745,82.9406,0
1.23903,82.8959,0
1.2406,82.8513,0
1.24217,82.8069,0
1.24374,82.7628,0
1.24532,82.7188,0
1.24689,82.675,0
1.24846,82.6314,0
1.25003,82.5881,0
1.25161,82.5449,0
1.25318,82.502,0
1.25475,82.4592,0
1.25632,82.4167,0
1.25789,82.3744,0
1.25947,82.3323,0
1.26104,82.2905,0
1.26261,82.2488,0
1.26418,82.2074,0
1.26576,82.1663,0
1.26733,82.1253,0
1.2689,82.0846,0
1.27047,82.0441,0
1.27205,82.0039,0
1.27362,81.9639,0
1.27519,81.9241,0
1.27676,81.8846,0
1.27834,81.8454,0
1.27991,81.8063,0
1.28148,81.7676,0
1.28305,81.7291,0
1.28463,81.6908,0
1.2862,81.6528,0
1.28777,81.6151,0
1.28934,81.5776,0
1.29091,81.5404,0
1.29249,81.5035,0
1.29406,81.4668,0
1.29563,81.4304,0
1.2972,81.3943,0
1.29878,81.3585,0
1.30035,81.3229,0
1.30192,81.2876,0
1.30349,81.2526,0
1.30507,81.2178,0
1.30664,81.1834,0
1.30821,81.1492,0
1.30978,81.1153,0
1.31136,81.0817,0
1.31293,81.0484,0
1.3145,81.0154,0
1.31607,80.9827,0
1.31764,80.9503,0
1.31922,80.9182,0
1.32079,80.8864,0
1.32236,80.8548,0
1.32393,80.8236,0
1.32551,80.7927,0
1.32708,80.7621,0
1.32865,80.7318,0
1.33022,80.7019,0
1.3318,80.6722,0
1.33337,80.6429,0
1.33494,80.6138,0
1.33651,80.5851,0
1.33809,80.5568,0
1.33966,80.5287,0
1.34123,80.501,0
1.3428,80.4736,0
1.34438,80.4465,0
1.34595,80.4198,0
1.34752,80.3935,0
1.34909,80.3674,0
1.35066,80.3417,0
1.35224,80.3164,0
1.35381,80.2914,0
1.35538,80.2668,0
1.35695,80.2425,0
1.35853,80.2186,0
1.3601,80.1951,0
1.36167,80.1719,0
1.36324,80.1491,0
1.36482,80.1267,0
1.36639,80.1047,0
1.36796,80.0831,0
1.36953,80.0618,0
1.37111,80.041,0
1.37268,80.0205,0
1.37425,80.0005,0
1.37582,79.9809,0
1.37739,79.9616,0
1.37897,79.9428,0
1.38054,79.9245,0
1.38211,79.9065,0
1.38368,79.889,0
1.38526,79.8719,0
1.38683,79.8553,0
1.3884,79.8391,0
1.38997,79.8234,0
1.39155,79.8081,0
1.39312,79.7933,0
1.39469,79.7789,0
1.39626,79.7651,0
1.39784,79.7517,0
1.39941,79.7388,0
1.40098,79.7264,0
1.40255,79.7144,0
1.40413,79.703,0
1.4057,79.6921,0
1.40727,79.6817,0
1.40884,79.6718,0
1.41041,79.6624,0
1.41199,79.6535,0
1.41356,79.6452,0
1.41513,79.6374,0
1.4167,79.6301,0
1.41828,79.6234,0
1.41985,79.6172,0
1.42142,79.6116,0
1.42299,79.6065,0
1.42457,79.602,0
1.42614,79.598,0
1.42771,79.5947,0
1.42928,79.5918,0
1.43086,79.5897,0
1.43243,79.5879,0
1.434,79.5871,0
1.43557,79.5866,0
1.43714,79.5867,0
1.43872,79.5875,0
1.44029,79.5888,0
1.44186,79.5909,0
1.44343,79.5935,0
1.44501,79.5968,0
1.44658,79.6007,0
1.44815,79.6053,0
1.44972,79.6105,0
1.4513,79.6164,0
1.45287,79.623,0
1.45444,79.6303,0
1.45601,79.6382,0
1.45759,79.6469,0
1.45916,79.6562,0
1.46073,79.6663,0
1.4623,79.6771,0
1.46388,79.6887,0
1.46545,79.701,0
1.46702,79.7141,0
1.46859,79.7279,0
1.47016,79.7426,0
1.47174,79.758,0
1.47331,79.7743,0
1.47488,79.7914,0
1.47645,79.8093,0
1.47803,79.8281,0
1.4796,79.8478,0
1.48117,79.8683,0
1.48274,79.8897,0
1.48432,79.912,0
1.48589,79.9353,0
1.48746,79.9594,0
1.48903,79.9845,0
1.49061,80.0106,0
1.49218,80.0376,0
1.49375,80.0656,0
1.49532,80.0946,0
1.49689,80.1245,0
1.49847,80.1555,0
1.50004,80.1875,0
1.50161,80.2205,0
1.50318,80.2545,0
1.50476,80.2896,0
1.50633,80.3257,0
1.5079,80.3629,0
1.50947,80.4011,0
1.51105,80.4404,0
1.51262,80.4808,0
1.51419,80.5223,0
1.51576,80.5648,0
1.51734,80.6085,0
1.51891,80.6533,0
1.52048,80.6993,0
1.52205,80.7464,0
1.52363,80.7947,0
1.5252,80.8442,0
1.52677,80.8949,0
1.52834,80.9469,0
1.52991,81.0001,0
1.53149,81.0548,0
1.53306,81.1107,0
1.53463,81.1682,0
1.5362,81.2271,0
1.53778,81.2876,0
1.53935,81.3498,0
1.54092,81.4136,0
1.54249,81.4793,0
1.54407,81.547,0
1.54564,81.6167,0
1.54721,81.6885,0
1.54878,81.7627,0
1.55036,81.8393,0
1.55193,81.9185,0
1.5535,82.0005,0
1.55507,82.0854,0
1.55665,82.1735,0
1.55822,82.2649,0
1.55979,82.3598,0
1.56136,82.4585,0
1.56293,82.5612,0
1.56451,82.668,0
1.56608,82.7793,0
1.56765,82.8953,0
1.56922,83.0164,0
1.5708,83.1437,0
