# 20240809_111704
alpha,Df0Re,Df0Im
0,0.108341,-0.0300771
0.01,0.108681,-0.0301386
0.02,0.108855,-0.0301241
0.03,0.108985,-0.0300699
0.04,0.109136,-0.0299938
0.05,0.109331,-0.0299031
0.06,0.109579,-0.0297992
0.07,0.109878,-0.0296808
0.08,0.110222,-0.0295458
0.09,0.110609,-0.0293921
0.1,0.111035,-0.029218
0.11,0.111501,-0.0290225
0.12,0.112006,-0.0288046
0.13,0.112553,-0.0285637
0.14,0.113145,-0.028299
0.15,0.113783,-0.0280097
0.16,0.114468,-0.0276944
0.17,0.115202,-0.0273515
0.18,0.115986,-0.0269792
0.19,0.116818,-0.026575
0.2,0.117699,-0.0261364
0.21,0.118628,-0.0256606
0.22,0.119603,-0.0251445
0.23,0.120623,-0.0245849
0.24,0.121688,-0.0239786
0.25,0.122798,-0.023322
0.26,0.12395,-0.0226116
0.27,0.125146,-0.0218436
0.28,0.126383,-0.021014
0.29,0.127662,-0.0201188
0.3,0.128981,-0.0191537
0.31,0.130339,-0.0181141
0.32,0.131734,-0.0169954
0.33,0.133163,-0.0157926
0.34,0.134623,-0.0145008
0.35,0.136109,-0.0131147
0.36,0.137618,-0.0116293
0.37,0.139142,-0.0100394
0.38,0.140675,-0.00833997
0.39,0.142212,-0.00652611
0.4,0.143743,-0.00459325
0.41,0.145261,-0.00253705
0.42,0.146757,-0.000353642
0.43,0.148223,0.00196042
0.44,0.149649,0.00440812
0.45,0.151024,0.0069918
0.46,0.152341,0.00971325
0.47,0.153588,0.0125735
0.48,0.154755,0.0155731
0.49,0.155832,0.0187115
0.5,0.156807,0.0219876
0.51,0.157669,0.0253992
0.52,0.158408,0.0289434
0.53,0.15901,0.032616
0.54,0.159465,0.0364118
0.55,0.159759,0.0403244
0.56,0.15988,0.0443463
0.57,0.159817,0.0484685
0.58,0.159557,0.0526807
0.59,0.159088,0.0569714
0.6,0.158399,0.0613275
0.61,0.15748,0.0657348
0.62,0.156322,0.0701776
0.63,0.154917,0.0746394
0.64,0.153259,0.0791023
0.65,0.151342,0.0835475
0.66,0.149163,0.0879558
0.67,0.146721,0.0923068
0.68,0.144017,0.0965801
0.69,0.141052,0.100755
0.7,0.137832,0.10481
0.71,0.134361,0.108724
0.72,0.130649,0.112476
0.73,0.126705,0.116046
0.74,0.122539,0.119413
0.75,0.118166,0.122556
0.76,0.1136,0.125458
0.77,0.108857,0.128098
0.78,0.103955,0.130461
0.79,0.0989142,0.13253
0.8,0.093755,0.134291
0.81,0.0885002,0.135733
0.82,0.0831734,0.136845
0.83,0.0777997,0.13762
0.84,0.0724048,0.138055
0.85,0.0670152,0.13815
0.86,0.0616573,0.137908
0.87,0.0563574,0.137334
0.88,0.0511411,0.13644
0.89,0.0460329,0.135239
0.9,0.0410554,0.133748
0.91,0.0362295,0.131986
0.92,0.0315736,0.129974
0.93,0.0271036,0.127735
0.94,0.0228325,0.125294
0.95,0.0187707,0.122674
0.96,0.0149257,0.1199
0.97,0.0113026,0.116995
0.98,0.00790385,0.113983
0.99,0.00472969,0.110884
1,0.00177847,0.10772
1.01,-0.000953248,0.10451
1.02,-0.00347047,0.101273
1.03,-0.00577954,0.0980249
1.04,-0.00788799,0.094783
1.05,-0.00980444,0.0915626
1.06,-0.0115383,0.0883782
1.07,-0.0130999,0.0852431
1.08,-0.0144998,0.0821692
1.09,-0.0157492,0.0791668
1.1,-0.0168592,0.0762443
1.11,-0.0178405,0.0734079
1.12,-0.0187037,0.0706615
1.13,-0.0194583,0.0680066
1.14,-0.0201132,0.065443
1.15,-0.0206761,0.0629684
1.16,-0.0211542,0.0605798
1.17,-0.0215537,0.0582738
1.18,-0.0218808,0.0560476
1.19,-0.0221413,0.0538993
1.2,-0.0223416,0.0518286
1.21,-0.0224887,0.0498371
1.22,-0.0225899,0.0479275
1.23,-0.0226534,0.0461034
1.24,-0.022687,0.0443681
1.25,-0.0226981,0.0427235
1.26,-0.0226928,0.0411691
1.27,-0.022675,0.039701
1.28,-0.0226461,0.0383117
1.29,-0.0226049,0.0369908
1.3,-0.0225483,0.035726
1.31,-0.022472,0.0345051
1.32,-0.0223724,0.0333183
1.33,-0.022248,0.0321603
1.34,-0.0221012,0.0310318
1.35,-0.0219389,0.0299396
1.36,-0.0217724,0.0288955
1.37,-0.0216154,0.027913
1.38,-0.0214812,0.0270041
1.39,-0.0213799,0.0261754
1.4,-0.0213159,0.0254258
1.41,-0.0212872,0.0247473
1.42,-0.0212891,0.0241293
1.43,-0.0213204,0.0235657
1.44,-0.0213918,0.0230645
1.45,-0.0215341,0.0226532
1.46,-0.0217995,0.0223788
1.47,-0.0222526,0.0222959
1.48,-0.0229495,0.0224451
1.49,-0.0239107,0.0228289
1.5,-0.0251068,0.0234023
1.51,-0.0264844,0.0241021
1.52,-0.028057,0.0249296
1.53,-0.0300481,0.0260674
1.54,-0.0330027,0.0279528
1.55,-0.0377192,0.0311905
1.56,-0.0450633,0.0363791
1.57,-0.0569218,0.0448621
1.58,-0.0837342,0.0644591
