# 20240823_144208
alpha,field0Re,field0Im
0,0.0782593,-0.0638984
0.00157237,0.0782574,-0.0638937
0.00314474,0.0782556,-0.0638893
0.00471711,0.0782538,-0.0638849
0.00628947,0.0782519,-0.0638803
0.00786184,0.0782498,-0.0638752
0.00943421,0.0782475,-0.0638695
0.0110066,0.0782448,-0.0638629
0.0125789,0.0782416,-0.0638552
0.0141513,0.0782381,-0.0638464
0.0157237,0.0782341,-0.0638369
0.0172961,0.07823,-0.0638267
0.0188684,0.0782256,-0.063816
0.0204408,0.0782211,-0.063805
0.0220132,0.0782163,-0.0637933
0.0235855,0.0782112,-0.0637807
0.0251579,0.0782057,-0.0637674
0.0267303,0.0782,-0.0637534
0.0283026,0.0781941,-0.0637389
0.029875,0.078188,-0.0637239
0.0314474,0.0781816,-0.0637084
0.0330197,0.0781749,-0.0636921
0.0345921,0.078168,-0.063675
0.0361645,0.0781607,-0.0636573
0.0377368,0.0781532,-0.0636391
0.0393092,0.0781456,-0.0636203
0.0408816,0.0781376,-0.063601
0.042454,0.0781294,-0.0635809
0.0440263,0.0781209,-0.0635602
0.0455987,0.0781122,-0.0635387
0.0471711,0.0781031,-0.0635167
0.0487434,0.0780939,-0.0634941
0.0503158,0.0780844,-0.0634709
0.0518882,0.0780746,-0.0634471
0.0534605,0.0780646,-0.0634226
0.0550329,0.0780542,-0.0633974
0.0566053,0.0780436,-0.0633716
0.0581776,0.0780328,-0.0633451
0.05975,0.0780217,-0.0633181
0.0613224,0.0780103,-0.0632905
0.0628947,0.0779987,-0.0632622
0.0644671,0.0779867,-0.0632331
0.0660395,0.0779745,-0.0632034
0.0676119,0.077962,-0.0631731
0.0691842,0.0779493,-0.0631421
0.0707566,0.0779363,-0.0631106
0.072329,0.0779231,-0.0630784
0.0739013,0.0779095,-0.0630454
0.0754737,0.0778956,-0.0630117
0.0770461,0.0778815,-0.0629774
0.0786184,0.0778671,-0.0629425
0.0801908,0.0778524,-0.0629069
0.0817632,0.0778375,-0.0628707
0.0833355,0.0778222,-0.0628337
0.0849079,0.0778067,-0.0627961
0.0864803,0.0777908,-0.0627577
0.0880526,0.0777747,-0.0627187
0.089625,0.0777583,-0.062679
0.0911974,0.0777417,-0.0626388
0.0927698,0.0777247,-0.0625977
0.0943421,0.0777074,-0.0625559
0.0959145,0.0776898,-0.0625134
0.0974869,0.0776719,-0.0624703
0.0990592,0.0776538,-0.0624264
0.100632,0.0776353,-0.062382
0.102204,0.0776166,-0.0623368
0.103776,0.0775975,-0.0622908
0.105349,0.0775781,-0.0622441
0.106921,0.0775585,-0.0621967
0.108493,0.0775385,-0.0621487
0.110066,0.0775182,-0.0620999
0.111638,0.0774977,-0.0620505
0.113211,0.0774768,-0.0620003
0.114783,0.0774555,-0.0619493
0.116355,0.077434,-0.0618976
0.117928,0.0774122,-0.0618452
0.1195,0.07739,-0.0617921
0.121072,0.0773676,-0.0617384
0.122645,0.0773448,-0.0616838
0.124217,0.0773217,-0.0616285
0.125789,0.0772983,-0.0615724
0.127362,0.0772745,-0.0615156
0.128934,0.0772505,-0.0614581
0.130507,0.0772261,-0.0613999
0.132079,0.0772014,-0.0613409
0.133651,0.0771764,-0.0612811
0.135224,0.077151,-0.0612205
