# 20240822_171051
alpha,Df0Re,Df0Im
0,-0.159012,0.194749
0.01,-0.159498,0.195313
0.02,-0.15973,0.195536
0.03,-0.159887,0.195642
0.04,-0.160063,0.195744
0.05,-0.160295,0.195888
0.06,-0.160594,0.196088
0.07,-0.160956,0.196337
0.08,-0.161374,0.196627
0.09,-0.161843,0.19695
0.1,-0.162358,0.197299
0.11,-0.162919,0.197672
0.12,-0.163525,0.19807
0.13,-0.16418,0.198493
0.14,-0.164885,0.198944
0.15,-0.165645,0.199425
0.16,-0.16646,0.199936
0.17,-0.167331,0.200476
0.18,-0.168257,0.201042
0.19,-0.169239,0.201632
0.2,-0.170273,0.202241
0.21,-0.171359,0.202863
0.22,-0.172492,0.203493
0.23,-0.173671,0.204125
0.24,-0.174893,0.204753
0.25,-0.176156,0.20537
0.26,-0.177458,0.205972
0.27,-0.178796,0.206551
0.28,-0.180169,0.207102
0.29,-0.181573,0.207617
0.3,-0.183006,0.208088
0.31,-0.184463,0.208508
0.32,-0.185941,0.208867
0.33,-0.187433,0.209153
0.34,-0.188933,0.209356
0.35,-0.190434,0.209461
0.36,-0.191928,0.209455
0.37,-0.193403,0.209323
0.38,-0.19485,0.209047
0.39,-0.196257,0.208612
0.4,-0.197613,0.208
0.41,-0.198904,0.207194
0.42,-0.200117,0.206175
0.43,-0.201238,0.204927
0.44,-0.202255,0.203432
0.45,-0.203153,0.201674
0.46,-0.203917,0.199636
0.47,-0.204534,0.197302
0.48,-0.20499,0.194658
0.49,-0.20527,0.191688
0.5,-0.205359,0.18838
0.51,-0.205244,0.184721
0.52,-0.204909,0.180699
0.53,-0.204341,0.176303
0.54,-0.203524,0.171524
0.55,-0.202445,0.166353
0.56,-0.201089,0.160785
0.57,-0.199443,0.154814
0.58,-0.197495,0.148439
0.59,-0.195233,0.141659
0.6,-0.192646,0.134478
0.61,-0.189727,0.126902
0.62,-0.186469,0.11894
0.63,-0.182866,0.110605
0.64,-0.178918,0.101912
0.65,-0.174624,0.0928829
0.66,-0.169987,0.0835397
0.67,-0.165014,0.0739091
0.68,-0.159712,0.0640217
0.69,-0.154093,0.0539102
0.7,-0.148171,0.0436108
0.71,-0.141961,0.0331623
0.72,-0.135483,0.0226056
0.73,-0.128757,0.0119841
0.74,-0.121807,0.00134284
0.75,-0.114659,-0.00927136
0.76,-0.107339,-0.0198104
0.77,-0.0998771,-0.0302253
0.78,-0.0923037,-0.0404661
0.79,-0.0846518,-0.050483
0.8,-0.0769552,-0.0602263
0.81,-0.0692492,-0.0696472
0.82,-0.0615699,-0.0786988
0.83,-0.0539539,-0.0873363
0.84,-0.0464377,-0.095518
0.85,-0.0390575,-0.103207
0.86,-0.0318482,-0.110369
0.87,-0.0248431,-0.116978
0.88,-0.0180732,-0.123013
0.89,-0.0115666,-0.128458
0.9,-0.00534804,-0.133306
0.91,0.000561428,-0.137555
0.92,0.00614475,-0.141209
0.93,0.0113891,-0.144279
0.94,0.0162855,-0.146781
0.95,0.0208293,-0.148735
0.96,0.0250193,-0.150165
0.97,0.0288575,-0.151098
0.98,0.0323494,-0.151563
0.99,0.0355026,-0.15159
1,0.0383272,-0.151211
1.01,0.0408353,-0.150459
1.02,0.0430407,-0.149368
1.03,0.0449585,-0.147969
1.04,0.0466053,-0.146298
1.05,0.0479985,-0.144389
1.06,0.0491566,-0.142275
1.07,0.0500984,-0.13999
1.08,0.0508433,-0.137566
1.09,0.05141,-0.135033
1.1,0.0518169,-0.132418
1.11,0.0520811,-0.129746
1.12,0.0522184,-0.127037
1.13,0.0522424,-0.124307
1.14,0.0521649,-0.121566
1.15,0.0519959,-0.118824
1.16,0.0517437,-0.116086
1.17,0.0514159,-0.113356
1.18,0.0510193,-0.110638
1.19,0.0505616,-0.107937
1.2,0.0500513,-0.105263
1.21,0.0494982,-0.102628
1.22,0.0489138,-0.100045
1.23,0.0483102,-0.0975311
1.24,0.0476995,-0.0951021
1.25,0.0470925,-0.0927711
1.26,0.0464973,-0.0905458
1.27,0.0459176,-0.0884259
1.28,0.0453526,-0.0864031
1.29,0.0447969,-0.0844607
1.3,0.0442413,-0.0825767
1.31,0.0436755,-0.0807276
1.32,0.0430907,-0.0788945
1.33,0.0424831,-0.0770678
1.34,0.0418561,-0.0752519
1.35,0.0412219,-0.0734662
1.36,0.0406,-0.071743
1.37,0.0400143,-0.070121
1.38,0.0394876,-0.0686361
1.39,0.0390362,-0.0673117
1.4,0.0386653,-0.0661523
1.41,0.0383695,-0.065144
1.42,0.0381384,-0.0642648
1.43,0.0379677,-0.0635045
1.44,0.0378754,-0.0628894
1.45,0.0379138,-0.062502
1.46,0.0381716,-0.0624823
1.47,0.0387577,-0.0629991
1.48,0.0397638,-0.0641886
1.49,0.0412188,-0.0660833
1.5,0.0430656,-0.0685778
1.51,0.0452076,-0.071507
1.52,0.0476635,-0.0748914
1.53,0.0508072,-0.0793055
1.54,0.0555466,-0.0861363
1.55,0.0631985,-0.097366
1.56,0.075169,-0.115062
1.57,0.0945374,-0.143785
1.58,0.138487,-0.209322
