# epsilon:0.000160054
# mass:1
# sign:1
alpha,RePhi,ImPhi,ReDPhi,ImDPhi
0.,0.016973426289350068,0,-0.07111228452906121,0
0.01,0.016984760676103678,0,-0.07089969634107293,0
0.02,0.017006104052887525,0,-0.07018338150853555,0
0.03,0.017036463233222287,0,-0.06906793481307273,0
0.04,0.017075085644242073,0,-0.0676017963671725,0
0.05,0.017121317548382475,0,-0.06579890951775212,0
0.06,0.01717448974584019,0,-0.06365408561190376,0
0.07,0.01723384036324389,0,-0.061152675845773725,0
0.08,0.01729846083602552,0,-0.05827635861458482,0
0.09,0.01736726053866936,0,-0.0550062184323522,0
0.1,0.0174389477636692,0,-0.051323847153223495,0
0.11,0.017512020038580635,0,-0.0472113658813972,0
0.12,0.01758476224562794,0,-0.042650903350567766,0
0.13,0.01765521646308333,0,-0.03762392819835061,0
0.14,0.01772121805214268,0,-0.032110822925971436,0
0.15,0.01778033039338073,0,-0.026090323396912755,0
0.16,0.01782987118557931,0,-0.019539574562954767,0
0.17,0.01786685064763096,0,-0.012434459037569913,0
0.18,0.01788797497526232,0,-0.00474988194448673,0
0.19,0.017889572017362923,0,0.0035392272655282043,0
0.2,0.017867629554554818,0,0.01245729732559679,0
0.21,0.017817709092655207,0,0.022026792571133765,0
0.22,0.017734946140071643,0,0.03226716525664047,0
0.23,0.017614033352192162,0,0.043193405276691486,0
0.24,0.017449218133667843,0,0.05481464470045407,0
0.25,0.01723430122275795,0,0.06713250289856951,0
0.26,0.01696264464513655,0,0.08013882014715615,0
0.27,0.016627219783492537,0,0.09381349656811318,0
0.28,0.01622066733832903,0,0.1081223352303652,0
0.29,0.01573537122315914,0,0.12301343376762926,0
0.3,0.01516357423028177,0,0.13841445487692108,0
0.31,0.0144975277050472,0,0.15422887923558257,0
0.32,0.013729680489405758,0,0.1703322602628288,0
0.33,0.012852916068002696,0,0.18656833303596052,0
0.34,0.011860839904214505,0,0.2027452472915458,0
0.35000000000000003,0.010748116841421667,0,0.21863206346468717,0
0.36,0.009510877485833163,0,0.23395613626277667,0
0.37,0.008147160114975405,0,0.24840106773135198,0
0.38,0.0066574108045563615,0,0.26160640200421875,0
0.39,0.005045023315306853,0,0.2731690243224842,0
0.4,0.003316898331444965,0,0.28264691894663524,0
0.41000000000000003,0.0014840045957518473,0,0.28956570825067984,0
0.42,-0.0004380874082047291,0,0.29342839088234945,0
0.43,-0.002428730762818147,0,0.2937285514203696,0
0.44,-0.004461852798510282,0,0.28996758213145957,0
0.45,-0.006505711960008359,0,0.2816757277402608,0
0.46,-0.008522890379074607,0,0.2684367832295228,0
0.47000000000000003,-0.01047055875387815,0,0.24991562951050889,0
0.48,-0.012300999489319694,0,0.22588952621859407,0
0.49,-0.013962510545905854,0,0.19628057932816018,0
0.5,-0.01540068263802156,0,0.16118718484678485,0
0.51,-0.01656008390916922,0,0.12091476533448622,0
0.52,-0.017386329987541818,0,0.07600171135046735,0
0.53,-0.017828547591847557,0,0.027240099788098826,0
0.54,-0.017842146091408745,0,-0.024315603103874383,0
0.55,-0.017391785206901666,0,-0.0773502986266516,0
0.56,-0.01645445357473499,0,-0.13030612827902466,0
0.5700000000000001,-0.015022454335920152,0,-0.18141778623841898,0
0.58,-0.013106112980247116,0,-0.22876694716977397,0
0.59,-0.01073596786167394,0,-0.2703561498347481,0
0.6,-0.0079642120529717,0,-0.3042010251475719,0
0.61,-0.004865143698664785,0,-0.3284379410862016,0
0.62,-0.0015344151704685754,0,-0.3414421651229393,0
0.63,0.0019130852946628663,0,-0.34194972704152404,0
0.64,0.005346808599419229,0,-0.3291744488564044,0
0.65,0.008625570190693628,0,-0.3029104240890265,0
0.66,0.011603901776898858,0,-0.2636097514036124,0
0.67,0.014139478543289013,0,-0.21242581383138268,0
0.68,0.016101243108099933,0,-0.15121391584784263,0
0.6900000000000001,0.01737773373595169,0,-0.08248368648117185,0
0.7000000000000001,0.01788503782430695,0,-0.009301174243806882,0
0.71,0.017573746662857208,0,0.06485723669910196,0
0.72,0.016434294344066847,0,0.1362924541072994,0
0.73,0.014500129090616057,0,0.20130084001536866,0
0.74,0.01184828952670728,0,0.256408139113922,0
0.75,0.008597135419693725,0,0.2986017054060412,0
0.76,0.004901199302358774,0,0.325542301218743,0
0.77,0.0009433635520323675,0,0.3357371829205074,0
0.78,-0.0030751956466130437,0,0.3286584262892951,0
0.79,-0.00694664482594033,0,0.3047944063100293,0
0.8,-0.010468895230490756,0,0.2656277555463157,0
0.81,-0.013457861046458946,0,0.2135395300766932,0
