# 20240826_150341
alpha,field0Re,field0Im
0,0.0256454,0
0.00157237,0.0256502,0
0.00314474,0.0256548,0
0.00471711,0.0256593,0
0.00628947,0.0256641,0
0.00786184,0.0256693,0
0.00943421,0.0256752,0
0.0110066,0.025682,0
0.0125789,0.02569,0
0.0141513,0.025699,0
0.0157237,0.0257089,0
0.0172961,0.0257194,0
0.0188684,0.0257304,0
0.0204408,0.0257418,0
0.0220132,0.0257539,0
0.0235855,0.0257668,0
0.0251579,0.0257806,0
0.0267303,0.025795,0
0.0283026,0.0258099,0
0.029875,0.0258253,0
0.0314474,0.0258413,0
0.0330197,0.0258581,0
0.0345921,0.0258757,0
0.0361645,0.0258939,0
0.0377368,0.0259127,0
0.0393092,0.025932,0
0.0408816,0.0259519,0
0.042454,0.0259725,0
0.0440263,0.0259938,0
0.0455987,0.0260158,0
0.0471711,0.0260385,0
0.0487434,0.0260617,0
0.0503158,0.0260854,0
0.0518882,0.0261098,0
0.0534605,0.026135,0
0.0550329,0.0261608,0
0.0566053,0.0261873,0
0.0581776,0.0262144,0
0.05975,0.026242,0
0.0613224,0.0262703,0
0.0628947,0.0262993,0
0.0644671,0.026329,0
0.0660395,0.0263594,0
0.0676119,0.0263904,0
0.0691842,0.0264219,0
0.0707566,0.0264541,0
0.072329,0.026487,0
0.0739013,0.0265206,0
0.0754737,0.0265549,0
0.0770461,0.0265899,0
0.0786184,0.0266254,0
0.0801908,0.0266616,0
0.0817632,0.0266984,0
0.0833355,0.026736,0
0.0849079,0.0267743,0
0.0864803,0.0268132,0
0.0880526,0.0268528,0
0.089625,0.026893,0
0.0911974,0.0269338,0
0.0927698,0.0269754,0
0.0943421,0.0270176,0
0.0959145,0.0270606,0
0.0974869,0.0271042,0
0.0990592,0.0271485,0
0.100632,0.0271933,0
0.102204,0.0272389,0
0.103776,0.0272852,0
0.105349,0.0273323,0
0.106921,0.0273799,0
0.108493,0.0274283,0
0.110066,0.0274772,0
0.111638,0.0275269,0
0.113211,0.0275772,0
0.114783,0.0276283,0
0.116355,0.0276801,0
0.117928,0.0277325,0
0.1195,0.0277856,0
0.121072,0.0278393,0
0.122645,0.0278937,0
0.124217,0.0279489,0
0.125789,0.0280048,0
0.127362,0.0280613,0
0.128934,0.0281185,0
0.130507,0.0281764,0
0.132079,0.0282349,0
0.133651,0.0282942,0
0.135224,0.0283542,0
0.136796,0.0284149,0
0.138368,0.0284762,0
0.139941,0.0285382,0
0.141513,0.0286009,0
0.143086,0.0286643,0
0.144658,0.0287285,0
0.14623,0.0287933,0
0.147803,0.0288588,0
0.149375,0.028925,0
0.150947,0.0289918,0
0.15252,0.0290594,0
0.154092,0.0291277,0
0.155665,0.0291967,0
0.157237,0.0292664,0
0.158809,0.0293368,0
0.160382,0.0294079,0
0.161954,0.0294796,0
0.163526,0.0295522,0
0.165099,0.0296254,0
0.166671,0.0296993,0
0.168243,0.0297739,0
0.169816,0.0298492,0
0.171388,0.0299252,0
0.172961,0.030002,0
0.174533,0.0300795,0
0.176105,0.0301577,0
0.177678,0.0302366,0
0.17925,0.0303161,0
0.180822,0.0303964,0
0.182395,0.0304774,0
0.183967,0.0305592,0
0.18554,0.0306417,0
0.187112,0.0307249,0
0.188684,0.0308088,0
0.190257,0.0308934,0
0.191829,0.0309787,0
0.193401,0.0310648,0
0.194974,0.0311516,0
0.196546,0.0312392,0
0.198118,0.0313274,0
0.199691,0.0314164,0
0.201263,0.0315061,0
0.202836,0.0315965,0
0.204408,0.0316877,0
0.20598,0.0317796,0
0.207553,0.0318723,0
0.209125,0.0319657,0
0.210697,0.0320597,0
0.21227,0.0321546,0
0.213842,0.0322502,0
0.215415,0.0323465,0
0.216987,0.0324436,0
0.218559,0.0325414,0
0.220132,0.0326399,0
0.221704,0.0327391,0
0.223276,0.0328392,0
0.224849,0.0329399,0
0.226421,0.0330414,0
0.227993,0.0331437,0
0.229566,0.0332467,0
0.231138,0.0333503,0
0.232711,0.0334548,0
0.234283,0.03356,0
0.235855,0.033666,0
0.237428,0.0337727,0
0.239,0.0338801,0
0.240572,0.0339882,0
0.242145,0.0340971,0
0.243717,0.0342068,0
0.24529,0.0343172,0
