# 20240823_135617
alpha,field0Re,field0Im
0,0.045183,0
0.00157237,0.0451863,-5.42066e-06
0.00314474,0.0451895,-1.05499e-05
0.00471711,0.0451926,-1.5648e-05
0.00628947,0.0451959,-2.0975e-05
0.00786184,0.0451994,-2.67912e-05
0.00943421,0.0452034,-3.33568e-05
0.0110066,0.0452081,-4.09894e-05
0.0125789,0.0452136,-4.99456e-05
0.0141513,0.0452198,-6.00482e-05
0.0157237,0.0452265,-7.10918e-05
0.0172961,0.0452338,-8.28707e-05
0.0188684,0.0452413,-9.51797e-05
0.0204408,0.045249,-0.000107851
0.0220132,0.0452573,-0.000121382
0.0235855,0.0452662,-0.000135896
0.0251579,0.0452756,-0.000151275
0.0267303,0.0452855,-0.000167399
0.0283026,0.0452957,-0.000184149
0.029875,0.0453063,-0.000201406
0.0314474,0.0453173,-0.000219315
0.0330197,0.0453288,-0.000238139
0.0345921,0.0453408,-0.000257798
0.0361645,0.0453533,-0.000278211
0.0377368,0.0453662,-0.000299297
0.0393092,0.0453794,-0.000320974
0.0408816,0.045393,-0.000343232
0.042454,0.0454072,-0.000366338
0.0440263,0.0454218,-0.000390272
0.0455987,0.0454369,-0.000414973
0.0471711,0.0454524,-0.00044038
0.0487434,0.0454683,-0.000466432
0.0503158,0.0454846,-0.000493074
0.0518882,0.0455014,-0.000520487
0.0534605,0.0455186,-0.000548734
0.0550329,0.0455364,-0.000577765
0.0566053,0.0455545,-0.000607532
0.0581776,0.0455731,-0.000637983
0.05975,0.0455921,-0.00066907
0.0613224,0.0456115,-0.000700851
0.0628947,0.0456314,-0.000733476
0.0644671,0.0456518,-0.000766905
0.0660395,0.0456727,-0.000801096
0.0676119,0.045694,-0.000836006
0.0691842,0.0457157,-0.000871592
0.0707566,0.0457378,-0.000907844
0.072329,0.0457604,-0.000944923
0.0739013,0.0457835,-0.000982827
0.0754737,0.0458071,-0.00102152
0.0770461,0.0458312,-0.00106096
0.0786184,0.0458556,-0.00110111
0.0801908,0.0458805,-0.00114193
0.0817632,0.0459059,-0.00118355
0.0833355,0.0459317,-0.001226
0.0849079,0.0459581,-0.00126927
0.0864803,0.0459849,-0.00131331
0.0880526,0.0460121,-0.0013581
0.089625,0.0460398,-0.00140359
0.0911974,0.0460679,-0.00144981
0.0927698,0.0460966,-0.0014969
0.0943421,0.0461257,-0.00154482
0.0959145,0.0461553,-0.00159353
0.0974869,0.0461854,-0.00164302
0.0990592,0.0462159,-0.00169324
0.100632,0.0462469,-0.00174418
0.102204,0.0462784,-0.00179596
0.103776,0.0463103,-0.0018486
0.105349,0.0463428,-0.00190206
0.106921,0.0463757,-0.00195631
0.108493,0.0464091,-0.00201133
0.110066,0.0464429,-0.00206707
0.111638,0.0464772,-0.00212363
0.113211,0.0465121,-0.00218106
0.114783,0.0465474,-0.00223933
0.116355,0.0465832,-0.00229842
0.117928,0.0466195,-0.00235829
0.1195,0.0466562,-0.00241893
0.121072,0.0466934,-0.00248034
0.122645,0.0467311,-0.00254264
0.124217,0.0467693,-0.0026058
0.125789,0.0468081,-0.00266979
0.127362,0.0468473,-0.0027346
0.128934,0.0468869,-0.0028002
0.130507,0.046927,-0.00286657
0.132079,0.0469677,-0.00293381
0.133651,0.0470088,-0.00300192
0.135224,0.0470505,-0.0030709
0.136796,0.0470927,-0.00314072
0.138368,0.0471353,-0.00321135
0.139941,0.0471784,-0.00328278
0.141513,0.047222,-0.00335504
0.143086,0.0472661,-0.00342821
0.144658,0.0473107,-0.00350226
0.14623,0.0473559,-0.00357718
0.147803,0.0474015,-0.00365294
0.149375,0.0474476,-0.00372952
0.150947,0.0474942,-0.00380692
0.15252,0.0475413,-0.00388525
0.154092,0.047589,-0.00396448
0.155665,0.0476372,-0.0040446
0.157237,0.0476859,-0.00412559
0.158809,0.047735,-0.00420743
0.160382,0.0477847,-0.0042901
0.161954,0.0478349,-0.00437369
0.163526,0.0478856,-0.00445821
0.165099,0.0479368,-0.00454365
0.166671,0.0479886,-0.00462999
0.168243,0.0480409,-0.00471721
0.169816,0.0480937,-0.00480529
0.171388,0.048147,-0.00489427
0.172961,0.0482008,-0.00498421
