# 20241120_092728
q,primespecRe,primespecIm
0,8332.87,0
0.003003,8279.71,0
0.00600601,8228.7,0
0.00900901,8164.06,0
0.012012,8063.04,0
0.015015,7904.49,0
0.018018,7711.35,0
0.021021,7505.08,0
0.024024,7267.17,0
0.027027,7000.91,0
0.03003,6720.63,0
0.033033,6424.75,0
0.036036,6109.24,0
0.039039,5784.6,0
0.042042,5456.22,0
0.045045,5119.04,0
0.048048,4780.03,0
0.0510511,4445.58,0
0.0540541,4113.21,0
0.0570571,3786.24,0
0.0600601,3469.97,0
0.0630631,3164.76,0
0.0660661,2870.69,0
0.0690691,2591.82,0
0.0720721,2329.76,0
0.0750751,2082.61,0
0.0780781,1853.18,0
0.0810811,1643.24,0
0.0840841,1449.91,0
0.0870871,1274.3,0
0.0900901,1117.99,0
0.0930931,978.626,0
0.0960961,854.392,0
0.0990991,746.773,0
0.102102,654.853,0
0.105105,574.523,0
0.108108,506.253,0
0.111111,450.029,0
0.114114,402.63,0
0.117117,362.533,0
0.12012,329.315,0
0.123123,302.053,0
0.126126,279.018,0
0.129129,258.979,0
0.132132,241.215,0
0.135135,225.781,0
0.138138,211.689,0
0.141141,198.071,0
0.144144,185.071,0
0.147147,172.744,0
0.15015,160.895,0
0.153153,149.326,0
0.156156,138.178,0
0.159159,127.823,0
0.162162,118.393,0
0.165165,109.547,0
0.168168,101.611,0
0.171171,94.8779,0
0.174174,89.0623,0
0.177177,83.9674,0
0.18018,79.5932,0
0.183183,75.9595,0
0.186186,72.8628,0
0.189189,69.9331,0
0.192192,66.9431,0
0.195195,64.0958,0
0.198198,61.1905,0
0.201201,57.9983,0
0.204204,54.4392,0
0.207207,50.6343,0
0.21021,46.7112,0
0.213213,42.6223,0
0.216216,38.3661,0
0.219219,34.2888,0
0.222222,30.5416,0
0.225225,26.9033,0
0.228228,23.707,0
0.231231,21.1998,0
0.234234,19.0798,0
0.237237,17.3243,0
0.24024,16.1226,0
0.243243,15.4466,0
0.246246,14.963,0
0.249249,14.575,0
0.252252,14.2249,0
0.255255,13.9611,0
0.258258,13.6953,0
0.261261,13.319,0
0.264264,12.6902,0
0.267267,11.8506,0
0.27027,10.9171,0
0.273273,9.88031,0
0.276276,8.68174,0
0.279279,7.51187,0
0.282282,6.45954,0
0.285285,5.41201,0
0.288288,4.54001,0
0.291291,3.95502,0
0.294294,3.51236,0
0.297297,3.1688,0
0.3003,3.0001,0
0.303303,3.004,0
0.306306,3.03775,0
0.309309,3.06931,0
0.312312,3.06976,0
0.315315,3.01251,0
0.318318,2.91037,0
0.321321,2.78143,0
0.324324,2.53298,0
0.327327,2.1742,0
0.33033,1.80526,0
0.333333,1.42704,0
0.336336,1.03009,0
0.339339,0.745883,0
0.342342,0.588718,0
0.345345,0.473813,0
0.348348,0.399234,0
0.351351,0.374556,0
0.354354,0.429597,0
0.357357,0.561948,0
0.36036,0.713924,0
0.363363,0.804849,0
0.366366,0.888487,0
0.369369,0.947577,0
0.372372,0.953004,0
0.375375,0.884349,0
0.378378,0.780038,0
0.381381,0.679628,0
0.384384,0.554702,0
0.387387,0.433695,0
0.39039,0.369942,0
0.393393,0.375366,0
0.396396,0.417523,0
0.399399,0.484398,0
0.402402,0.566406,0
0.405405,0.706178,0
0.408408,0.890763,0
0.411411,1.0409,0
0.414414,1.13462,0
0.417417,1.21509,0
0.42042,1.26039,0
0.423423,1.24177,0
0.426426,1.14952,0
0.429429,1.02765,0
0.432432,0.905344,0
0.435435,0.734041,0
0.438438,0.586365,0
0.441441,0.516305,0
0.444444,0.498576,0
0.447447,0.486282,0
0.45045,0.480245,0
0.453453,0.499624,0
0.456456,0.590793,0
0.459459,0.715001,0
0.462462,0.793912,0
0.465465,0.846158,0
0.468468,0.887149,0
0.471471,0.904388,0
0.474474,0.865114,0
0.477477,0.771492,0
0.48048,0.666674,0
0.483483,0.556727,0
0.486486,0.420588,0
0.489489,0.329387,0
0.492492,0.308463,0
0.495495,0.318178,0
0.498498,0.338104,0
0.501502,0.365817,0
0.504505,0.428701,0
0.507508,0.551002,0
0.510511,0.690092,0
0.513514,0.777428,0
0.516517,0.854336,0
0.51952,0.91084,0
0.522523,0.923788,0
0.525526,0.88563,0
0.528529,0.820424,0
0.531532,0.753444,0
0.534535,0.674502,0
0.537538,0.586336,0
0.540541,0.531334,0
0.543544,0.53002,0
0.546547,0.558046,0
0.54955,0.603674,0
0.552553,0.659206,0
0.555556,0.757416,0
0.558559,0.889407,0
0.561562,1.00052,0
0.564565,1.0645,0
0.567568,1.11976,0
0.570571,1.15307,0
0.573574,1.14428,0
0.576577,1.07247,0
0.57958,0.971552,0
0.582583,0.872066,0
0.585586,0.740975,0
0.588589,0.615269,0
0.591592,0.53886,0
0.594595,0.506495,0
0.597598,0.482307,0
0.600601,0.468915,0
0.603604,0.476378,0
0.606607,0.53095,0
0.60961,0.605861,0
0.612613,0.652544,0
0.615616,0.676712,0
0.618619,0.695287,0
0.621622,0.703903,0
0.624625,0.677941,0
0.627628,0.603758,0
0.630631,0.519426,0
0.633634,0.440382,0
0.636637,0.343929,0
0.63964,0.274425,0
0.642643,0.254107,0
0.645646,0.262625,0
0.648649,0.281397,0
0.651652,0.307226,0
0.654655,0.352237,0
0.657658,0.435787,0
0.660661,0.528722,0
0.663664,0.582352,0
0.666667,0.623016,0
0.66967,0.652713,0
0.672673,0.661599,0
0.675676,0.631506,0
0.678679,0.576668,0
0.681682,0.522775,0
0.684685,0.473158,0
0.687688,0.419902,0
0.690691,0.384706,0
0.693694,0.382073,0
0.696697,0.406952,0
0.6997,0.448524,0
0.702703,0.49506,0
0.705706,0.562112,0
0.708709,0.645923,0
0.711712,0.705643,0
0.714715,0.718204,0
0.717718,0.725853,0
0.720721,0.730066,0
0.723724,0.722631,0
0.726727,0.659206,0
0.72973,0.570655,0
0.732733,0.492026,0
0.735736,0.403754,0
0.738739,0.324103,0
0.741742,0.28403,0
0.744745,0.282559,0
0.747748,0.284024,0
0.750751,0.286534,0
0.753754,0.29357,0
0.756757,0.328659,0
0.75976,0.375841,0
0.762763,0.39846,0
0.765766,0.395403,0
0.768769,0.387737,0
0.771772,0.376548,0
0.774775,0.34869,0
0.777778,0.289862,0
0.780781,0.233991,0
0.783784,0.197091,0
0.786787,0.16509,0
0.78979,0.142138,0
0.792793,0.134029,0
0.795796,0.150392,0
0.798799,0.191134,0
0.801802,0.243711,0
0.804805,0.292261,0
0.807808,0.351929,0
0.810811,0.402387,0
0.813814,0.413971,0
0.816817,0.412288,0
0.81982,0.408862,0
0.822823,0.403905,0
0.825826,0.373011,0
0.828829,0.321911,0
0.831832,0.282186,0
0.834835,0.264081,0
0.837838,0.250246,0
0.840841,0.241537,0
0.843844,0.241888,0
0.846847,0.268444,0
0.84985,0.31402,0
0.852853,0.357074,0
0.855856,0.391847,0
0.858859,0.426605,0
0.861862,0.448302,0
0.864865,0.444982,0
0.867868,0.422103,0
0.870871,0.389152,0
0.873874,0.351957,0
0.876877,0.293067,0
0.87988,0.233058,0
0.882883,0.190154,0
0.885886,0.158449,0
0.888889,0.132714,0
0.891892,0.119111,0
0.894895,0.121836,0
0.897898,0.140109,0
0.900901,0.165851,0
0.903904,0.185741,0
0.906907,0.203158,0
0.90991,0.218449,0
0.912913,0.225425,0
0.915916,0.215942,0
0.918919,0.193064,0
0.921922,0.167535,0
0.924925,0.141443,0
0.927928,0.109315,0
0.930931,0.0873551,0
0.933934,0.082444,0
0.936937,0.0901802,0
0.93994,0.105768,0
0.942943,0.125858,0
0.945946,0.154198,0
0.948949,0.197112,0
0.951952,0.240257,0
0.954955,0.263466,0
0.957958,0.28157,0
0.960961,0.294028,0
0.963964,0.296358,0
0.966967,0.278528,0
0.96997,0.249132,0
0.972973,0.220832,0
0.975976,0.19141,0
0.978979,0.160839,0
0.981982,0.142458,0
0.984985,0.141475,0
0.987988,0.148056,0
0.990991,0.158568,0
0.993994,0.170924,0
0.996997,0.193165,0
1,0.220833,0
1.003,0.237208,0
1.00601,0.236,0
1.00901,0.2314,0
1.01201,0.224329,0
1.01502,0.211,0
1.01802,0.177591,0
1.02102,0.140071,0
1.02402,0.109651,0
1.02703,0.0778622,0
1.03003,0.0544399,0
1.03303,0.044928,0
1.03604,0.0473786,0
1.03904,0.0557082,0
1.04204,0.0675579,0
1.04505,0.0802467,0
1.04805,0.0986406,0
1.05105,0.117368,0
1.05405,0.124125,0
1.05706,0.121577,0
1.06006,0.116259,0
1.06306,0.109445,0
1.06607,0.095672,0
1.06907,0.0753067,0
1.07207,0.0620498,0
1.07508,0.0606069,0
1.07808,0.0641915,0
1.08108,0.0705955,0
1.08408,0.07914,0
1.08709,0.0978002,0
1.09009,0.12844,0
1.09309,0.159765,0
1.0961,0.180397,0
1.0991,0.199861,0
1.1021,0.212935,0
1.10511,0.213477,0
1.10811,0.202184,0
1.11111,0.184929,0
1.11411,0.166769,0
1.11712,0.1397,0
1.12012,0.112096,0
1.12312,0.0952459,0
1.12613,0.0890847,0
