# 20250121_120845
q,primespecRe,primespecIm
0,1287.71,0
0.003003,1280.62,0
0.00600601,1273.8,0
0.00900901,1265.15,0
0.012012,1251.56,0
0.015015,1230.12,0
0.018018,1203.84,0
0.021021,1175.54,0
0.024024,1142.56,0
0.027027,1105.3,0
0.03003,1065.67,0
0.033033,1023.33,0
0.036036,977.618,0
0.039039,930.078,0
0.042042,881.443,0
0.045045,830.842,0
0.048048,779.471,0
0.0510511,728.42,0
0.0540541,677.105,0
0.0570571,626.272,0
0.0600601,577.054,0
0.0630631,529.369,0
0.0660661,483.251,0
0.0690691,439.825,0
0.0720721,399.441,0
0.0750751,361.377,0
0.0780781,326.555,0
0.0810811,295.573,0
0.0840841,267.405,0
0.0870871,242.246,0
0.0900901,220.618,0
0.0930931,202.064,0
0.0960961,185.793,0
0.0990991,171.885,0
0.102102,160.281,0
0.105105,150.406,0
0.108108,141.734,0
0.111111,133.884,0
0.114114,126.974,0
0.117117,120.661,0
0.12012,114.446,0
0.123123,108.201,0
0.126126,102.111,0
0.129129,96.089,0
0.132132,90.0291,0
0.135135,83.8892,0
0.138138,78.0027,0
0.141141,72.6267,0
0.144144,67.4455,0
0.147147,62.7156,0
0.15015,58.8814,0
0.153153,55.8013,0
0.156156,53.1094,0
0.159159,51.1725,0
0.162162,50.1773,0
0.165165,49.5347,0
0.168168,49.0581,0
0.171171,48.6608,0
0.174174,48.3833,0
0.177177,48.1466,0
0.18018,47.7979,0
0.183183,47.0331,0
0.186186,45.6835,0
0.189189,44.0079,0
0.192192,42.1294,0
0.195195,39.6914,0
0.198198,37.0071,0
0.201201,34.4136,0
0.204204,31.7164,0
0.207207,29.0814,0
0.21021,26.8611,0
0.213213,25.0357,0
0.216216,23.3915,0
0.219219,22.1924,0
0.222222,21.5854,0
0.225225,21.2031,0
0.228228,20.9235,0
0.231231,20.7007,0
0.234234,20.5503,0
0.237237,20.4288,0
0.24024,20.2499,0
0.243243,19.8337,0
0.246246,19.0564,0
0.249249,18.0958,0
0.252252,17.0551,0
0.255255,15.7327,0
0.258258,14.3351,0
0.261261,13.0773,0
0.264264,11.821,0
0.267267,10.6692,0
0.27027,9.86441,0
0.273273,9.40766,0
0.276276,9.04019,0
0.279279,8.81867,0
0.282282,8.80793,0
0.285285,8.99084,0
0.288288,9.21601,0
0.291291,9.31119,0
0.294294,9.2915,0
0.297297,9.24274,0
0.3003,9.16958,0
0.303303,8.95635,0
0.306306,8.44422,0
0.309309,7.83705,0
0.312312,7.27403,0
0.315315,6.62391,0
0.318318,6.03679,0
0.321321,5.67263,0
0.324324,5.45008,0
0.327327,5.27871,0
0.33033,5.19275,0
0.333333,5.25229,0
0.336336,5.47668,0
0.339339,5.74105,0
0.342342,5.91467,0
0.345345,6.05996,0
0.348348,6.175,0
0.351351,6.21786,0
0.354354,6.08637,0
0.357357,5.79784,0
0.36036,5.45909,0
0.363363,5.08932,0
0.366366,4.61992,0
0.369369,4.18341,0
0.372372,3.86279,0
