# 20241209_165750
# primespec:	data/spectra_real_sigma_constfield_20240912/spec_20241209_161244/spectr.txt
# qmax:	5
# ma:	0.3842
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.131539
# [DEBUG] Eabc:	0.1921
p,finalspecRe,finalspecIm
0,inf,0
0.0100503,2459.49,0
0.0201005,2470.52,0
0.0301508,2491.78,0
0.040201,2516.15,0
0.0502513,2547.07,0
0.0603015,2587.08,0
0.0703518,2648.62,0
0.080402,2725.1,0
0.0904523,2838.48,0
0.100503,2916.94,0
0.110553,2857.91,0
0.120603,2626.37,0
0.130653,2256.52,0
0.140704,1812.84,0
0.150754,1373.55,0
0.160804,996.474,0
0.170854,712.059,0
0.180905,522.414,0
0.190955,404.591,0
0.201005,326.545,0
0.211055,266.921,0
0.221106,220.041,0
0.231156,184.766,0
0.241206,156.716,0
0.251256,131.768,0
0.261307,110.28,0
0.271357,93.8297,0
0.281407,80.7366,0
0.291457,68.8087,0
0.301508,58.1354,0
0.311558,49.9078,0
0.321608,43.3957,0
0.331658,37.4562,0
0.341709,32.1647,0
0.351759,28.2061,0
0.361809,25.1144,0
0.371859,22.195,0
0.38191,19.5404,0
0.39196,17.499,0
0.40201,15.7562,0
0.41206,13.9603,0
0.422111,12.2791,0
0.432161,10.9912,0
0.442211,9.86994,0
0.452261,8.75369,0
0.462312,7.77507,0
0.472362,7.08159,0
0.482412,6.49773,0
0.492462,5.89359,0
0.502513,5.3646,0
0.512563,4.96298,0
0.522613,4.56575,0
0.532663,4.11401,0
0.542714,3.71744,0
0.552764,3.41355,0
0.562814,3.12171,0
0.572864,2.81886,0
0.582915,2.58299,0
0.592965,2.42206,0
0.603015,2.26254,0
0.613065,2.08852,0
0.623116,1.95002,0
0.633166,1.83461,0
0.643216,1.69517,0
0.653266,1.54066,0
0.663317,1.42179,0
0.673367,1.3294,0
0.683417,1.23061,0
0.693467,1.13541,0
0.703518,1.07307,0
0.713568,1.02538,0
0.723618,0.965148,0
0.733668,0.902959,0
0.743719,0.85525,0
0.753769,0.807772,0
0.763819,0.744437,0
0.773869,0.68442,0
0.78392,0.645393,0
0.79397,0.612819,0
0.80402,0.575432,0
0.81407,0.544434,0
0.824121,0.526028,0
0.834171,0.504812,0
0.844221,0.474497,0
0.854271,0.447466,0
0.864322,0.426406,0
0.874372,0.400813,0
0.884422,0.37014,0
0.894472,0.346942,0
0.904523,0.334087,0
0.914573,0.320539,0
0.924623,0.305541,0
0.934673,0.295045,0
0.944724,0.286931,0
0.954774,0.27335,0
0.964824,0.255649,0
0.974874,0.242909,0
0.984925,0.23244,0
0.994975,0.2193,0
1.00503,0.206044,0
1.01508,0.198955,0
1.02513,0.193917,0
1.03518,0.18705,0
1.04523,0.179984,0
1.05528,0.175155,0
1.06533,0.168811,0
1.07538,0.158555,0
1.08543,0.148599,0
1.09548,0.142764,0
1.10553,0.13788,0
1.11558,0.131587,0
1.12563,0.126385,0
1.13568,0.124675,0
1.14573,0.121712,0
1.15578,0.11723,0
1.16583,0.113172,0
1.17588,0.10986,0
1.18593,0.10452,0
1.19598,0.0982213,0
1.20603,0.0934158,0
1.21608,0.0911714,0
1.22613,0.0889378,0
1.23618,0.0859732,0
1.24623,0.0845619,0
1.25628,0.0833556,0
1.26633,0.0801899,0
1.27638,0.076269,0
1.28643,0.0737954,0
1.29648,0.0716333,0
1.30653,0.0684353,0
1.31658,0.0650934,0
1.32663,0.0635655,0
1.33668,0.0628648,0
1.34673,0.0615158,0
1.35678,0.0600831,0
1.36683,0.059089,0
1.37688,0.0575268,0
1.38693,0.0546242,0
1.39698,0.0518009,0
1.40704,0.050533,0
1.41709,0.0493416,0
1.42714,0.0474175,0
1.43719,0.0460928,0
1.44724,0.0456493,0
1.45729,0.0451715,0
1.46734,0.0438356,0
1.47739,0.0428867,0
1.48744,0.0421639,0
1.49749,0.0407712,0
1.50754,0.03848,0
1.51759,0.0372399,0
1.52764,0.036596,0
1.53769,0.0361181,0
1.54774,0.035453,0
1.55779,0.0348709,0
1.56784,0.0346197,0
1.57789,0.0334761,0
1.58794,0.0321686,0
1.59799,0.03145,0
1.60804,0.030697,0
1.61809,0.0296405,0
1.62814,0.0282045,0
1.63819,0.027844,0
1.64824,0.0275952,0
1.65829,0.0271804,0
1.66834,0.0268774,0
1.67839,0.026685,0
1.68844,0.0259511,0
1.69849,0.0247819,0
1.70854,0.0238758,0
1.71859,0.0235185,0
1.72864,0.0230396,0
1.73869,0.0224202,0
1.74874,0.02213,0
1.75879,0.0217962,0
1.76884,0.0215301,0
1.77889,0.0210379,0
1.78894,0.0203983,0
1.79899,0.0205068,0
1.80905,0.0199413,0
1.8191,0.0189141,0
1.82915,0.0181733,0
1.8392,0.018119,0
1.84925,0.0181377,0
1.8593,0.0178317,0
1.86935,0.0176674,0
1.8794,0.0174801,0
1.88945,0.0170743,0
1.8995,0.0164458,0
1.90955,0.016055,0
1.9196,0.0157843,0
1.92965,0.0154211,0
1.9397,0.0147197,0
1.94975,0.0146168,0
1.9598,0.0144266,0
1.96985,0.0145589,0
1.9799,0.0143814,0
1.98995,0.0143022,0
2,0.0133137,0
