# 20250121_114645
# primespec:	Data/spec_real_constfield_m600_varPT/spec_20250121_114544_7/spectr.txt
# qmax:	8
# ma:	0.6
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.26533
# [=>] Eabc:	0.3
# B:	1
# Q:	1
p,finalspecRe,finalspecIm
0,126.558,0
0.0100503,126.724,0
0.0201005,127.029,0
0.0301508,127.656,0
0.040201,128.448,0
0.0502513,129.547,0
0.0603015,130.771,0
0.0703518,132.339,0
0.080402,134.016,0
0.0904523,135.756,0
0.100503,137.746,0
0.110553,139.957,0
0.120603,142.425,0
0.130653,144.689,0
0.140704,146.873,0
0.150754,149.48,0
0.160804,151.721,0
0.170854,154.634,0
0.180905,157.252,0
0.190955,160.203,0
0.201005,164.16,0
0.211055,168.97,0
0.221106,173.805,0
0.231156,177.197,0
0.241206,175.306,0
0.251256,166.647,0
0.261307,150.118,0
0.271357,129.54,0
0.281407,106.403,0
0.291457,84.7573,0
0.301508,68.5273,0
0.311558,53.2806,0
0.321608,43.7432,0
0.331658,36.8509,0
0.341709,31.421,0
0.351759,27.289,0
0.361809,23.9405,0
0.371859,21.2092,0
0.38191,18.7468,0
0.39196,16.6001,0
0.40201,14.7034,0
0.41206,13.1697,0
0.422111,11.8043,0
0.432161,10.5879,0
0.442211,9.49143,0
0.452261,8.55483,0
0.462312,7.77135,0
0.472362,7.00582,0
0.482412,6.30596,0
0.492462,5.70135,0
0.502513,5.17548,0
0.512563,4.70124,0
0.522613,4.25601,0
0.532663,3.85323,0
0.542714,3.53179,0
0.552764,3.23777,0
0.562814,2.9693,0
0.572864,2.70794,0
0.582915,2.50097,0
0.592965,2.31761,0
0.603015,2.14439,0
0.613065,1.97389,0
0.623116,1.82969,0
0.633166,1.68909,0
0.643216,1.56693,0
0.653266,1.44368,0
0.663317,1.33688,0
0.673367,1.24402,0
0.683417,1.15896,0
0.693467,1.07275,0
0.703518,0.997283,0
0.713568,0.930387,0
0.723618,0.875156,0
0.733668,0.817134,0
0.743719,0.764281,0
0.753769,0.717764,0
0.763819,0.679465,0
0.773869,0.637483,0
0.78392,0.590232,0
0.79397,0.553954,0
0.80402,0.523017,0
0.81407,0.490757,0
0.824121,0.459176,0
0.834171,0.430415,0
0.844221,0.408169,0
0.854271,0.38859,0
0.864322,0.366969,0
0.874372,0.344587,0
0.884422,0.32615,0
0.894472,0.311238,0
0.904523,0.2945,0
0.914573,0.275888,0
0.924623,0.26127,0
0.934673,0.248058,0
0.944724,0.234856,0
0.954774,0.221563,0
0.964824,0.209762,0
0.974874,0.200636,0
0.984925,0.191604,0
0.994975,0.182965,0
1.00503,0.174044,0
1.01508,0.166441,0
1.02513,0.159297,0
1.03518,0.151594,0
1.04523,0.141786,0
1.05528,0.135765,0
1.06533,0.129809,0
1.07538,0.123897,0
1.08543,0.117594,0
1.09548,0.112411,0
1.10553,0.108432,0
1.11558,0.104288,0
1.12563,0.0998069,0
1.13568,0.0951712,0
1.14573,0.0920615,0
1.15578,0.0884771,0
1.16583,0.0840805,0
1.17588,0.0827843,0
1.18593,0.0759284,0
1.19598,0.0733591,0
1.20603,0.0703444,0
1.21608,0.0674876,0
1.22613,0.0648607,0
1.23618,0.0630988,0
1.24623,0.0607093,0
1.25628,0.0583578,0
1.26633,0.056129,0
1.27638,0.0540142,0
1.28643,0.0520658,0
1.29648,0.0495257,0
1.30653,0.0472108,0
1.31658,0.0454548,0
1.32663,0.0441326,0
1.33668,0.042638,0
1.34673,0.0410068,0
1.35678,0.039796,0
1.36683,0.0387629,0
1.37688,0.0376534,0
1.38693,0.0362399,0
1.39698,0.0347062,0
1.40704,0.0336279,0
1.41709,0.0323672,0
1.42714,0.0310191,0
1.43719,0.0297444,0
1.44724,0.0288957,0
1.45729,0.0281363,0
1.46734,0.0271994,0
1.47739,0.0263789,0
1.48744,0.0257083,0
1.49749,0.025189,0
1.50754,0.024382,0
1.51759,0.0233273,0
1.52764,0.0224828,0
1.53769,0.0217985,0
1.54774,0.0211343,0
1.55779,0.0202942,0
1.56784,0.0196947,0
1.57789,0.0191011,0
1.58794,0.0188006,0
1.59799,0.0183114,0
1.60804,0.0177834,0
1.61809,0.0172415,0
1.62814,0.0167976,0
1.63819,0.0163014,0
1.64824,0.0156322,0
1.65829,0.0150348,0
1.66834,0.0146258,0
1.67839,0.0143489,0
1.68844,0.0138425,0
1.69849,0.0134651,0
1.70854,0.013223,0
1.71859,0.0130012,0
1.72864,0.0126634,0
1.73869,0.0122276,0
1.74874,0.0119216,0
1.75879,0.0116239,0
1.76884,0.0112566,0
1.77889,0.0108227,0
1.78894,0.0104428,0
1.79899,0.0102402,0
1.80905,0.0100491,0
1.8191,0.00981458,0
1.82915,0.00960373,0
1.8392,0.00950685,0
1.84925,0.0092799,0
1.8593,0.00897409,0
1.86935,0.00865145,0
1.8794,0.00844677,0
1.88945,0.00827005,0
1.8995,0.00801926,0
1.90955,0.00778942,0
1.9196,0.00755716,0
1.92965,0.00745714,0
1.9397,0.00735594,0
1.94975,0.00717527,0
1.9598,0.00706093,0
1.96985,0.00688685,0
1.9799,0.00679056,0
1.98995,0.00656994,0
2,0.00632135,0
