# 20240822_172649
alpha,Df0Re,Df0Im
0,0.079506,-0.159012
0.01,0.079788,-0.159543
0.02,0.0799776,-0.15986
0.03,0.0801634,-0.160141
0.04,0.0803903,-0.160477
0.05,0.0806774,-0.160907
0.06,0.0810305,-0.161441
0.07,0.081449,-0.162077
0.08,0.0819306,-0.16281
0.09,0.0824731,-0.163635
0.1,0.0830757,-0.164548
0.11,0.0837391,-0.165551
0.12,0.084465,-0.166646
0.13,0.085256,-0.167836
0.14,0.086115,-0.169126
0.15,0.0870451,-0.170521
0.16,0.0880491,-0.172025
0.17,0.0891297,-0.17364
0.18,0.0902892,-0.175371
0.19,0.0915297,-0.177218
0.2,0.0928532,-0.179184
0.21,0.0942614,-0.181268
0.22,0.0957566,-0.183474
0.23,0.0973407,-0.185801
0.24,0.0990164,-0.188253
0.25,0.100786,-0.19083
0.26,0.102653,-0.193536
0.27,0.10462,-0.196373
0.28,0.106691,-0.199344
0.29,0.108868,-0.202452
0.3,0.111156,-0.205699
0.31,0.113556,-0.209086
0.32,0.116072,-0.212616
0.33,0.118706,-0.216288
0.34,0.121459,-0.220101
0.35,0.124332,-0.224053
0.36,0.127326,-0.228141
0.37,0.130439,-0.232359
0.38,0.133671,-0.236703
0.39,0.137018,-0.241163
0.4,0.140479,-0.245731
0.41,0.144048,-0.250398
0.42,0.147721,-0.255153
0.43,0.151493,-0.259982
0.44,0.155357,-0.264873
0.45,0.159306,-0.269812
0.46,0.163331,-0.274783
0.47,0.167423,-0.27977
0.48,0.171573,-0.284754
0.49,0.17577,-0.289718
0.5,0.18,-0.294641
0.51,0.184251,-0.299501
0.52,0.188509,-0.304275
0.53,0.192756,-0.308939
0.54,0.196976,-0.313467
0.55,0.20115,-0.317831
0.56,0.205258,-0.322001
0.57,0.209279,-0.325949
0.58,0.21319,-0.329642
0.59,0.216969,-0.333049
0.6,0.220591,-0.336138
0.61,0.224032,-0.338877
0.62,0.227266,-0.341235
0.63,0.23027,-0.343181
0.64,0.233019,-0.344686
0.65,0.23549,-0.345725
0.66,0.23766,-0.346271
0.67,0.239508,-0.346303
0.68,0.241014,-0.345801
0.69,0.24216,-0.34475
0.7,0.242929,-0.343134
0.71,0.243307,-0.340945
0.72,0.243279,-0.338176
0.73,0.242837,-0.334823
0.74,0.241971,-0.330885
0.75,0.240673,-0.326366
0.76,0.238941,-0.321272
0.77,0.236773,-0.315614
0.78,0.234168,-0.309406
0.79,0.231133,-0.302667
0.8,0.227673,-0.295419
0.81,0.223799,-0.287689
0.82,0.219526,-0.27951
0.83,0.214873,-0.270917
0.84,0.209861,-0.261954
0.85,0.204517,-0.252664
0.86,0.198871,-0.243097
0.87,0.192955,-0.233306
0.88,0.186807,-0.223344
0.89,0.180463,-0.213269
0.9,0.173963,-0.203135
0.91,0.167347,-0.192999
0.92,0.160656,-0.182912
0.93,0.153927,-0.172927
0.94,0.147198,-0.163087
0.95,0.140504,-0.153437
0.96,0.133876,-0.144012
0.97,0.127342,-0.134845
0.98,0.120927,-0.125962
0.99,0.114654,-0.117386
1,0.108541,-0.109134
1.01,0.102604,-0.101218
1.02,0.096856,-0.0936488
1.03,0.0913077,-0.0864316
1.04,0.0859678,-0.0795696
1.05,0.080843,-0.0730631
1.06,0.0759379,-0.0669098
1.07,0.0712556,-0.061105
1.08,0.0667969,-0.0556418
1.09,0.0625611,-0.0505111
1.1,0.0585451,-0.0457019
1.11,0.0547442,-0.0412013
1.12,0.0511517,-0.036995
1.13,0.0477595,-0.0330679
1.14,0.0445583,-0.0294042
1.15,0.0415381,-0.0259882
1.16,0.0386887,-0.0228046
1.17,0.0360005,-0.019839
1.18,0.0334644,-0.0170782
1.19,0.0310726,-0.0145099
1.2,0.0288185,-0.0121228
1.21,0.0266966,-0.0099064
1.22,0.0247021,-0.00785033
1.23,0.0228305,-0.00594427
1.24,0.021077,-0.00417758
1.25,0.019436,-0.00253932
1.26,0.0179011,-0.00101846
1.27,0.0164642,0.000395705
1.28,0.0151166,0.00171297
1.29,0.0138492,0.00294164
1.3,0.0126529,0.00408818
1.31,0.0115199,0.00515722
1.32,0.0104444,0.00615198
1.33,0.00942239,0.00707523
1.34,0.00845222,0.00793051
1.35,0.00753361,0.00872316
1.36,0.00666687,0.00946114
1.37,0.00585176,0.0101548
1.38,0.00508652,0.0108159
1.39,0.00436749,0.0114554
1.4,0.00368932,0.0120817
1.41,0.00304587,0.0126997
1.42,0.0024314,0.0133115
1.43,0.00184143,0.0139206
1.44,0.00127265,0.0145383
1.45,0.000721515,0.0151909
1.46,0.000181807,0.0159231
1.47,-0.000357546,0.0167937
1.48,-0.000912789,0.0178601
1.49,-0.00150227,0.0191557
1.5,-0.00214081,0.0206736
1.51,-0.00283729,0.022383
1.52,-0.00360398,0.0243063
1.53,-0.00448537,0.0266528
1.54,-0.00559801,0.0299407
1.55,-0.00714847,0.034965
1.56,-0.00941653,0.0426432
1.57,-0.0129748,0.054938
1.58,-0.020609,0.0823271
