# 20240725_151044
alpha,chiRe,chiIm
0.194974,0.00902327,0
0.196546,0.00901088,0
0.198118,0.00899842,0
0.199691,0.00898588,0
0.201263,0.00897328,0
0.202836,0.00896061,0
0.204408,0.00894787,0
0.20598,0.00893507,0
0.207553,0.0089222,0
0.209125,0.00890927,0
0.210697,0.00889627,0
0.21227,0.00888321,0
0.213842,0.0088701,0
0.215415,0.00885692,0
0.216987,0.00884368,0
0.218559,0.00883039,0
0.220132,0.00881704,0
0.221704,0.00880363,0
0.223276,0.00879017,0
0.224849,0.00877665,0
0.226421,0.00876309,0
0.227993,0.00874947,0
0.229566,0.0087358,0
0.231138,0.00872201,0
0.232711,0.00870793,0
0.234283,0.00869354,0
0.235855,0.00867887,0
0.237428,0.0086639,0
0.239,0.00864864,0
0.240572,0.00863311,0
0.242145,0.0086173,0
0.243717,0.00860121,0
0.24529,0.00858485,0
0.246862,0.00856823,0
0.248434,0.00855134,0
0.250007,0.0085342,0
0.251579,0.0085168,0
0.253151,0.00849915,0
0.254724,0.00848126,0
0.256296,0.00846312,0
0.257868,0.00844474,0
0.259441,0.00842613,0
0.261013,0.00840729,0
0.262586,0.00838822,0
0.264158,0.00836893,0
0.26573,0.00834943,0
0.267303,0.0083297,0
0.268875,0.00830977,0
0.270447,0.00828963,0
0.27202,0.00826929,0
0.273592,0.00824875,0
0.275165,0.00822801,0
0.276737,0.00820708,0
0.278309,0.00818597,0
0.279882,0.00816467,0
0.281454,0.0081432,0
0.283026,0.00812154,0
0.284599,0.00809972,0
0.286171,0.00807773,0
0.287743,0.00805558,0
0.289316,0.00803327,0
0.290888,0.00801081,0
0.292461,0.00798819,0
0.294033,0.00796542,0
0.295605,0.00794252,0
0.297178,0.00791947,0
0.29875,0.00789629,0
0.300322,0.00787298,0
0.301895,0.00784953,0
0.303467,0.00782597,0
0.30504,0.00780229,0
0.306612,0.00777849,0
0.308184,0.00775458,0
0.309757,0.00773056,0
0.311329,0.00770644,0
0.312901,0.00768222,0
0.314474,0.0076579,0
0.316046,0.00763349,0
0.317618,0.007609,0
0.319191,0.00758442,0
0.320763,0.00755976,0
0.322336,0.00753497,0
0.323908,0.00750986,0
0.32548,0.00748442,0
0.327053,0.00745865,0
0.328625,0.00743257,0
0.330197,0.00740616,0
0.33177,0.00737944,0
0.333342,0.00735241,0
0.334915,0.00732507,0
0.336487,0.00729744,0
0.338059,0.00726951,0
0.339632,0.00724128,0
0.341204,0.00721278,0
0.342776,0.00718399,0
0.344349,0.00715492,0
0.345921,0.00712558,0
0.347493,0.00709597,0
0.349066,0.0070661,0
0.350638,0.00703597,0
0.352211,0.00700558,0
0.353783,0.00697494,0
0.355355,0.00694406,0
0.356928,0.00691294,0
0.3585,0.00688158,0
0.360072,0.00684999,0
0.361645,0.00681817,0
0.363217,0.00678613,0
0.36479,0.00675387,0
0.366362,0.0067214,0
0.367934,0.00668872,0
0.369507,0.00665583,0
0.371079,0.00662274,0
0.372651,0.00658946,0
0.374224,0.00655598,0
0.375796,0.00652232,0
0.377368,0.00648848,0
0.378941,0.00645446,0
0.380513,0.00642027,0
0.382086,0.00638591,0
0.383658,0.00635139,0
0.38523,0.0063167,0
0.386803,0.00628186,0
0.388375,0.00624688,0
0.389947,0.00621174,0
0.39152,0.00617647,0
0.393092,0.00614105,0
0.394665,0.00610533,0
0.396237,0.0060692,0
0.397809,0.00603267,0
0.399382,0.00599573,0
0.400954,0.00595841,0
0.402526,0.00592071,0
0.404099,0.00588264,0
0.405671,0.00584421,0
0.407243,0.00580542,0
0.408816,0.00576629,0
0.410388,0.00572682,0
0.411961,0.00568702,0
0.413533,0.0056469,0
0.415105,0.00560647,0
0.416678,0.00556574,0
0.41825,0.00552472,0
0.419822,0.0054834,0
0.421395,0.00544182,0
0.422967,0.00539996,0
0.42454,0.00535784,0
0.426112,0.00531547,0
0.427684,0.00527286,0
0.429257,0.00523002,0
0.430829,0.00518694,0
0.432401,0.00514366,0
0.433974,0.00510016,0
0.435546,0.00505646,0
0.437118,0.00501257,0
0.438691,0.00496849,0
0.440263,0.00492425,0
0.441836,0.00487983,0
0.443408,0.00483526,0
0.44498,0.00479054,0
0.446553,0.00474563,0
0.448125,0.00470032,0
0.449697,0.00465458,0
0.45127,0.00460842,0
0.452842,0.00456186,0
0.454415,0.00451491,0
0.455987,0.00446756,0
0.457559,0.00441985,0
0.459132,0.00437177,0
0.460704,0.00432334,0
0.462276,0.00427456,0
0.463849,0.00422545,0
0.465421,0.00417602,0
0.466994,0.00412628,0
0.468566,0.00407624,0
0.470138,0.00402591,0
0.471711,0.0039753,0
0.473283,0.00392443,0
0.474855,0.00387329,0
0.476428,0.00382191,0
0.478,0.00377029,0
0.479572,0.00371844,0
0.481145,0.00366637,0
0.482717,0.00361402,0
0.48429,0.00356134,0
0.485862,0.00350835,0
0.487434,0.00345505,0
0.489007,0.00340143,0
0.490579,0.00334752,0
0.492151,0.0032933,0
0.493724,0.0032388,0
0.495296,0.00318399,0
0.496869,0.00312891,0
0.498441,0.00307354,0
0.500013,0.00301789,0
0.501586,0.00296197,0
0.503158,0.00290577,0
0.50473,0.00284932,0
0.506303,0.0027926,0
0.507875,0.00273562,0
0.509447,0.00267839,0
0.51102,0.00262091,0
0.512592,0.00256318,0
0.514165,0.00250521,0
0.515737,0.00244701,0
0.517309,0.00238858,0
0.518882,0.00232991,0
0.520454,0.00227102,0
0.522026,0.00221192,0
0.523599,0.00215259,0
0.525171,0.00209291,0
0.526744,0.00203281,0
0.528316,0.00197229,0
0.529888,0.00191137,0
0.531461,0.00185006,0
0.533033,0.00178839,0
0.534605,0.00172637,0
0.536178,0.00166401,0
0.53775,0.00160134,0
0.539322,0.00153835,0
0.540895,0.00147508,0
0.542467,0.00141153,0
0.54404,0.00134772,0
0.545612,0.00128366,0
0.547184,0.00121938,0
0.548757,0.00115489,0
0.550329,0.0010902,0
0.551901,0.00102532,0
0.553474,0.000960283,0
0.555046,0.000895091,0
0.556619,0.00082967,0
0.558191,0.000763967,0
0.559763,0.000697986,0
0.561336,0.00063173,0
0.562908,0.000565205,0
0.56448,0.000498414,0
0.566053,0.000431361,0
0.567625,0.00036405,0
0.569197,0.000296485,0
0.57077,0.000228671,0
0.572342,0.000160611,0
0.573915,9.231e-05,0
0.575487,2.37713e-05,0
0.577059,-4.50008e-05,0
0.578632,-0.000114002,0
0.580204,-0.000183229,0
0.581776,-0.000252676,0
0.583349,-0.000322341,0
0.584921,-0.000392219,0
0.586494,-0.000462306,0
0.588066,-0.000532667,0
0.589638,-0.000603339,0
0.591211,-0.000674312,0
0.592783,-0.000745573,0
0.594355,-0.000817111,0
0.595928,-0.000888916,0
0.5975,-0.000960976,0
0.599072,-0.00103328,0
0.600645,-0.00110582,0
0.602217,-0.00117858,0
0.60379,-0.00125155,0
0.605362,-0.00132472,0
0.606934,-0.00139807,0
0.608507,-0.00147161,0
0.610079,-0.00154531,0
0.611651,-0.00161916,0
0.613224,-0.00169316,0
0.614796,-0.00176729,0
0.616369,-0.00184154,0
0.617941,-0.00191591,0
0.619513,-0.00199045,0
0.621086,-0.00206522,0
0.622658,-0.0021402,0
0.62423,-0.0022154,0
0.625803,-0.00229079,0
0.627375,-0.00236638,0
0.628947,-0.00244216,0
0.63052,-0.00251811,0
0.632092,-0.00259423,0
0.633665,-0.0026705,0
0.635237,-0.00274694,0
0.636809,-0.00282351,0
0.638382,-0.00290022,0
0.639954,-0.00297706,0
0.641526,-0.00305401,0
0.643099,-0.00313108,0
0.644671,-0.00320825,0
0.646244,-0.00328551,0
0.647816,-0.00336286,0
0.649388,-0.00344029,0
0.650961,-0.00351779,0
0.652533,-0.00359544,0
0.654105,-0.00367327,0
0.655678,-0.00375129,0
0.65725,-0.00382947,0
0.658822,-0.00390781,0
0.660395,-0.0039863,0
0.661967,-0.00406492,0
0.66354,-0.00414367,0
0.665112,-0.00422253,0
0.666684,-0.00430149,0
0.668257,-0.00438054,0
0.669829,-0.00445967,0
0.671401,-0.00453886,0
0.672974,-0.00461812,0
0.674546,-0.00469742,0
0.676119,-0.00477676,0
0.677691,-0.00485612,0
0.679263,-0.00493549,0
0.680836,-0.00501487,0
0.682408,-0.00509424,0
0.68398,-0.00517358,0
0.685553,-0.0052529,0
0.687125,-0.00533217,0
0.688697,-0.00541139,0
0.69027,-0.00549055,0
0.691842,-0.00556971,0
0.693415,-0.00564898,0
0.694987,-0.00572835,0
0.696559,-0.0058078,0
0.698132,-0.00588734,0
0.699704,-0.00596694,0
0.701276,-0.00604659,0
0.702849,-0.00612628,0
0.704421,-0.006206,0
0.705994,-0.00628574,0
0.707566,-0.00636549,0
0.709138,-0.00644522,0
0.710711,-0.00652494,0
0.712283,-0.00660463,0
0.713855,-0.00668427,0
0.715428,-0.00676386,0
0.717,-0.00684339,0
0.718572,-0.00692283,0
0.720145,-0.00700219,0
0.721717,-0.00708144,0
0.72329,-0.00716058,0
0.724862,-0.00723959,0
0.726434,-0.00731846,0
0.728007,-0.00739719,0
0.729579,-0.00747575,0
0.731151,-0.00755414,0
0.732724,-0.00763235,0
0.734296,-0.00771046,0
0.735869,-0.00778861,0
0.737441,-0.00786677,0
0.739013,-0.00794493,0
0.740586,-0.00802309,0
0.742158,-0.00810121,0
0.74373,-0.0081793,0
0.745303,-0.00825732,0
0.746875,-0.00833527,0
0.748447,-0.00841314,0
0.75002,-0.0084909,0
0.751592,-0.00856855,0
0.753165,-0.00864606,0
0.754737,-0.00872342,0
0.756309,-0.00880062,0
0.757882,-0.00887765,0
0.759454,-0.00895448,0
0.761026,-0.0090311,0
0.762599,-0.0091075,0
0.764171,-0.00918366,0
0.765744,-0.00925957,0
0.767316,-0.00933521,0
0.768888,-0.00941057,0
0.770461,-0.00948563,0
0.772033,-0.00956038,0
0.773605,-0.0096348,0
0.775178,-0.00970888,0
0.77675,-0.00978276,0
0.778323,-0.00985661,0
0.779895,-0.00993041,0
0.781467,-0.0100041,0
0.78304,-0.0100778,0
0.784612,-0.0101513,0
0.786184,-0.0102247,0
0.787757,-0.0102979,0
0.789329,-0.010371,0
0.790901,-0.0104439,0
0.792474,-0.0105166,0
0.794046,-0.0105891,0
0.795619,-0.0106614,0
0.797191,-0.0107333,0
0.798763,-0.0108051,0
0.800336,-0.0108765,0
0.801908,-0.0109476,0
0.80348,-0.0110183,0
0.805053,-0.0110887,0
0.806625,-0.0111588,0
0.808198,-0.0112284,0
0.80977,-0.0112977,0
0.811342,-0.0113665,0
0.812915,-0.0114349,0
0.814487,-0.0115028,0
0.816059,-0.0115702,0
0.817632,-0.0116371,0
0.819204,-0.0117036,0
0.820776,-0.0117694,0
0.822349,-0.0118351,0
0.823921,-0.0119008,0
0.825494,-0.0119666,0
0.827066,-0.0120325,0
0.828638,-0.0120983,0
0.830211,-0.0121642,0
0.831783,-0.01223,0
0.833355,-0.0122957,0
0.834928,-0.0123613,0
0.8365,-0.0124267,0
0.838073,-0.012492,0
0.839645,-0.012557,0
0.841217,-0.0126218,0
0.84279,-0.0126863,0
0.844362,-0.0127505,0
0.845934,-0.0128143,0
0.847507,-0.0128778,0
0.849079,-0.0129408,0
0.850651,-0.0130034,0
0.852224,-0.0130655,0
0.853796,-0.0131271,0
0.855369,-0.0131881,0
0.856941,-0.0132485,0
0.858513,-0.0133084,0
0.860086,-0.0133676,0
0.861658,-0.0134261,0
0.86323,-0.0134839,0
0.864803,-0.013541,0
0.866375,-0.0135972,0
0.867948,-0.0136527,0
0.86952,-0.0137073,0
0.871092,-0.0137611,0
0.872665,-0.0138139,0
0.874237,-0.0138658,0
0.875809,-0.0139167,0
0.877382,-0.0139666,0
0.878954,-0.0140155,0
0.880526,-0.0140633,0
0.882099,-0.0141109,0
0.883671,-0.0141584,0
0.885244,-0.0142058,0
0.886816,-0.0142531,0
0.888388,-0.0143002,0
0.889961,-0.0143473,0
0.891533,-0.0143942,0
0.893105,-0.014441,0
0.894678,-0.0144876,0
0.89625,-0.0145341,0
0.897823,-0.0145804,0
0.899395,-0.0146266,0
0.900967,-0.0146726,0
0.90254,-0.0147184,0
0.904112,-0.0147641,0
0.905684,-0.0148095,0
0.907257,-0.0148548,0
0.908829,-0.0148999,0
0.910401,-0.0149448,0
0.911974,-0.0149894,0
0.913546,-0.0150338,0
0.915119,-0.0150781,0
0.916691,-0.015122,0
0.918263,-0.0151658,0
0.919836,-0.0152093,0
0.921408,-0.0152525,0
0.92298,-0.0152955,0
0.924553,-0.0153383,0
0.926125,-0.0153807,0
0.927698,-0.0154229,0
0.92927,-0.0154648,0
0.930842,-0.0155064,0
0.932415,-0.0155477,0
0.933987,-0.0155887,0
0.935559,-0.0156295,0
0.937132,-0.0156698,0
0.938704,-0.0157099,0
0.940276,-0.0157497,0
0.941849,-0.0157891,0
0.943421,-0.0158282,0
0.944994,-0.0158669,0
0.946566,-0.0159052,0
0.948138,-0.0159433,0
0.949711,-0.0159809,0
0.951283,-0.0160182,0
0.952855,-0.0160551,0
0.954428,-0.0160916,0
0.956,-0.0161277,0
0.957573,-0.0161634,0
0.959145,-0.0161988,0
0.960717,-0.0162337,0
0.96229,-0.0162682,0
0.963862,-0.0163022,0
0.965434,-0.0163359,0
0.967007,-0.0163691,0
0.968579,-0.0164018,0
0.970151,-0.0164341,0
0.971724,-0.016466,0
0.973296,-0.0164974,0
0.974869,-0.0165283,0
0.976441,-0.0165588,0
0.978013,-0.0165887,0
0.979586,-0.0166182,0
0.981158,-0.0166472,0
0.98273,-0.0166757,0
0.984303,-0.0167037,0
0.985875,-0.0167312,0
0.987448,-0.0167581,0
0.98902,-0.0167845,0
0.990592,-0.0168104,0
0.992165,-0.0168358,0
0.993737,-0.0168606,0
0.995309,-0.0168849,0
0.996882,-0.0169086,0
0.998454,-0.0169317,0
1.00003,-0.0169543,0
1.0016,-0.0169762,0
1.00317,-0.0169977,0
1.00474,-0.0170185,0
1.00632,-0.0170391,0
1.00789,-0.0170595,0
1.00946,-0.0170797,0
1.01103,-0.0170997,0
1.01261,-0.0171194,0
1.01418,-0.0171389,0
1.01575,-0.0171582,0
1.01732,-0.0171773,0
1.01889,-0.0171961,0
1.02047,-0.0172147,0
1.02204,-0.0172331,0
1.02361,-0.0172512,0
1.02518,-0.0172691,0
1.02676,-0.0172868,0
1.02833,-0.0173042,0
1.0299,-0.0173214,0
1.03147,-0.0173383,0
1.03305,-0.017355,0
1.03462,-0.0173714,0
1.03619,-0.0173876,0
1.03776,-0.0174035,0
1.03934,-0.0174192,0
1.04091,-0.0174346,0
1.04248,-0.0174498,0
1.04405,-0.0174647,0
1.04563,-0.0174793,0
1.0472,-0.0174937,0
1.04877,-0.0175078,0
1.05034,-0.0175216,0
1.05191,-0.0175352,0
1.05349,-0.0175485,0
1.05506,-0.0175615,0
1.05663,-0.0175743,0
1.0582,-0.0175867,0
1.05978,-0.0175989,0
1.06135,-0.0176108,0
1.06292,-0.0176225,0
1.06449,-0.0176338,0
1.06607,-0.0176448,0
1.06764,-0.0176556,0
1.06921,-0.017666,0
1.07078,-0.0176762,0
1.07236,-0.0176861,0
1.07393,-0.0176957,0
1.0755,-0.0177049,0
1.07707,-0.0177139,0
1.07864,-0.0177226,0
1.08022,-0.0177311,0
1.08179,-0.0177394,0
1.08336,-0.0177475,0
1.08493,-0.0177553,0
1.08651,-0.017763,0
1.08808,-0.0177704,0
1.08965,-0.0177775,0
1.09122,-0.0177844,0
1.0928,-0.0177911,0
1.09437,-0.0177974,0
1.09594,-0.0178035,0
1.09751,-0.0178093,0
1.09909,-0.0178149,0
1.10066,-0.0178201,0
1.10223,-0.017825,0
1.1038,-0.0178295,0
1.10538,-0.0178338,0
1.10695,-0.017838,0
1.10852,-0.0178422,0
1.11009,-0.0178465,0
1.11166,-0.0178507,0
1.11324,-0.0178548,0
1.11481,-0.0178589,0
1.11638,-0.0178628,0
1.11795,-0.0178665,0
1.11953,-0.01787,0
1.1211,-0.0178732,0
1.12267,-0.0178762,0
1.12424,-0.0178788,0
1.12582,-0.017881,0
1.12739,-0.0178829,0
1.12896,-0.0178843,0
1.13053,-0.0178853,0
1.13211,-0.0178857,0
1.13368,-0.0178857,0
1.13525,-0.0178857,0
1.13682,-0.0178857,0
1.13839,-0.0178856,0
1.13997,-0.0178856,0
1.14154,-0.0178856,0
1.14311,-0.0178855,0
1.14468,-0.0178854,0
1.14626,-0.0178854,0
1.14783,-0.0178853,0
1.1494,-0.0178852,0
1.15097,-0.0178851,0
1.15255,-0.017885,0
1.15412,-0.0178848,0
1.15569,-0.0178847,0
1.15726,-0.0178846,0
1.15884,-0.0178844,0
1.16041,-0.0178843,0
1.16198,-0.017884,0
1.16355,-0.0178832,0
1.16513,-0.017882,0
1.1667,-0.0178803,0
1.16827,-0.0178783,0
1.16984,-0.0178759,0
1.17141,-0.0178733,0
1.17299,-0.0178704,0
1.17456,-0.0178674,0
1.17613,-0.0178642,0
1.1777,-0.0178609,0
1.17928,-0.0178575,0
1.18085,-0.0178542,0
1.18242,-0.0178509,0
1.18399,-0.0178477,0
1.18557,-0.0178444,0
1.18714,-0.0178409,0
1.18871,-0.0178372,0
1.19028,-0.0178334,0
1.19186,-0.0178293,0
1.19343,-0.0178251,0
1.195,-0.0178208,0
1.19657,-0.0178163,0
1.19814,-0.0178117,0
1.19972,-0.017807,0
1.20129,-0.0178022,0
1.20286,-0.0177974,0
1.20443,-0.0177924,0
1.20601,-0.0177874,0
1.20758,-0.0177823,0
1.20915,-0.0177771,0
1.21072,-0.0177717,0
1.2123,-0.0177662,0
1.21387,-0.0177606,0
1.21544,-0.0177549,0
1.21701,-0.017749,0
1.21859,-0.017743,0
1.22016,-0.0177369,0
1.22173,-0.0177307,0
1.2233,-0.0177244,0
1.22488,-0.017718,0
1.22645,-0.0177115,0
1.22802,-0.0177049,0
1.22959,-0.0176983,0
1.23116,-0.0176916,0
1.23274,-0.0176848,0
1.23431,-0.0176779,0
1.23588,-0.017671,0
1.23745,-0.017664,0
1.23903,-0.017657,0
1.2406,-0.0176499,0
1.24217,-0.0176428,0
1.24374,-0.0176355,0
1.24532,-0.0176281,0
1.24689,-0.0176206,0
1.24846,-0.017613,0
1.25003,-0.0176053,0
1.25161,-0.0175975,0
1.25318,-0.0175896,0
1.25475,-0.0175816,0
1.25632,-0.0175734,0
1.25789,-0.0175652,0
1.25947,-0.017557,0
1.26104,-0.0175486,0
1.26261,-0.0175401,0
1.26418,-0.0175316,0
1.26576,-0.017523,0
1.26733,-0.0175143,0
1.2689,-0.0175056,0
1.27047,-0.0174968,0
1.27205,-0.0174879,0
1.27362,-0.017479,0
1.27519,-0.01747,0
1.27676,-0.017461,0
1.27834,-0.0174518,0
1.27991,-0.0174426,0
1.28148,-0.0174333,0
1.28305,-0.0174239,0
1.28463,-0.0174145,0
1.2862,-0.0174049,0
1.28777,-0.0173953,0
1.28934,-0.0173856,0
1.29091,-0.0173759,0
1.29249,-0.017366,0
1.29406,-0.0173561,0
1.29563,-0.0173461,0
1.2972,-0.0173361,0
1.29878,-0.017326,0
1.30035,-0.0173158,0
1.30192,-0.0173056,0
1.30349,-0.0172953,0
1.30507,-0.0172849,0
1.30664,-0.0172745,0
1.30821,-0.017264,0
1.30978,-0.0172535,0
1.31136,-0.0172429,0
1.31293,-0.0172322,0
1.3145,-0.0172215,0
1.31607,-0.0172108,0
1.31764,-0.0171999,0
1.31922,-0.0171891,0
1.32079,-0.0171782,0
1.32236,-0.0171672,0
1.32393,-0.0171563,0
1.32551,-0.0171452,0
1.32708,-0.0171341,0
1.32865,-0.017123,0
1.33022,-0.0171118,0
1.3318,-0.0171006,0
1.33337,-0.0170892,0
1.33494,-0.0170779,0
1.33651,-0.0170664,0
1.33809,-0.0170549,0
1.33966,-0.0170434,0
1.34123,-0.0170317,0
1.3428,-0.0170201,0
1.34438,-0.0170083,0
1.34595,-0.0169965,0
1.34752,-0.0169847,0
1.34909,-0.0169728,0
1.35066,-0.0169608,0
1.35224,-0.0169488,0
1.35381,-0.0169367,0
1.35538,-0.0169245,0
1.35695,-0.0169123,0
1.35853,-0.0169001,0
1.3601,-0.0168878,0
1.36167,-0.0168754,0
1.36324,-0.016863,0
1.36482,-0.0168505,0
1.36639,-0.016838,0
1.36796,-0.0168254,0
1.36953,-0.0168127,0
1.37111,-0.0168001,0
1.37268,-0.0167873,0
1.37425,-0.0167745,0
1.37582,-0.0167617,0
1.37739,-0.0167488,0
1.37897,-0.0167358,0
1.38054,-0.0167228,0
1.38211,-0.0167098,0
1.38368,-0.0166967,0
1.38526,-0.0166835,0
1.38683,-0.0166703,0
1.3884,-0.0166571,0
1.38997,-0.0166438,0
1.39155,-0.0166305,0
1.39312,-0.0166171,0
1.39469,-0.0166036,0
1.39626,-0.0165901,0
1.39784,-0.0165766,0
1.39941,-0.016563,0
1.40098,-0.0165494,0
1.40255,-0.0165357,0
1.40413,-0.0165219,0
1.4057,-0.0165081,0
1.40727,-0.0164943,0
1.40884,-0.0164804,0
1.41041,-0.0164664,0
1.41199,-0.0164524,0
1.41356,-0.0164384,0
1.41513,-0.0164243,0
1.4167,-0.0164102,0
1.41828,-0.016396,0
1.41985,-0.0163817,0
1.42142,-0.0163675,0
1.42299,-0.0163531,0
1.42457,-0.0163388,0
1.42614,-0.0163243,0
1.42771,-0.0163099,0
1.42928,-0.0162954,0
1.43086,-0.0162808,0
1.43243,-0.0162662,0
1.434,-0.0162516,0
1.43557,-0.0162369,0
1.43714,-0.0162222,0
1.43872,-0.0162074,0
1.44029,-0.0161926,0
1.44186,-0.0161777,0
1.44343,-0.0161628,0
1.44501,-0.0161479,0
1.44658,-0.0161329,0
1.44815,-0.0161179,0
1.44972,-0.0161028,0
1.4513,-0.0160877,0
1.45287,-0.0160726,0
1.45444,-0.0160574,0
1.45601,-0.0160422,0
1.45759,-0.0160269,0
1.45916,-0.0160116,0
1.46073,-0.0159963,0
1.4623,-0.0159809,0
1.46388,-0.0159655,0
1.46545,-0.0159501,0
1.46702,-0.0159346,0
1.46859,-0.0159191,0
1.47016,-0.0159035,0
1.47174,-0.0158879,0
1.47331,-0.0158723,0
1.47488,-0.0158566,0
1.47645,-0.0158409,0
1.47803,-0.0158252,0
1.4796,-0.0158095,0
1.48117,-0.0157937,0
1.48274,-0.0157778,0
1.48432,-0.015762,0
1.48589,-0.0157461,0
1.48746,-0.0157301,0
1.48903,-0.0157142,0
1.49061,-0.0156982,0
1.49218,-0.0156822,0
1.49375,-0.0156661,0
1.49532,-0.01565,0
1.49689,-0.0156339,0
1.49847,-0.0156178,0
1.50004,-0.0156016,0
1.50161,-0.0155854,0
1.50318,-0.0155692,0
1.50476,-0.0155529,0
1.50633,-0.0155366,0
1.5079,-0.0155202,0
1.50947,-0.0155037,0
1.51105,-0.015487,0
1.51262,-0.0154703,0
1.51419,-0.0154534,0
1.51576,-0.0154365,0
1.51734,-0.0154195,0
1.51891,-0.0154023,0
1.52048,-0.0153851,0
1.52205,-0.0153678,0
1.52363,-0.0153505,0
1.5252,-0.015333,0
1.52677,-0.0153155,0
1.52834,-0.015298,0
1.52991,-0.0152803,0
1.53149,-0.0152626,0
1.53306,-0.0152449,0
1.53463,-0.0152271,0
1.5362,-0.0152093,0
1.53778,-0.0151915,0
1.53935,-0.0151736,0
1.54092,-0.0151557,0
1.54249,-0.0151378,0
1.54407,-0.0151198,0
1.54564,-0.0151019,0
1.54721,-0.0150839,0
1.54878,-0.0150659,0
1.55036,-0.0150479,0
1.55193,-0.01503,0
1.5535,-0.015012,0
1.55507,-0.014994,0
1.55665,-0.0149761,0
1.55822,-0.0149582,0
1.55979,-0.0149403,0
1.56136,-0.0149224,0
1.56293,-0.0149046,0
1.56451,-0.0148868,0
1.56608,-0.0148691,0
1.56765,-0.0148514,0
1.56922,-0.0148338,0
1.5708,-0.0148162,0
