# 20240807_211412
alpha,Df0Re,Df0Im
0,-0.213337,0
0.01,-0.213969,0
0.02,-0.214241,0
0.03,-0.214398,0
0.04,-0.214562,0
0.05,-0.214785,0
0.06,-0.21508,0
0.07,-0.215443,0
0.08,-0.215864,0
0.09,-0.216334,0
0.1,-0.216847,0
0.11,-0.217401,0
0.12,-0.217996,0
0.13,-0.218635,0
0.14,-0.219321,0
0.15,-0.220055,0
0.16,-0.22084,0
0.17,-0.221676,0
0.18,-0.22256,0
0.19,-0.223489,0
0.2,-0.224461,0
0.21,-0.22547,0
0.22,-0.226511,0
0.23,-0.227579,0
0.24,-0.228669,0
0.25,-0.229776,0
0.26,-0.230894,0
0.27,-0.23202,0
0.28,-0.233146,0
0.29,-0.234268,0
0.3,-0.235379,0
0.31,-0.236471,0
0.32,-0.237535,0
0.33,-0.238563,0
0.34,-0.239542,0
0.35,-0.24046,0
0.36,-0.241303,0
0.37,-0.242055,0
0.38,-0.242702,0
0.39,-0.243224,0
0.4,-0.243606,0
0.41,-0.243828,0
0.42,-0.243872,0
0.43,-0.243718,0
0.44,-0.243349,0
0.45,-0.242746,0
0.46,-0.241891,0
0.47,-0.240765,0
0.48,-0.239351,0
0.49,-0.237631,0
0.5,-0.23559,0
0.51,-0.23321,0
0.52,-0.230477,0
0.53,-0.227374,0
0.54,-0.223888,0
0.55,-0.220006,0
0.56,-0.215715,0
0.57,-0.211006,0
0.58,-0.205869,0
0.59,-0.200299,0
0.6,-0.19429,0
0.61,-0.187843,0
0.62,-0.18096,0
0.63,-0.173646,0
0.64,-0.165909,0
0.65,-0.157764,0
0.66,-0.149226,0
0.67,-0.140314,0
0.68,-0.131055,0
0.69,-0.121473,0
0.7,-0.111601,0
0.71,-0.101472,0
0.72,-0.0911216,0
0.73,-0.0805903,0
0.74,-0.0699194,0
0.75,-0.0591529,0
0.76,-0.0483367,0
0.77,-0.0375184,0
0.78,-0.0267471,0
0.79,-0.0160729,0
0.8,-0.0055464,0
0.81,0.00478158,0
0.82,0.0148608,0
0.83,0.0246422,0
0.84,0.0340788,0
0.85,0.0431264,0
0.86,0.0517444,0
0.87,0.0598967,0
0.88,0.0675522,0
0.89,0.0746857,0
0.9,0.0812778,0
0.91,0.0873158,0
0.92,0.0927928,0
0.93,0.0977083,0
0.94,0.102067,0
0.95,0.10588,0
0.96,0.10916,0
0.97,0.111926,0
0.98,0.1142,0
0.99,0.116006,0
1,0.117368,0
1.01,0.118315,0
1.02,0.118874,0
1.03,0.119078,0
1.04,0.118955,0
1.05,0.118537,0
1.06,0.117857,0
1.07,0.116946,0
1.08,0.115835,0
1.09,0.114554,0
1.1,0.113131,0
1.11,0.111591,0
1.12,0.109956,0
1.13,0.108242,0
1.14,0.106465,0
1.15,0.104635,0
1.16,0.10276,0
1.17,0.100848,0
1.18,0.0989036,0
1.19,0.0969362,0
1.2,0.0949558,0
1.21,0.0929753,0
1.22,0.0910103,0
1.23,0.0890781,0
1.24,0.0871956,0
1.25,0.0853772,0
1.26,0.0836322,0
1.27,0.0819628,0
1.28,0.0803631,0
1.29,0.0788195,0
1.3,0.0773128,0
1.31,0.0758226,0
1.32,0.0743316,0
1.33,0.0728318,0
1.34,0.0713277,0
1.35,0.0698387,0
1.36,0.0683962,0
1.37,0.0670382,0
1.38,0.0658005,0
1.39,0.0647068,0
1.4,0.0637632,0
1.41,0.0629578,0
1.42,0.0622707,0
1.43,0.0616931,0
1.44,0.0612517,0
1.45,0.0610284,0
1.46,0.0611622,0
1.47,0.0618213,0
1.48,0.0631442,0
1.49,0.0651676,0
1.5,0.0677924,0
1.51,0.0708596,0
1.52,0.0743927,0
1.53,0.078967,0
1.54,0.0859746,0
1.55,0.0974159,0
1.56,0.115395,0
1.57,0.144544,0
1.58,0.210916,0
