# 20241029_132727
alpha,Df0Re,Df0Im
0,0.254744,0
0.0158666,0.25546,0
0.0317333,0.255624,0
0.0475999,0.255796,0
0.0634665,0.256099,0
0.0793331,0.25651,0
0.0951998,0.256985,0
0.111066,0.257502,0
0.126933,0.258062,0
0.1428,0.258667,0
0.158666,0.25932,0
0.174533,0.260007,0
0.1904,0.260705,0
0.206266,0.261381,0
0.222133,0.261995,0
0.237999,0.262509,0
0.253866,0.262885,0
0.269733,0.263087,0
0.285599,0.263085,0
0.301466,0.262843,0
0.317333,0.262329,0
0.333199,0.261506,0
0.349066,0.260334,0
0.364932,0.258774,0
0.380799,0.256786,0
0.396666,0.254334,0
0.412532,0.251388,0
0.428399,0.247925,0
0.444266,0.24393,0
0.460132,0.239398,0
0.475999,0.234331,0
0.491866,0.228737,0
0.507732,0.222627,0
0.523599,0.216013,0
0.539465,0.208912,0
0.555332,0.201335,0
0.571199,0.1933,0
0.587065,0.184825,0
0.602932,0.175933,0
0.618799,0.166655,0
0.634665,0.157031,0
0.650532,0.14711,0
0.666398,0.136949,0
0.682265,0.126617,0
0.698132,0.116181,0
0.713998,0.105716,0
0.729865,0.0952921,0
0.745732,0.0849762,0
0.761598,0.0748307,0
0.777465,0.0649128,0
0.793332,0.0552762,0
0.809198,0.0459735,0
0.825065,0.0370582,0
0.840931,0.0285864,0
0.856798,0.0206174,0
0.872665,0.0132117,0
0.888531,0.00642776,0
0.904398,0.000317082,0
0.920265,-0.00508126,0
0.936131,-0.00974565,0
0.951998,-0.0136752,0
0.967864,-0.0168906,0
0.983731,-0.0194321,0
0.999598,-0.0213552,0
1.01546,-0.022724,0
1.03133,-0.023605,0
1.0472,-0.0240618,0
1.06306,-0.0241511,0
1.07893,-0.0239229,0
1.0948,-0.0234213,0
1.11066,-0.0226882,0
1.12653,-0.0217653,0
1.1424,-0.020696,0
1.15826,-0.0195234,0
1.17413,-0.0182871,0
1.19,-0.0170191,0
1.20586,-0.01574,0
1.22173,-0.0144585,0
1.2376,-0.0131756,0
1.25346,-0.0118902,0
1.26933,-0.0106069,0
1.2852,-0.00933952,0
1.30106,-0.00810984,0
1.31693,-0.00693987,0
1.3328,-0.00584204,0
1.34866,-0.00481276,0
1.36453,-0.00383514,0
1.3804,-0.00289157,0
1.39626,-0.00197953,0
1.41213,-0.00111873,0
1.428,-0.000340646,0
1.44386,0.000334449,0
1.45973,0.00091136,0
1.4756,0.00140151,0
1.49146,0.00178035,0
1.50733,0.0019764,0
1.5232,0.0019395,0
1.53906,0.00170092,0
1.55493,0.00122012,0
1.5708,0.000110762,0
