# 20240822_171152
alpha,Df0Re,Df0Im
0,-0.137708,0.224877
0.01,-0.138107,0.225565
0.02,-0.138265,0.225892
0.03,-0.13834,0.226115
0.04,-0.138412,0.226364
0.05,-0.138514,0.226692
0.06,-0.138655,0.227114
0.07,-0.138831,0.227626
0.08,-0.139037,0.228218
0.09,-0.139265,0.228881
0.1,-0.139511,0.229609
0.11,-0.139775,0.230402
0.12,-0.140056,0.231259
0.13,-0.140356,0.232185
0.14,-0.140675,0.233183
0.15,-0.141015,0.234257
0.16,-0.141376,0.23541
0.17,-0.141758,0.236641
0.18,-0.142158,0.237952
0.19,-0.142575,0.23934
0.2,-0.143006,0.240803
0.21,-0.143446,0.242338
0.22,-0.143891,0.24394
0.23,-0.144338,0.245608
0.24,-0.144782,0.247336
0.25,-0.145219,0.249122
0.26,-0.145644,0.250963
0.27,-0.146054,0.252856
0.28,-0.146443,0.254797
0.29,-0.146807,0.256783
0.3,-0.147141,0.258809
0.31,-0.147438,0.26087
0.32,-0.147691,0.26296
0.33,-0.147894,0.26507
0.34,-0.148037,0.267192
0.35,-0.148111,0.269315
0.36,-0.148107,0.271427
0.37,-0.148013,0.273513
0.38,-0.147819,0.27556
0.39,-0.147511,0.27755
0.4,-0.147078,0.279467
0.41,-0.146508,0.281292
0.42,-0.145788,0.283008
0.43,-0.144905,0.284594
0.44,-0.143848,0.286032
0.45,-0.142605,0.287301
0.46,-0.141164,0.288382
0.47,-0.139514,0.289255
0.48,-0.137644,0.289899
0.49,-0.135544,0.290295
0.5,-0.133205,0.290422
0.51,-0.130618,0.290259
0.52,-0.127774,0.289786
0.53,-0.124665,0.288982
0.54,-0.121285,0.287827
0.55,-0.117629,0.2863
0.56,-0.113692,0.284383
0.57,-0.10947,0.282055
0.58,-0.104962,0.2793
0.59,-0.100168,0.276101
0.6,-0.0950903,0.272443
0.61,-0.0897333,0.268314
0.62,-0.0841032,0.263706
0.63,-0.0782093,0.258612
0.64,-0.072063,0.253028
0.65,-0.0656782,0.246956
0.66,-0.0590715,0.240399
0.67,-0.0522616,0.233365
0.68,-0.0452702,0.225867
0.69,-0.0381202,0.217921
0.7,-0.0308375,0.209545
0.71,-0.0234493,0.200763
0.72,-0.0159845,0.191601
0.73,-0.00847405,0.18209
0.74,-0.000949534,0.172262
0.75,0.00655584,0.162152
0.76,0.0140081,0.1518
0.77,0.0213725,0.141247
0.78,0.0286138,0.130537
0.79,0.0356968,0.119716
0.8,0.0425864,0.108831
0.81,0.049248,0.0979332
0.82,0.0556484,0.087073
0.83,0.0617561,0.0763023
0.84,0.0675414,0.0656729
0.85,0.0729781,0.0552357
0.86,0.0780428,0.0450402
0.87,0.0827162,0.0351334
0.88,0.0869834,0.0255593
0.89,0.0908338,0.0163576
0.9,0.0942617,0.00756327
0.91,0.0972659,-0.00079398
0.92,0.0998497,-0.00868998
0.93,0.102021,-0.0161066
0.94,0.10379,-0.0230312
0.95,0.105171,-0.0294571
0.96,0.106183,-0.0353826
0.97,0.106842,-0.0408107
0.98,0.107171,-0.0457489
0.99,0.10719,-0.0502082
1,0.106923,-0.0542028
1.01,0.106391,-0.0577499
1.02,0.105619,-0.0608688
1.03,0.10463,-0.063581
1.04,0.103449,-0.0659099
1.05,0.102098,-0.0678801
1.06,0.100604,-0.0695179
1.07,0.098988,-0.0708499
1.08,0.0972739,-0.0719032
1.09,0.0954827,-0.0727047
1.1,0.0936339,-0.0732801
1.11,0.0917446,-0.0736539
1.12,0.089829,-0.0738479
1.13,0.0878982,-0.0738818
1.14,0.0859605,-0.0737723
1.15,0.0840216,-0.0735333
1.16,0.0820854,-0.0731767
1.17,0.0801547,-0.072713
1.18,0.0782326,-0.0721522
1.19,0.0763232,-0.0715049
1.2,0.0744325,-0.0707832
1.21,0.0725688,-0.0700011
1.22,0.0707425,-0.0691746
1.23,0.0689649,-0.0683209
1.24,0.0672474,-0.0674573
1.25,0.0655991,-0.0665989
1.26,0.0640255,-0.065757
1.27,0.0625266,-0.0649373
1.28,0.0610962,-0.0641383
1.29,0.0597227,-0.0633524
1.3,0.0583905,-0.0625666
1.31,0.0570831,-0.0617664
1.32,0.0557868,-0.0609394
1.33,0.0544952,-0.0600801
1.34,0.0532111,-0.0591935
1.35,0.0519484,-0.0582966
1.36,0.0507299,-0.0574171
1.37,0.049583,-0.0565888
1.38,0.0485331,-0.055844
1.39,0.0475966,-0.0552055
1.4,0.0467768,-0.0546809
1.41,0.0460638,-0.0542627
1.42,0.0454421,-0.0539358
1.43,0.0449045,-0.0536945
1.44,0.0444695,-0.053564
1.45,0.0441956,-0.0536182
1.46,0.0441817,-0.0539828
1.47,0.0445471,-0.0548117
1.48,0.0453882,-0.0562345
1.49,0.046728,-0.0582922
1.5,0.0484918,-0.060904
1.51,0.0505631,-0.0639332
1.52,0.0529562,-0.0674063
1.53,0.0560774,-0.0718523
1.54,0.0609076,-0.0785548
1.55,0.0688481,-0.0893762
1.56,0.081361,-0.106305
1.57,0.101671,-0.133696
1.58,0.148013,-0.195851
