# 20240725_151431
alpha,rRe,rIm
0.188684,2.51062,0
0.190257,2.53093,0
0.191829,2.55125,0
0.193401,2.57158,0
0.194974,2.59191,0
0.196546,2.61224,0
0.198118,2.63259,0
0.199691,2.65294,0
0.201263,2.67329,0
0.202836,2.69366,0
0.204408,2.71403,0
0.20598,2.7344,0
0.207553,2.75479,0
0.209125,2.77518,0
0.210697,2.79557,0
0.21227,2.81597,0
0.213842,2.83638,0
0.215415,2.8568,0
0.216987,2.87722,0
0.218559,2.89765,0
0.220132,2.91809,0
0.221704,2.93853,0
0.223276,2.95898,0
0.224849,2.97943,0
0.226421,2.99989,0
0.227993,3.02036,0
0.229566,3.04083,0
0.231138,3.06131,0
0.232711,3.0818,0
0.234283,3.10229,0
0.235855,3.12279,0
0.237428,3.14329,0
0.239,3.1638,0
0.240572,3.18432,0
0.242145,3.20484,0
0.243717,3.22536,0
0.24529,3.2459,0
0.246862,3.26644,0
0.248434,3.28698,0
0.250007,3.30753,0
0.251579,3.32809,0
0.253151,3.34865,0
0.254724,3.36921,0
0.256296,3.38978,0
0.257868,3.41036,0
0.259441,3.43094,0
0.261013,3.45153,0
0.262586,3.47212,0
0.264158,3.49271,0
0.26573,3.51331,0
0.267303,3.53392,0
0.268875,3.55453,0
0.270447,3.57515,0
0.27202,3.59577,0
0.273592,3.61639,0
0.275165,3.63701,0
0.276737,3.65764,0
0.278309,3.67828,0
0.279882,3.69892,0
0.281454,3.71956,0
0.283026,3.74021,0
0.284599,3.76086,0
0.286171,3.78151,0
0.287743,3.80217,0
0.289316,3.82283,0
0.290888,3.84349,0
0.292461,3.86415,0
0.294033,3.88481,0
0.295605,3.90548,0
0.297178,3.92615,0
0.29875,3.94683,0
0.300322,3.96751,0
0.301895,3.98819,0
0.303467,4.00887,0
0.30504,4.02955,0
0.306612,4.05023,0
0.308184,4.07091,0
0.309757,4.09159,0
0.311329,4.11228,0
0.312901,4.13297,0
0.314474,4.15367,0
0.316046,4.17437,0
0.317618,4.19506,0
0.319191,4.21576,0
0.320763,4.23645,0
0.322336,4.25713,0
0.323908,4.2778,0
0.32548,4.29846,0
0.327053,4.3191,0
0.328625,4.33976,0
0.330197,4.36044,0
0.33177,4.38112,0
0.333342,4.40182,0
0.334915,4.42251,0
0.336487,4.44321,0
0.338059,4.46389,0
0.339632,4.48457,0
0.341204,4.50523,0
0.342776,4.52588,0
0.344349,4.54649,0
0.345921,4.56709,0
0.347493,4.58772,0
0.349066,4.60837,0
0.350638,4.62903,0
0.352211,4.64969,0
0.353783,4.67035,0
0.355355,4.69101,0
0.356928,4.71165,0
0.3585,4.73228,0
0.360072,4.7529,0
0.361645,4.77351,0
0.363217,4.79411,0
0.36479,4.8147,0
0.366362,4.83529,0
0.367934,4.85587,0
0.369507,4.87645,0
0.371079,4.89701,0
0.372651,4.91757,0
0.374224,4.93811,0
0.375796,4.95865,0
0.377368,4.97917,0
0.378941,4.9997,0
0.380513,5.02021,0
0.382086,5.04072,0
0.383658,5.06122,0
0.38523,5.08171,0
0.386803,5.10218,0
0.388375,5.12264,0
0.389947,5.14309,0
0.39152,5.16352,0
0.393092,5.18393,0
0.394665,5.20431,0
0.396237,5.22467,0
0.397809,5.245,0
0.399382,5.26534,0
0.400954,5.28567,0
0.402526,5.30603,0
0.404099,5.32642,0
0.405671,5.34681,0
0.407243,5.36718,0
0.408816,5.3875,0
0.410388,5.40774,0
0.411961,5.42792,0
0.413533,5.44812,0
0.415105,5.46831,0
0.416678,5.4885,0
0.41825,5.50869,0
0.419822,5.5289,0
0.421395,5.54911,0
0.422967,5.56932,0
0.42454,5.58951,0
0.426112,5.60965,0
0.427684,5.62975,0
0.429257,5.64982,0
0.430829,5.66988,0
0.432401,5.68991,0
0.433974,5.70993,0
0.435546,5.72992,0
0.437118,5.74989,0
0.438691,5.76984,0
0.440263,5.78976,0
0.441836,5.80966,0
0.443408,5.82953,0
0.44498,5.84936,0
0.446553,5.86913,0
0.448125,5.88887,0
0.449697,5.9086,0
0.45127,5.92834,0
0.452842,5.94811,0
0.454415,5.96788,0
0.455987,5.98764,0
0.457559,6.00738,0
0.459132,6.02706,0
0.460704,6.04669,0
0.462276,6.06622,0
0.463849,6.08568,0
0.465421,6.10516,0
0.466994,6.12463,0
0.468566,6.14409,0
0.470138,6.16355,0
0.471711,6.18301,0
0.473283,6.20248,0
0.474855,6.22192,0
0.476428,6.24132,0
0.478,6.26065,0
0.479572,6.27992,0
0.481145,6.29912,0
0.482717,6.31829,0
0.48429,6.33742,0
0.485862,6.35651,0
0.487434,6.37559,0
0.489007,6.39466,0
0.490579,6.41373,0
0.492151,6.4328,0
0.493724,6.45189,0
0.495296,6.47094,0
0.496869,6.48983,0
0.498441,6.5086,0
0.500013,6.52738,0
0.501586,6.54614,0
0.503158,6.56489,0
0.50473,6.58362,0
0.506303,6.60233,0
0.507875,6.62102,0
0.509447,6.63973,0
0.51102,6.65842,0
0.512592,6.67706,0
0.514165,6.69561,0
0.515737,6.71406,0
0.517309,6.73244,0
0.518882,6.75076,0
0.520454,6.76904,0
0.522026,6.7873,0
0.523599,6.80555,0
0.525171,6.8238,0
0.526744,6.84206,0
0.528316,6.86031,0
0.529888,6.87851,0
0.531461,6.89665,0
0.533033,6.91468,0
0.534605,6.93255,0
0.536178,6.9504,0
0.53775,6.96823,0
0.539322,6.98605,0
0.540895,7.00382,0
0.542467,7.02157,0
0.54404,7.03934,0
0.545612,7.05708,0
0.547184,7.07479,0
0.548757,7.09245,0
0.550329,7.11005,0
0.551901,7.12755,0
0.553474,7.1449,0
0.555046,7.16217,0
0.556619,7.17943,0
0.558191,7.19667,0
0.559763,7.21387,0
0.561336,7.23105,0
0.562908,7.2482,0
0.56448,7.26532,0
0.566053,7.2824,0
0.567625,7.29947,0
0.569197,7.31654,0
0.57077,7.33352,0
0.572342,7.35035,0
0.573915,7.36708,0
0.575487,7.38373,0
0.577059,7.40032,0
0.578632,7.41686,0
0.580204,7.43335,0
0.581776,7.44983,0
0.583349,7.46629,0
0.584921,7.48275,0
0.586494,7.49919,0
0.588066,7.51558,0
0.589638,7.53191,0
0.591211,7.54814,0
0.592783,7.56424,0
0.594355,7.58018,0
0.595928,7.59605,0
0.5975,7.61192,0
0.599072,7.62774,0
0.600645,7.64353,0
0.602217,7.65928,0
0.60379,7.675,0
0.605362,7.69066,0
0.606934,7.7063,0
0.608507,7.72193,0
0.610079,7.73752,0
0.611651,7.75302,0
0.613224,7.7684,0
0.614796,7.78354,0
0.616369,7.79863,0
0.617941,7.81369,0
0.619513,7.82871,0
0.621086,7.84369,0
0.622658,7.85862,0
0.62423,7.87349,0
0.625803,7.88832,0
0.627375,7.90311,0
0.628947,7.91785,0
0.63052,7.93254,0
0.632092,7.94723,0
0.633665,7.96187,0
0.635237,7.97638,0
0.636809,7.99073,0
0.638382,8.00493,0
0.639954,8.01902,0
0.641526,8.03305,0
0.643099,8.04707,0
0.644671,8.06104,0
0.646244,8.07495,0
0.647816,8.08882,0
0.649388,8.10264,0
0.650961,8.1164,0
0.652533,8.13011,0
0.654105,8.14376,0
0.655678,8.15741,0
0.65725,8.171,0
0.658822,8.1845,0
0.660395,8.19783,0
0.661967,8.21092,0
0.66354,8.22395,0
0.665112,8.23694,0
0.666684,8.24988,0
0.668257,8.26275,0
0.669829,8.27556,0
0.671401,8.28832,0
0.672974,8.30102,0
0.674546,8.31365,0
0.676119,8.32622,0
0.677691,8.33874,0
0.679263,8.35122,0
0.680836,8.36364,0
0.682408,8.37598,0
0.68398,8.38828,0
0.685553,8.40054,0
0.687125,8.41258,0
0.688697,8.42436,0
0.69027,8.43611,0
0.691842,8.44777,0
0.693415,8.45938,0
0.694987,8.47094,0
0.696559,8.48244,0
0.698132,8.49388,0
0.699704,8.50523,0
0.701276,8.51653,0
0.702849,8.52776,0
0.704421,8.53892,0
0.705994,8.55003,0
0.707566,8.56103,0
0.709138,8.57201,0
0.710711,8.58295,0
0.712283,8.59383,0
0.713855,8.60461,0
0.715428,8.61527,0
0.717,8.62571,0
0.718572,8.63596,0
0.720145,8.64616,0
0.721717,8.65628,0
0.72329,8.66634,0
0.724862,8.67631,0
0.726434,8.68622,0
0.728007,8.69607,0
0.729579,8.70584,0
0.731151,8.71553,0
0.732724,8.72515,0
0.734296,8.73472,0
0.735869,8.74419,0
0.737441,8.7536,0
0.739013,8.76293,0
0.740586,8.77219,0
0.742158,8.78138,0
0.74373,8.79047,0
0.745303,8.79953,0
0.746875,8.80854,0
0.748447,8.81746,0
0.75002,8.82625,0
0.751592,8.83488,0
0.753165,8.84322,0
0.754737,8.85152,0
0.756309,8.85974,0
0.757882,8.86788,0
0.759454,8.87595,0
0.761026,8.88391,0
0.762599,8.89182,0
0.764171,8.89966,0
0.765744,8.90741,0
0.767316,8.91508,0
0.768888,8.92267,0
0.770461,8.93018,0
0.772033,8.93761,0
0.773605,8.94496,0
0.775178,8.95224,0
0.77675,8.9594,0
0.778323,8.96648,0
0.779895,8.97351,0
0.781467,8.98048,0
0.78304,8.98737,0
0.784612,8.99415,0
0.786184,9.00085,0
0.787757,9.00747,0
0.789329,9.01401,0
0.790901,9.02044,0
0.792474,9.02684,0
0.794046,9.03316,0
0.795619,9.03935,0
0.797191,9.04538,0
0.798763,9.0512,0
0.800336,9.05687,0
0.801908,9.06248,0
0.80348,9.06801,0
0.805053,9.07346,0
0.806625,9.07883,0
0.808198,9.08411,0
0.80977,9.0893,0
0.811342,9.0944,0
0.812915,9.09944,0
0.814487,9.10438,0
0.816059,9.10924,0
0.817632,9.11401,0
0.819204,9.1187,0
0.820776,9.12329,0
0.822349,9.12781,0
0.823921,9.13224,0
0.825494,9.13657,0
0.827066,9.14083,0
0.828638,9.14501,0
0.830211,9.14909,0
0.831783,9.15309,0
0.833355,9.157,0
0.834928,9.16084,0
0.8365,9.16457,0
0.838073,9.16823,0
0.839645,9.1718,0
0.841217,9.17526,0
0.84279,9.17866,0
0.844362,9.18198,0
0.845934,9.18521,0
0.847507,9.18834,0
0.849079,9.1914,0
0.850651,9.19436,0
0.852224,9.19723,0
0.853796,9.20003,0
0.855369,9.20274,0
0.856941,9.20535,0
0.858513,9.20788,0
0.860086,9.21034,0
0.861658,9.2127,0
0.86323,9.21498,0
0.864803,9.21717,0
0.866375,9.21928,0
0.867948,9.22126,0
0.86952,9.22318,0
0.871092,9.22504,0
0.872665,9.22683,0
0.874237,9.22853,0
0.875809,9.23011,0
0.877382,9.23162,0
0.878954,9.23305,0
0.880526,9.2344,0
0.882099,9.23564,0
0.883671,9.23682,0
0.885244,9.23791,0
0.886816,9.23891,0
0.888388,9.23984,0
0.889961,9.24069,0
0.891533,9.24145,0
0.893105,9.24212,0
0.894678,9.24272,0
0.89625,9.24323,0
0.897823,9.24365,0
0.899395,9.24398,0
0.900967,9.24429,0
0.90254,9.2445,0
0.904112,9.24458,0
0.905684,9.24456,0
0.907257,9.24452,0
0.908829,9.24445,0
0.910401,9.24423,0
0.911974,9.24395,0
0.913546,9.24359,0
0.915119,9.24315,0
0.916691,9.24262,0
0.918263,9.24203,0
0.919836,9.24137,0
0.921408,9.24066,0
0.92298,9.23984,0
0.924553,9.23895,0
0.926125,9.23799,0
0.927698,9.23695,0
0.92927,9.23585,0
0.930842,9.23468,0
0.932415,9.23343,0
0.933987,9.23212,0
0.935559,9.23073,0
0.937132,9.22928,0
0.938704,9.22775,0
0.940276,9.22614,0
0.941849,9.22447,0
0.943421,9.22276,0
0.944994,9.221,0
0.946566,9.21914,0
0.948138,9.21722,0
0.949711,9.21524,0
0.951283,9.2132,0
0.952855,9.21109,0
0.954428,9.20893,0
0.956,9.2067,0
0.957573,9.20442,0
0.959145,9.20207,0
0.960717,9.19968,0
0.96229,9.19722,0
0.963862,9.1947,0
0.965434,9.19213,0
0.967007,9.18951,0
0.968579,9.18682,0
0.970151,9.18408,0
0.971724,9.1813,0
0.973296,9.17848,0
0.974869,9.17561,0
0.976441,9.17267,0
0.978013,9.16969,0
0.979586,9.16665,0
0.981158,9.16358,0
0.98273,9.16046,0
0.984303,9.15729,0
0.985875,9.15408,0
0.987448,9.15082,0
0.98902,9.14752,0
0.990592,9.14418,0
0.992165,9.14081,0
0.993737,9.13739,0
0.995309,9.13393,0
0.996882,9.13044,0
0.998454,9.1269,0
1.00003,9.12333,0
1.0016,9.11971,0
1.00317,9.11607,0
1.00474,9.11241,0
1.00632,9.10871,0
1.00789,9.10497,0
1.00946,9.1012,0
1.01103,9.0974,0
1.01261,9.09357,0
1.01418,9.08971,0
1.01575,9.08582,0
1.01732,9.08191,0
1.01889,9.07797,0
1.02047,9.07401,0
1.02204,9.07002,0
1.02361,9.06601,0
1.02518,9.06197,0
1.02676,9.05791,0
1.02833,9.05383,0
1.0299,9.04974,0
1.03147,9.04546,0
1.03305,9.04106,0
1.03462,9.03657,0
1.03619,9.03203,0
1.03776,9.02746,0
1.03934,9.02281,0
1.04091,9.01815,0
1.04248,9.01348,0
1.04405,9.00879,0
1.04563,9.00409,0
1.0472,8.99937,0
1.04877,8.99464,0
1.05034,8.98989,0
1.05191,8.98513,0
1.05349,8.98036,0
1.05506,8.97557,0
1.05663,8.97078,0
1.0582,8.96597,0
1.05978,8.96116,0
1.06135,8.95633,0
1.06292,8.9515,0
1.06449,8.94666,0
1.06607,8.94182,0
1.06764,8.93696,0
1.06921,8.9321,0
1.07078,8.92724,0
1.07236,8.92237,0
1.07393,8.9175,0
1.0755,8.91263,0
1.07707,8.90775,0
1.07864,8.90287,0
1.08022,8.89799,0
1.08179,8.89311,0
1.08336,8.88823,0
1.08493,8.88335,0
1.08651,8.87847,0
1.08808,8.87359,0
1.08965,8.86871,0
1.09122,8.86384,0
1.0928,8.85897,0
1.09437,8.8541,0
1.09594,8.84923,0
1.09751,8.84442,0
1.09909,8.83958,0
1.10066,8.83461,0
1.10223,8.82947,0
1.1038,8.82417,0
1.10538,8.81881,0
1.10695,8.81346,0
1.10852,8.80813,0
1.11009,8.8028,0
1.11166,8.79748,0
1.11324,8.79216,0
1.11481,8.78686,0
1.11638,8.78156,0
1.11795,8.77628,0
1.11953,8.77101,0
1.1211,8.76574,0
1.12267,8.76049,0
1.12424,8.75525,0
1.12582,8.75002,0
1.12739,8.7448,0
1.12896,8.7396,0
1.13053,8.73441,0
1.13211,8.72923,0
1.13368,8.72407,0
1.13525,8.71891,0
1.13682,8.71378,0
1.13839,8.70865,0
1.13997,8.70355,0
1.14154,8.69846,0
1.14311,8.69338,0
1.14468,8.68831,0
1.14626,8.68327,0
1.14783,8.67824,0
1.1494,8.67323,0
1.15097,8.66823,0
1.15255,8.66325,0
1.15412,8.65829,0
1.15569,8.65334,0
1.15726,8.64841,0
1.15884,8.64349,0
1.16041,8.6386,0
1.16198,8.63372,0
1.16355,8.62886,0
1.16513,8.624,0
1.1667,8.61902,0
1.16827,8.61378,0
1.16984,8.60841,0
1.17141,8.60308,0
1.17299,8.59782,0
1.17456,8.59257,0
1.17613,8.58735,0
1.1777,8.58215,0
1.17928,8.57697,0
1.18085,8.57182,0
1.18242,8.56669,0
1.18399,8.56159,0
1.18557,8.5565,0
1.18714,8.55144,0
1.18871,8.5464,0
1.19028,8.5414,0
1.19186,8.53641,0
1.19343,8.53144,0
1.195,8.52649,0
1.19657,8.52158,0
1.19814,8.51669,0
1.19972,8.51182,0
1.20129,8.50699,0
1.20286,8.50217,0
1.20443,8.49737,0
1.20601,8.49259,0
1.20758,8.48785,0
1.20915,8.48313,0
1.21072,8.47844,0
1.2123,8.47376,0
1.21387,8.46912,0
1.21544,8.4645,0
1.21701,8.45991,0
1.21859,8.45533,0
1.22016,8.45078,0
1.22173,8.44624,0
1.2233,8.44174,0
1.22488,8.43726,0
1.22645,8.43281,0
1.22802,8.42838,0
1.22959,8.42397,0
1.23116,8.41962,0
1.23274,8.41527,0
1.23431,8.41081,0
1.23588,8.40625,0
1.23745,8.40165,0
1.23903,8.39699,0
1.2406,8.39232,0
1.24217,8.3877,0
1.24374,8.38311,0
1.24532,8.37856,0
1.24689,8.37403,0
1.24846,8.36954,0
1.25003,8.36508,0
1.25161,8.36065,0
1.25318,8.35625,0
1.25475,8.35188,0
1.25632,8.34754,0
1.25789,8.34324,0
1.25947,8.33897,0
1.26104,8.33472,0
1.26261,8.3305,0
1.26418,8.32633,0
1.26576,8.32217,0
1.26733,8.31806,0
1.2689,8.31398,0
1.27047,8.30992,0
1.27205,8.30589,0
1.27362,8.30189,0
1.27519,8.29792,0
1.27676,8.29399,0
1.27834,8.29008,0
1.27991,8.28621,0
1.28148,8.28236,0
1.28305,8.27855,0
1.28463,8.27477,0
1.2862,8.27101,0
1.28777,8.26729,0
1.28934,8.26359,0
1.29091,8.25992,0
1.29249,8.25629,0
1.29406,8.25269,0
1.29563,8.24912,0
1.2972,8.24557,0
1.29878,8.24205,0
1.30035,8.23856,0
1.30192,8.23511,0
1.30349,8.23169,0
1.30507,8.22829,0
1.30664,8.22491,0
1.30821,8.22156,0
1.30978,8.21825,0
1.31136,8.21497,0
1.31293,8.21171,0
1.3145,8.20849,0
1.31607,8.20529,0
1.31764,8.20211,0
1.31922,8.19892,0
1.32079,8.19574,0
1.32236,8.19257,0
1.32393,8.1894,0
1.32551,8.18621,0
1.32708,8.18303,0
1.32865,8.17989,0
1.33022,8.17679,0
1.3318,8.17375,0
1.33337,8.17075,0
1.33494,8.16778,0
1.33651,8.16484,0
1.33809,8.16193,0
1.33966,8.15908,0
1.34123,8.15626,0
1.3428,8.15348,0
1.34438,8.15074,0
1.34595,8.14804,0
1.34752,8.14537,0
1.34909,8.14276,0
1.35066,8.14018,0
1.35224,8.13763,0
1.35381,8.13511,0
1.35538,8.13265,0
1.35695,8.13023,0
1.35853,8.12784,0
1.3601,8.1255,0
1.36167,8.12318,0
1.36324,8.1209,0
1.36482,8.11867,0
1.36639,8.11648,0
1.36796,8.11434,0
1.36953,8.11223,0
1.37111,8.11016,0
1.37268,8.10814,0
1.37425,8.10616,0
1.37582,8.10421,0
1.37739,8.10231,0
1.37897,8.10045,0
1.38054,8.09864,0
1.38211,8.09686,0
1.38368,8.09513,0
1.38526,8.09345,0
1.38683,8.09181,0
1.3884,8.09021,0
1.38997,8.08865,0
1.39155,8.08713,0
1.39312,8.08567,0
1.39469,8.08425,0
1.39626,8.08288,0
1.39784,8.08155,0
1.39941,8.08027,0
1.40098,8.07902,0
1.40255,8.07785,0
1.40413,8.07674,0
1.4057,8.07566,0
1.40727,8.07461,0
1.40884,8.07361,0
1.41041,8.07265,0
1.41199,8.07175,0
1.41356,8.07091,0
1.41513,8.07012,0
1.4167,8.06938,0
1.41828,8.06871,0
1.41985,8.06809,0
1.42142,8.06751,0
1.42299,8.06698,0
1.42457,8.06651,0
1.42614,8.0661,0
1.42771,8.06575,0
1.42928,8.06545,0
1.43086,8.06522,0
1.43243,8.06502,0
1.434,8.06493,0
1.43557,8.06495,0
1.43714,8.065,0
1.43872,8.06507,0
1.44029,8.06516,0
1.44186,8.06527,0
1.44343,8.06544,0
1.44501,8.06575,0
1.44658,8.06617,0
1.44815,8.06667,0
1.44972,8.0672,0
1.4513,8.06775,0
1.45287,8.0684,0
1.45444,8.06915,0
1.45601,8.06995,0
1.45759,8.07083,0
1.45916,8.07178,0
1.46073,8.07279,0
1.4623,8.07388,0
1.46388,8.07505,0
1.46545,8.0763,0
1.46702,8.07762,0
1.46859,8.07902,0
1.47016,8.08049,0
1.47174,8.08207,0
1.47331,8.08373,0
1.47488,8.08546,0
1.47645,8.08726,0
1.47803,8.08913,0
1.4796,8.0911,0
1.48117,8.09317,0
1.48274,8.09533,0
1.48432,8.09756,0
1.48589,8.09988,0
1.48746,8.10231,0
1.48903,8.10482,0
1.49061,8.10741,0
1.49218,8.11011,0
1.49375,8.11289,0
1.49532,8.11578,0
1.49689,8.11876,0
1.49847,8.12184,0
1.50004,8.12502,0
1.50161,8.12831,0
1.50318,8.13168,0
1.50476,8.13517,0
1.50633,8.13877,0
1.5079,8.14246,0
1.50947,8.14627,0
1.51105,8.15018,0
1.51262,8.15422,0
1.51419,8.15837,0
1.51576,8.1626,0
1.51734,8.16699,0
1.51891,8.17148,0
1.52048,8.1761,0
1.52205,8.18086,0
1.52363,8.1858,0
1.5252,8.19084,0
1.52677,8.19591,0
1.52834,8.20105,0
1.52991,8.20634,0
1.53149,8.21177,0
1.53306,8.21734,0
1.53463,8.22305,0
1.5362,8.22894,0
1.53778,8.235,0
1.53935,8.24122,0
1.54092,8.24758,0
1.54249,8.25413,0
1.54407,8.26093,0
1.54564,8.2679,0
1.54721,8.27509,0
1.54878,8.28251,0
1.55036,8.29019,0
1.55193,8.29811,0
1.5535,8.30633,0
1.55507,8.31485,0
1.55665,8.32365,0
1.55822,8.33274,0
1.55979,8.34224,0
1.56136,8.3521,0
1.56293,8.36235,0
1.56451,8.37303,0
1.56608,8.38416,0
1.56765,8.39578,0
1.56922,8.40791,0
1.5708,8.41996,0
