# 20240927_193701
alpha,tauRe,tauIm
0,78.06,0
0.00314989,78.0644,0
0.00629978,78.0676,0
0.00944968,78.0699,0
0.0125996,78.0712,0
0.0157495,78.0719,0
0.0188994,78.0719,0
0.0220492,78.0715,0
0.0251991,78.0708,0
0.028349,78.0697,0
0.0314989,78.0683,0
0.0346488,78.0668,0
0.0377987,78.0651,0
0.0409486,78.0632,0
0.0440985,78.0612,0
0.0472484,78.0591,0
0.0503983,78.057,0
0.0535482,78.0547,0
0.0566981,78.0523,0
0.059848,78.0499,0
0.0629978,78.0474,0
0.0661477,78.0447,0
0.0692976,78.042,0
0.0724475,78.0392,0
0.0755974,78.0362,0
0.0787473,78.0332,0
0.0818972,78.03,0
0.0850471,78.0267,0
0.088197,78.0232,0
0.0913469,78.0196,0
0.0944968,78.0158,0
0.0976467,78.0119,0
0.100797,78.0077,0
0.103946,78.0034,0
0.107096,77.999,0
0.110246,77.9943,0
0.113396,77.9895,0
0.116546,77.9844,0
0.119696,77.9792,0
0.122846,77.9737,0
0.125996,77.9681,0
0.129146,77.9622,0
0.132295,77.9561,0
0.135445,77.9498,0
0.138595,77.9432,0
0.141745,77.9365,0
0.144895,77.9295,0
0.148045,77.9222,0
0.151195,77.9147,0
0.154345,77.907,0
0.157495,77.899,0
0.160645,77.8908,0
0.163794,77.8823,0
0.166944,77.8735,0
0.170094,77.8644,0
0.173244,77.8551,0
0.176394,77.8455,0
0.179544,77.8355,0
0.182694,77.8253,0
0.185844,77.8148,0
0.188994,77.8039,0
0.192143,77.7927,0
0.195293,77.7812,0
0.198443,77.7693,0
0.201593,77.757,0
0.204743,77.7444,0
0.207893,77.7314,0
0.211043,77.718,0
0.214193,77.7042,0
0.217343,77.69,0
0.220492,77.6754,0
0.223642,77.6603,0
0.226792,77.6448,0
0.229942,77.6288,0
0.233092,77.6124,0
0.236242,77.5954,0
0.239392,77.578,0
0.242542,77.56,0
0.245692,77.5415,0
0.248842,77.5225,0
0.251991,77.5029,0
0.255141,77.4827,0
0.258291,77.462,0
0.261441,77.4406,0
0.264591,77.4186,0
0.267741,77.396,0
0.270891,77.3728,0
0.274041,77.3489,0
0.277191,77.3243,0
0.28034,77.299,0
0.28349,77.273,0
0.28664,77.2463,0
0.28979,77.2189,0
0.29294,77.1907,0
0.29609,77.1617,0
0.29924,77.132,0
0.30239,77.1014,0
0.30554,77.0701,0
0.308689,77.0378,0
0.311839,77.0048,0
0.314989,76.9709,0
0.318139,76.936,0
0.321289,76.9003,0
0.324439,76.8637,0
0.327589,76.8261,0
0.330739,76.7876,0
0.333889,76.7481,0
0.337038,76.7076,0
0.340188,76.6661,0
0.343338,76.6236,0
0.346488,76.5801,0
0.349638,76.5355,0
0.352788,76.4898,0
0.355938,76.443,0
0.359088,76.3952,0
0.362238,76.3462,0
0.365388,76.296,0
0.368537,76.2447,0
0.371687,76.1923,0
0.374837,76.1386,0
0.377987,76.0837,0
0.381137,76.0276,0
0.384287,75.9703,0
0.387437,75.9117,0
0.390587,75.8518,0
0.393737,75.7906,0
0.396886,75.7281,0
0.400036,75.6644,0
0.403186,75.5992,0
0.406336,75.5327,0
0.409486,75.4649,0
0.412636,75.3956,0
0.415786,75.325,0
0.418936,75.2529,0
0.422086,75.1794,0
0.425235,75.1045,0
0.428385,75.0281,0
0.431535,74.9502,0
0.434685,74.8709,0
0.437835,74.79,0
0.440985,74.7077,0
0.444135,74.6238,0
0.447285,74.5384,0
0.450435,74.4515,0
0.453585,74.363,0
0.456734,74.2729,0
0.459884,74.1813,0
0.463034,74.0881,0
0.466184,73.9932,0
0.469334,73.8968,0
0.472484,73.7988,0
0.475634,73.6991,0
0.478784,73.5978,0
0.481934,73.4949,0
0.485083,73.3903,0
0.488233,73.2841,0
0.491383,73.1762,0
0.494533,73.0666,0
0.497683,72.9554,0
0.500833,72.8425,0
0.503983,72.7279,0
0.507133,72.6116,0
0.510283,72.4936,0
0.513432,72.3739,0
0.516582,72.2525,0
0.519732,72.1294,0
0.522882,72.0045,0
0.526032,71.878,0
0.529182,71.7497,0
0.532332,71.6198,0
0.535482,71.488,0
0.538632,71.3546,0
0.541781,71.2194,0
0.544931,71.0825,0
0.548081,70.9439,0
0.551231,70.8035,0
0.554381,70.6613,0
0.557531,70.5175,0
0.560681,70.3719,0
0.563831,70.2245,0
0.566981,70.0754,0
0.570131,69.9246,0
0.57328,69.772,0
0.57643,69.6177,0
0.57958,69.4616,0
0.58273,69.3038,0
0.58588,69.1442,0
0.58903,68.9829,0
0.59218,68.8199,0
0.59533,68.6551,0
0.59848,68.4886,0
0.601629,68.3203,0
0.604779,68.1504,0
0.607929,67.9786,0
0.611079,67.8052,0
0.614229,67.63,0
0.617379,67.4531,0
0.620529,67.2745,0
0.623679,67.0942,0
0.626829,66.9121,0
0.629978,66.7284,0
0.633128,66.5429,0
0.636278,66.3557,0
0.639428,66.1669,0
0.642578,65.9763,0
0.645728,65.7841,0
0.648878,65.5902,0
0.652028,65.3946,0
0.655178,65.1973,0
0.658328,64.9984,0
0.661477,64.7979,0
0.664627,64.5957,0
0.667777,64.3918,0
0.670927,64.1864,0
0.674077,63.9793,0
0.677227,63.7706,0
0.680377,63.5603,0
0.683527,63.3484,0
0.686677,63.1349,0
0.689826,62.9199,0
0.692976,62.7033,0
0.696126,62.4851,0
0.699276,62.2655,0
0.702426,62.0443,0
0.705576,61.8216,0
0.708726,61.5973,0
0.711876,61.3717,0
0.715026,61.1445,0
0.718175,60.9159,0
0.721325,60.6858,0
0.724475,60.4543,0
0.727625,60.2214,0
0.730775,59.9871,0
0.733925,59.7514,0
0.737075,59.5144,0
0.740225,59.276,0
0.743375,59.0362,0
0.746525,58.7952,0
0.749674,58.5529,0
0.752824,58.3092,0
0.755974,58.0644,0
0.759124,57.8182,0
0.762274,57.5709,0
0.765424,57.3224,0
0.768574,57.0726,0
0.771724,56.8217,0
0.774874,56.5697,0
0.778023,56.3165,0
0.781173,56.0622,0
0.784323,55.8069,0
0.787473,55.5505,0
0.790623,55.293,0
0.793773,55.0345,0
0.796923,54.775,0
0.800073,54.5146,0
0.803223,54.2532,0
0.806372,53.9908,0
0.809522,53.7276,0
