# 20240927_193701
alpha,DtauRe,DtauIm
0,0,0
0.00157237,-0.0305842,0
0.00314474,-0.0605467,0
0.00471711,-0.0889843,0
0.00628947,-0.116293,0
0.00786184,-0.142534,0
0.00943421,-0.16778,0
0.0110066,-0.192092,0
0.0125789,-0.21554,0
0.0141513,-0.238185,0
0.0157237,-0.260092,0
0.0172961,-0.281321,0
0.0188684,-0.301933,0
0.0204408,-0.321985,0
0.0220132,-0.341534,0
0.0235855,-0.360635,0
0.0251579,-0.379338,0
0.0267303,-0.397696,0
0.0283026,-0.415754,0
0.029875,-0.433563,0
0.0314474,-0.451161,0
0.0330197,-0.468597,0
0.0345921,-0.485903,0
0.0361645,-0.503124,0
0.0377368,-0.520289,0
0.0393092,-0.537438,0
0.0408816,-0.554595,0
0.042454,-0.571798,0
0.0440263,-0.589067,0
0.0455987,-0.606434,0
0.0471711,-0.623917,0
0.0487434,-0.641544,0
0.0503158,-0.659329,0
0.0518882,-0.677298,0
0.0534605,-0.695461,0
0.0550329,-0.713839,0
0.0566053,-0.732442,0
0.0581776,-0.751287,0
0.05975,-0.770382,0
0.0613224,-0.789739,0
0.0628947,-0.809366,0
0.0644671,-0.829272,0
0.0660395,-0.849463,0
0.0676119,-0.869946,0
0.0691842,-0.890726,0
0.0707566,-0.911806,0
0.072329,-0.93319,0
0.0739013,-0.954881,0
0.0754737,-0.976882,0
0.0770461,-0.999194,0
0.0786184,-1.02182,0
0.0801908,-1.04475,0
0.0817632,-1.068,0
0.0833355,-1.09157,0
0.0849079,-1.11544,0
0.0864803,-1.13963,0
0.0880526,-1.16413,0
0.089625,-1.18893,0
0.0911974,-1.21405,0
0.0927698,-1.23948,0
0.0943421,-1.26522,0
0.0959145,-1.29126,0
0.0974869,-1.31761,0
0.0990592,-1.34426,0
0.100632,-1.37122,0
0.102204,-1.39848,0
0.103776,-1.42605,0
0.105349,-1.45392,0
0.106921,-1.48209,0
0.108493,-1.51057,0
0.110066,-1.53935,0
0.111638,-1.56844,0
0.113211,-1.59784,0
0.114783,-1.62755,0
0.116355,-1.65757,0
0.117928,-1.68791,0
0.1195,-1.71856,0
0.121072,-1.74953,0
0.122645,-1.78083,0
0.124217,-1.81245,0
0.125789,-1.84441,0
0.127362,-1.8767,0
0.128934,-1.90933,0
0.130507,-1.94231,0
0.132079,-1.97565,0
0.133651,-2.00934,0
0.135224,-2.0434,0
0.136796,-2.07783,0
0.138368,-2.11264,0
0.139941,-2.14784,0
0.141513,-2.18344,0
0.143086,-2.21944,0
0.144658,-2.25585,0
0.14623,-2.29269,0
0.147803,-2.32995,0
0.149375,-2.36766,0
0.150947,-2.40582,0
0.15252,-2.44443,0
0.154092,-2.48352,0
0.155665,-2.52309,0
0.157237,-2.56315,0
0.158809,-2.60372,0
0.160382,-2.6448,0
0.161954,-2.68641,0
0.163526,-2.72855,0
0.165099,-2.77124,0
0.166671,-2.8145,0
0.168243,-2.85833,0
0.169816,-2.90274,0
0.171388,-2.94776,0
0.172961,-2.99338,0
0.174533,-3.03963,0
0.176105,-3.08651,0
0.177678,-3.13404,0
0.17925,-3.18223,0
0.180822,-3.2311,0
0.182395,-3.28065,0
0.183967,-3.3309,0
0.18554,-3.38186,0
0.187112,-3.43355,0
0.188684,-3.48597,0
0.190257,-3.53914,0
0.191829,-3.59308,0
0.193401,-3.64779,0
0.194974,-3.70329,0
0.196546,-3.75958,0
0.198118,-3.81669,0
0.199691,-3.87463,0
0.201263,-3.9334,0
0.202836,-3.99301,0
0.204408,-4.05349,0
0.20598,-4.11484,0
0.207553,-4.17708,0
0.209125,-4.24021,0
0.210697,-4.30425,0
0.21227,-4.3692,0
0.213842,-4.43509,0
0.215415,-4.50191,0
0.216987,-4.56969,0
0.218559,-4.63842,0
0.220132,-4.70814,0
0.221704,-4.77883,0
0.223276,-4.85052,0
0.224849,-4.9232,0
0.226421,-4.99691,0
0.227993,-5.07163,0
0.229566,-5.14739,0
0.231138,-5.22419,0
0.232711,-5.30204,0
0.234283,-5.38095,0
0.235855,-5.46093,0
0.237428,-5.54198,0
0.239,-5.62412,0
0.240572,-5.70736,0
0.242145,-5.7917,0
0.243717,-5.87715,0
0.24529,-5.96372,0
0.246862,-6.05141,0
0.248434,-6.14024,0
0.250007,-6.2302,0
0.251579,-6.32133,0
0.253151,-6.4136,0
0.254724,-6.50703,0
0.256296,-6.60163,0
0.257868,-6.69742,0
0.259441,-6.79438,0
0.261013,-6.89253,0
0.262586,-6.99187,0
0.264158,-7.09242,0
0.26573,-7.19417,0
0.267303,-7.29714,0
0.268875,-7.40132,0
0.270447,-7.50673,0
0.27202,-7.61336,0
0.273592,-7.72123,0
0.275165,-7.83034,0
0.276737,-7.94069,0
0.278309,-8.05229,0
0.279882,-8.16514,0
0.281454,-8.27925,0
0.283026,-8.39463,0
0.284599,-8.51126,0
0.286171,-8.62917,0
0.287743,-8.74835,0
0.289316,-8.86882,0
0.290888,-8.99056,0
0.292461,-9.11359,0
0.294033,-9.23791,0
0.295605,-9.36352,0
0.297178,-9.49043,0
0.29875,-9.61864,0
0.300322,-9.74814,0
0.301895,-9.87896,0
0.303467,-10.0111,0
0.30504,-10.1445,0
0.306612,-10.2793,0
0.308184,-10.4153,0
0.309757,-10.5527,0
0.311329,-10.6914,0
0.312901,-10.8314,0
0.314474,-10.9728,0
0.316046,-11.1154,0
0.317618,-11.2594,0
0.319191,-11.4048,0
0.320763,-11.5514,0
0.322336,-11.6994,0
0.323908,-11.8487,0
0.32548,-11.9994,0
0.327053,-12.1514,0
0.328625,-12.3047,0
0.330197,-12.4594,0
0.33177,-12.6154,0
0.333342,-12.7727,0
0.334915,-12.9314,0
0.336487,-13.0914,0
0.338059,-13.2527,0
0.339632,-13.4154,0
0.341204,-13.5794,0
0.342776,-13.7448,0
0.344349,-13.9115,0
0.345921,-14.0795,0
0.347493,-14.2488,0
0.349066,-14.4195,0
0.350638,-14.5915,0
0.352211,-14.7648,0
0.353783,-14.9395,0
